dates,incrementalcount_vaccine_covid_19_administered
2021-01-27,26
2021-01-28,541
2021-02-10,158451
2021-02-14,169353
2021-02-15,226678
2021-02-16,226902
2021-02-17,226755
2021-02-18,261945
2021-02-23,182896
2021-02-24,181985
2021-02-25,177902
2021-02-28,125752
2021-03-25,70407
2021-04-01,42260
2021-04-04,45538
2021-04-05,41322
2021-04-08,96127
2021-04-11,189348
2021-04-12,161335
2021-04-25,191090
2021-04-26,132248
2021-04-27,121186
2021-04-28,119101
2021-04-29,107549
2021-05-03,86938
2021-05-04,83578
2021-05-05,103854
2021-05-06,102958
2021-05-09,94699
2021-05-12,57632
2021-05-17,56940
2021-05-18,62354
2021-05-19,11563
2021-05-20,97556
2021-05-25,33655
2021-05-30,19468
2021-05-31,12256
2021-06-01,1178
2021-06-06,12868
2021-06-07,6462
2021-06-08,5564
2021-06-17,1105
2021-06-20,3371
2021-06-21,3003
2021-06-22,224
2021-06-23,227
2021-06-24,5146
2021-06-29,1581
2021-06-30,1872
2021-07-22,207975
2021-07-25,43511
2021-07-26,38208
2021-07-27,68288
2021-07-28,447912
2021-07-29,268787
2021-07-30,544784
2021-07-31,1114818
2021-08-01,292550
2021-08-02,313558
2021-08-03,648301
2021-08-08,2979212
2021-08-09,996870
2021-08-10,613202
2021-08-11,496926
2021-08-12,412681
2021-08-13,163535
2021-08-14,279636
2021-08-15,276688
2021-08-16,74297
2021-08-17,439705
2021-08-18,335512
2021-08-19,398866
2021-08-22,398396
2021-08-23,453553
2021-08-24,470247
2021-08-25,513713
2021-08-26,529744
2021-09-05,371768
2021-09-06,358947
2021-09-07,502255
2021-09-08,3020101
2021-09-09,1154806
2021-09-12,574620
2021-09-13,491415
2021-09-14,408496
2021-09-15,295148
2021-09-16,378210
2021-09-19,534641
2021-09-20,568156
2021-09-21,535595
2021-09-22,579894
2021-09-23,601579
2021-09-26,678686
2021-09-27,659157
2021-09-28,489664
2021-09-29,6758992
2021-10-04,589436
2021-10-05,552999
2021-10-06,599974
2021-10-07,560805
2021-10-10,910415
2021-10-11,607923
2021-10-12,480836
2021-10-13,444078
2021-10-14,395044
2021-10-17,184836
2021-10-18,961548
2021-10-19,596933
2021-11-01,882075
2021-11-02,634936
2021-11-03,684759
2021-11-04,594269
2021-11-07,1681512
2021-11-08,1320610
2021-11-09,1478748
2021-11-10,2725515
2021-11-11,1510351
2021-11-14,481545
2021-11-15,617252
2021-11-18,728622
2021-11-25,992201
2021-11-28,157
2021-11-29,1920779
2021-11-30,727253
2021-12-01,2131273
2021-12-02,1305730
2021-12-05,910151
2021-12-06,983315
2021-12-07,576886
2021-12-08,1469768
2021-12-09,1436672
2022-01-15,2321483
2022-01-16,2501676
2022-01-17,2919645
2022-01-18,1461968
2022-01-19,1318475
2022-01-20,1518793
2022-01-25,1119638
2022-01-26,1414487
2022-02-19,3913910
2022-03-07,1467914
2022-03-08,680336
2022-03-09,533458
2022-03-10,605330
2022-03-13,637725
2022-03-14,704106
2022-03-15,802768
2022-03-16,758630
2022-03-19,232965
2022-03-20,1040439
2022-03-21,1081664
2022-03-22,1280355
2022-03-23,1097955
2022-03-24,1367489
2022-03-27,1631356
2022-03-28,7038358
2022-03-29,5183737
2022-03-30,4160039
2022-03-31,516684
2022-04-06,288346
2022-04-07,333014
2022-04-18,494915
2022-04-19,210252
2022-04-20,208075
2022-05-11,360522
2022-05-29,180440
2022-06-13,274839
2022-06-19,173395
2022-06-22,458625
2022-06-28,252703
2022-07-05,223928
2022-07-06,165628
2022-07-17,124607
2022-07-25,215755
2022-07-26,282783
2022-09-18,153855
2022-09-25,86542
2022-11-01,1085640
2022-11-09,1129822
2022-11-20,722136
2022-12-03,1225481
2022-12-04,2131550
2023-01-02,6841215
2023-01-09,64623
2023-01-16,1692012
2023-02-14,660213
2023-02-23,74979
2023-03-11,192818
2023-04-03,76144
