dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,1
2020-03-15,0
2020-03-16,1
2020-03-17,1
2020-03-18,3
2020-03-19,1
2020-03-20,3
2020-03-21,2
2020-03-22,3
2020-03-23,3
2020-03-24,4
2020-03-25,8
2020-03-26,8
2020-03-27,6
2020-03-28,9
2020-03-29,13
2020-03-30,12
2020-03-31,13
2020-04-01,18
2020-04-02,15
2020-04-03,11
2020-04-04,18
2020-04-05,16
2020-04-06,18
2020-04-07,20
2020-04-08,28
2020-04-09,26
2020-04-10,16
2020-04-11,22
2020-04-12,21
2020-04-13,17
2020-04-14,11
2020-04-15,21
2020-04-16,12
2020-04-17,16
2020-04-18,20
2020-04-19,14
2020-04-20,17
2020-04-21,17
2020-04-22,9
2020-04-23,17
2020-04-24,12
2020-04-25,7
2020-04-26,6
2020-04-27,13
2020-04-28,9
2020-04-29,6
2020-04-30,14
2020-05-01,7
2020-05-02,7
2020-05-03,4
2020-05-04,3
2020-05-05,8
2020-05-06,4
2020-05-07,3
2020-05-08,7
2020-05-09,3
2020-05-10,5
2020-05-11,7
2020-05-12,3
2020-05-13,3
2020-05-14,1
2020-05-15,3
2020-05-16,3
2020-05-17,0
2020-05-18,1
2020-05-19,2
2020-05-20,3
2020-05-21,1
2020-05-22,3
2020-05-23,3
2020-05-24,4
2020-05-25,1
2020-05-26,1
2020-05-27,2
2020-05-28,4
2020-05-29,1
2020-05-30,1
2020-05-31,2
2020-06-01,0
2020-06-02,4
2020-06-03,1
2020-06-04,3
2020-06-05,3
2020-06-06,3
2020-06-07,2
2020-06-08,1
2020-06-09,1
2020-06-10,3
2020-06-11,2
2020-06-12,2
2020-06-13,1
2020-06-14,2
2020-06-15,1
2020-06-16,5
2020-06-17,5
2020-06-18,3
2020-06-19,1
2020-06-20,0
2020-06-21,2
2020-06-22,2
2020-06-23,2
2020-06-24,3
2020-06-25,2
2020-06-26,4
2020-06-27,2
2020-06-28,1
2020-06-29,3
2020-06-30,2
2020-07-01,1
2020-07-02,0
2020-07-03,1
2020-07-04,3
2020-07-05,1
2020-07-06,3
2020-07-07,0
2020-07-08,1
2020-07-09,0
2020-07-10,0
2020-07-11,1
2020-07-12,0
2020-07-13,3
2020-07-14,2
2020-07-15,2
2020-07-16,0
2020-07-17,1
2020-07-18,1
2020-07-19,0
2020-07-20,0
2020-07-21,5
2020-07-22,2
2020-07-23,0
2020-07-24,1
2020-07-25,2
2020-07-26,0
2020-07-27,2
2020-07-28,0
2020-07-29,3
2020-07-30,0
2020-07-31,1
2020-08-01,4
2020-08-02,3
2020-08-03,3
2020-08-04,2
2020-08-05,1
2020-08-06,0
2020-08-07,1
2020-08-08,2
2020-08-09,4
2020-08-10,2
2020-08-11,1
2020-08-12,0
2020-08-13,2
2020-08-14,2
2020-08-15,3
2020-08-16,1
2020-08-17,1
2020-08-18,1
2020-08-19,1
2020-08-20,2
2020-08-21,2
2020-08-22,1
2020-08-23,3
2020-08-24,2
2020-08-25,2
2020-08-26,5
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,1
2020-08-31,0
2020-09-01,0
2020-09-02,3
2020-09-03,2
2020-09-04,2
2020-09-05,1
2020-09-06,5
2020-09-07,1
2020-09-08,2
2020-09-09,0
2020-09-10,1
2020-09-11,1
2020-09-12,4
2020-09-13,4
2020-09-14,4
2020-09-15,1
2020-09-16,1
2020-09-17,0
2020-09-18,5
2020-09-19,5
2020-09-20,4
2020-09-21,3
2020-09-22,5
2020-09-23,4
2020-09-24,3
2020-09-25,5
2020-09-26,6
2020-09-27,5
2020-09-28,5
2020-09-29,6
2020-09-30,2
2020-10-01,6
2020-10-02,3
2020-10-03,8
2020-10-04,6
2020-10-05,5
2020-10-06,10
2020-10-07,9
2020-10-08,12
2020-10-09,8
2020-10-10,10
2020-10-11,9
2020-10-12,8
2020-10-13,13
2020-10-14,10
2020-10-15,7
2020-10-16,8
2020-10-17,6
2020-10-18,10
2020-10-19,16
2020-10-20,9
2020-10-21,15
2020-10-22,13
2020-10-23,20
2020-10-24,19
2020-10-25,20
2020-10-26,17
2020-10-27,22
2020-10-28,26
2020-10-29,31
2020-10-30,35
2020-10-31,43
2020-11-01,40
2020-11-02,53
2020-11-03,33
2020-11-04,41
2020-11-05,55
2020-11-06,64
2020-11-07,59
2020-11-08,48
2020-11-09,75
2020-11-10,55
2020-11-11,81
2020-11-12,71
2020-11-13,89
2020-11-14,101
2020-11-15,99
2020-11-16,97
2020-11-17,84
2020-11-18,102
2020-11-19,105
2020-11-20,95
2020-11-21,117
2020-11-22,127
2020-11-23,117
2020-11-24,105
2020-11-25,123
2020-11-26,105
2020-11-27,121
2020-11-28,120
2020-11-29,130
2020-11-30,136
2020-12-01,122
2020-12-02,135
2020-12-03,143
2020-12-04,137
2020-12-05,145
2020-12-06,139
2020-12-07,123
2020-12-08,105
2020-12-09,131
2020-12-10,117
2020-12-11,133
2020-12-12,122
2020-12-13,139
2020-12-14,105
2020-12-15,105
2020-12-16,114
2020-12-17,97
2020-12-18,105
2020-12-19,108
2020-12-20,95
2020-12-21,94
2020-12-22,91
2020-12-23,90
2020-12-24,113
2020-12-25,99
2020-12-26,86
2020-12-27,70
2020-12-28,94
2020-12-29,64
2020-12-30,89
2020-12-31,83
2021-01-01,78
2021-01-02,73
2021-01-03,69
2021-01-04,69
2021-01-05,57
2021-01-06,75
2021-01-07,60
2021-01-08,69
2021-01-09,71
2021-01-10,52
2021-01-11,49
2021-01-12,60
2021-01-13,69
2021-01-14,72
2021-01-15,64
2021-01-16,61
2021-01-17,63
2021-01-18,70
2021-01-19,51
2021-01-20,65
2021-01-21,57
2021-01-22,44
2021-01-23,64
2021-01-24,50
2021-01-25,70
2021-01-26,50
2021-01-27,53
2021-01-28,57
2021-01-29,51
2021-01-30,50
2021-01-31,56
2021-02-01,45
2021-02-02,57
2021-02-03,51
2021-02-04,58
2021-02-05,36
2021-02-06,38
2021-02-07,36
2021-02-08,39
2021-02-09,40
2021-02-10,37
2021-02-11,40
2021-02-12,41
2021-02-13,37
2021-02-14,34
2021-02-15,35
2021-02-16,29
2021-02-17,34
2021-02-18,28
2021-02-19,38
2021-02-20,30
2021-02-21,23
2021-02-22,34
2021-02-23,31
2021-02-24,36
2021-02-25,36
2021-02-26,35
2021-02-27,28
2021-02-28,25
2021-03-01,32
2021-03-02,32
2021-03-03,22
2021-03-04,30
2021-03-05,26
2021-03-06,24
2021-03-07,30
2021-03-08,34
2021-03-09,23
2021-03-10,24
2021-03-11,31
2021-03-12,30
2021-03-13,34
2021-03-14,32
2021-03-15,33
2021-03-16,30
2021-03-17,35
2021-03-18,32
2021-03-19,39
2021-03-20,30
2021-03-21,43
2021-03-22,30
2021-03-23,36
2021-03-24,38
2021-03-25,22
2021-03-26,28
2021-03-27,36
2021-03-28,29
2021-03-29,29
2021-03-30,34
2021-03-31,37
2021-04-01,33
2021-04-02,38
2021-04-03,36
2021-04-04,42
2021-04-05,38
2021-04-06,47
2021-04-07,32
2021-04-08,25
2021-04-09,50
2021-04-10,36
2021-04-11,36
2021-04-12,34
2021-04-13,39
2021-04-14,35
2021-04-15,33
2021-04-16,40
2021-04-17,33
2021-04-18,34
2021-04-19,39
2021-04-20,29
2021-04-21,30
2021-04-22,46
2021-04-23,25
2021-04-24,34
2021-04-25,18
2021-04-26,28
2021-04-27,19
2021-04-28,30
2021-04-29,24
2021-04-30,31
2021-05-01,27
2021-05-02,19
2021-05-03,32
2021-05-04,31
2021-05-05,24
2021-05-06,27
2021-05-07,20
2021-05-08,23
2021-05-09,23
2021-05-10,15
2021-05-11,25
2021-05-12,15
2021-05-13,13
2021-05-14,26
2021-05-15,11
2021-05-16,12
2021-05-17,16
2021-05-18,12
2021-05-19,11
2021-05-20,16
2021-05-21,3
2021-05-22,8
2021-05-23,14
2021-05-24,9
2021-05-25,12
2021-05-26,7
2021-05-27,10
2021-05-28,13
2021-05-29,11
2021-05-30,13
2021-05-31,9
2021-06-01,9
2021-06-02,7
2021-06-03,9
2021-06-04,11
2021-06-05,4
2021-06-06,6
2021-06-07,5
2021-06-08,6
2021-06-09,6
2021-06-10,4
2021-06-11,6
2021-06-12,4
2021-06-13,8
2021-06-14,5
2021-06-15,4
2021-06-16,4
2021-06-17,4
2021-06-18,3
2021-06-19,4
2021-06-20,7
2021-06-21,6
2021-06-22,5
2021-06-23,5
2021-06-24,1
2021-06-25,6
2021-06-26,3
2021-06-27,0
2021-06-28,3
2021-06-29,1
2021-06-30,2
2021-07-01,5
2021-07-02,3
2021-07-03,2
2021-07-04,6
2021-07-05,4
2021-07-06,2
2021-07-07,0
2021-07-08,3
2021-07-09,2
2021-07-10,3
2021-07-11,2
2021-07-12,2
2021-07-13,0
2021-07-14,1
2021-07-15,3
2021-07-16,4
2021-07-17,0
2021-07-18,4
2021-07-19,1
2021-07-20,1
2021-07-21,3
2021-07-22,1
2021-07-23,1
2021-07-24,1
2021-07-25,5
2021-07-26,2
2021-07-27,3
2021-07-28,2
2021-07-29,1
2021-07-30,0
2021-07-31,2
2021-08-01,3
2021-08-02,4
2021-08-03,3
2021-08-04,2
2021-08-05,3
2021-08-06,3
2021-08-07,5
2021-08-08,3
2021-08-09,1
2021-08-10,2
2021-08-11,2
2021-08-12,3
2021-08-13,0
2021-08-14,2
2021-08-15,3
2021-08-16,5
