dates,covid19mobilitytrend_park
2020-02-15,42
2020-02-16,42
2020-02-17,35
2020-02-18,40
2020-02-19,10
2020-02-20,13
2020-02-21,7
2020-02-22,52
2020-02-23,4
2020-02-24,25
2020-02-25,60
2020-02-26,8
2020-02-27,9
2020-02-28,-1
2020-02-29,9
2020-03-01,6
2020-03-02,16
2020-03-03,-1
2020-03-04,12
2020-03-05,4
2020-03-06,-7
2020-03-07,-2
2020-03-08,42
2020-03-09,2
2020-03-10,9
2020-03-11,12
2020-03-12,18
2020-03-13,-20
2020-03-14,-17
2020-03-15,-13
2020-03-16,-37
2020-03-17,-43
2020-03-18,-24
2020-03-19,-32
2020-03-20,-32
2020-03-21,-73
2020-03-22,-60
2020-03-23,-57
2020-03-24,-44
2020-03-25,-58
2020-03-26,-59
2020-03-27,-39
2020-03-28,-21
2020-03-29,-43
2020-03-30,-57
2020-03-31,-47
2020-04-01,-34
2020-04-02,-36
2020-04-03,-46
2020-04-04,-36
2020-04-05,-11
2020-04-06,-22
2020-04-07,-6
2020-04-08,-10
2020-04-09,-20
2020-04-10,-22
2020-04-11,-20
2020-04-12,-6
2020-04-13,-15
2020-04-14,-41
2020-04-15,-12
2020-04-16,-9
2020-04-17,-10
2020-04-18,-8
2020-04-19,-37
2020-04-20,-14
2020-04-21,2
2020-04-22,7
2020-04-23,-3
2020-04-24,-10
2020-04-25,-7
2020-04-26,23
2020-04-27,-12
2020-04-28,14
2020-04-29,-40
2020-04-30,-10
2020-05-01,5
2020-05-02,-12
2020-05-03,-1
2020-05-04,-2
2020-05-05,-18
2020-05-06,1
2020-05-07,12
2020-05-08,20
2020-05-09,18
2020-05-10,8
2020-05-11,-8
2020-05-12,-4
2020-05-13,-13
2020-05-14,-20
2020-05-15,-43
2020-05-16,5
2020-05-17,47
2020-05-18,35
2020-05-19,27
2020-05-20,20
2020-05-21,82
2020-05-22,28
2020-05-23,-6
2020-05-24,3
2020-05-25,-22
2020-05-26,-10
2020-05-27,38
2020-05-28,-27
2020-05-29,-6
2020-05-30,16
2020-05-31,-13
2020-06-01,141
2020-06-02,40
2020-06-03,23
2020-06-04,10
2020-06-05,-13
2020-06-06,55
2020-06-07,22
2020-06-08,-4
2020-06-09,8
2020-06-10,-3
2020-06-11,96
2020-06-12,84
2020-06-13,95
2020-06-14,-18
2020-06-15,-3
2020-06-16,35
2020-06-17,35
2020-06-18,16
2020-06-19,14
2020-06-20,-2
2020-06-21,-13
2020-06-22,50
2020-06-23,92
2020-06-24,71
2020-06-25,26
2020-06-26,51
2020-06-27,89
2020-06-28,79
2020-06-29,14
2020-06-30,90
2020-07-01,57
2020-07-02,38
2020-07-03,42
2020-07-04,102
2020-07-05,114
2020-07-06,64
2020-07-07,108
2020-07-08,107
2020-07-09,80
2020-07-10,76
2020-07-11,-5
2020-07-12,110
2020-07-13,110
2020-07-14,136
2020-07-15,85
2020-07-16,32
2020-07-17,36
2020-07-18,35
2020-07-19,90
2020-07-20,135
2020-07-21,144
2020-07-22,114
2020-07-23,97
2020-07-24,59
2020-07-25,114
2020-07-26,93
2020-07-27,155
2020-07-28,158
2020-07-29,125
2020-07-30,118
2020-07-31,118
2020-08-01,135
2020-08-02,76
2020-08-03,55
2020-08-04,69
2020-08-05,108
2020-08-06,132
2020-08-07,128
2020-08-08,142
2020-08-09,131
2020-08-10,153
2020-08-11,156
2020-08-12,158
2020-08-13,89
2020-08-14,80
2020-08-15,111
2020-08-16,115
2020-08-17,95
2020-08-18,104
2020-08-19,138
2020-08-20,128
2020-08-21,125
2020-08-22,78
2020-08-23,87
2020-08-24,90
2020-08-25,149
2020-08-26,132
2020-08-27,102
2020-08-28,81
2020-08-29,45
2020-08-30,23
