dates,incrementalcount_medicaltest_conditioncovid_19
2020-04-02,75356
2020-04-03,6153
2020-04-04,5791
2020-04-05,4282
2020-04-06,2880
2020-04-07,3939
2020-04-08,5520
2020-04-09,5532
2020-04-10,8456
2020-04-11,6232
2020-04-12,3902
2020-04-13,3535
2020-04-14,3384
2020-04-15,5005
2020-04-16,6015
2020-04-17,6456
2020-04-18,6660
2020-04-19,3312
2020-04-20,3705
2020-04-21,6069
2020-04-22,12776
2020-04-23,4041
2020-04-24,6851
2020-04-25,8403
2020-04-26,6542
2020-04-27,4906
2020-04-28,7041
2020-04-29,8176
2020-04-30,8645
2020-05-01,7680
2020-05-02,5540
2020-05-03,4736
2020-05-04,4716
2020-05-05,6812
2020-05-06,6371
2020-05-07,5640
2020-05-08,6175
2020-05-09,7621
2020-05-10,4818
2020-05-11,2976
2020-05-12,9830
2020-05-13,6938
2020-05-14,8354
2020-05-15,6745
2020-05-16,6042
2020-05-17,5116
2020-05-18,3560
2020-05-19,6366
2020-05-20,7157
2020-05-21,6045
2020-05-22,4851
2020-05-23,5875
2020-05-24,5494
2020-05-25,3484
2020-05-26,5844
2020-05-27,7521
2020-05-28,8666
2020-05-29,6930
2020-05-30,7841
2020-05-31,6391
2020-06-01,3286
2020-06-02,4558
2020-06-03,6580
2020-06-04,8508
2020-06-05,7983
2020-06-06,6463
2020-06-07,3685
2020-06-08,5164
2020-06-09,6160
2020-06-10,5423
2020-06-11,3967
2020-06-12,6270
2020-06-13,4395
2020-06-14,3864
2020-06-15,2830
2020-06-16,5030
2020-06-17,7915
2020-06-18,5312
2020-06-19,6203
2020-06-20,6078
2020-06-21,2376
2020-06-22,5216
2020-06-23,6673
2020-06-24,6111
2020-06-25,5659
2020-06-26,6199
2020-06-27,7053
2020-06-28,5025
2020-06-29,3855
2020-06-30,6381
2020-07-01,8110
2020-07-02,7834
2020-07-03,6805
2020-07-04,7174
2020-07-05,5125
2020-07-06,6301
2020-07-07,6044
2020-07-08,8071
2020-07-09,7507
2020-07-10,7757
2020-07-11,8225
2020-07-12,5031
2020-07-13,3876
2020-07-14,7512
2020-07-15,8165
2020-07-16,10052
2020-07-17,8068
2020-07-18,8677
2020-07-19,5579
2020-07-20,49767
2020-07-21,7164
2020-07-22,9081
2020-07-23,11350
2020-07-24,7810
2020-07-25,7049
2020-07-26,7008
2020-07-27,5271
2020-07-28,8037
2020-07-29,9396
2020-07-30,9434
2020-07-31,10425
2020-08-01,7358
2020-08-02,7495
2020-08-03,5123
2020-08-04,6341
2020-08-05,7124
2020-08-06,13373
2020-08-07,10030
2020-08-08,7934
2020-08-09,6629
2020-08-10,3890
2020-08-11,8750
2020-08-12,8510
2020-08-13,8490
2020-08-14,11924
2020-08-15,5922
2020-08-16,9136
2020-08-17,5577
2020-08-18,13821
2020-08-19,11283
2020-08-20,12266
2020-08-21,13972
2020-08-22,11746
2020-08-23,7832
2020-08-24,6219
2020-08-25,8883
2020-08-26,9110
2020-08-27,14044
2020-08-28,14701
2020-08-29,12799
2020-08-30,11349
2020-08-31,8619
2020-09-01,12416
2020-09-02,17441
2020-09-03,11689
2020-09-04,14232
2020-09-05,11318
2020-09-06,8018
2020-09-07,10398
2020-09-08,10254
2020-09-09,11582
2020-09-10,14971
2020-09-11,13789
2020-09-12,14674
2020-09-13,10573
2020-09-14,9342
2020-09-15,13100
2020-09-16,15331
2020-09-17,15272
2020-09-18,18854
2020-09-19,18134
2020-09-20,12584
2020-09-21,13412
2020-09-22,14552
2020-09-23,16617
2020-09-24,18518
2020-09-25,20409
2020-09-26,17443
2020-09-27,9865
2020-09-28,14493
2020-09-29,16586
2020-09-30,31409
2020-10-01,18586
2020-10-02,21839
2020-10-03,15456
2020-10-04,12505
2020-10-05,11895
2020-10-06,18237
2020-10-07,18589
2020-10-08,21762
2020-10-09,18575
2020-10-10,19956
2020-10-11,13876
2020-10-12,13668
2020-10-13,21708
2020-10-14,17033
2020-10-15,19813
2020-10-16,16119
2020-10-17,25109
2020-10-18,15315
2020-10-19,14550
2020-10-20,19469
2020-10-21,21077
2020-10-22,25278
2020-10-23,28024
2020-10-24,24189
2020-10-25,17744
2020-10-26,23216
2020-10-27,14112
2020-10-28,27379
2020-10-29,24506
2020-10-30,26421
2020-10-31,28742
2020-11-01,23316
2020-11-02,23450
2020-11-03,25881
2020-11-04,29433
2020-11-05,28133
2020-11-06,33067
2020-11-07,29810
2020-11-08,26867
2020-11-09,26376
2020-11-10,26540
2020-11-11,31571
2020-11-12,38226
2020-11-13,32328
2020-11-14,33067
2020-11-15,27080
2020-11-16,26232
2020-11-17,29050
2020-11-18,33128
2020-11-19,31316
2020-11-20,33190
2020-11-21,30808
2020-11-22,29831
2020-11-23,20422
2020-11-24,28070
2020-11-25,30569
2020-11-26,33318
2020-11-27,27048
2020-11-28,40205
2020-11-29,22197
2020-11-30,15054
2020-12-01,23192
2020-12-02,27862
2020-12-03,31294
2020-12-04,28674
2020-12-05,20053
2020-12-06,18118
2020-12-07,14577
2020-12-08,19643
2020-12-09,20351
2020-12-10,27915
2020-12-11,25394
2020-12-12,30917
2020-12-13,21202
2020-12-14,17562
2020-12-15,21037
2020-12-16,28747
2020-12-17,28216
2020-12-18,31414
2020-12-19,33800
2020-12-20,24990
2020-12-21,20957
2020-12-22,29463
2020-12-23,38440
2020-12-24,29151
2020-12-25,21616
2020-12-26,14425
2020-12-27,9909
2020-12-28,21246
2021-01-04,12601
2021-01-05,15450
2021-01-06,22630
2021-01-07,16752
2021-01-08,23605
2021-01-09,19780
2021-01-10,14175
2021-01-11,14089
2021-01-12,2945871
2021-01-13,124267
2021-01-14,390264
2021-01-15,79635
2021-01-16,79124
2021-01-17,52039
2021-01-18,106991
2021-01-19,180970
2021-01-20,610150
2021-01-21,46353
2021-01-22,58656
2021-01-23,89237
2021-01-24,51994
2021-01-25,67705
2021-01-26,103256
2021-01-27,91061
2021-01-28,92444
2021-01-29,71028
2021-01-30,125459
2021-01-31,69704
2021-02-01,126053
2021-02-02,81397
2021-02-03,181897
2021-02-04,108302
2021-02-05,87206
2021-02-06,159889
2021-02-07,212647
2021-02-08,128988
2021-02-09,310611
2021-02-10,221201
2021-02-11,231481
2021-02-12,203715
2021-02-13,214321
2021-02-14,139545
2021-02-15,157018
2021-02-16,291200
2021-02-17,206359
2021-02-18,274347
2021-02-19,200765
2021-02-20,236088
2021-02-21,198975
2021-02-22,93176
2021-02-23,258396
2021-02-24,261319
2021-02-25,268901
2021-02-26,223250
2021-02-27,318941
2021-02-28,156014
2021-03-01,95564
2021-03-02,354794
2021-03-03,244731
2021-03-04,261250
2021-03-05,259495
2021-03-06,250673
2021-03-07,158844
2021-03-08,122080
2021-03-09,395907
2021-03-10,278184
2021-03-11,219654
2021-03-12,357890
2021-03-13,271761
2021-03-14,167435
2021-03-15,139103
2021-03-16,355721
2021-03-17,436660
2021-03-18,298583
2021-03-19,269448
2021-03-20,278034
2021-03-21,192964
2021-03-22,159929
2021-03-23,369807
2021-03-24,300842
2021-03-25,418328
2021-03-26,485632
2021-03-27,143342
2021-03-28,261036
2021-03-29,154788
2021-03-30,483046
2021-03-31,358215
2021-04-01,353719
2021-04-02,281183
2021-04-03,316492
2021-04-04,244556
2021-04-05,132334
2021-04-06,219544
2021-04-07,516648
2021-04-08,352501
2021-04-09,293340
2021-04-10,316396
2021-04-11,200841
2021-04-12,169508
2021-04-13,349278
2021-04-14,505277
2021-04-15,308943
2021-04-16,286539
2021-04-17,317349
2021-04-18,207928
2021-04-19,190653
2021-04-20,320616
2021-04-21,262443
2021-04-22,307961
2021-04-23,280891
2021-04-24,302593
2021-04-25,199558
2021-04-26,147739
2021-04-27,426701
2021-04-28,54657
2021-04-29,272015
2021-04-30,303180
2021-05-01,335502
2021-05-02,155568
2021-05-03,111903
2021-05-04,399416
2021-05-05,347639
2021-05-06,459327
2021-05-07,287929
2021-05-08,309774
2021-05-09,204215
2021-05-10,135456
2021-05-11,363597
2021-05-12,379788
2021-05-13,415694
2021-05-14,141201
2021-05-15,277682
2021-05-16,175480
2021-05-17,138372
2021-05-18,309371
2021-05-19,396564
2021-05-20,388652
2021-05-21,424152
2021-05-22,479351
2021-05-23,348172
2021-05-24,211515
2021-05-25,382294
2021-05-26,442992
2021-05-27,542328
2021-05-28,332288
2021-05-29,435113
2021-05-30,339485
2021-05-31,212485
2021-06-01,346340
2021-06-02,925527
2021-06-03,681027
2021-06-04,381242
2021-06-05,748649
2021-06-06,419385
2021-06-07,292615
2021-06-08,412011
2021-06-09,443161
2021-06-10,516503
2021-06-11,325511
2021-06-12,457254
2021-06-13,420545
2021-06-14,312751
2021-06-15,354433
2021-06-16,354696
2021-06-17,526047
2021-06-18,489691
2021-06-19,480332
2021-06-20,418937
2021-06-21,375017
2021-06-22,705626
2021-06-23,389863
2021-06-24,290906
2021-06-25,451660
2021-06-26,417608
2021-06-27,312902
2021-06-28,427614
2021-06-29,350968
2021-06-30,291247
2021-07-01,354947
2021-07-02,259390
2021-07-03,343935
2021-07-04,561265
2021-07-05,322102
2021-07-06,347381
2021-07-07,335988
2021-07-08,382522
2021-07-09,314230
2021-07-10,413896
2021-07-11,371928
2021-07-12,316160
2021-07-13,346475
2021-07-14,281780
2021-07-15,729443
2021-07-16,342544
2021-07-17,409271
2021-07-18,368400
2021-07-19,262510
2021-07-20,446461
2021-07-21,311223
2021-07-22,339761
2021-07-23,313561
2021-07-24,399696
2021-07-25,366087
2021-07-26,264707
2021-07-27,353876
2021-07-28,425944
2021-07-29,343301
2021-07-30,474681
2021-07-31,367563
2021-08-01,349438
2021-08-02,285169
2021-08-03,286518
2021-08-04,283128
2021-08-05,465180
2021-08-06,288795
2021-08-07,411157
2021-08-08,346513
2021-08-09,254742
2021-08-10,306240
2021-08-11,264414
2021-08-12,447807
2021-08-13,280547
2021-08-14,344791
2021-08-15,395705
2021-08-16,290401
2021-08-17,287405
2021-08-18,269632
2021-08-19,442858
2021-08-20,268611
2021-08-21,366192
2021-08-22,330086
2021-08-23,284054
2021-08-24,277987
2021-08-25,281445
2021-08-26,422734
2021-08-27,255447
2021-08-28,326424
2021-08-29,332283
2021-08-30,230634
2021-08-31,274462
2021-09-01,282427
