dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,1
2020-02-16,21
2020-02-17,5
2020-02-18,5
2020-02-19,2
2020-02-20,1
2020-02-21,4
2020-02-22,3
2020-02-23,23
2020-02-24,10
2020-02-25,10
2020-02-26,10
2020-02-27,7
2020-02-28,9
2020-02-29,3
2020-03-01,8
2020-03-02,6
2020-03-03,4
2020-03-04,5
2020-03-05,3
2020-03-06,3
2020-03-07,0
2020-03-08,14
2020-03-09,4
2020-03-10,10
2020-03-11,17
2020-03-12,24
2020-03-13,46
2020-03-14,-7
2020-03-15,-32
2020-03-16,-14
2020-03-17,-32
2020-03-18,-30
2020-03-19,-29
2020-03-20,-28
2020-03-21,-39
2020-03-22,-69
2020-03-23,-31
2020-03-24,-32
2020-03-25,-34
2020-03-26,-31
2020-03-27,-26
2020-03-28,-31
2020-03-29,-64
2020-03-30,-31
2020-03-31,-24
2020-04-01,-30
2020-04-02,-29
2020-04-03,-25
2020-04-04,-30
2020-04-05,-55
2020-04-06,-26
2020-04-07,-24
2020-04-08,-21
2020-04-09,-15
2020-04-10,-16
2020-04-11,-27
2020-04-12,-54
2020-04-13,-94
2020-04-14,-16
2020-04-15,-20
2020-04-16,-18
2020-04-17,-16
2020-04-18,-21
2020-04-19,-53
2020-04-20,-24
2020-04-21,-21
2020-04-22,-21
2020-04-23,-18
2020-04-24,-17
2020-04-25,-19
2020-04-26,-36
2020-04-27,-22
2020-04-28,-18
2020-04-29,-12
2020-04-30,13
2020-05-01,-90
2020-05-02,4
2020-05-03,-32
2020-05-04,-8
2020-05-05,-8
2020-05-06,-5
2020-05-07,-5
2020-05-08,-2
2020-05-09,-2
2020-05-10,-25
2020-05-11,-16
2020-05-12,-9
2020-05-13,-10
2020-05-14,-9
2020-05-15,-11
2020-05-16,-13
2020-05-17,-18
2020-05-18,-11
2020-05-19,-7
2020-05-20,22
2020-05-21,-87
2020-05-22,2
2020-05-23,-12
2020-05-24,-20
2020-05-25,-9
2020-05-26,-8
2020-05-27,-8
