dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,1
2020-03-12,0
2020-03-13,1
2020-03-14,2
2020-03-15,0
2020-03-16,1
2020-03-17,0
2020-03-18,14
2020-03-19,6
2020-03-20,7
2020-03-21,6
2020-03-22,10
2020-03-23,1
2020-03-24,6
2020-03-25,3
2020-03-26,20
2020-03-27,9
2020-03-28,15
2020-03-29,12
2020-03-30,8
2020-03-31,14
2020-04-01,21
2020-04-02,13
2020-04-03,11
2020-04-04,10
2020-04-05,7
2020-04-06,11
2020-04-07,12
2020-04-08,19
2020-04-09,40
2020-04-10,26
2020-04-11,21
2020-04-12,46
2020-04-13,26
2020-04-14,60
2020-04-15,10
2020-04-16,27
2020-04-17,24
2020-04-18,15
2020-04-19,47
2020-04-20,8
2020-04-21,26
2020-04-22,19
2020-04-23,12
2020-04-24,42
2020-04-25,31
2020-04-26,23
2020-04-27,22
2020-04-28,8
2020-04-29,11
2020-04-30,8
2020-05-01,8
2020-05-02,31
2020-05-03,14
2020-05-04,19
2020-05-05,8
2020-05-06,23
2020-05-07,35
2020-05-08,13
2020-05-09,16
2020-05-10,14
2020-05-11,18
2020-05-12,16
2020-05-13,21
2020-05-14,15
2020-05-15,33
2020-05-16,13
2020-05-17,59
2020-05-18,43
2020-05-19,30
2020-05-20,21
2020-05-21,36
2020-05-22,48
2020-05-23,25
2020-05-24,21
2020-05-25,19
2020-05-26,27
2020-05-27,55
2020-05-28,23
2020-05-29,24
2020-05-30,53
2020-05-31,40
2020-06-01,28
2020-06-02,22
2020-06-03,35
2020-06-04,23
2020-06-05,49
2020-06-06,31
2020-06-07,50
2020-06-08,32
2020-06-09,40
2020-06-10,36
2020-06-11,41
2020-06-12,48
2020-06-13,43
2020-06-14,43
2020-06-15,64
2020-06-16,33
2020-06-17,45
2020-06-18,63
2020-06-19,34
2020-06-20,56
2020-06-21,36
2020-06-22,35
2020-06-23,35
2020-06-24,38
2020-06-25,47
2020-06-26,63
2020-06-27,37
2020-06-28,34
2020-06-29,51
2020-06-30,71
2020-07-01,58
2020-07-02,53
2020-07-03,49
2020-07-04,53
2020-07-05,82
2020-07-06,70
2020-07-07,68
2020-07-08,50
2020-07-09,58
2020-07-10,52
2020-07-11,66
2020-07-12,71
2020-07-13,50
2020-07-14,54
2020-07-15,87
2020-07-16,76
2020-07-17,84
2020-07-18,59
2020-07-19,127
2020-07-20,96
2020-07-21,81
2020-07-22,139
2020-07-23,117
2020-07-24,89
2020-07-25,49
2020-07-26,67
2020-07-27,57
2020-07-28,63
2020-07-29,74
2020-07-30,83
2020-07-31,73
2020-08-01,62
2020-08-02,43
2020-08-03,66
2020-08-04,86
2020-08-05,64
2020-08-06,69
2020-08-07,72
2020-08-08,65
2020-08-09,65
2020-08-10,42
2020-08-11,59
2020-08-12,79
2020-08-13,65
2020-08-14,53
2020-08-15,50
2020-08-16,79
2020-08-17,57
2020-08-18,70
2020-08-19,69
2020-08-20,72
2020-08-21,82
2020-08-22,94
2020-08-23,86
2020-08-24,79
2020-08-25,99
2020-08-26,86
2020-08-27,120
2020-08-28,105
2020-08-29,92
2020-08-30,82
2020-08-31,74
2020-09-01,88
2020-09-02,111
2020-09-03,134
2020-09-04,82
2020-09-05,108
2020-09-06,85
2020-09-07,105
2020-09-08,100
2020-09-09,106
2020-09-10,120
2020-09-11,88
2020-09-12,106
2020-09-13,73
2020-09-14,118
2020-09-15,124
2020-09-16,135
2020-09-17,122
2020-09-18,114
2020-09-19,112
2020-09-20,105
2020-09-21,124
2020-09-22,160
2020-09-23,140
2020-09-24,128
2020-09-25,113
2020-09-26,90
2020-09-27,78
2020-09-28,87
2020-09-29,128
2020-09-30,139
2020-10-01,116
2020-10-02,116
2020-10-03,83
2020-10-04,96
2020-10-05,102
2020-10-06,121
2020-10-07,98
2020-10-08,108
2020-10-09,87
2020-10-10,98
2020-10-11,79
2020-10-12,91
2020-10-13,92
2020-10-14,129
2020-10-15,112
2020-10-16,79
2020-10-17,84
2020-10-18,80
2020-10-19,106
2020-10-20,117
2020-10-21,123
2020-10-22,102
2020-10-23,118
2020-10-24,128
2020-10-25,94
2020-10-26,112
2020-10-27,101
2020-10-28,100
2020-10-29,89
2020-10-30,81
2020-10-31,87
2020-11-01,74
2020-11-02,101
2020-11-03,102
2020-11-04,113
2020-11-05,89
2020-11-06,94
2020-11-07,98
2020-11-08,74
2020-11-09,75
2020-11-10,72
2020-11-11,75
2020-11-12,97
2020-11-13,104
2020-11-14,111
2020-11-15,63
2020-11-16,85
2020-11-17,97
2020-11-18,110
2020-11-19,97
2020-11-20,78
2020-11-21,96
2020-11-22,110
2020-11-23,118
2020-11-24,109
2020-11-25,114
2020-11-26,127
2020-11-27,169
2020-11-28,125
2020-11-29,169
2020-11-30,130
2020-12-01,136
2020-12-02,118
2020-12-03,156
2020-12-04,124
2020-12-05,110
2020-12-06,151
2020-12-07,127
2020-12-08,133
2020-12-09,171
2020-12-10,165
2020-12-11,175
2020-12-12,142
2020-12-13,166
2020-12-14,137
2020-12-15,155
2020-12-16,137
2020-12-17,142
2020-12-18,124
2020-12-19,145
2020-12-20,221
2020-12-21,205
2020-12-22,172
2020-12-23,151
2020-12-24,181
2020-12-25,258
2020-12-26,147
2020-12-27,243
2020-12-28,215
2020-12-29,251
2020-12-30,241
2020-12-31,194
2021-01-01,191
2021-01-02,226
2021-01-03,179
2021-01-04,177
2021-01-05,198
2021-01-06,187
2021-01-07,224
2021-01-08,233
2021-01-09,194
2021-01-10,182
2021-01-11,214
2021-01-12,302
2021-01-13,306
2021-01-14,295
2021-01-15,238
2021-01-16,283
2021-01-17,220
2021-01-18,295
2021-01-19,308
2021-01-20,267
2021-01-21,346
2021-01-22,250
2021-01-23,211
2021-01-24,171
2021-01-25,297
2021-01-26,336
2021-01-27,387
2021-01-28,476
2021-01-29,187
2021-01-30,210
2021-01-31,270
2021-02-01,279
2021-02-02,304
2021-02-03,189
2021-02-04,231
2021-02-05,201
2021-02-06,191
2021-02-07,163
2021-02-08,207
2021-02-09,213
2021-02-10,191
2021-02-11,214
2021-02-12,275
2021-02-13,280
2021-02-14,247
2021-02-15,184
2021-02-16,229
2021-02-17,192
2021-02-18,181
2021-02-19,183
2021-02-20,164
2021-02-21,173
2021-02-22,202
2021-02-23,323
2021-02-24,240
2021-02-25,264
2021-02-26,268
2021-02-27,195
2021-02-28,185
2021-03-01,159
2021-03-02,193
2021-03-03,203
2021-03-04,176
2021-03-05,129
2021-03-06,128
2021-03-07,112
2021-03-08,281
2021-03-09,210
2021-03-10,175
2021-03-11,117
2021-03-12,180
2021-03-13,100
2021-03-14,97
2021-03-15,147
2021-03-16,180
2021-03-17,162
2021-03-18,227
2021-03-19,197
2021-03-20,108
2021-03-21,103
2021-03-22,161
2021-03-23,154
2021-03-24,118
2021-03-25,98
2021-03-26,85
2021-03-27,198
2021-03-28,85
2021-03-29,132
2021-03-30,173
2021-03-31,104
2021-04-01,196
2021-04-02,97
2021-04-03,91
2021-04-04,427
2021-04-05,146
2021-04-06,162
2021-04-07,87
2021-04-08,163
2021-04-09,121
2021-04-10,95
2021-04-11,87
2021-04-12,126
2021-04-13,126
2021-04-14,124
2021-04-15,167
2021-04-16,123
2021-04-17,132
2021-04-18,96
2021-04-19,143
2021-04-20,210
2021-04-21,230
2021-04-22,165
2021-04-23,174
2021-04-24,154
2021-04-25,94
2021-04-26,177
2021-04-27,168
2021-04-28,177
2021-04-29,218
2021-04-30,187
2021-05-01,131
2021-05-02,144
2021-05-03,153
2021-05-04,188
2021-05-05,212
2021-05-06,147
2021-05-07,167
2021-05-08,179
2021-05-09,170
2021-05-10,206
2021-05-11,247
2021-05-12,152
2021-05-13,99
2021-05-14,107
2021-05-15,144
2021-05-16,126
2021-05-17,212
2021-05-18,172
2021-05-19,192
2021-05-20,218
2021-05-21,186
2021-05-22,132
2021-05-23,123
2021-05-24,127
2021-05-25,172
2021-05-26,144
2021-05-27,136
2021-05-28,193
2021-05-29,162
2021-05-30,142
2021-05-31,174
2021-06-01,145
2021-06-02,185
2021-06-03,187
2021-06-04,201
2021-06-05,153
2021-06-06,163
2021-06-07,191
2021-06-08,189
2021-06-09,170
2021-06-10,211
2021-06-11,193
2021-06-12,164
2021-06-13,149
2021-06-14,237
2021-06-15,164
2021-06-16,196
2021-06-17,277
2021-06-18,290
2021-06-19,248
2021-06-20,371
2021-06-21,294
2021-06-22,335
2021-06-23,303
2021-06-24,355
2021-06-25,422
2021-06-26,358
2021-06-27,409
2021-06-28,423
2021-06-29,463
2021-06-30,467
2021-07-01,504
2021-07-02,539
2021-07-03,493
2021-07-04,555
2021-07-05,558
2021-07-06,728
2021-07-07,1040
2021-07-08,852
2021-07-09,871
2021-07-10,826
2021-07-11,1007
2021-07-12,891
2021-07-13,864
2021-07-14,991
2021-07-15,982
2021-07-16,1205
2021-07-17,1092
2021-07-18,1093
2021-07-19,1338
2021-07-20,1280
2021-07-21,1383
2021-07-22,1449
2021-07-23,1566
2021-07-24,1415
2021-07-25,1266
2021-07-26,1487
2021-07-27,2069
2021-07-28,1824
2021-07-29,1893
2021-07-30,1759
2021-07-31,1808
2021-08-01,1604
2021-08-02,1568
2021-08-03,1598
2021-08-04,1747
2021-08-05,1739
2021-08-06,1635
2021-08-07,1588
2021-08-08,1498
2021-08-09,1475
2021-08-10,2048
2021-08-11,1579
2021-08-12,1466
2021-08-13,1432
