dates,covid19mobilitytrend_park
2020-02-15,-8
2020-02-16,-7
2020-02-17,-7
2020-02-18,-4
2020-02-19,-3
2020-02-20,-1
2020-02-21,-5
2020-02-22,-5
2020-02-23,-5
2020-02-24,-4
2020-02-25,-6
2020-02-26,-3
2020-02-27,-3
2020-02-28,-5
2020-02-29,-7
2020-03-01,-8
2020-03-02,0
2020-03-03,-2
2020-03-04,-5
2020-03-05,-1
2020-03-06,-3
2020-03-07,-4
2020-03-08,-4
2020-03-09,-1
2020-03-10,2
2020-03-11,2
2020-03-12,0
2020-03-13,-2
2020-03-14,-6
2020-03-15,-12
2020-03-16,-8
2020-03-17,-10
2020-03-18,-12
2020-03-19,-17
2020-03-20,-21
2020-03-21,-30
2020-03-22,-39
2020-03-23,-25
2020-03-24,-26
2020-03-25,-31
2020-03-26,-30
2020-03-27,-34
2020-03-28,-46
2020-03-29,-52
2020-03-30,-32
2020-03-31,-32
2020-04-01,-28
2020-04-02,-29
2020-04-03,-34
2020-04-04,-45
2020-04-05,-50
2020-04-06,-31
2020-04-07,-30
2020-04-08,-30
2020-04-09,-28
2020-04-10,-37
2020-04-11,-46
2020-04-12,-50
2020-04-13,-29
2020-04-14,-29
2020-04-15,-29
2020-04-16,-29
2020-04-17,-35
2020-04-18,-46
2020-04-19,-49
2020-04-20,-29
2020-04-21,-31
2020-04-22,-28
2020-04-23,-28
2020-04-24,-45
2020-04-25,-53
2020-04-26,-58
2020-04-27,-38
2020-04-28,-38
2020-04-29,-36
2020-04-30,-35
2020-05-01,-42
2020-05-02,-50
2020-05-03,-55
2020-05-04,-34
2020-05-05,-34
2020-05-06,-33
2020-05-07,-37
2020-05-08,-41
2020-05-09,-52
2020-05-10,-54
2020-05-11,-36
2020-05-12,-33
2020-05-13,-32
2020-05-14,-32
2020-05-15,-34
2020-05-16,-43
2020-05-17,-50
2020-05-18,-32
2020-05-19,-27
2020-05-20,-24
2020-05-21,-21
2020-05-22,-26
2020-05-23,-36
2020-05-24,-45
2020-05-25,-16
2020-05-26,-20
2020-05-27,-20
2020-05-28,-23
2020-05-29,-30
2020-05-30,-37
2020-05-31,-38
2020-06-01,-17
2020-06-02,-22
2020-06-03,-21
2020-06-04,-22
2020-06-05,-29
2020-06-06,-34
2020-06-07,-33
2020-06-08,-22
2020-06-09,-22
2020-06-10,-19
2020-06-11,-20
2020-06-12,-26
