dates,cumulativecount_vaccine_covid_19_administered
2021-01-12,0
2021-01-22,132000
2021-01-24,149242
2021-01-25,161959
2021-01-26,245685
2021-01-27,308003
2021-01-28,373786
2021-01-29,416299
2021-01-30,502955
2021-01-31,515681
2021-02-01,574938
2021-02-02,648259
2021-02-03,717647
2021-02-04,796819
2021-02-05,865609
2021-02-06,914303
2021-02-07,923449
2021-02-08,985855
2021-02-09,1066860
2021-02-10,1248797
2021-02-11,1362791
2021-02-13,1475812
2021-02-14,1494325
2021-02-15,1578720
2021-02-16,1658110
2021-02-17,1747267
2021-02-18,1787976
2021-02-20,1956725
2021-02-23,2059871
2021-02-24,2188788
2021-02-25,2315665
2021-02-26,2449451
2021-02-27,2598535
2021-02-28,2690163
2021-03-02,3023348
2021-03-03,3386351
2021-03-05,3528152
2021-03-07,4022544
2021-03-10,4837576
2021-03-11,4991674
2021-03-12,5108536
2021-03-13,5440432
2021-03-14,5480346
2021-03-15,5739648
2021-03-16,6185700
2021-03-17,6581388
2021-03-18,6787283
2021-03-19,7027463
2021-03-20,7346148
2021-03-21,7835357
2021-03-22,7879881
2021-03-23,8226632
2021-03-24,8687796
2021-03-25,9330853
2021-03-26,10117812
2021-03-27,10412824
2021-03-28,10489657
2021-03-29,10707915
2021-03-30,11229846
2021-03-31,11805314
2021-04-01,12200266
2021-04-02,12286155
2021-04-03,12485291
2021-04-04,12643583
2021-04-05,13046407
2021-04-06,13353717
2021-04-07,13735337
2021-04-08,13975000
2021-04-09,14727509
2021-04-10,15005957
2021-04-11,15145565
2021-04-12,15572530
2021-04-13,15805960
2021-04-14,16046363
2021-04-15,16309777
2021-04-16,16526130
2021-04-17,16690960
2021-04-18,16739340
2021-04-19,17017666
2021-04-20,17233178
2021-04-21,17591216
2021-04-22,17920908
2021-04-23,18265027
2021-04-24,18484179
2021-04-25,18556227
2021-04-26,18842883
2021-04-27,19159802
2021-04-28,19487346
2021-04-29,19847136
2021-04-30,20015745
2021-05-01,20110846
2021-05-02,20135649
2021-05-03,20372568
2021-05-04,20653919
2021-05-05,20984828
2021-05-06,21313654
2021-05-07,21592945
2021-05-08,21868276
2021-05-09,21975503
2021-05-10,22230343
2021-05-11,22485737
2021-05-12,22586588
2021-05-13,22615110
2021-05-14,22620824
2021-05-15,22675927
2021-05-16,22708311
2021-05-17,22870037
2021-05-18,23199575
2021-05-19,23466389
2021-05-20,23905335
2021-05-21,24317577
2021-05-22,24641165
2021-05-23,24762597
2021-05-24,24816571
2021-05-25,25455786
2021-05-26,25760831
2021-05-27,26063579
2021-05-28,26487346
2021-05-29,26758625
2021-05-30,26889189
2021-05-31,27045507
2021-06-01,27308881
2021-06-02,27619247
2021-06-03,28027750
2021-06-04,28347058
2021-06-05,28702933
2021-06-06,28770360
2021-06-07,28972987
2021-06-08,29616507
2021-06-09,30155028
2021-06-10,30700350
2021-06-11,31195606
2021-06-12,31603325
2021-06-13,31727380
2021-06-14,32039910
2021-06-15,32603744
2021-06-16,33264392
2021-06-17,33962386
2021-06-18,34551233
2021-06-19,35086248
2021-06-20,35283078
2021-06-21,35586159
2021-06-22,36304801
2021-06-23,36998897
2021-06-24,37699231
2021-06-25,38394659
2021-06-26,39050655
2021-06-27,40224794
2021-06-28,40601932
2021-06-29,41634512
2021-06-30,42744641
2021-07-01,43808549
2021-07-02,44661928
2021-07-03,45495972
2021-07-04,46043309
2021-07-05,46338202
2021-07-06,47444009
2021-07-07,48483610
2021-07-08,49483188
2021-07-09,50644144
2021-07-10,51162406
2021-07-11,51278367
2021-07-12,51404659
2021-07-13,52105605
2021-07-14,54520987
2021-07-15,55438248
2021-07-16,56169540
2021-07-17,57486482
2021-07-18,57947614
2021-07-19,58495882
2021-07-20,58795963
2021-07-21,59218277
2021-07-22,60051995
2021-07-23,60871399
2021-07-24,61583922
2021-07-25,62376478
2021-07-26,62858198
2021-07-27,63944892
2021-07-28,64838074
2021-07-29,65959164
2021-07-30,66952414
2021-07-31,67761337
2021-08-01,68151247
2021-08-02,68620908
2021-08-03,69543116
2021-08-04,70450631
2021-08-05,71044502
2021-08-06,72282882
2021-08-07,73147087
2021-08-08,74275263
2021-08-09,74842339
2021-08-10,76093131
2021-08-11,77145224
2021-08-12,77639416
2021-08-13,80441273
2021-08-14,81412426
2021-08-15,81800407
2021-08-16,82907666
2021-08-17,84141599
2021-08-18,84595839
2021-08-19,86414456
2021-08-20,87257192
2021-08-21,88197072
2021-08-22,88941175
2021-08-23,89825940
2021-08-24,91109808
2021-08-25,92105838
2021-08-26,92784183
2021-08-27,94556758
2021-08-28,95925079
2021-08-29,96512676
2021-08-30,97609356
2021-08-31,98966499
2021-09-01,100288175
2021-09-02,101602002
2021-09-03,103542706
2021-09-04,104384321
2021-09-05,105005826
2021-09-06,105627444
2021-09-07,107374568
2021-09-08,108916110
2021-09-09,110685380
2021-09-10,112043252
2021-09-11,113783060
2021-09-12,114500929
2021-09-13,115415402
2021-09-14,116822846
2021-09-15,118103364
2021-09-16,119638458
2021-09-17,121542203
2021-09-18,123257089
2021-09-19,124649550
2021-09-20,124882412
2021-09-21,126261777
2021-09-22,128609965
2021-09-23,130228475
2021-09-24,132572040
2021-09-25,133429623
2021-09-26,134987333
2021-09-27,136078002
2021-09-28,138186855
2021-09-29,140235980
2021-09-30,142192361
2021-10-01,143911698
2021-10-02,145383060
2021-10-03,146456498
2021-10-04,147230613
2021-10-05,148596138
2021-10-06,150223752
2021-10-07,151451699
2021-10-08,154252314
2021-10-09,156281958
2021-10-10,157468784
2021-10-11,157929575
2021-10-12,159768474
2021-10-13,162097315
2021-10-14,164730775
2021-10-15,166861741
2021-10-16,168836886
2021-10-17,170235796
2021-10-18,171169816
2021-10-19,173014525
2021-10-20,174419558
2021-10-21,175579925
2021-10-22,177812708
2021-10-23,179437660
2021-10-24,180948208
2021-10-25,181688388
2021-10-26,183477223
2021-10-27,185616142
2021-10-28,187720150
2021-10-29,189750191
2021-10-30,192442506
2021-10-31,193361231
2021-11-01,194141514
2021-11-02,195693514
2021-11-03,197804943
2021-11-04,199539846
2021-11-05,201512037
2021-11-06,202270239
2021-11-07,204100126
2021-11-08,204606962
2021-11-09,206529810
2021-11-10,208289405
2021-11-11,209858444
2021-11-12,211907880
2021-11-13,213128276
2021-11-14,214445104
2021-11-15,215168960
2021-11-16,216663555
2021-11-17,218286093
2021-11-18,218409909
2021-11-19,221362168
2021-11-20,222785206
2021-11-21,223638627
2021-11-22,224041006
2021-11-23,225644845
2021-11-24,227295834
2021-11-25,228987709
2021-11-26,230610233
2021-11-27,231786452
2021-11-28,232869968
2021-11-29,233664522
2021-11-30,234839306
2021-12-01,236724392
2021-12-02,238203878
2021-12-03,239549926
2021-12-04,240654588
2021-12-05,241441928
2021-12-06,241926512
2021-12-07,243116796
2021-12-08,244253314
2021-12-09,245595833
2021-12-10,246880508
2021-12-11,248355276
2021-12-12,249399820
2021-12-13,249974816
2021-12-14,251106714
2021-12-15,252866371
2021-12-16,254443692
2021-12-17,256270038
2021-12-18,257882469
2021-12-19,258469441
2021-12-20,258955775
2021-12-21,260302530
2021-12-22,262043740
2021-12-23,263751186
2021-12-24,265370276
2021-12-25,266589872
2021-12-26,267262585
2021-12-27,267807642
2021-12-28,269370107
2021-12-29,271240030
2021-12-30,273016811
2021-12-31,274749184
2022-02-06,323371246
2022-02-07,325015898
2022-02-08,325992890
2022-02-09,327792245
2022-02-10,328946156
2022-02-12,331098258
2022-02-13,331211718
2022-02-14,332515995
2022-02-15,333824000
2022-02-16,335078861
2022-02-17,336459621
2022-02-18,337806448
2022-02-19,338404616
2022-02-20,338608177
2022-02-21,339640533
2022-02-22,340874189
2022-02-23,342063844
2022-02-24,343353574
2022-02-25,344256469
2022-02-26,344260964
2022-02-27,344263603
2022-02-28,345697245
2022-03-01,345700796
2022-03-02,348638823
2022-03-03,349644040
2022-03-04,351058900
2022-03-05,352266904
2022-03-07,353698734
2022-03-08,354566415
2022-03-09,356256648
2022-03-10,357308080
2022-03-11,358354805
2022-03-12,359380001
2022-03-14,360250837
2022-03-16,362340334
2022-03-17,363890835
2022-03-19,364305498
2022-03-20,364931091
2022-03-21,365473877
2022-03-22,368133995
2022-03-23,369859000
2022-03-24,370188943
2022-03-28,375911010
2022-03-29,377108938
2022-03-30,378074903
2022-03-31,379419843
2022-04-04,381033706
2022-04-05,383146112
2022-04-06,383759338
2022-04-07,384378545
2022-04-08,385170969
2022-04-09,385925688
2022-04-10,386366209
2022-04-11,387382886
2022-04-12,388048499
2022-04-13,389329305
2022-04-14,390071682
2022-04-17,392476033
2022-04-18,393248891
2022-04-19,394736427
2022-04-21,396730099
2022-04-23,397859834
2022-04-24,398135514
2022-04-25,398738106
2022-04-26,399513940
2022-04-27,401308016
2022-04-28,401308016
2022-04-29,401308016
2022-04-30,401308016
2022-05-01,401308016
2022-05-02,401308016
2022-05-03,401308016
2022-05-06,401308016
2022-05-07,401308016
2022-05-08,401308016
2022-05-09,401308016
2022-05-12,401308016
2022-05-13,401308016
2022-05-14,401308016
2022-05-15,401308016
2022-05-16,401308016
2022-05-17,401308016
2022-05-18,401308016
2022-05-19,401308016
2022-05-20,401308016
2022-05-21,401308016
2022-05-22,401308016
2022-05-23,401308016
2022-05-24,401308016
2022-05-25,401308016
2022-05-26,401308016
2022-05-27,401308016
2022-05-28,401308016
2022-05-29,401308016
2022-05-30,401308016
2022-05-31,401308016
2022-06-01,401308016
2022-06-03,401308016
2022-06-07,415385585
2022-06-15,417522347
2022-06-21,418977695
2022-07-12,423291029
2022-07-19,425004686
2022-07-26,427093056
2022-08-02,429156238
2022-08-09,430915083
2022-08-17,432525181
2022-08-28,435683139
2022-09-13,436317555
2022-09-18,437022061
2022-09-26,437867669
2022-10-02,438360363
2022-10-10,438885586
2022-10-17,439211020
2022-10-24,439473016
2022-10-30,439654699
2022-11-08,440232913
2022-11-22,441132462
2022-12-06,442013256
2022-12-20,443173913
2023-01-17,444303130
