dates,cumulativecount_vaccine_covid_19_administered
2021-04-11,0
2021-04-12,400
2021-04-29,11000
2021-05-12,44391
2021-05-18,47488
2021-05-21,50106
2021-05-24,57008
2021-05-26,64829
2021-05-31,75215
2021-06-08,80445
2021-06-10,86451
2021-06-14,89180
2021-06-20,97245
2021-06-24,102400
2021-06-28,110324
2021-07-12,163921
2021-07-19,313881
2021-07-24,318485
2021-07-26,331875
2021-08-03,349845
2021-08-09,368280
2021-08-16,395212
2021-08-20,412524
2021-08-23,418130
2021-08-27,426590
2021-08-30,428255
2021-09-06,435676
2021-09-12,444521
2021-09-17,452336
2021-09-22,459397
2021-09-27,461201
2021-09-29,469341
2021-10-06,476512
2021-10-11,479521
2021-10-14,481985
2021-10-18,490604
2021-10-23,497689
2021-10-27,503363
2021-11-01,503850
2021-11-04,507363
2021-11-11,510324
2021-11-12,520214
2021-11-18,607270
2021-11-22,859760
2021-11-24,923643
2021-11-29,953375
2021-12-06,972360
2021-12-14,986281
2021-12-28,1020007
2022-01-14,1024333
2022-02-22,1267525
2022-03-01,1272574
2022-03-09,1273072
2022-03-21,1558668
2022-04-04,1820196
2022-04-26,1828882
2022-05-22,1836573
2022-06-05,1837626
2022-06-19,1838907
2022-07-10,1849562
2022-07-24,1854436
2022-09-11,1893318
2022-10-02,1898883
2022-10-09,1901047
2022-10-23,1921233
2022-10-30,1924807
2022-11-20,1938111
2022-11-27,3563644
2022-12-04,3569131
2022-12-18,3998508
2022-12-25,4003595
2023-01-15,4251876
2023-02-05,4259154
2023-02-19,4272224
2023-02-26,4274312
2023-03-12,4278883
2023-04-02,4548943
