dates,covid19mobilitytrend_park
2020-02-15,4
2020-02-16,0
2020-02-17,-2
2020-02-18,-1
2020-02-19,-1
2020-02-20,-2
2020-02-21,1
2020-02-22,-1
2020-02-23,-5
2020-02-24,-5
2020-02-25,-1
2020-02-26,1
2020-02-27,2
2020-02-28,5
2020-02-29,1
2020-03-01,1
2020-03-02,-1
2020-03-03,1
2020-03-04,3
2020-03-05,1
2020-03-06,5
2020-03-07,4
2020-03-08,8
2020-03-09,-4
2020-03-10,-1
2020-03-11,1
2020-03-12,0
2020-03-13,2
2020-03-14,1
2020-03-15,-2
2020-03-16,0
2020-03-17,-1
2020-03-18,-2
2020-03-19,-10
2020-03-20,-15
2020-03-21,-17
2020-03-22,-20
2020-03-23,-18
2020-03-24,-21
2020-03-25,-15
2020-03-26,-16
2020-03-27,-15
2020-03-28,-18
2020-03-29,-19
2020-03-30,-19
2020-03-31,-17
2020-04-01,-19
2020-04-02,-19
2020-04-03,-18
2020-04-04,-21
2020-04-05,-22
2020-04-06,-20
2020-04-07,-19
2020-04-08,-21
2020-04-09,-19
2020-04-10,-26
2020-04-11,-23
2020-04-12,-20
2020-04-13,-16
2020-04-14,-20
2020-04-15,-19
2020-04-16,-19
2020-04-17,-18
2020-04-18,-26
2020-04-19,-29
2020-04-20,-25
2020-04-21,-25
2020-04-22,-25
2020-04-23,-21
2020-04-24,-18
2020-04-25,-22
2020-04-26,-23
2020-04-27,-18
2020-04-28,-18
2020-04-29,-18
2020-04-30,-22
2020-05-01,-26
2020-05-02,-22
2020-05-03,-26
2020-05-04,-21
2020-05-05,-20
2020-05-06,-18
2020-05-07,-15
2020-05-08,-16
2020-05-09,-18
2020-05-10,-19
2020-05-11,-20
2020-05-12,-17
2020-05-13,-20
2020-05-14,-20
2020-05-15,-16
2020-05-16,-18
2020-05-17,-22
2020-05-18,-19
2020-05-19,-18
2020-05-20,-24
2020-05-21,-23
2020-05-22,-18
2020-05-23,-19
2020-05-24,-14
2020-05-25,-19
2020-05-26,-13
2020-05-27,-14
2020-05-28,-10
2020-05-29,-9
2020-05-30,-11
2020-05-31,-11
2020-06-01,-14
2020-06-02,-10
2020-06-03,-14
2020-06-04,-15
2020-06-05,-15
2020-06-06,-18
2020-06-07,-15
2020-06-08,-15
2020-06-09,-14
2020-06-10,-16
2020-06-11,-14
2020-06-12,-10
2020-06-13,-13
2020-06-14,-13
2020-06-15,-13
2020-06-16,-12
2020-06-17,-17
2020-06-18,-17
2020-06-19,-17
2020-06-20,-18
2020-06-21,-19
2020-06-22,-22
2020-06-23,-19
2020-06-24,-21
2020-06-25,-16
2020-06-26,-18
2020-06-27,-21
2020-06-28,-19
2020-06-29,-21
2020-06-30,-22
2020-07-01,-15
2020-07-02,-12
2020-07-03,-15
2020-07-04,-20
2020-07-05,-17
2020-07-06,-19
2020-07-07,-21
2020-07-08,-17
2020-07-09,-18
2020-07-10,-19
2020-07-11,-18
2020-07-12,-15
2020-07-13,-21
2020-07-14,-23
2020-07-15,-19
2020-07-16,-18
2020-07-17,-16
2020-07-18,-18
2020-07-19,-19
2020-07-20,-18
2020-07-21,-19
2020-07-22,-18
2020-07-23,-17
2020-07-24,-15
2020-07-25,-16
2020-07-26,-18
2020-07-27,-15
2020-07-28,-18
2020-07-29,-14
2020-07-30,-17
2020-07-31,-17
2020-08-01,-15
2020-08-02,-15
2020-08-03,-15
2020-08-04,-11
2020-08-05,-12
2020-08-06,-13
2020-08-07,-10
2020-08-08,-11
2020-08-09,-9
2020-08-10,-11
2020-08-11,-9
2020-08-12,-9
2020-08-13,-10
2020-08-14,-8
2020-08-15,-13
2020-08-16,-9
2020-08-17,-13
2020-08-18,-14
2020-08-19,-9
2020-08-20,-13
2020-08-21,-17
2020-08-22,-14
2020-08-23,-16
2020-08-24,-14
2020-08-25,-11
2020-08-26,-10
2020-08-27,-11
2020-08-28,-12
2020-08-29,-14
2020-08-30,-12
2020-08-31,-11
