dates,covid19mobilitytrend_localbusiness
2020-02-15,-1
2020-02-16,-4
2020-02-17,-1
2020-02-18,-3
2020-02-19,-5
2020-02-20,-5
2020-02-21,-4
2020-02-22,-6
2020-02-23,-9
2020-02-24,-5
2020-02-25,-3
2020-02-26,-2
2020-02-27,-2
2020-02-28,-2
2020-02-29,-2
2020-03-01,-2
2020-03-02,-1
2020-03-03,-3
2020-03-04,-1
2020-03-05,3
2020-03-06,-1
2020-03-07,-1
2020-03-08,11
2020-03-09,-4
2020-03-10,-5
2020-03-11,-4
2020-03-12,-6
2020-03-13,-5
2020-03-14,-8
2020-03-15,-7
2020-03-16,-5
2020-03-17,-4
2020-03-18,-11
2020-03-19,-15
2020-03-20,-19
2020-03-21,-19
2020-03-22,-23
2020-03-23,-16
2020-03-24,-23
2020-03-25,-19
2020-03-26,-20
2020-03-27,-20
2020-03-28,-24
2020-03-29,-26
2020-03-30,-20
2020-03-31,-20
2020-04-01,-24
2020-04-02,-25
2020-04-03,-27
2020-04-04,-27
2020-04-05,-27
2020-04-06,-23
2020-04-07,-23
2020-04-08,-27
2020-04-09,-26
2020-04-10,-32
2020-04-11,-31
2020-04-12,-31
2020-04-13,-24
2020-04-14,-24
2020-04-15,-25
2020-04-16,-26
2020-04-17,-25
2020-04-18,-29
2020-04-19,-30
2020-04-20,-24
2020-04-21,-25
2020-04-22,-26
2020-04-23,-27
2020-04-24,-28
2020-04-25,-28
2020-04-26,-29
2020-04-27,-23
2020-04-28,-21
2020-04-29,-22
2020-04-30,-23
2020-05-01,-29
2020-05-02,-25
2020-05-03,-26
2020-05-04,-21
2020-05-05,-19
2020-05-06,-19
2020-05-07,-16
2020-05-08,-16
2020-05-09,-17
2020-05-10,-17
2020-05-11,-14
2020-05-12,-14
2020-05-13,-16
2020-05-14,-15
2020-05-15,-12
2020-05-16,-14
2020-05-17,-15
2020-05-18,-13
2020-05-19,-13
2020-05-20,-25
2020-05-21,-19
2020-05-22,-15
2020-05-23,-15
2020-05-24,-15
2020-05-25,-16
2020-05-26,-10
2020-05-27,-11
2020-05-28,-10
2020-05-29,-10
2020-05-30,-11
2020-05-31,-12
2020-06-01,-14
2020-06-02,-11
2020-06-03,-13
2020-06-04,-9
2020-06-05,-9
2020-06-06,-11
2020-06-07,-9
2020-06-08,-9
2020-06-09,-7
2020-06-10,-8
2020-06-11,-8
2020-06-12,-6
2020-06-13,-9
2020-06-14,-7
2020-06-15,-7
2020-06-16,-9
2020-06-17,-12
2020-06-18,-8
2020-06-19,-7
2020-06-20,-8
2020-06-21,-9
2020-06-22,-10
2020-06-23,-9
2020-06-24,-14
2020-06-25,-7
2020-06-26,-5
2020-06-27,-7
2020-06-28,-8
2020-06-29,-7
2020-06-30,-9
2020-07-01,-5
2020-07-02,-5
2020-07-03,-7
2020-07-04,-4
2020-07-05,-4
2020-07-06,-4
2020-07-07,-4
2020-07-08,-4
2020-07-09,-5
2020-07-10,-4
2020-07-11,-5
2020-07-12,-4
2020-07-13,-5
2020-07-14,-10
2020-07-15,-5
2020-07-16,-5
2020-07-17,-2
2020-07-18,-4
2020-07-19,-8
2020-07-20,-4
2020-07-21,-6
2020-07-22,-7
2020-07-23,-7
2020-07-24,-5
2020-07-25,-3
2020-07-26,-6
2020-07-27,-1
2020-07-28,-3
2020-07-29,-2
2020-07-30,0
2020-07-31,-3
2020-08-01,-2
2020-08-02,-2
2020-08-03,2
2020-08-04,3
2020-08-05,2
2020-08-06,3
2020-08-07,4
2020-08-08,4
2020-08-09,3
2020-08-10,3
2020-08-11,4
2020-08-12,5
2020-08-13,5
2020-08-14,5
2020-08-15,1
2020-08-16,1
2020-08-17,2
2020-08-18,2
2020-08-19,1
2020-08-20,-3
2020-08-21,-4
2020-08-22,0
2020-08-23,-1
2020-08-24,2
2020-08-25,4
2020-08-26,3
2020-08-27,4
2020-08-28,2
2020-08-29,1
2020-08-30,3
2020-08-31,2
2020-09-01,-1
2020-09-02,3
2020-09-03,2
2020-09-04,1
2020-09-05,1
2020-09-06,3
2020-09-07,7
2020-09-08,-1
2020-09-09,3
2020-09-10,5
2020-09-11,6
2020-09-12,3
2020-09-13,4
2020-09-14,7
2020-09-15,0
2020-09-16,2
2020-09-17,2
2020-09-18,2
2020-09-19,-3
2020-09-20,-1
2020-09-21,3
2020-09-22,-20
2020-09-23,-12
2020-09-24,-5
2020-09-25,1
2020-09-26,-2
2020-09-27,-6
2020-09-28,0
2020-09-29,-1
2020-09-30,-3
2020-10-01,-7
2020-10-02,-2
2020-10-03,-4
2020-10-04,-8
2020-10-05,-3
2020-10-06,-5
2020-10-07,-6
2020-10-08,-3
2020-10-09,-5
2020-10-10,-3
2020-10-11,-7
2020-10-12,-5
2020-10-13,-5
2020-10-14,-7
2020-10-15,-7
2020-10-16,-4
2020-10-17,-7
2020-10-18,-14
2020-10-19,-6
2020-10-20,-6
2020-10-21,-8
2020-10-22,-3
2020-10-23,-4
2020-10-24,-4
2020-10-25,-11
2020-10-26,-5
2020-10-27,-3
2020-10-28,-10
2020-10-29,-4
2020-10-30,-1
2020-10-31,-6
2020-11-01,-6
2020-11-02,-3
2020-11-03,-4
2020-11-04,-9
2020-11-05,-5
2020-11-06,-7
2020-11-07,-8
2020-11-08,-10
2020-11-09,-7
2020-11-10,-8
2020-11-11,-10
2020-11-12,-7
2020-11-13,-5
2020-11-14,-7
2020-11-15,-11
2020-11-16,-10
2020-11-17,-7
2020-11-18,-10
2020-11-19,-6
2020-11-20,-5
2020-11-21,-5
2020-11-22,-10
2020-11-23,-9
2020-11-24,-9
2020-11-25,-8
2020-11-26,-3
2020-11-27,-2
2020-11-28,-3
2020-11-29,-6
2020-11-30,-6
2020-12-01,-3
2020-12-02,-5
2020-12-03,-1
2020-12-04,-3
2020-12-05,-3
2020-12-06,-9
2020-12-07,-4
2020-12-08,-2
2020-12-09,-7
2020-12-10,1
2020-12-11,2
2020-12-12,-5
2020-12-13,-6
2020-12-14,-2
2020-12-15,1
2020-12-16,-3
2020-12-17,4
2020-12-18,4
2020-12-19,-1
2020-12-20,-4
2020-12-21,4
2020-12-22,8
2020-12-23,9
2020-12-24,17
2020-12-25,-16
2020-12-26,-10
2020-12-27,-5
2020-12-28,3
2020-12-29,2
2020-12-30,4
2020-12-31,13
2021-01-01,-13
2021-01-02,-11
2021-01-03,-8
2021-01-04,-2
2021-01-05,-4
2021-01-06,-6
2021-01-07,-1
2021-01-08,0
2021-01-09,-3
2021-01-10,-5
2021-01-11,0
2021-01-12,-2
2021-01-13,-9
2021-01-14,-10
2021-01-15,-13
2021-01-16,-18
2021-01-17,-17
2021-01-18,-14
2021-01-19,-17
2021-01-20,-15
2021-01-21,-13
2021-01-22,-12
2021-01-23,-16
2021-01-24,-14
2021-01-25,-15
2021-01-26,-13
2021-01-27,-14
2021-01-28,-12
2021-01-29,-10
2021-01-30,-11
2021-01-31,-14
2021-02-01,-11
2021-02-02,-10
2021-02-03,-13
2021-02-04,-13
2021-02-05,-11
2021-02-06,-12
2021-02-07,-16
2021-02-08,-11
2021-02-09,-10
2021-02-10,-10
2021-02-11,-13
2021-02-12,-11
2021-02-13,-14
2021-02-14,-8
2021-02-15,-12
2021-02-16,-11
2021-02-17,-15
2021-02-18,-12
2021-02-19,-11
2021-02-20,-13
2021-02-21,-17
2021-02-22,-13
2021-02-23,-11
2021-02-24,-12
2021-02-25,-7
2021-02-26,-4
2021-02-27,-6
2021-02-28,-11
2021-03-01,-6
2021-03-02,-6
2021-03-03,-8
2021-03-04,-6
2021-03-05,-4
2021-03-06,-7
2021-03-07,-12
2021-03-08,7
2021-03-09,-9
2021-03-10,-13
2021-03-11,-8
2021-03-12,-7
2021-03-13,-10
2021-03-14,-15
2021-03-15,-8
2021-03-16,-8
2021-03-17,-10
2021-03-18,-7
2021-03-19,-7
2021-03-20,-12
2021-03-21,-12
2021-03-22,-6
2021-03-23,-9
2021-03-24,-18
2021-03-25,-4
2021-03-26,0
2021-03-27,-4
2021-03-28,-9
2021-03-29,-1
2021-03-30,-1
2021-03-31,-4
2021-04-01,4
2021-04-02,-6
2021-04-03,-2
2021-04-04,-6
2021-04-05,-1
2021-04-06,1
2021-04-07,-2
2021-04-08,-2
2021-04-09,2
2021-04-10,-2
2021-04-11,-9
2021-04-12,0
2021-04-13,-3
2021-04-14,-4
2021-04-15,-1
2021-04-16,-4
2021-04-17,-7
2021-04-18,-8
2021-04-19,-2
2021-04-20,-1
2021-04-21,-3
2021-04-22,-3
2021-04-23,0
2021-04-24,-1
2021-04-25,-5
2021-04-26,0
2021-04-27,-1
2021-04-28,-1
2021-04-29,4
2021-04-30,8
