dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,1
2020-02-16,0
2020-02-17,1
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,-1
2020-02-22,-5
2020-02-23,-7
2020-02-24,-3
2020-02-25,0
2020-02-26,3
2020-02-27,3
2020-02-28,1
2020-02-29,0
2020-03-01,0
2020-03-02,2
2020-03-03,-1
2020-03-04,4
2020-03-05,3
2020-03-06,4
2020-03-07,4
2020-03-08,5
2020-03-09,-3
2020-03-10,-3
2020-03-11,0
2020-03-12,-1
2020-03-13,-6
2020-03-14,-7
2020-03-15,-4
2020-03-16,-3
2020-03-17,-1
2020-03-18,3
2020-03-19,-6
2020-03-20,-15
2020-03-21,-12
2020-03-22,-18
2020-03-23,-9
2020-03-24,-16
2020-03-25,-11
2020-03-26,-13
2020-03-27,-14
2020-03-28,-15
2020-03-29,-20
2020-03-30,-16
2020-03-31,-16
2020-04-01,-16
2020-04-02,-19
2020-04-03,-17
2020-04-04,-17
2020-04-05,-18
2020-04-06,-17
2020-04-07,-16
2020-04-08,-20
2020-04-09,-19
2020-04-10,-22
2020-04-11,-22
2020-04-12,-21
2020-04-13,-18
2020-04-14,-19
2020-04-15,-19
2020-04-16,-20
2020-04-17,-19
2020-04-18,-22
2020-04-19,-24
2020-04-20,-19
2020-04-21,-20
2020-04-22,-19
2020-04-23,-19
2020-04-24,-20
2020-04-25,-19
2020-04-26,-21
2020-04-27,-16
2020-04-28,-14
2020-04-29,-13
2020-04-30,-14
2020-05-01,-24
2020-05-02,-19
2020-05-03,-22
2020-05-04,-16
2020-05-05,-14
2020-05-06,-12
2020-05-07,-9
2020-05-08,-10
2020-05-09,-13
2020-05-10,-13
2020-05-11,-10
2020-05-12,-10
2020-05-13,-11
2020-05-14,-11
2020-05-15,-9
2020-05-16,-12
2020-05-17,-14
2020-05-18,-10
2020-05-19,-11
2020-05-20,-26
2020-05-21,-13
2020-05-22,-11
2020-05-23,-12
2020-05-24,-12
2020-05-25,-14
2020-05-26,-6
2020-05-27,-7
2020-05-28,-4
2020-05-29,-4
2020-05-30,-7
2020-05-31,-9
2020-06-01,-9
2020-06-02,-6
2020-06-03,-6
2020-06-04,-5
2020-06-05,-4
2020-06-06,-8
2020-06-07,-6
2020-06-08,-7
2020-06-09,-4
2020-06-10,-4
2020-06-11,-4
2020-06-12,-5
2020-06-13,-7
2020-06-14,-7
