dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,4
2020-02-16,4
2020-02-17,1
2020-02-18,1
2020-02-19,0
2020-02-20,1
2020-02-21,2
2020-02-22,2
2020-02-23,3
2020-02-24,0
2020-02-25,2
2020-02-26,1
2020-02-27,5
2020-02-28,5
2020-02-29,7
2020-03-01,10
2020-03-02,7
2020-03-03,6
2020-03-04,7
2020-03-05,6
2020-03-06,5
2020-03-07,6
2020-03-08,8
2020-03-09,4
2020-03-10,6
2020-03-11,5
2020-03-12,6
2020-03-13,3
2020-03-14,4
2020-03-15,11
2020-03-16,8
2020-03-17,5
2020-03-18,2
2020-03-19,-1
2020-03-20,-11
2020-03-21,-12
2020-03-22,-13
2020-03-23,14
2020-03-24,-6
2020-03-25,-18
2020-03-26,-13
2020-03-27,-60
2020-03-28,-47
2020-03-29,-26
2020-03-30,-27
2020-03-31,-26
2020-04-01,-24
2020-04-02,-25
2020-04-03,-39
2020-04-04,-27
2020-04-05,-30
2020-04-06,-32
2020-04-07,-30
2020-04-08,-30
2020-04-09,-31
2020-04-10,-46
2020-04-11,-32
2020-04-12,-28
2020-04-13,-30
2020-04-14,-31
2020-04-15,-32
2020-04-16,-32
2020-04-17,-45
2020-04-18,-39
2020-04-19,-35
2020-04-20,-37
2020-04-21,-35
2020-04-22,-33
2020-04-23,-29
2020-04-24,-40
2020-04-25,-32
2020-04-26,-26
2020-04-27,-28
2020-04-28,-26
2020-04-29,-24
2020-04-30,-26
2020-05-01,-36
2020-05-02,-26
2020-05-03,-22
2020-05-04,-24
2020-05-05,-23
2020-05-06,-20
2020-05-07,-23
2020-05-08,-35
2020-05-09,-25
2020-05-10,-19
2020-05-11,-22
2020-05-12,-20
2020-05-13,-21
2020-05-14,-20
2020-05-15,-32
2020-05-16,-21
2020-05-17,-16
2020-05-18,-18
2020-05-19,-19
2020-05-20,-22
2020-05-21,-20
2020-05-22,-27
2020-05-23,-17
2020-05-24,-31
2020-05-25,-23
2020-05-26,-23
2020-05-27,-18
2020-05-28,-19
2020-05-29,-29
2020-05-30,-17
2020-05-31,-9
2020-06-01,-10
2020-06-02,-12
2020-06-03,-12
2020-06-04,-14
2020-06-05,-23
2020-06-06,-15
2020-06-07,-9
2020-06-08,-13
2020-06-09,-14
2020-06-10,-13
2020-06-11,-13
2020-06-12,-23
2020-06-13,-15
2020-06-14,-10
2020-06-15,-13
2020-06-16,-12
2020-06-17,-12
2020-06-18,-14
2020-06-19,-22
2020-06-20,-15
2020-06-21,-11
2020-06-22,-13
2020-06-23,-12
2020-06-24,-12
2020-06-25,-10
2020-06-26,-18
2020-06-27,-11
2020-06-28,-7
2020-06-29,-8
2020-06-30,-6
2020-07-01,-6
2020-07-02,-5
2020-07-03,-14
2020-07-04,-8
2020-07-05,-3
2020-07-06,-6
2020-07-07,-5
2020-07-08,-8
2020-07-09,-7
2020-07-10,-14
2020-07-11,-8
2020-07-12,-4
2020-07-13,-7
2020-07-14,-7
2020-07-15,-7
2020-07-16,-6
2020-07-17,-14
2020-07-18,-9
2020-07-19,-4
2020-07-20,-7
2020-07-21,-9
2020-07-22,-9
2020-07-23,-7
2020-07-24,-15
2020-07-25,-8
2020-07-26,-3
2020-07-27,-3
2020-07-28,0
2020-07-29,11
2020-07-30,13
2020-07-31,-15
2020-08-01,-6
2020-08-02,5
2020-08-03,-4
2020-08-04,-4
2020-08-05,-4
2020-08-06,-6
2020-08-07,-15
2020-08-08,-7
2020-08-09,-1
2020-08-10,-5
2020-08-11,-6
2020-08-12,-6
2020-08-13,-5
2020-08-14,-12
2020-08-15,-7
2020-08-16,-3
2020-08-17,-6
2020-08-18,-7
2020-08-19,-7
2020-08-20,-9
2020-08-21,-16
2020-08-22,-9
2020-08-23,1
2020-08-24,-10
2020-08-25,-8
2020-08-26,-7
2020-08-27,-5
2020-08-28,-11
2020-08-29,-5
2020-08-30,2
2020-08-31,-3
2020-09-01,-3
2020-09-02,-4
2020-09-03,-3
2020-09-04,-8
2020-09-05,-3
2020-09-06,1
2020-09-07,-3
2020-09-08,-3
2020-09-09,-5
2020-09-10,-3
2020-09-11,-8
2020-09-12,-3
2020-09-13,0
2020-09-14,-4
2020-09-15,-4
2020-09-16,-5
2020-09-17,-5
2020-09-18,-11
2020-09-19,-7
2020-09-20,-4
2020-09-21,-7
2020-09-22,-8
2020-09-23,-9
2020-09-24,-8
2020-09-25,-12
2020-09-26,-7
2020-09-27,-3
2020-09-28,-7
2020-09-29,-5
2020-09-30,-2
2020-10-01,0
2020-10-02,-5
2020-10-03,-1
2020-10-04,1
2020-10-05,-3
2020-10-06,-3
2020-10-07,-3
2020-10-08,-2
2020-10-09,-7
2020-10-10,-5
2020-10-11,0
2020-10-12,-4
2020-10-13,-3
2020-10-14,-3
2020-10-15,-1
2020-10-16,-5
2020-10-17,-4
2020-10-18,-1
2020-10-19,-4
2020-10-20,-5
2020-10-21,-3
2020-10-22,-1
2020-10-23,-5
2020-10-24,-4
2020-10-25,1
2020-10-26,-1
2020-10-27,0
2020-10-28,7
2020-10-29,8
2020-10-30,-7
2020-10-31,-4
2020-11-01,3
2020-11-02,0
2020-11-03,0
2020-11-04,-1
2020-11-05,0
2020-11-06,-4
2020-11-07,-3
2020-11-08,0
2020-11-09,-2
2020-11-10,-2
2020-11-11,0
2020-11-12,1
2020-11-13,0
2020-11-14,-1
2020-11-15,1
2020-11-16,-4
2020-11-17,-4
2020-11-18,-3
2020-11-19,-2
2020-11-20,-6
2020-11-21,-5
2020-11-22,-2
2020-11-23,-6
2020-11-24,-5
2020-11-25,-3
2020-11-26,0
2020-11-27,-3
2020-11-28,-1
2020-11-29,4
2020-11-30,7
2020-12-01,19
2020-12-02,19
2020-12-03,5
2020-12-04,-7
2020-12-05,-4
2020-12-06,2
2020-12-07,0
2020-12-08,-1
2020-12-09,-1
2020-12-10,0
2020-12-11,-1
2020-12-12,-1
2020-12-13,3
2020-12-14,-1
2020-12-15,1
2020-12-16,1
2020-12-17,1
2020-12-18,-1
2020-12-19,-2
2020-12-20,4
2020-12-21,1
2020-12-22,1
2020-12-23,5
2020-12-24,7
2020-12-25,-4
2020-12-26,-1
2020-12-27,5
2020-12-28,4
2020-12-29,4
2020-12-30,9
2020-12-31,11
2021-01-01,-2
2021-01-02,2
2021-01-03,6
2021-01-04,2
2021-01-05,1
2021-01-06,2
2021-01-07,1
2021-01-08,0
2021-01-09,0
2021-01-10,4
2021-01-11,1
2021-01-12,-1
2021-01-13,-1
2021-01-14,-3
2021-01-15,-6
2021-01-16,-7
2021-01-17,-3
2021-01-18,-6
2021-01-19,-7
2021-01-20,-6
2021-01-21,-6
2021-01-22,-7
2021-01-23,-7
2021-01-24,-3
2021-01-25,-6
2021-01-26,-6
2021-01-27,-3
2021-01-28,0
2021-01-29,0
2021-01-30,1
2021-01-31,6
2021-02-01,3
2021-02-02,3
2021-02-03,-2
2021-02-04,-3
2021-02-05,-3
2021-02-06,-4
2021-02-07,-2
2021-02-08,-3
2021-02-09,1
2021-02-10,1
2021-02-11,1
2021-02-12,-1
2021-02-13,0
2021-02-14,7
2021-02-15,1
2021-02-16,2
2021-02-17,4
2021-02-18,4
2021-02-19,2
2021-02-20,3
2021-02-21,6
2021-02-22,2
2021-02-23,2
2021-02-24,3
2021-02-25,6
2021-02-26,5
2021-02-27,8
2021-02-28,14
2021-03-01,11
2021-03-02,12
2021-03-03,11
2021-03-04,10
2021-03-05,9
2021-03-06,9
2021-03-07,12
2021-03-08,8
2021-03-09,8
2021-03-10,10
2021-03-11,10
2021-03-12,8
2021-03-13,9
2021-03-14,13
2021-03-15,9
2021-03-16,9
2021-03-17,10
2021-03-18,10
2021-03-19,9
2021-03-20,9
2021-03-21,14
2021-03-22,9
2021-03-23,8
2021-03-24,10
2021-03-25,13
2021-03-26,9
2021-03-27,11
2021-03-28,17
2021-03-29,14
2021-03-30,14
2021-03-31,16
2021-04-01,16
2021-04-02,14
2021-04-03,17
2021-04-04,23
2021-04-05,17
2021-04-06,16
2021-04-07,17
2021-04-08,16
2021-04-09,14
2021-04-10,16
2021-04-11,23
2021-04-12,30
2021-04-13,22
2021-04-14,15
2021-04-15,12
2021-04-16,6
2021-04-17,10
2021-04-18,18
2021-04-19,15
2021-04-20,15
2021-04-21,15
2021-04-22,13
2021-04-23,6
2021-04-24,9
2021-04-25,18
2021-04-26,16
2021-04-27,17
2021-04-28,19
2021-04-29,18
2021-04-30,14
2021-05-01,18
2021-05-02,25
2021-05-03,23
2021-05-04,22
2021-05-05,23
2021-05-06,20
2021-05-07,15
2021-05-08,16
2021-05-09,27
2021-05-10,30
2021-05-11,45
2021-05-12,57
2021-05-13,24
2021-05-14,14
2021-05-15,17
2021-05-16,24
2021-05-17,21
2021-05-18,21
2021-05-19,20
2021-05-20,20
2021-05-21,15
2021-05-22,17
2021-05-23,21
2021-05-24,18
2021-05-25,19
2021-05-26,20
2021-05-27,24
2021-05-28,20
2021-05-29,25
2021-05-30,28
2021-05-31,25
2021-06-01,28
2021-06-02,27
2021-06-03,26
2021-06-04,22
2021-06-05,24
2021-06-06,27
2021-06-07,23
2021-06-08,24
2021-06-09,23
2021-06-10,24
2021-06-11,19
2021-06-12,20
2021-06-13,23
2021-06-14,22
2021-06-15,20
2021-06-16,20
2021-06-17,18
2021-06-18,13
2021-06-19,14
2021-06-20,20
2021-06-21,16
2021-06-22,16
2021-06-23,16
2021-06-24,18
2021-06-25,13
2021-06-26,16
2021-06-27,22
2021-06-28,20
2021-06-29,18
2021-06-30,22
2021-07-01,25
2021-07-02,19
2021-07-03,22
2021-07-04,27
2021-07-05,23
2021-07-06,23
2021-07-07,22
2021-07-08,22
2021-07-09,16
2021-07-10,19
2021-07-11,23
2021-07-12,20
2021-07-13,21
2021-07-14,22
2021-07-15,20
2021-07-16,14
2021-07-17,16
2021-07-18,33
2021-07-19,44
2021-07-20,23
2021-07-21,23
2021-07-22,11
2021-07-23,-2
2021-07-24,5
2021-07-25,14
2021-07-26,13
2021-07-27,15
2021-07-28,15
2021-07-29,15
2021-07-30,8
2021-07-31,13
