dates,covid19mobilitytrend_localbusiness
2020-02-15,0
2020-02-16,1
2020-02-17,-1
2020-02-18,-2
2020-02-19,-2
2020-02-20,-2
2020-02-21,-3
2020-02-22,-2
2020-02-23,-1
2020-02-24,-3
2020-02-25,-3
2020-02-26,-2
2020-02-27,1
2020-02-28,1
2020-02-29,2
2020-03-01,3
2020-03-02,0
2020-03-03,0
2020-03-04,-1
2020-03-05,-3
2020-03-06,-7
2020-03-07,-3
2020-03-08,1
2020-03-09,-3
2020-03-10,-4
2020-03-11,-4
2020-03-12,-8
2020-03-13,-16
2020-03-14,-12
2020-03-15,-6
2020-03-16,-11
2020-03-17,-16
2020-03-18,-19
2020-03-19,-24
2020-03-20,-37
2020-03-21,-32
2020-03-22,-30
2020-03-23,-27
2020-03-24,-39
2020-03-25,-50
2020-03-26,-55
2020-03-27,-80
2020-03-28,-72
2020-03-29,-55
2020-03-30,-57
2020-03-31,-56
2020-04-01,-56
2020-04-02,-58
2020-04-03,-69
2020-04-04,-58
2020-04-05,-61
2020-04-06,-63
2020-04-07,-63
2020-04-08,-63
2020-04-09,-64
2020-04-10,-74
2020-04-11,-64
2020-04-12,-60
2020-04-13,-62
2020-04-14,-62
2020-04-15,-63
2020-04-16,-63
2020-04-17,-73
2020-04-18,-66
2020-04-19,-62
2020-04-20,-63
2020-04-21,-63
2020-04-22,-62
2020-04-23,-62
2020-04-24,-72
2020-04-25,-62
2020-04-26,-56
2020-04-27,-57
2020-04-28,-56
2020-04-29,-55
2020-04-30,-57
2020-05-01,-66
2020-05-02,-56
2020-05-03,-51
2020-05-04,-52
2020-05-05,-53
2020-05-06,-51
2020-05-07,-53
2020-05-08,-63
2020-05-09,-53
2020-05-10,-48
2020-05-11,-51
2020-05-12,-50
2020-05-13,-51
2020-05-14,-53
2020-05-15,-62
2020-05-16,-51
2020-05-17,-47
2020-05-18,-48
2020-05-19,-49
2020-05-20,-53
2020-05-21,-53
2020-05-22,-59
2020-05-23,-52
2020-05-24,-56
2020-05-25,-52
2020-05-26,-50
2020-05-27,-44
2020-05-28,-46
2020-05-29,-55
2020-05-30,-42
2020-05-31,-35
2020-06-01,-37
2020-06-02,-38
2020-06-03,-38
2020-06-04,-41
2020-06-05,-49
2020-06-06,-39
2020-06-07,-35
2020-06-08,-37
2020-06-09,-39
2020-06-10,-38
2020-06-11,-40
2020-06-12,-48
2020-06-13,-38
2020-06-14,-34
2020-06-15,-36
2020-06-16,-36
2020-06-17,-37
2020-06-18,-39
2020-06-19,-46
2020-06-20,-37
2020-06-21,-33
2020-06-22,-35
2020-06-23,-34
2020-06-24,-35
2020-06-25,-33
2020-06-26,-40
2020-06-27,-32
2020-06-28,-28
2020-06-29,-29
2020-06-30,-28
2020-07-01,-28
2020-07-02,-29
2020-07-03,-36
2020-07-04,-29
2020-07-05,-24
2020-07-06,-27
2020-07-07,-27
2020-07-08,-29
2020-07-09,-29
2020-07-10,-35
2020-07-11,-28
2020-07-12,-24
2020-07-13,-26
2020-07-14,-27
2020-07-15,-26
2020-07-16,-28
2020-07-17,-34
2020-07-18,-28
2020-07-19,-23
2020-07-20,-25
2020-07-21,-27
2020-07-22,-27
2020-07-23,-27
2020-07-24,-33
2020-07-25,-25
2020-07-26,-21
2020-07-27,-21
2020-07-28,-19
2020-07-29,-12
2020-07-30,-21
2020-07-31,-31
2020-08-01,-22
2020-08-02,-15
2020-08-03,-22
2020-08-04,-22
2020-08-05,-22
2020-08-06,-24
2020-08-07,-33
2020-08-08,-24
2020-08-09,-18
2020-08-10,-21
2020-08-11,-23
2020-08-12,-22
2020-08-13,-23
2020-08-14,-30
2020-08-15,-24
2020-08-16,-19
2020-08-17,-22
2020-08-18,-23
2020-08-19,-23
2020-08-20,-26
2020-08-21,-33
2020-08-22,-23
2020-08-23,-19
2020-08-24,-25
2020-08-25,-24
2020-08-26,-23
2020-08-27,-22
2020-08-28,-30
2020-08-29,-23
2020-08-30,-18
2020-08-31,-21
2020-09-01,-22
2020-09-02,-22
2020-09-03,-22
2020-09-04,-27
2020-09-05,-21
2020-09-06,-18
2020-09-07,-21
2020-09-08,-21
2020-09-09,-23
2020-09-10,-21
2020-09-11,-27
2020-09-12,-22
2020-09-13,-19
2020-09-14,-22
2020-09-15,-22
2020-09-16,-22
2020-09-17,-23
2020-09-18,-28
2020-09-19,-23
2020-09-20,-21
2020-09-21,-24
2020-09-22,-26
2020-09-23,-27
2020-09-24,-26
2020-09-25,-31
2020-09-26,-26
2020-09-27,-22
2020-09-28,-25
2020-09-29,-24
2020-09-30,-23
2020-10-01,-22
2020-10-02,-26
2020-10-03,-22
2020-10-04,-20
2020-10-05,-23
2020-10-06,-23
2020-10-07,-24
2020-10-08,-23
2020-10-09,-27
2020-10-10,-24
2020-10-11,-21
2020-10-12,-24
2020-10-13,-24
2020-10-14,-23
2020-10-15,-22
2020-10-16,-26
2020-10-17,-23
2020-10-18,-20
2020-10-19,-23
2020-10-20,-23
2020-10-21,-22
2020-10-22,-21
2020-10-23,-26
2020-10-24,-23
2020-10-25,-18
2020-10-26,-20
2020-10-27,-19
2020-10-28,-13
2020-10-29,-15
2020-10-30,-24
2020-10-31,-22
2020-11-01,-17
2020-11-02,-19
2020-11-03,-19
2020-11-04,-20
2020-11-05,-20
2020-11-06,-23
2020-11-07,-20
2020-11-08,-18
2020-11-09,-20
2020-11-10,-20
2020-11-11,-19
2020-11-12,-18
2020-11-13,-21
2020-11-14,-18
2020-11-15,-17
2020-11-16,-20
2020-11-17,-21
2020-11-18,-21
2020-11-19,-20
2020-11-20,-23
2020-11-21,-21
2020-11-22,-18
2020-11-23,-21
2020-11-24,-21
2020-11-25,-20
2020-11-26,-18
2020-11-27,-20
2020-11-28,-17
2020-11-29,-13
2020-11-30,-10
2020-12-01,-2
2020-12-02,-2
2020-12-03,-14
2020-12-04,-24
2020-12-05,-20
2020-12-06,-15
2020-12-07,-17
2020-12-08,-18
2020-12-09,-17
2020-12-10,-18
2020-12-11,-21
2020-12-12,-18
2020-12-13,-12
2020-12-14,-15
2020-12-15,-15
2020-12-16,-15
2020-12-17,-16
2020-12-18,-19
2020-12-19,-17
2020-12-20,-11
2020-12-21,-13
2020-12-22,-14
2020-12-23,-12
