dates,incrementalcount_medicaltest_conditioncovid_19
2020-01-29,75
2020-02-01,183
2020-02-08,574
2020-02-09,1360
2020-02-10,437
2020-02-14,306
2020-02-16,2107
2020-02-18,1651
2020-02-21,2201
2020-02-22,4096
2020-02-27,1325
2020-02-28,8606
2020-03-03,2113
2020-03-04,12724
2020-03-06,10753
2020-03-07,4480
2020-03-09,6949
2020-03-10,3618
2020-03-12,9973
2020-03-14,10040
2020-03-15,6616
2020-03-17,10525
2020-03-19,13857
2020-03-21,12706
2020-03-23,16748
2020-03-24,9093
2020-03-25,9536
2020-03-27,18882
2020-03-28,8216
2020-03-29,9098
2020-03-30,7694
2020-03-31,13458
2020-04-01,20480
2020-04-02,22433
2020-04-03,31402
2020-04-04,39950
2020-04-05,58348
2020-04-06,39870
2020-04-07,58294
2020-04-08,48418
2020-04-09,40000
2020-04-10,49000
2020-04-11,20000
2020-04-12,22000
2020-04-13,23380
2020-04-14,32000
2020-04-15,41425
2020-04-16,25000
2020-04-17,24000
2020-04-18,21806
2020-04-19,25795
2020-04-20,22807
2020-04-21,20165
2020-04-22,23053
2020-04-23,25506
2020-04-24,26274
2020-04-25,21984
2020-04-26,25086
2020-04-27,26195
2020-04-28,27905
2020-04-29,26524
2020-04-30,36266
2020-05-01,26677
2020-05-02,18428
2020-05-03,28039
2020-05-04,25231
2020-05-05,33994
2020-05-06,41134
2020-05-07,33153
2020-05-08,29866
2020-05-09,26763
2020-05-10,32597
2020-05-11,34869
2020-05-12,37112
2020-05-13,38477
2020-05-14,35735
2020-05-15,40720
2020-05-16,37844
2020-05-17,38904
2020-05-18,43732
2020-05-19,43993
2020-05-20,50377
2020-05-21,39791
2020-05-22,35686
2020-05-23,41202
2020-05-24,28282
2020-05-25,27540
2020-05-26,38628
2020-05-27,36131
2020-05-28,42624
2020-05-29,37153
2020-05-30,30147
2020-05-31,35037
2020-06-01,41762
2020-06-02,54823
2020-06-03,44241
2020-06-04,52996
2020-06-05,44201
2020-06-06,32679
2020-06-07,37640
2020-06-08,47201
2020-06-09,45378
2020-06-10,44167
2020-06-11,40724
2020-06-12,43013
2020-06-13,27041
2020-06-14,38036
2020-06-15,39887
2020-06-16,40478
2020-06-17,38502
2020-06-18,34364
2020-06-19,48524
2020-06-20,40876
2020-06-21,40956
2020-06-22,44291
2020-06-23,49650
2020-06-24,49152
2020-06-25,52527
2020-06-26,58741
2020-06-27,43551
2020-06-28,63970
2020-06-29,62028
2020-06-30,56177
2020-07-01,54358
2020-07-02,71697
2020-07-03,47930
2020-07-04,28009
2020-07-05,44192
2020-07-06,51430
2020-07-07,49777
2020-07-08,47322
2020-07-09,58504
2020-07-10,50139
2020-07-11,34478
2020-07-12,50325
2020-07-13,34478
2020-07-14,52782
2020-07-15,48534
2020-07-16,48931
2020-07-17,48561
2020-07-18,46950
2020-07-19,47723
2020-07-20,27224
2020-07-21,40050
2020-07-22,47014
2020-07-23,54096
2020-07-24,46965
2020-07-25,52627
2020-07-26,51162
2020-07-27,47229
2020-07-28,43622
2020-07-29,47483
2020-07-30,55257
2020-07-31,54727
2020-08-01,43268
2020-08-02,42428
2020-08-03,27811
2020-08-04,29398
2020-08-05,43369
2020-08-06,50729
2020-08-07,61978
2020-08-08,63792
2020-08-09,61544
2020-08-10,58953
2020-08-11,64110
2020-08-12,72630
2020-08-13,68964
2020-08-14,82344
2020-08-15,77640
2020-08-16,65186
2020-08-17,71322
2020-08-18,59759
2020-08-19,72026
2020-08-20,72283
2020-08-21,82191
2020-08-22,70079
2020-08-23,71216
2020-08-24,71282
2020-08-25,69309
2020-08-26,57419
2020-08-27,68043
2020-08-28,79680
2020-08-29,88803
2020-08-30,87955
2020-08-31,82763
2020-09-01,82772
2020-09-02,79623
2020-09-03,67821
2020-09-04,80935
2020-09-05,82333
2020-09-06,87336
2020-09-07,57506
2020-09-08,71334
2020-09-09,85917
2020-09-10,82076
2020-09-11,75177
2020-09-12,95287
2020-09-13,84642
2020-09-14,61084
2020-09-15,86879
2020-09-16,93682
2020-09-17,92912
2020-09-18,97469
2020-09-19,103124
2020-09-20,97251
2020-09-21,72388
2020-09-22,98528
2020-09-23,103199
2020-09-24,93618
2020-09-25,92058
2020-09-26,98168
2020-09-27,106034
2020-09-28,76888
2020-09-29,98412
2020-09-30,105615
2020-10-01,91234
2020-10-02,107187
2020-10-03,117812
2020-10-04,108906
2020-10-05,87669
2020-10-06,102379
2020-10-07,111882
2020-10-08,115258
2020-10-09,120665
2020-10-10,136430
2020-10-11,133935
2020-10-12,78483
2020-10-13,96989
2020-10-14,103132
2020-10-15,114147
2020-10-16,116470
2020-10-17,130567
2020-10-18,115293
2020-10-19,77291
2020-10-20,112196
2020-10-21,105740
2020-10-22,114483
2020-10-23,120351
2020-10-24,124404
2020-10-25,118058
2020-10-26,85093
2020-10-27,110807
2020-10-28,104673
2020-10-29,130573
2020-10-30,143336
2020-10-31,143991
2020-11-01,112546
2020-11-02,71466
2020-11-03,96994
2020-11-04,116083
2020-11-05,131633
2020-11-06,137606
2020-11-07,132347
2020-11-08,154882
2020-11-09,85643
2020-11-10,135883
2020-11-11,114653
2020-11-12,128186
2020-11-13,124494
2020-11-14,125915
2020-11-15,126916
2020-11-16,84154
2020-11-17,105024
2020-11-18,116396
2020-11-19,120041
2020-11-20,129558
2020-11-21,133003
2020-11-22,110952
2020-11-23,81558
2020-11-24,100011
2020-11-25,113220
2020-11-26,136352
2020-11-27,145103
2020-11-28,148245
2020-11-29,137203
2020-11-30,87514
2020-12-01,129900
2020-12-02,136483
2020-12-03,132380
2020-12-04,113928
2020-12-05,83146
2020-12-06,92147
2020-12-07,87635
2020-12-08,146020
2020-12-09,149798
2020-12-10,156425
2020-12-11,163352
2020-12-12,156513
2020-12-13,143781
2020-12-14,98562
2020-12-15,155176
2020-12-16,144174
2020-12-17,139909
2020-12-18,144602
2020-12-19,136132
2020-12-20,128562
2020-12-21,94911
2020-12-22,140051
2020-12-23,145523
2020-12-24,138914
2020-12-25,143901
2020-12-26,157461
2020-12-27,152146
2020-12-28,100946
2020-12-29,153157
2020-12-30,150244
2020-12-31,146721
2021-01-01,145163
2021-01-02,152588
2021-01-03,125232
2021-01-04,116687
2021-01-05,153645
2021-01-06,156553
2021-01-07,163100
2021-01-08,166435
2021-01-09,168770
2021-01-10,171951
2021-01-11,133458
2021-01-12,151480
2021-01-13,134768
2021-01-14,126625
2021-01-15,131262
2021-01-16,151096
2021-01-17,162251
2021-01-18,142388
2021-01-19,163049
2021-01-20,162945
2021-01-21,163285
2021-01-22,170694
2021-01-23,174172
2021-01-24,179117
2021-01-25,140477
2021-01-26,175249
2021-01-27,174016
2021-01-28,168781
2021-01-29,180930
2021-01-30,183952
2021-01-31,184260
2021-02-01,127572
2021-02-02,181635
2021-02-03,173952
2021-02-04,156472
2021-02-05,148574
2021-02-06,150706
2021-02-07,192241
2021-02-08,148587
2021-02-09,165796
2021-02-10,166879
2021-02-11,180340
2021-02-12,164551
2021-02-13,184981
2021-02-14,207432
2021-02-15,162774
2021-02-16,193163
2021-02-17,185502
2021-02-18,171667
2021-02-19,169526
2021-02-20,165357
2021-02-21,197701
2021-02-22,156430
2021-02-23,175284
2021-02-24,179229
2021-02-25,195866
2021-02-26,187176
2021-02-27,185599
2021-02-28,226139
2021-03-01,175033
2021-03-02,225159
2021-03-03,218351
2021-03-04,235797
2021-03-05,242742
2021-03-06,242159
2021-03-07,234763
2021-03-08,181571
2021-03-09,219593
2021-03-10,242026
2021-03-11,225489
2021-03-12,239525
2021-03-13,244459
2021-03-14,232901
2021-03-15,205579
2021-03-16,208085
2021-03-17,236988
2021-03-18,198328
2021-03-19,239268
2021-03-20,240035
2021-03-21,237479
2021-03-22,185531
2021-03-23,209079
2021-03-24,226275
2021-03-25,235564
2021-03-26,236782
2021-03-27,248372
2021-03-28,230734
2021-03-29,167309
2021-03-30,223799
2021-03-31,244422
2021-04-01,237240
2021-04-02,244357
2021-04-03,252243
2021-04-04,260445
2021-04-05,195573
2021-04-06,254944
2021-04-07,243759
