dates,incrementalcount_vaccine_covid_19_administered
2021-01-08,53859
2021-01-09,78793
2021-01-10,66219
2021-01-11,80683
2021-01-12,108401
2021-01-13,118928
2021-01-14,133253
2021-01-15,138154
2021-01-16,131939
2021-01-17,84852
2021-01-18,88743
2021-01-19,93846
2021-01-20,95783
2021-01-21,84919
2021-01-22,93004
2021-01-23,87720
2021-01-24,60991
2021-01-25,83302
2021-01-26,106589
2021-01-27,86770
2021-01-28,104200
2021-01-29,137956
2021-01-30,107561
2021-01-31,220000
2021-02-01,106615
2021-02-02,123740
2021-02-03,127074
2021-02-04,157783
2021-02-05,158786
2021-02-06,193187
2021-02-07,112521
2021-02-08,99781
2021-02-09,113495
2021-02-10,157514
2021-02-11,107550
2021-02-12,109587
2021-02-13,103469
2021-02-14,49967
2021-02-15,31604
2021-02-16,111890
2021-02-17,85681
2021-02-18,89324
2021-02-19,93101
2021-02-20,86560
2021-02-21,951
2021-02-22,3451
2021-02-23,110471
2021-02-24,93199
2021-02-25,84573
2021-02-26,87263
2021-02-27,81790
2021-02-28,5372
2021-03-01,7956
2021-03-02,66539
2021-03-03,73374
2021-03-04,35674
2021-03-05,31312
2021-03-06,30544
2021-03-07,7149
2021-03-08,14742
2021-03-09,37460
2021-03-10,42650
2021-03-11,39489
2021-03-12,55537
2021-03-13,53836
2021-03-14,24189
2021-03-15,37969
2021-03-16,89746
2021-03-17,161742
2021-03-18,150097
2021-03-19,143680
2021-03-20,56910
2021-03-21,117712
2021-03-22,75957
2021-03-23,103156
2021-03-24,125447
2021-03-25,127047
2021-03-26,69142
2021-03-27,160165
2021-03-28,122069
2021-03-29,52090
2021-03-30,86942
2021-03-31,87686
2021-04-01,82833
2021-04-02,100080
2021-04-03,67909
2021-04-04,19688
2021-04-05,17743
2021-04-06,62781
2021-04-07,47570
2021-04-08,182498
2021-04-09,33972
2021-04-10,51471
2021-04-11,30430
2021-04-12,32479
2021-04-13,118805
2021-04-14,138734
2021-04-15,91882
2021-04-16,102340
2021-04-17,111779
2021-04-18,28737
2021-04-19,45005
2021-04-22,101239
2021-04-23,193025
2021-04-26,38207
2021-04-27,82161
2021-04-28,130037
2021-04-29,81333
2021-05-02,24743
2021-05-03,32231
2021-05-04,112239
2021-05-05,55290
2021-05-06,72811
2021-05-07,141283
2021-05-08,78342
2021-05-09,19045
2021-05-10,40414
2021-05-11,86996
2021-05-12,93610
2021-05-13,55611
2021-05-14,23115
2021-05-15,2683
2021-05-16,2406
2021-05-17,38706
2021-05-18,104593
2021-05-19,110123
2021-05-20,117863
2021-05-21,212295
2021-05-26,116422
2021-05-29,110605
2021-05-30,54792
2021-05-31,59131
2021-06-01,97163
2021-06-02,98545
2021-06-03,161083
2021-06-06,21741
2021-06-07,31549
2021-06-10,82263
2021-06-11,94223
2021-06-12,101234
2021-06-13,22763
2021-06-14,39636
2021-06-15,116377
2021-06-16,104068
2021-06-17,113513
2021-06-18,116418
2021-06-19,130478
2021-06-20,83710
2021-06-21,118856
2021-06-24,98689
2021-06-25,105676
2021-06-26,103196
2021-06-27,30516
2021-06-28,37491
2021-06-29,87427
2021-06-30,163681
2021-07-03,75957
2021-07-04,29969
2021-07-05,40434
2021-07-06,76347
2021-07-07,77427
2021-07-08,67438
2021-07-09,69453
2021-07-10,50411
2021-07-11,18407
2021-07-12,34536
2021-07-13,73831
2021-07-14,77513
2021-07-15,74522
2021-07-16,69059
2021-07-19,16905
2021-07-20,69695
2021-07-26,28252
2021-07-27,63309
2021-07-28,57730
2021-07-29,31558
2021-08-01,15279
2021-08-02,21025
2021-08-03,52391
2021-08-04,51290
2021-08-05,52837
2021-08-06,49079
2021-08-07,59736
2021-08-08,15649
2021-08-09,24747
2021-08-10,59747
2021-08-11,48318
2021-08-12,42503
2021-08-13,24845
2021-08-16,22330
2021-08-17,55792
2021-08-18,52433
2021-08-19,59727
2021-08-20,56131
2021-08-21,60942
2021-08-25,66210
2021-08-26,65999
2021-08-29,86642
2021-08-30,34328
2021-08-31,63831
2021-09-01,130177
2021-09-04,49919
2021-09-07,102868
2021-09-10,90610
2021-09-11,59818
2021-09-12,81577
2021-09-13,55408
2021-09-14,75598
2021-09-15,90205
2021-09-16,83410
2021-09-17,82943
2021-09-18,82549
2021-09-19,33216
2021-09-20,40697
2021-09-21,62694
2021-09-22,104101
2021-09-23,60059
2021-09-24,61923
2021-09-25,71886
2021-09-28,90560
2021-09-29,54675
2021-09-30,34365
2021-10-01,69082
2021-10-04,31923
2021-10-05,44793
2021-10-06,47154
2021-10-07,44318
2021-10-08,44389
2021-10-09,44771
2021-10-10,25314
2021-10-14,35187
2021-10-15,31708
2021-10-16,41271
2021-10-17,15616
2021-10-18,23199
2021-10-19,41035
2021-10-20,35406
2021-10-21,22616
2021-10-24,13476
2021-10-25,20526
2021-10-26,44492
2021-10-27,33635
2021-10-28,40476
2021-10-29,36935
2021-10-30,23958
2021-10-31,49584
2021-11-01,22662
2021-11-02,26491
2021-11-03,45094
2021-11-04,29589
2021-11-05,26375
2021-11-06,23038
2021-11-07,28421
2021-11-08,21711
2021-11-09,29026
2021-11-10,26974
2021-11-11,30287
2021-11-12,42818
2021-11-16,28021
2021-11-17,18567
2021-11-18,25835
2021-11-19,18803
2021-11-20,26927
2021-11-21,13409
2021-11-22,16364
2021-11-23,36559
2021-11-24,10442
2021-11-25,13606
2021-11-26,19694
2021-11-27,15863
2021-11-28,17208
2021-11-29,9518
2021-11-30,26580
2021-12-01,24744
2021-12-07,39497
2021-12-08,34836
2021-12-09,32981
2021-12-10,33227
2021-12-11,36762
2021-12-12,22003
2021-12-13,19855
2021-12-14,14538
2021-12-24,29515
2022-01-04,18821
2022-01-05,29880
2022-01-06,36760
2022-01-07,34374
2022-01-08,36055
2022-01-11,18589
2022-01-12,33548
2022-01-13,42924
2022-01-14,13432
2022-01-18,18088
2022-01-19,15122
2022-01-20,60354
2022-01-23,32775
2022-01-24,26189
2022-01-25,26744
2022-01-26,39307
2022-01-27,39956
