dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,6
2020-02-16,4
2020-02-17,2
2020-02-18,2
2020-02-19,2
2020-02-20,3
2020-02-21,8
2020-02-22,6
2020-02-23,8
2020-02-24,11
2020-02-25,0
2020-02-26,-1
2020-02-27,-6
2020-02-28,-7
2020-02-29,-3
2020-03-01,0
2020-03-02,0
2020-03-03,-2
2020-03-04,-2
2020-03-05,-3
2020-03-06,-2
2020-03-07,-3
2020-03-08,-2
2020-03-09,-1
2020-03-10,-2
2020-03-11,13
2020-03-12,-2
2020-03-13,-13
2020-03-14,-16
2020-03-15,-12
2020-03-16,-16
2020-03-17,-18
2020-03-18,-19
2020-03-19,-18
2020-03-20,-24
2020-03-21,-18
2020-03-22,-38
2020-03-23,-30
2020-03-24,-29
2020-03-25,-27
2020-03-26,-27
2020-03-27,-29
2020-03-28,-30
2020-03-29,-30
2020-03-30,-34
2020-03-31,-35
2020-04-01,-35
2020-04-02,-37
2020-04-03,-41
2020-04-04,-36
2020-04-05,-33
2020-04-06,-32
2020-04-07,-42
2020-04-08,-42
2020-04-09,-42
2020-04-10,-42
2020-04-11,-34
2020-04-12,-34
2020-04-13,-37
2020-04-14,-39
2020-04-15,-40
2020-04-16,-43
2020-04-17,-47
2020-04-18,-44
2020-04-19,-42
2020-04-20,-42
2020-04-21,-41
2020-04-22,-39
2020-04-23,-38
2020-04-24,-50
2020-04-25,-45
2020-04-26,-45
2020-04-27,-47
2020-04-28,-47
2020-04-29,-47
2020-04-30,-49
2020-05-01,-49
2020-05-02,-46
2020-05-03,-44
2020-05-04,-45
2020-05-05,-45
2020-05-06,-46
2020-05-07,-43
2020-05-08,-40
2020-05-09,-23
2020-05-10,-29
2020-05-11,-81
2020-05-12,-78
2020-05-13,-76
2020-05-14,-77
2020-05-15,-78
2020-05-16,-75
2020-05-17,-74
2020-05-18,-74
2020-05-19,-73
2020-05-20,-73
2020-05-21,-73
2020-05-22,-74
2020-05-23,-71
2020-05-24,-80
2020-05-25,-72
2020-05-26,-72
2020-05-27,-71
2020-05-28,-73
2020-05-29,-74
2020-05-30,-73
2020-05-31,-44
2020-06-01,-44
2020-06-02,-43
2020-06-03,-44
2020-06-04,-46
2020-06-05,-50
2020-06-06,-45
2020-06-07,-42
2020-06-08,-43
2020-06-09,-42
2020-06-10,-42
2020-06-11,-44
2020-06-12,-49
2020-06-13,-42
2020-06-14,-41
2020-06-15,-43
2020-06-16,-44
2020-06-17,-44
2020-06-18,-45
2020-06-19,-49
2020-06-20,-43
