dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,0
2020-02-17,-4
2020-02-18,-3
2020-02-19,2
2020-02-20,5
2020-02-21,21
2020-02-22,20
2020-02-23,16
2020-02-24,17
2020-02-25,16
2020-02-26,2
2020-02-27,-8
2020-02-28,-18
2020-02-29,-7
2020-03-01,-3
2020-03-02,-2
2020-03-03,-1
2020-03-04,2
2020-03-05,0
2020-03-06,-6
2020-03-07,-4
2020-03-08,1
2020-03-09,2
2020-03-10,1
2020-03-11,1
2020-03-12,-15
2020-03-13,-38
2020-03-14,-34
2020-03-15,-32
2020-03-16,-34
2020-03-17,-38
2020-03-18,-40
2020-03-19,-41
2020-03-20,-53
2020-03-21,-39
2020-03-22,-56
2020-03-23,-51
2020-03-24,-49
2020-03-25,-47
2020-03-26,-50
2020-03-27,-61
2020-03-28,-51
2020-03-29,-48
2020-03-30,-52
2020-03-31,-52
2020-04-01,-52
2020-04-02,-56
2020-04-03,-65
2020-04-04,-54
2020-04-05,-51
2020-04-06,-51
2020-04-07,-56
2020-04-08,-54
2020-04-09,-58
2020-04-10,-65
2020-04-11,-53
2020-04-12,-50
2020-04-13,-53
2020-04-14,-54
2020-04-15,-52
2020-04-16,-56
2020-04-17,-65
2020-04-18,-56
2020-04-19,-53
2020-04-20,-53
2020-04-21,-52
2020-04-22,-50
2020-04-23,-54
2020-04-24,-70
2020-04-25,-59
2020-04-26,-57
2020-04-27,-57
2020-04-28,-57
2020-04-29,-55
2020-04-30,-59
2020-05-01,-67
2020-05-02,-57
2020-05-03,-56
2020-05-04,-56
2020-05-05,-56
2020-05-06,-57
2020-05-07,-58
2020-05-08,-64
2020-05-09,-49
2020-05-10,-50
2020-05-11,-78
2020-05-12,-77
2020-05-13,-77
2020-05-14,-79
2020-05-15,-83
2020-05-16,-77
2020-05-17,-77
2020-05-18,-77
2020-05-19,-75
2020-05-20,-75
2020-05-21,-77
2020-05-22,-82
2020-05-23,-76
2020-05-24,-78
2020-05-25,-78
2020-05-26,-76
2020-05-27,-75
2020-05-28,-78
2020-05-29,-83
2020-05-30,-78
2020-05-31,-60
2020-06-01,-58
2020-06-02,-57
2020-06-03,-56
2020-06-04,-59
2020-06-05,-67
2020-06-06,-58
2020-06-07,-55
2020-06-08,-57
2020-06-09,-55
2020-06-10,-53
2020-06-11,-57
2020-06-12,-64
2020-06-13,-54
2020-06-14,-52
2020-06-15,-54
2020-06-16,-54
2020-06-17,-54
2020-06-18,-58
2020-06-19,-66
2020-06-20,-55
2020-06-21,-46
2020-06-22,-47
2020-06-23,-46
2020-06-24,-44
2020-06-25,-48
2020-06-26,-57
2020-06-27,-46
2020-06-28,-44
2020-06-29,-46
2020-06-30,-40
2020-07-01,-37
2020-07-02,-41
2020-07-03,-50
2020-07-04,-39
2020-07-05,-39
2020-07-06,-39
2020-07-07,-38
2020-07-08,-38
2020-07-09,-42
2020-07-10,-51
2020-07-11,-38
2020-07-12,-34
2020-07-13,-36
2020-07-14,-36
2020-07-15,-35
2020-07-16,-40
2020-07-17,-49
2020-07-18,-36
2020-07-19,-35
2020-07-20,-37
2020-07-21,-37
2020-07-22,-40
2020-07-23,-44
2020-07-24,-51
2020-07-25,-36
2020-07-26,-34
2020-07-27,-34
2020-07-28,-30
2020-07-29,-27
2020-07-30,-40
2020-07-31,-45
2020-08-01,-34
2020-08-02,-34
2020-08-03,-31
2020-08-04,-32
2020-08-05,-30
2020-08-06,-33
2020-08-07,-43
2020-08-08,-31
2020-08-09,-29
2020-08-10,-31
2020-08-11,-27
2020-08-12,-27
2020-08-13,-33
2020-08-14,-40
2020-08-15,-29
2020-08-16,-27
2020-08-17,-30
2020-08-18,-30
2020-08-19,-26
2020-08-20,-29
2020-08-21,-39
2020-08-22,-29
2020-08-23,-28
2020-08-24,-28
2020-08-25,-31
2020-08-26,-25
2020-08-27,-30
2020-08-28,-39
2020-08-29,-30
2020-08-30,-22
2020-08-31,-21
2020-09-01,-28
2020-09-02,-22
2020-09-03,-24
2020-09-04,-29
2020-09-05,-23
2020-09-06,-25
2020-09-07,-22
2020-09-08,-27
2020-09-09,-22
2020-09-10,-21
2020-09-11,-27
2020-09-12,-21
2020-09-13,-26
2020-09-14,-22
2020-09-15,-29
2020-09-16,-23
2020-09-17,-25
2020-09-18,-29
2020-09-19,-22
2020-09-20,-27
2020-09-21,-19
2020-09-22,-27
2020-09-23,-19
2020-09-24,-21
2020-09-25,-24
2020-09-26,-19
2020-09-27,-22
2020-09-28,-17
2020-09-29,-29
2020-09-30,-32
2020-10-01,-31
2020-10-02,-31
2020-10-03,-22
2020-10-04,-21
2020-10-05,-19
2020-10-06,-27
2020-10-07,-18
2020-10-08,-21
2020-10-09,-21
2020-10-10,-18
2020-10-11,-21
2020-10-12,-18
2020-10-13,-26
2020-10-14,-19
2020-10-15,-23
2020-10-16,-24
2020-10-17,-23
2020-10-18,-27
2020-10-19,-22
2020-10-20,-27
2020-10-21,-17
2020-10-22,-14
2020-10-23,-14
2020-10-24,-14
2020-10-25,-15
2020-10-26,-11
2020-10-27,-20
2020-10-28,-9
2020-10-29,-11
2020-10-30,-18
2020-10-31,-17
2020-11-01,-22
2020-11-02,-15
2020-11-03,-23
2020-11-04,-16
2020-11-05,-20
2020-11-06,-19
2020-11-07,-20
2020-11-08,-24
2020-11-09,-19
2020-11-10,-25
2020-11-11,-16
2020-11-12,-21
2020-11-13,-17
2020-11-14,-16
2020-11-15,-26
2020-11-16,-19
2020-11-17,-25
2020-11-18,-18
2020-11-19,-20
2020-11-20,-19
2020-11-21,-24
2020-11-22,-24
2020-11-23,-19
2020-11-24,-27
2020-11-25,-17
2020-11-26,-24
2020-11-27,-20
2020-11-28,-29
2020-11-29,-25
2020-11-30,-14
2020-12-01,-27
2020-12-02,-27
2020-12-03,-24
2020-12-04,-30
2020-12-05,-19
2020-12-06,-26
2020-12-07,-16
2020-12-08,-25
2020-12-09,-16
2020-12-10,-18
2020-12-11,-17
2020-12-12,-16
2020-12-13,-20
2020-12-14,-17
2020-12-15,-26
2020-12-16,-20
2020-12-17,-22
2020-12-18,-21
2020-12-19,-18
2020-12-20,-22
2020-12-21,-18
2020-12-22,-25
2020-12-23,-16
2020-12-24,-18
2020-12-25,-21
2020-12-26,-19
2020-12-27,-22
2020-12-28,-17
2020-12-29,-23
2020-12-30,-13
2020-12-31,-15
2021-01-01,-15
2021-01-02,-9
2021-01-03,-11
2021-01-04,-18
2021-01-05,-23
2021-01-06,-16
2021-01-07,-20
2021-01-08,-19
2021-01-09,-22
2021-01-10,-28
2021-01-11,-23
2021-01-12,-32
2021-01-13,-24
2021-01-14,-29
2021-01-15,-26
2021-01-16,-28
2021-01-17,-33
2021-01-18,-26
2021-01-19,-33
2021-01-20,-27
2021-01-21,-34
2021-01-22,-36
2021-01-23,-30
2021-01-24,-33
2021-01-25,-26
2021-01-26,-32
2021-01-27,-24
2021-01-28,-28
2021-01-29,-26
2021-01-30,-21
2021-01-31,-26
2021-02-01,-18
2021-02-02,-25
2021-02-03,-19
2021-02-04,-26
2021-02-05,-25
2021-02-06,-29
2021-02-07,-28
2021-02-08,-24
2021-02-09,-30
2021-02-10,-20
2021-02-11,-25
2021-02-12,-24
2021-02-13,-20
2021-02-14,-23
2021-02-15,-21
2021-02-16,-28
2021-02-17,-25
2021-02-18,-31
2021-02-19,-26
2021-02-20,-20
2021-02-21,-25
2021-02-22,-19
2021-02-23,-28
2021-02-24,-19
2021-02-25,-26
2021-02-26,-32
2021-02-27,-24
2021-02-28,-24
2021-03-01,-23
2021-03-02,-28
2021-03-03,-19
2021-03-04,-24
2021-03-05,-25
2021-03-06,-17
2021-03-07,-44
2021-03-08,-41
2021-03-09,-44
2021-03-10,-39
2021-03-11,-41
2021-03-12,-50
2021-03-13,-42
2021-03-14,-39
2021-03-15,-39
2021-03-16,-46
2021-03-17,-39
2021-03-18,-44
2021-03-19,-44
2021-03-20,-37
2021-03-21,-38
2021-03-22,-39
2021-03-23,-40
2021-03-24,-38
2021-03-25,-40
2021-03-26,-38
2021-03-27,-34
2021-03-28,-37
2021-03-29,-34
2021-03-30,-39
2021-03-31,-33
2021-04-01,-38
2021-04-02,-36
2021-04-03,-32
2021-04-04,-33
2021-04-05,-33
2021-04-06,-38
2021-04-07,-31
