dates,covid19mobilitytrend_transporthub
2020-02-15,3
2020-02-16,3
2020-02-17,5
2020-02-18,4
2020-02-19,5
2020-02-20,8
2020-02-21,1
2020-02-22,5
2020-02-23,7
2020-02-24,14
2020-02-25,-4
2020-02-26,-12
2020-02-27,-12
2020-02-28,-13
2020-02-29,0
2020-03-01,4
2020-03-02,1
2020-03-03,0
2020-03-04,-2
2020-03-05,-4
2020-03-06,-9
2020-03-07,-9
2020-03-08,-10
2020-03-09,-10
2020-03-10,-12
2020-03-11,-12
2020-03-12,-22
2020-03-13,-37
2020-03-14,-38
2020-03-15,-36
2020-03-16,-37
2020-03-17,-40
2020-03-18,-44
2020-03-19,-44
2020-03-20,-53
2020-03-21,-41
2020-03-22,-62
2020-03-23,-50
2020-03-24,-51
2020-03-25,-50
2020-03-26,-53
2020-03-27,-62
2020-03-28,-51
2020-03-29,-49
2020-03-30,-49
2020-03-31,-51
2020-04-01,-53
2020-04-02,-56
2020-04-03,-64
2020-04-04,-53
2020-04-05,-52
2020-04-06,-48
2020-04-07,-58
2020-04-08,-58
2020-04-09,-61
2020-04-10,-66
2020-04-11,-56
2020-04-12,-56
2020-04-13,-54
2020-04-14,-55
2020-04-15,-56
2020-04-16,-59
2020-04-17,-66
2020-04-18,-56
2020-04-19,-54
2020-04-20,-51
2020-04-21,-50
2020-04-22,-52
2020-04-23,-53
2020-04-24,-67
2020-04-25,-58
2020-04-26,-58
2020-04-27,-55
2020-04-28,-55
2020-04-29,-57
2020-04-30,-60
2020-05-01,-66
2020-05-02,-58
2020-05-03,-56
2020-05-04,-56
2020-05-05,-58
2020-05-06,-59
2020-05-07,-61
2020-05-08,-66
2020-05-09,-52
2020-05-10,-56
2020-05-11,-81
2020-05-12,-79
2020-05-13,-79
2020-05-14,-80
2020-05-15,-83
2020-05-16,-78
2020-05-17,-78
2020-05-18,-78
2020-05-19,-77
2020-05-20,-77
2020-05-21,-79
2020-05-22,-81
2020-05-23,-77
2020-05-24,-80
2020-05-25,-78
2020-05-26,-79
2020-05-27,-78
2020-05-28,-79
2020-05-29,-81
2020-05-30,-77
2020-05-31,-59
2020-06-01,-56
2020-06-02,-57
2020-06-03,-58
2020-06-04,-61
2020-06-05,-67
2020-06-06,-59
2020-06-07,-56
2020-06-08,-54
2020-06-09,-55
2020-06-10,-54
2020-06-11,-58
2020-06-12,-64
2020-06-13,-55
2020-06-14,-54
2020-06-15,-53
2020-06-16,-55
2020-06-17,-56
2020-06-18,-58
2020-06-19,-65
2020-06-20,-57
2020-06-21,-51
2020-06-22,-46
2020-06-23,-48
2020-06-24,-46
2020-06-25,-51
2020-06-26,-59
2020-06-27,-48
2020-06-28,-46
2020-06-29,-43
2020-06-30,-42
2020-07-01,-43
2020-07-02,-47
2020-07-03,-55
2020-07-04,-45
2020-07-05,-43
2020-07-06,-40
2020-07-07,-42
2020-07-08,-43
2020-07-09,-45
2020-07-10,-51
2020-07-11,-41
2020-07-12,-38
2020-07-13,-37
2020-07-14,-39
2020-07-15,-39
2020-07-16,-43
2020-07-17,-52
2020-07-18,-40
2020-07-19,-39
