dates,cumulativecount_vaccine_covid_19_administered
2020-12-28,2500
2021-01-26,35000
2021-02-15,175000
2021-03-08,360000
2021-03-22,538000
2021-03-29,604861
2021-04-18,860000
2021-04-25,1000000
2021-05-04,1367000
2021-05-06,1440000
2021-05-16,1820000
2021-07-03,2375455
2021-08-14,2668082
2021-11-30,6578646
2021-12-05,6591711
2021-12-09,6636245
2021-12-13,6677397
2021-12-15,6719055
2021-12-20,6790606
2021-12-23,6853262
2021-12-27,6930770
2021-12-28,6942690
2022-01-05,7062411
2022-01-09,7100784
2022-01-10,7119791
2022-01-13,7166114
2022-01-17,7198089
2022-01-19,7214597
2022-01-23,7243697
2022-01-25,7301108
2022-01-27,7311606
2022-01-31,7332551
2022-02-02,7345882
2022-02-07,7371952
2022-02-20,7502337
2022-02-27,7567520
2022-03-06,7592265
2022-03-17,7752791
2022-03-24,7814545
2022-04-04,7879349
2022-04-12,7917422
2022-04-18,7939118
2022-04-26,7964451
2022-04-27,7969160
2022-05-05,7976507
2022-05-08,7980459
2022-05-10,7990026
2022-05-15,8002689
2022-05-23,8022755
2022-06-01,8043969
2022-06-15,8079566
2022-06-21,8098448
2022-06-27,8112363
2022-06-30,8120613
2022-07-10,8141439
2022-07-19,8164098
2022-07-27,8173067
2022-08-02,8179003
2022-08-09,8188392
2022-08-22,8193294
2022-08-30,8201395
2022-09-04,8203261
2022-09-11,8206793
2022-09-18,8209255
2022-09-26,8213542
2022-09-28,8214656
2022-10-04,8216506
2022-10-11,8219531
2022-10-16,8223203
2022-10-23,8227208
2022-11-01,8234633
2022-11-02,8235679
2022-11-08,8240035
2022-11-15,8245449
2022-11-20,8248248
2022-11-28,8250357
2022-12-05,8252463
2022-12-11,8253973
2022-12-12,8254305
2022-12-22,8255386
2023-01-06,8256563
2023-01-09,8256588
2023-01-22,8257593
2023-01-29,8258076
2023-02-13,8258460
2023-02-14,8258569
2023-02-19,8258614
2023-02-21,8258651
2023-02-26,8258689
2023-02-28,8258789
2023-03-05,8258884
2023-03-07,8258948
2023-03-12,8259024
2023-03-14,8259065
2023-03-19,8259149
2023-03-21,8259228
2023-03-26,8259275
2023-03-28,8259320
2023-04-02,8259373
