dates,covid19mobilitytrend_localbusiness
2020-02-15,3
2020-02-16,-1
2020-02-17,0
2020-02-18,1
2020-02-19,1
2020-02-20,2
2020-02-21,4
2020-02-22,5
2020-02-23,5
2020-02-24,5
2020-02-25,-7
2020-02-26,-12
2020-02-27,-18
2020-02-28,-21
2020-02-29,-12
2020-03-01,-9
2020-03-02,-7
2020-03-03,-6
2020-03-04,-6
2020-03-05,-9
2020-03-06,-11
2020-03-07,-9
2020-03-08,-8
2020-03-09,-8
2020-03-10,-9
2020-03-11,-7
2020-03-12,-25
2020-03-13,-40
2020-03-14,-37
2020-03-15,-39
2020-03-16,-42
2020-03-17,-43
2020-03-18,-45
2020-03-19,-45
2020-03-20,-53
2020-03-21,-43
2020-03-22,-62
2020-03-23,-55
2020-03-24,-54
2020-03-25,-53
2020-03-26,-56
2020-03-27,-62
2020-03-28,-58
2020-03-29,-56
2020-03-30,-59
2020-03-31,-59
2020-04-01,-60
2020-04-02,-62
2020-04-03,-67
2020-04-04,-61
2020-04-05,-59
2020-04-06,-60
2020-04-07,-64
2020-04-08,-65
2020-04-09,-66
2020-04-10,-69
2020-04-11,-62
2020-04-12,-61
2020-04-13,-62
2020-04-14,-63
2020-04-15,-63
2020-04-16,-66
2020-04-17,-70
2020-04-18,-64
2020-04-19,-62
2020-04-20,-63
2020-04-21,-61
2020-04-22,-61
2020-04-23,-62
2020-04-24,-73
2020-04-25,-68
2020-04-26,-66
2020-04-27,-67
2020-04-28,-66
2020-04-29,-67
2020-04-30,-69
2020-05-01,-72
2020-05-02,-67
2020-05-03,-65
2020-05-04,-67
2020-05-05,-66
2020-05-06,-67
2020-05-07,-66
2020-05-08,-67
2020-05-09,-55
2020-05-10,-58
2020-05-11,-90
2020-05-12,-88
2020-05-13,-88
2020-05-14,-88
2020-05-15,-89
2020-05-16,-87
2020-05-17,-87
2020-05-18,-87
2020-05-19,-86
2020-05-20,-86
2020-05-21,-87
2020-05-22,-87
2020-05-23,-86
2020-05-24,-88
2020-05-25,-87
2020-05-26,-86
2020-05-27,-86
2020-05-28,-87
2020-05-29,-87
2020-05-30,-86
2020-05-31,-66
2020-06-01,-65
2020-06-02,-63
2020-06-03,-63
2020-06-04,-66
2020-06-05,-70
2020-06-06,-64
2020-06-07,-62
2020-06-08,-63
2020-06-09,-62
2020-06-10,-62
2020-06-11,-64
2020-06-12,-68
2020-06-13,-62
2020-06-14,-61
2020-06-15,-62
2020-06-16,-62
2020-06-17,-62
2020-06-18,-64
2020-06-19,-69
2020-06-20,-62
2020-06-21,-54
2020-06-22,-54
2020-06-23,-54
2020-06-24,-54
2020-06-25,-57
2020-06-26,-62
2020-06-27,-54
2020-06-28,-53
2020-06-29,-53
2020-06-30,-42
2020-07-01,-41
2020-07-02,-44
2020-07-03,-49
2020-07-04,-42
2020-07-05,-40
2020-07-06,-41
2020-07-07,-38
2020-07-08,-39
2020-07-09,-41
2020-07-10,-45
2020-07-11,-36
2020-07-12,-35
2020-07-13,-36
2020-07-14,-36
2020-07-15,-37
2020-07-16,-41
2020-07-17,-45
2020-07-18,-36
2020-07-19,-35
2020-07-20,-36
2020-07-21,-35
2020-07-22,-38
2020-07-23,-41
2020-07-24,-45
2020-07-25,-35
2020-07-26,-33
2020-07-27,-32
2020-07-28,-27
2020-07-29,-25
2020-07-30,-38
2020-07-31,-47
2020-08-01,-38
2020-08-02,-35
2020-08-03,-33
2020-08-04,-32
2020-08-05,-32
2020-08-06,-35
2020-08-07,-40
2020-08-08,-32
2020-08-09,-30
2020-08-10,-30
2020-08-11,-30
2020-08-12,-31
2020-08-13,-35
2020-08-14,-40
2020-08-15,-32
2020-08-16,-31
2020-08-17,-32
2020-08-18,-30
2020-08-19,-29
2020-08-20,-34
2020-08-21,-37
2020-08-22,-30
2020-08-23,-29
2020-08-24,-29
2020-08-25,-27
2020-08-26,-28
2020-08-27,-31
2020-08-28,-35
2020-08-29,-30
2020-08-30,-22
2020-08-31,-22
2020-09-01,-22
2020-09-02,-23
2020-09-03,-25
2020-09-04,-27
2020-09-05,-23
2020-09-06,-23
2020-09-07,-24
2020-09-08,-23
2020-09-09,-24
2020-09-10,-25
2020-09-11,-26
2020-09-12,-22
2020-09-13,-24
2020-09-14,-25
2020-09-15,-24
2020-09-16,-26
2020-09-17,-26
2020-09-18,-28
2020-09-19,-23
2020-09-20,-25
2020-09-21,-24
2020-09-22,-22
2020-09-23,-23
2020-09-24,-23
2020-09-25,-25
2020-09-26,-21
2020-09-27,-22
2020-09-28,-21
2020-09-29,-23
2020-09-30,-45
2020-10-01,-37
2020-10-02,-30
2020-10-03,-23
2020-10-04,-23
2020-10-05,-23
2020-10-06,-23
2020-10-07,-24
2020-10-08,-23
2020-10-09,-22
2020-10-10,-21
2020-10-11,-22
2020-10-12,-23
2020-10-13,-23
2020-10-14,-24
2020-10-15,-25
2020-10-16,-26
2020-10-17,-24
2020-10-18,-25
2020-10-19,-25
2020-10-20,-24
2020-10-21,-24
2020-10-22,-23
2020-10-23,-23
2020-10-24,-21
2020-10-25,-20
2020-10-26,-20
2020-10-27,-19
2020-10-28,-17
2020-10-29,-21
2020-10-30,-24
2020-10-31,-21
2020-11-01,-22
2020-11-02,-22
2020-11-03,-21
2020-11-04,-23
2020-11-05,-24
2020-11-06,-24
2020-11-07,-22
2020-11-08,-23
2020-11-09,-24
2020-11-10,-22
2020-11-11,-22
2020-11-12,-23
2020-11-13,-22
2020-11-14,-20
2020-11-15,-24
2020-11-16,-23
2020-11-17,-23
2020-11-18,-23
2020-11-19,-23
2020-11-20,-23
2020-11-21,-22
2020-11-22,-22
2020-11-23,-22
2020-11-24,-20
2020-11-25,-20
2020-11-26,-21
2020-11-27,-19
2020-11-28,-24
2020-11-29,-20
2020-11-30,-18
2020-12-01,-19
2020-12-02,-24
2020-12-03,-21
2020-12-04,-23
2020-12-05,-20
2020-12-06,-21
2020-12-07,-20
2020-12-08,-20
2020-12-09,-20
2020-12-10,-20
2020-12-11,-21
2020-12-12,-20
2020-12-13,-22
2020-12-14,-22
2020-12-15,-21
2020-12-16,-23
2020-12-17,-23
2020-12-18,-23
2020-12-19,-21
2020-12-20,-22
2020-12-21,-22
2020-12-22,-20
2020-12-23,-20
2020-12-24,-19
2020-12-25,-20
2020-12-26,-19
2020-12-27,-20
2020-12-28,-18
2020-12-29,-16
2020-12-30,-17
2020-12-31,-18
2021-01-01,-21
2021-01-02,-18
2021-01-03,-19
2021-01-04,-22
2021-01-05,-20
2021-01-06,-20
2021-01-07,-21
2021-01-08,-22
2021-01-09,-20
2021-01-10,-20
2021-01-11,-21
2021-01-12,-21
2021-01-13,-23
2021-01-14,-25
2021-01-15,-28
2021-01-16,-26
2021-01-17,-27
2021-01-18,-27
2021-01-19,-25
2021-01-20,-26
2021-01-21,-26
2021-01-22,-29
2021-01-23,-25
2021-01-24,-25
2021-01-25,-24
2021-01-26,-21
2021-01-27,-23
2021-01-28,-23
2021-01-29,-24
2021-01-30,-21
2021-01-31,-21
2021-02-01,-22
2021-02-02,-21
2021-02-03,-23
2021-02-04,-23
2021-02-05,-25
2021-02-06,-24
2021-02-07,-30
2021-02-08,-29
2021-02-09,-26
2021-02-10,-27
2021-02-11,-29
2021-02-12,-30
2021-02-13,-25
2021-02-14,-25
2021-02-15,-27
2021-02-16,-26
2021-02-17,-28
2021-02-18,-29
2021-02-19,-30
2021-02-20,-26
2021-02-21,-25
2021-02-22,-24
2021-02-23,-23
2021-02-24,-25
2021-02-25,-33
2021-02-26,-34
2021-02-27,-27
2021-02-28,-26
2021-03-01,-29
2021-03-02,-26
2021-03-03,-28
2021-03-04,-30
2021-03-05,-30
2021-03-06,-23
2021-03-07,-43
2021-03-08,-44
2021-03-09,-42
2021-03-10,-42
2021-03-11,-43
2021-03-12,-48
2021-03-13,-40
2021-03-14,-40
2021-03-15,-42
2021-03-16,-42
2021-03-17,-42
2021-03-18,-45
2021-03-19,-43
2021-03-20,-38
2021-03-21,-39
2021-03-22,-41
2021-03-23,-37
2021-03-24,-39
2021-03-25,-40
2021-03-26,-38
2021-03-27,-35
2021-03-28,-36
2021-03-29,-37
2021-03-30,-35
2021-03-31,-36
2021-04-01,-39
2021-04-02,-37
2021-04-03,-32
2021-04-04,-34
2021-04-05,-36
2021-04-06,-35
2021-04-07,-36
2021-04-08,-36
2021-04-09,-33
2021-04-10,-29
2021-04-11,-30
2021-04-12,-29
2021-04-13,-41
2021-04-14,-43
2021-04-15,-46
2021-04-16,-47
2021-04-17,-42
2021-04-18,-42
2021-04-19,-44
2021-04-20,-43
2021-04-21,-44
2021-04-22,-45
2021-04-23,-47
2021-04-24,-41
2021-04-25,-41
2021-04-26,-42
2021-04-27,-41
2021-04-28,-40
2021-04-29,-43
2021-04-30,-44
2021-05-01,-38
2021-05-02,-41
2021-05-03,-40
2021-05-04,-39
2021-05-05,-40
2021-05-06,-43
2021-05-07,-43
2021-05-08,-37
2021-05-09,-36
2021-05-10,-36
2021-05-11,-33
2021-05-12,-32
2021-05-13,-35
2021-05-14,-30
2021-05-15,-27
2021-05-16,-27
2021-05-17,-30
2021-05-18,-30
2021-05-19,-30
2021-05-20,-31
2021-05-21,-31
2021-05-22,-27
2021-05-23,-25
2021-05-24,-26
2021-05-25,-23
2021-05-26,-22
2021-05-27,-23
2021-05-28,-23
2021-05-29,-20
2021-05-30,-22
2021-05-31,-22
2021-06-01,-21
2021-06-02,-22
2021-06-03,-23
2021-06-04,-24
2021-06-05,-21
2021-06-06,-23
2021-06-07,-22
2021-06-08,-21
2021-06-09,-22
2021-06-10,-24
2021-06-11,-28
2021-06-12,-26
2021-06-13,-31
2021-06-14,-27
2021-06-15,-24
2021-06-16,-25
2021-06-17,-36
2021-06-18,-29
2021-06-19,-24
2021-06-20,-25
2021-06-21,-25
2021-06-22,-24
2021-06-23,-24
2021-06-24,-24
2021-06-25,-25
2021-06-26,-21
2021-06-27,-24
2021-06-28,-24
2021-06-29,-25
2021-06-30,-24
2021-07-01,-26
2021-07-02,-29
2021-07-03,-24
2021-07-04,-25
2021-07-05,-24
2021-07-06,-24
2021-07-07,-25
2021-07-08,-26
2021-07-09,-29
2021-07-10,-24
2021-07-11,-25
2021-07-12,-25
2021-07-13,-26
2021-07-14,-24
2021-07-15,-24
2021-07-16,-27
2021-07-17,-22
2021-07-18,-18
2021-07-19,-28
2021-07-20,-30
2021-07-21,-29
2021-07-22,-31
2021-07-23,-32
2021-07-24,-27
2021-07-25,-27
2021-07-26,-25
2021-07-27,-22
2021-07-28,-23
2021-07-29,-24
2021-07-30,-27
2021-07-31,-23
2021-08-01,-23
2021-08-02,-23
2021-08-03,-21
2021-08-04,-22
2021-08-05,-24
2021-08-06,-26
2021-08-07,-22
2021-08-08,-21
2021-08-09,-22
2021-08-10,-23
2021-08-11,-23
2021-08-12,-24
2021-08-13,-27
2021-08-14,-24
2021-08-15,-25
2021-08-16,-25
2021-08-17,-24
2021-08-18,-27
2021-08-19,-28
2021-08-20,-27
2021-08-21,-24
2021-08-22,-25
2021-08-23,-23
2021-08-24,-22
2021-08-25,-20
2021-08-26,-21
2021-08-27,-22
2021-08-28,-18
2021-08-29,-22
2021-08-30,-20
2021-08-31,-19
2021-09-01,-19
2021-09-02,-21
2021-09-03,-22
2021-09-04,-17
2021-09-05,-18
2021-09-06,-18
2021-09-07,-18
2021-09-08,-19
2021-09-09,-18
2021-09-10,-17
2021-09-11,-14
