dates,covid19mobilitytrend_park
2020-02-15,-11
2020-02-16,-24
2020-02-17,10
2020-02-18,22
2020-02-19,34
2020-02-20,30
2020-02-21,0
2020-02-22,-23
2020-02-23,32
2020-02-24,24
2020-02-25,45
2020-02-26,40
2020-02-27,37
2020-02-28,37
2020-02-29,28
2020-03-01,-6
2020-03-02,15
2020-03-03,14
2020-03-04,12
2020-03-05,8
2020-03-06,27
2020-03-07,28
2020-03-08,41
2020-03-09,5
2020-03-10,-7
2020-03-11,1
2020-03-12,0
2020-03-13,-1
2020-03-14,18
2020-03-15,25
2020-03-16,11
2020-03-17,0
2020-03-18,32
2020-03-19,45
2020-03-20,41
2020-03-21,42
2020-03-22,77
2020-03-23,33
2020-03-24,36
2020-03-25,45
2020-03-26,52
2020-03-27,46
2020-03-28,45
2020-03-29,48
2020-03-30,32
2020-03-31,-2
2020-04-01,38
2020-04-02,14
2020-04-03,0
2020-04-04,45
2020-04-05,73
2020-04-06,48
2020-04-07,60
2020-04-08,78
2020-04-09,64
2020-04-10,124
2020-04-11,89
2020-04-12,-9
2020-04-13,96
2020-04-14,11
2020-04-15,37
2020-04-16,28
2020-04-17,32
2020-04-18,44
2020-04-19,81
2020-04-20,62
2020-04-21,121
2020-04-22,110
2020-04-23,84
2020-04-24,49
2020-04-25,56
2020-04-26,56
2020-04-27,60
2020-04-28,38
2020-04-29,54
2020-04-30,105
2020-05-01,152
2020-05-02,68
2020-05-03,94
2020-05-04,80
2020-05-05,129
2020-05-06,118
2020-05-07,96
2020-05-08,89
2020-05-09,96
2020-05-10,81
2020-05-11,13
2020-05-12,68
2020-05-13,78
2020-05-14,77
2020-05-15,78
2020-05-16,38
2020-05-17,73
2020-05-18,86
2020-05-19,73
2020-05-20,71
2020-05-21,149
2020-05-22,157
2020-05-23,130
2020-05-24,80
2020-05-25,76
2020-05-26,114
2020-05-27,86
2020-05-28,66
2020-05-29,91
2020-05-30,118
2020-05-31,122
2020-06-01,114
2020-06-02,124
2020-06-03,145
2020-06-04,81
2020-06-05,100
2020-06-06,73
2020-06-07,113
2020-06-08,92
2020-06-09,130
2020-06-10,214
2020-06-11,204
2020-06-12,240
2020-06-13,239
2020-06-14,221
2020-06-15,223
2020-06-16,192
2020-06-17,241
2020-06-18,290
2020-06-19,517
2020-06-20,330
2020-06-21,256
2020-06-22,255
2020-06-23,275
2020-06-24,323
2020-06-25,298
2020-06-26,298
2020-06-27,263
2020-06-28,219
2020-06-29,173
2020-06-30,93
2020-07-01,155
2020-07-02,194
2020-07-03,207
2020-07-04,98
2020-07-05,137
2020-07-06,176
2020-07-07,184
2020-07-08,249
2020-07-09,202
2020-07-10,235
2020-07-11,115
2020-07-12,194
2020-07-13,222
2020-07-14,277
2020-07-15,380
2020-07-16,350
2020-07-17,358
2020-07-18,291
2020-07-19,276
2020-07-20,351
2020-07-21,279
2020-07-22,251
2020-07-23,187
2020-07-24,175
2020-07-25,164
2020-07-26,244
2020-07-27,315
2020-07-28,249
2020-07-29,223
2020-07-30,229
2020-07-31,272
2020-08-01,242
2020-08-02,147
2020-08-03,185
2020-08-04,194
2020-08-05,258
2020-08-06,205
2020-08-07,300
2020-08-08,302
2020-08-09,217
2020-08-10,194
2020-08-11,159
2020-08-12,166
2020-08-13,154
2020-08-14,186
2020-08-15,222
2020-08-16,190
2020-08-17,152
2020-08-18,167
2020-08-19,199
2020-08-20,199
2020-08-21,240
