dates,covid19mobilitytrend_transporthub
2020-02-15,0
2020-02-16,-8
2020-02-17,-10
2020-02-18,-9
2020-02-19,-8
2020-02-20,-10
2020-02-21,-12
2020-02-22,-7
2020-02-23,1
2020-02-24,-4
2020-02-25,-1
2020-02-26,-3
2020-02-27,-3
2020-02-28,-5
2020-02-29,4
2020-03-01,-4
2020-03-02,-4
2020-03-03,-7
2020-03-04,-8
2020-03-05,-6
2020-03-06,-6
2020-03-07,1
2020-03-08,0
2020-03-09,-7
2020-03-10,-9
2020-03-11,-10
2020-03-12,-13
2020-03-13,-26
2020-03-14,-27
2020-03-15,-32
2020-03-16,-34
2020-03-17,-44
2020-03-18,-47
2020-03-19,-48
2020-03-20,-52
2020-03-21,-51
2020-03-22,-52
2020-03-23,-54
2020-03-24,-54
2020-03-25,-54
2020-03-26,-55
2020-03-27,-58
2020-03-28,-54
2020-03-29,-59
2020-03-30,-57
2020-03-31,-59
2020-04-01,-56
2020-04-02,-59
2020-04-03,-62
2020-04-04,-55
2020-04-05,-57
2020-04-06,-56
2020-04-07,-56
2020-04-08,-54
2020-04-09,-54
2020-04-10,-69
2020-04-11,-54
2020-04-12,-70
2020-04-13,-68
2020-04-14,-58
2020-04-15,-57
2020-04-16,-58
2020-04-17,-59
2020-04-18,-52
2020-04-19,-55
2020-04-20,-53
2020-04-21,-50
2020-04-22,-51
2020-04-23,-53
2020-04-24,-57
2020-04-25,-52
2020-04-26,-56
2020-04-27,-53
2020-04-28,-54
2020-04-29,-52
2020-04-30,-48
2020-05-01,-68
2020-05-02,-54
2020-05-03,-52
2020-05-04,-49
2020-05-05,-47
2020-05-06,-48
2020-05-07,-49
2020-05-08,-50
2020-05-09,-42
2020-05-10,-46
2020-05-11,-54
2020-05-12,-48
2020-05-13,-49
2020-05-14,-44
2020-05-15,-48
2020-05-16,-51
2020-05-17,-51
2020-05-18,-43
2020-05-19,-44
2020-05-20,-34
2020-05-21,-53
2020-05-22,-41
2020-05-23,-34
2020-05-24,-40
2020-05-25,-35
2020-05-26,-30
2020-05-27,-34
2020-05-28,-36
2020-05-29,-36
2020-05-30,-21
2020-05-31,-31
2020-06-01,-27
2020-06-02,-26
2020-06-03,-26
2020-06-04,-33
2020-06-05,-37
2020-06-06,-32
2020-06-07,-29
2020-06-08,-35
2020-06-09,-30
2020-06-10,-26
2020-06-11,-30
2020-06-12,-31
2020-06-13,-19
2020-06-14,-24
2020-06-15,-27
2020-06-16,-27
2020-06-17,-24
2020-06-18,-26
2020-06-19,-52
2020-06-20,-46
2020-06-21,-31
2020-06-22,-29
2020-06-23,-27
2020-06-24,-26
2020-06-25,-28
2020-06-26,-30
2020-06-27,-16
2020-06-28,-21
2020-06-29,-31
2020-06-30,-35
2020-07-01,-29
2020-07-02,-29
2020-07-03,-29
2020-07-04,-26
2020-07-05,-25
2020-07-06,-29
2020-07-07,-30
2020-07-08,-28
2020-07-09,-32
2020-07-10,-30
2020-07-11,-28
2020-07-12,-20
2020-07-13,-32
2020-07-14,-28
2020-07-15,-27
2020-07-16,-29
2020-07-17,-31
2020-07-18,-17
2020-07-19,-19
2020-07-20,-29
2020-07-21,-32
2020-07-22,-31
2020-07-23,-35
2020-07-24,-37
2020-07-25,-24
2020-07-26,-17
2020-07-27,-30
2020-07-28,-33
2020-07-29,-33
2020-07-30,-34
2020-07-31,-32
2020-08-01,-15
2020-08-02,-24
2020-08-03,-28
2020-08-04,-28
2020-08-05,-25
2020-08-06,-29
2020-08-07,-28
2020-08-08,-15
2020-08-09,-19
2020-08-10,-26
2020-08-11,-28
2020-08-12,-27
2020-08-13,-27
2020-08-14,-29
2020-08-15,-20
2020-08-16,-21
2020-08-17,-27
2020-08-18,-27
2020-08-19,-26
2020-08-20,-28
2020-08-21,-26
2020-08-22,-29
2020-08-23,-23
2020-08-24,-30
2020-08-25,-29
2020-08-26,-27
2020-08-27,-27
2020-08-28,-27
2020-08-29,-20
2020-08-30,-27
2020-08-31,-27
2020-09-01,-23
2020-09-02,-25
2020-09-03,-29
2020-09-04,-29
2020-09-05,-26
2020-09-06,-28
2020-09-07,-27
2020-09-08,-30
2020-09-09,-28
2020-09-10,-27
2020-09-11,-26
2020-09-12,-27
2020-09-13,-21
2020-09-14,-25
2020-09-15,-25
2020-09-16,-28
2020-09-17,-32
2020-09-18,-26
2020-09-19,-20
2020-09-20,-22
2020-09-21,-27
2020-09-22,-27
2020-09-23,-27
2020-09-24,-27
2020-09-25,-29
2020-09-26,-23
2020-09-27,-23
2020-09-28,-28
2020-09-29,-30
2020-09-30,-28
2020-10-01,-29
2020-10-02,-30
2020-10-03,-26
2020-10-04,-32
2020-10-05,-29
2020-10-06,-32
2020-10-07,-30
2020-10-08,-33
2020-10-09,-35
2020-10-10,-31
2020-10-11,-36
2020-10-12,-37
2020-10-13,-36
2020-10-14,-35
2020-10-15,-36
2020-10-16,-39
2020-10-17,-34
2020-10-18,-35
2020-10-19,-35
2020-10-20,-35
2020-10-21,-35
2020-10-22,-37
2020-10-23,-37
2020-10-24,-34
2020-10-25,-35
2020-10-26,-34
2020-10-27,-34
2020-10-28,-33
2020-10-29,-34
2020-10-30,-35
2020-10-31,-34
2020-11-01,-38
2020-11-02,-37
2020-11-03,-34
2020-11-04,-35
2020-11-05,-36
2020-11-06,-35
2020-11-07,-35
2020-11-08,-34
2020-11-09,-36
2020-11-10,-35
2020-11-11,-35
2020-11-12,-36
2020-11-13,-36
2020-11-14,-35
2020-11-15,-38
2020-11-16,-37
2020-11-17,-37
2020-11-18,-35
2020-11-19,-39
2020-11-20,-37
2020-11-21,-40
2020-11-22,-40
2020-11-23,-38
2020-11-24,-38
2020-11-25,-39
2020-11-26,-38
2020-11-27,-40
2020-11-28,-41
2020-11-29,-45
2020-11-30,-40
2020-12-01,-41
2020-12-02,-42
2020-12-03,-44
2020-12-04,-45
2020-12-05,-45
2020-12-06,-50
2020-12-07,-43
2020-12-08,-44
2020-12-09,-44
