dates,count_medicalconditionincident_covid_19_patientinicu
2020-03-21,0
2020-03-25,22
2020-03-26,24
2020-03-27,32
2020-03-28,31
2020-03-29,41
2020-03-30,49
2020-03-31,56
2020-04-01,62
2020-04-02,65
2020-04-03,72
2020-04-04,73
2020-04-05,76
2020-04-06,81
2020-04-07,83
2020-04-08,82
2020-04-09,82
2020-04-10,81
2020-04-11,80
2020-04-12,77
2020-04-13,74
2020-04-14,75
2020-04-15,75
2020-04-16,76
2020-04-17,73
2020-04-18,70
2020-04-19,68
2020-04-20,67
2020-04-21,63
2020-04-22,63
2020-04-23,60
2020-04-24,61
2020-04-25,60
2020-04-26,62
2020-04-27,56
2020-04-28,56
2020-04-29,51
2020-04-30,48
2020-05-01,49
2020-05-02,52
2020-05-03,49
2020-05-04,49
2020-05-05,48
2020-05-06,44
2020-05-07,44
2020-05-08,45
2020-05-09,45
2020-05-10,45
2020-05-11,44
2020-05-12,34
2020-05-13,35
2020-05-14,33
2020-05-15,32
2020-05-16,30
2020-05-17,29
2020-05-18,34
2020-05-19,25
2020-05-20,20
2020-05-21,22
2020-05-22,21
2020-05-23,21
2020-05-24,19
2020-05-25,18
2020-05-26,11
2020-05-27,11
2020-05-28,11
2020-05-29,10
2020-05-30,11
2020-05-31,10
2020-06-01,9
2020-06-02,9
2020-06-03,7
2020-06-04,7
2020-06-05,8
2020-06-06,7
2020-06-07,6
2020-06-08,6
2020-06-09,4
2020-06-10,4
2020-06-11,4
2020-06-12,3
2020-06-13,2
2020-06-14,1
2020-06-15,3
2020-06-16,2
2020-06-17,2
2020-06-22,2
2020-06-24,2
2020-06-26,1
2020-06-29,0
2020-07-01,0
2020-07-03,0
2020-07-06,1
2020-07-08,2
2020-07-10,0
2020-07-13,1
2020-07-15,0
2020-07-17,1
2020-07-20,1
2020-07-22,0
2020-07-24,0
2020-07-27,0
2020-07-29,0
2020-07-31,0
2020-08-03,0
2020-08-04,1
2020-08-05,0
2020-08-07,0
2020-08-10,1
2020-08-12,1
2020-08-14,0
2020-08-17,0
2020-08-19,0
2020-08-21,0
2020-08-24,1
2020-08-26,1
2020-08-28,1
2020-08-31,1
2020-09-02,2
2020-09-04,1
2020-09-07,1
2020-09-09,1
2020-09-11,1
2020-09-14,3
2020-09-16,3
2020-09-18,3
2020-09-21,2
2020-09-23,4
2020-09-25,2
2020-09-28,4
2020-09-30,4
2020-10-02,4
2020-10-05,8
2020-10-07,5
2020-10-09,5
2020-10-12,10
2020-10-14,8
2020-10-16,6
2020-10-19,7
2020-10-21,7
2020-10-23,11
2020-10-26,10
2020-10-28,10
2020-10-30,10
2020-11-02,13
2020-11-04,15
2020-11-06,13
2020-11-09,13
2020-11-11,14
2020-11-13,15
2020-11-16,13
2020-11-18,12
2020-11-20,10
2020-11-23,15
2020-11-25,21
2020-11-27,19
2020-11-30,18
2020-12-02,21
2020-12-04,21
2020-12-07,30
2020-12-08,28
2020-12-09,27
2020-12-10,25
2020-12-11,26
2020-12-14,28
2020-12-15,35
2020-12-16,34
2020-12-17,27
2020-12-18,30
2020-12-21,33
2020-12-22,28
2020-12-23,26
2020-12-28,29
2020-12-29,30
2020-12-30,30
2020-12-31,27
2021-01-04,31
2021-01-05,25
2021-01-07,32
2021-01-08,29
2021-01-11,32
2021-01-12,30
2021-01-13,28
2021-01-14,29
2021-01-15,28
2021-01-18,27
2021-01-19,24
2021-01-20,27
2021-01-21,26
2021-01-22,24
2021-01-25,21
2021-01-26,21
2021-01-27,20
2021-01-28,22
2021-01-29,20
2021-02-01,17
2021-02-02,17
2021-02-03,23
2021-02-04,23
2021-02-05,20
2021-02-08,16
2021-02-09,15
2021-02-10,16
2021-02-11,16
2021-02-12,18
2021-02-15,21
2021-02-16,27
2021-02-17,30
2021-02-18,27
2021-02-19,24
2021-02-22,30
2021-02-23,34
2021-02-24,35
2021-02-25,36
2021-02-26,38
2021-03-01,39
2021-03-02,39
2021-03-03,37
2021-03-04,39
2021-03-05,38
2021-03-08,37
2021-03-09,40
2021-03-10,43
2021-03-11,41
2021-03-12,47
2021-03-15,50
2021-03-16,49
2021-03-17,56
2021-03-18,50
2021-03-19,55
2021-03-22,55
2021-03-23,64
2021-03-24,62
2021-03-25,59
2021-03-26,59
2021-03-29,54
2021-03-30,50
2021-03-31,50
2021-04-01,52
2021-04-06,45
2021-04-07,45
2021-04-08,42
2021-04-09,41
2021-04-12,42
2021-04-13,38
2021-04-14,34
2021-04-15,37
2021-04-16,34
2021-04-19,34
2021-04-20,36
2021-04-21,35
2021-04-22,37
2021-04-23,31
2021-04-26,33
2021-04-27,32
2021-04-28,33
2021-04-29,32
2021-04-30,31
2021-05-03,28
2021-05-04,29
2021-05-05,24
2021-05-06,27
2021-05-07,28
2021-05-10,26
2021-05-11,26
2021-05-12,24
2021-05-14,28
2021-05-17,27
2021-05-18,25
2021-05-19,26
2021-05-20,28
2021-05-21,28
2021-05-24,22
2021-05-25,18
2021-05-26,18
2021-05-27,19
2021-05-28,20
2021-05-31,17
2021-06-02,14
2021-06-09,7
2021-06-16,12
2021-06-23,5
2021-06-24,5
2021-06-25,6
2021-06-26,6
2021-06-27,7
2021-06-28,5
2021-06-29,5
2021-06-30,7
2021-07-01,7
2021-07-02,11
2021-07-03,11
2021-07-04,10
2021-07-05,9
2021-07-06,9
2021-07-07,7
2021-07-08,7
2021-07-09,8
2021-07-10,8
2021-07-11,8
2021-07-12,8
2021-07-13,9
2021-07-14,10
2021-07-15,8
2021-07-16,10
2021-07-17,10
2021-07-18,10
2021-07-19,12
2021-07-20,12
2021-07-21,10
2021-07-22,10
2021-07-23,9
2021-07-24,9
2021-07-25,9
2021-07-26,8
2021-07-27,8
2021-07-28,6
2021-07-29,6
2021-07-30,7
2021-07-31,7
2021-08-01,7
2021-08-02,7
2021-08-03,8
2021-08-04,15
2021-08-05,15
2021-08-06,18
2021-08-07,18
2021-08-08,18
2021-08-09,16
2021-08-10,16
2021-08-11,19
2021-08-12,19
2021-08-13,23
2021-08-14,23
2021-08-15,23
2021-08-16,32
2021-08-17,31
2021-08-18,29
2021-08-19,29
2021-08-20,29
2021-08-21,29
2021-08-22,29
2021-08-23,23
2021-08-24,23
2021-08-25,22
2021-08-26,22
2021-08-27,23
2021-08-28,23
2021-08-29,23
2021-08-30,20
2021-08-31,21
2021-09-01,21
2021-09-02,22
2021-09-03,21
2021-09-04,20
2021-09-05,20
2021-09-06,20
2021-09-07,20
2021-09-08,22
2021-09-09,22
2021-09-10,22
2021-09-11,22
2021-09-12,22
2021-09-13,28
2021-09-14,28
2021-09-15,29
