dates,cumulativecount_vaccine_covid_19_administered
2021-08-08,105745
2021-08-16,218621
2021-08-28,304603
2021-09-11,350000
2021-10-13,885579
2021-10-29,1001610
2021-11-22,1337045
2021-12-06,1699523
2021-12-28,2431769
2022-01-21,3226750
2022-02-23,4440797
2022-03-11,5031070
2022-03-23,5031070
2022-04-26,6699665
2022-05-01,7280582
2022-05-22,7967468
2022-06-19,8837371
2022-07-03,12067632
2022-07-17,15257697
2022-07-24,16871609
2022-08-07,19927742
2022-08-21,22082377
2022-08-28,23250648
2022-09-04,23907698
2022-09-11,24435483
2022-09-18,25039939
2022-09-25,26202010
2022-10-09,28091873
2022-10-23,29218390
2022-10-30,31047338
2022-11-06,32893229
2022-11-27,32893229
2022-12-11,35994687
2023-02-19,38911619
2023-03-05,38911619
2023-03-12,39392419
