dates,covid19mobilitytrend_transporthub
2020-02-15,-3
2020-02-16,-1
2020-02-17,-2
2020-02-18,-1
2020-02-19,-2
2020-02-20,1
2020-02-21,-2
2020-02-22,-3
2020-02-23,-12
2020-02-24,-2
2020-02-25,0
2020-02-26,2
2020-02-27,6
2020-02-28,4
2020-02-29,8
2020-03-01,5
2020-03-02,4
2020-03-03,4
2020-03-04,1
2020-03-05,7
2020-03-06,3
2020-03-07,3
2020-03-08,3
2020-03-09,2
2020-03-10,2
2020-03-11,4
2020-03-12,4
2020-03-13,0
2020-03-14,-1
2020-03-15,-1
2020-03-16,1
2020-03-17,1
2020-03-18,3
2020-03-19,5
2020-03-20,-3
2020-03-21,-5
2020-03-22,-11
2020-03-23,-6
2020-03-24,-6
2020-03-25,-4
2020-03-26,-1
2020-03-27,-8
2020-03-28,-9
2020-03-29,-11
2020-03-30,-8
2020-03-31,-7
2020-04-01,-8
2020-04-02,-6
2020-04-03,-11
2020-04-04,-11
2020-04-05,-15
2020-04-06,-10
2020-04-07,-15
2020-04-08,-9
2020-04-09,-7
2020-04-10,-20
2020-04-11,-16
2020-04-12,-33
2020-04-13,-26
2020-04-14,-15
2020-04-15,-14
2020-04-16,-15
2020-04-17,-23
2020-04-18,-30
2020-04-19,-27
2020-04-20,-20
2020-04-21,-23
2020-04-22,-23
2020-04-23,-22
2020-04-24,-24
2020-04-25,-25
2020-04-26,-27
2020-04-27,-24
2020-04-28,-24
2020-04-29,-28
2020-04-30,-18
2020-05-01,-31
2020-05-02,-27
2020-05-03,-29
2020-05-04,-24
2020-05-05,-24
2020-05-06,-21
2020-05-07,-17
2020-05-08,-22
2020-05-09,-23
2020-05-10,-25
2020-05-11,-21
2020-05-12,-20
2020-05-13,-21
2020-05-14,-16
2020-05-15,-21
2020-05-16,-21
2020-05-17,-25
2020-05-18,-20
2020-05-19,-23
2020-05-20,-17
2020-05-21,-15
2020-05-22,-16
2020-05-23,-12
2020-05-24,-20
2020-05-25,-21
2020-05-26,-14
2020-05-27,-12
2020-05-28,-8
2020-05-29,-10
2020-05-30,-10
2020-05-31,-9
2020-06-01,-5
2020-06-02,-5
2020-06-03,-4
2020-06-04,-2
2020-06-05,-7
2020-06-06,-8
2020-06-07,-8
2020-06-08,-8
2020-06-09,-8
2020-06-10,-6
2020-06-11,-4
2020-06-12,-7
2020-06-13,-8
2020-06-14,-10
2020-06-15,-9
2020-06-16,-8
2020-06-17,-6
2020-06-18,-6
2020-06-19,-8
2020-06-20,-8
2020-06-21,-10
2020-06-22,-6
2020-06-23,-4
2020-06-24,-2
2020-06-25,4
2020-06-26,1
2020-06-27,3
2020-06-28,-1
2020-06-29,-5
2020-06-30,-3
2020-07-01,-4
2020-07-02,0
2020-07-03,-2
2020-07-04,-2
2020-07-05,-4
2020-07-06,-2
2020-07-07,-5
2020-07-08,-2
2020-07-09,-1
2020-07-10,-7
2020-07-11,-4
2020-07-12,-6
2020-07-13,-3
2020-07-14,-5
2020-07-15,-2
2020-07-16,-1
2020-07-17,-5
2020-07-18,-5
2020-07-19,-6
2020-07-20,-5
2020-07-21,-7
2020-07-22,-5
2020-07-23,-3
2020-07-24,-3
2020-07-25,1
2020-07-26,-1
2020-07-27,1
2020-07-28,-1
2020-07-29,1
2020-07-30,9
2020-07-31,-8
2020-08-01,-3
2020-08-02,-2
2020-08-03,-2
2020-08-04,-2
2020-08-05,0
2020-08-06,3
2020-08-07,1
2020-08-08,0
2020-08-09,2
2020-08-10,1
2020-08-11,0
2020-08-12,2
2020-08-13,4
2020-08-14,1
2020-08-15,1
2020-08-16,-2
2020-08-17,-1
2020-08-18,-1
2020-08-19,0
2020-08-20,3
2020-08-21,1
2020-08-22,-1
2020-08-23,-1
2020-08-24,0
2020-08-25,2
2020-08-26,4
2020-08-27,7
2020-08-28,3
2020-08-29,4
2020-08-30,2
2020-08-31,3
2020-09-01,4
2020-09-02,4
2020-09-03,7
2020-09-04,4
2020-09-05,6
2020-09-06,4
2020-09-07,4
2020-09-08,5
2020-09-09,5
2020-09-10,8
2020-09-11,5
2020-09-12,3
2020-09-13,0
2020-09-14,4
2020-09-15,5
2020-09-16,6
2020-09-17,7
2020-09-18,1
2020-09-19,0
2020-09-20,-2
2020-09-21,3
2020-09-22,4
2020-09-23,7
2020-09-24,10
2020-09-25,7
2020-09-26,8
2020-09-27,4
2020-09-28,5
2020-09-29,6
2020-09-30,5
2020-10-01,3
2020-10-02,0
2020-10-03,-2
2020-10-04,-5
2020-10-05,0
2020-10-06,1
2020-10-07,0
2020-10-08,2
2020-10-09,-3
2020-10-10,-6
2020-10-11,-9
2020-10-12,-3
2020-10-13,-8
2020-10-14,-6
2020-10-15,-2
2020-10-16,2
2020-10-17,0
2020-10-18,-4
2020-10-19,2
2020-10-20,2
2020-10-21,0
2020-10-22,3
2020-10-23,1
2020-10-24,-1
2020-10-25,-4
2020-10-26,0
2020-10-27,-38
2020-10-28,-73
2020-10-29,-64
2020-10-30,-52
2020-10-31,-45
2020-11-01,-39
2020-11-02,-28
2020-11-03,-25
2020-11-04,-28
2020-11-05,-24
2020-11-06,-11
2020-11-07,-5
2020-11-08,-6
2020-11-09,-4
2020-11-10,-2
2020-11-11,2
2020-11-12,1
2020-11-13,2
2020-11-14,0
2020-11-15,-5
2020-11-16,-1
2020-11-17,-1
2020-11-18,3
2020-11-19,6
2020-11-20,3
2020-11-21,4
2020-11-22,-2
2020-11-23,1
2020-11-24,3
2020-11-25,6
2020-11-26,9
2020-11-27,7
2020-11-28,6
2020-11-29,5
2020-11-30,6
2020-12-01,8
2020-12-02,9
2020-12-03,11
2020-12-04,8
2020-12-05,8
2020-12-06,6
2020-12-07,7
2020-12-08,9
2020-12-09,6
2020-12-10,16
2020-12-11,11
2020-12-12,13
2020-12-13,10
2020-12-14,9
2020-12-15,14
2020-12-16,14
2020-12-17,18
2020-12-18,14
2020-12-19,16
2020-12-20,14
2020-12-21,14
2020-12-22,19
2020-12-23,24
2020-12-24,33
2020-12-25,-8
2020-12-26,-4
2020-12-27,9
2020-12-28,11
2020-12-29,10
2020-12-30,13
2020-12-31,21
2021-01-01,-9
2021-01-02,7
2021-01-03,10
2021-01-04,13
2021-01-05,14
2021-01-06,14
2021-01-07,16
2021-01-08,10
2021-01-09,8
2021-01-10,3
2021-01-11,8
2021-01-12,-2
2021-01-13,1
2021-01-14,-6
2021-01-15,-11
2021-01-16,-14
2021-01-17,-13
2021-01-18,-11
2021-01-19,-12
2021-01-20,-9
2021-01-21,-7
2021-01-22,-9
2021-01-23,-11
2021-01-24,-10
2021-01-25,-7
2021-01-26,-5
2021-01-27,-4
2021-01-28,-2
2021-01-29,-4
2021-01-30,-3
2021-01-31,-4
2021-02-01,-4
2021-02-02,-3
2021-02-03,-4
2021-02-04,-3
2021-02-05,-6
2021-02-06,-6
2021-02-07,-9
2021-02-08,-6
2021-02-09,-7
2021-02-10,-3
2021-02-11,-5
2021-02-12,-8
2021-02-13,-11
2021-02-14,-9
2021-02-15,-7
2021-02-16,-7
2021-02-17,-6
2021-02-18,-4
2021-02-19,-9
2021-02-20,-11
2021-02-21,-12
2021-02-22,-8
2021-02-23,-8
2021-02-24,-4
2021-02-25,-1
2021-02-26,-5
2021-02-27,-5
2021-02-28,-5
2021-03-01,-3
2021-03-02,-2
2021-03-03,0
2021-03-04,1
2021-03-05,-3
2021-03-06,-2
2021-03-07,-3
2021-03-08,0
2021-03-09,-3
2021-03-10,-1
2021-03-11,2
2021-03-12,-1
2021-03-13,-2
2021-03-14,-4
2021-03-15,0
2021-03-16,-2
2021-03-17,0
2021-03-18,2
2021-03-19,-3
2021-03-20,-4
2021-03-21,-8
2021-03-22,-13
2021-03-23,-1
2021-03-24,1
2021-03-25,7
2021-03-26,-13
2021-03-27,-3
2021-03-28,-2
2021-03-29,3
2021-03-30,6
2021-03-31,9
2021-04-01,14
2021-04-02,-5
2021-04-03,-2
2021-04-04,-16
2021-04-05,-12
2021-04-06,3
2021-04-07,-7
2021-04-08,4
2021-04-09,5
2021-04-10,3
2021-04-11,-1
2021-04-12,6
2021-04-13,6
2021-04-14,7
2021-04-15,7
2021-04-16,1
2021-04-17,0
2021-04-18,-8
2021-04-19,3
2021-04-20,5
2021-04-21,5
2021-04-22,7
2021-04-23,5
2021-04-24,6
2021-04-25,-3
2021-04-26,1
2021-04-27,9
2021-04-28,9
2021-04-29,5
2021-04-30,8
2021-05-01,3
2021-05-02,7
2021-05-03,3
2021-05-04,13
2021-05-05,14
2021-05-06,17
2021-05-07,13
2021-05-08,13
2021-05-09,9
2021-05-10,15
2021-05-11,17
2021-05-12,26
2021-05-13,25
2021-05-14,0
2021-05-15,2
2021-05-16,12
2021-05-17,17
2021-05-18,15
2021-05-19,12
2021-05-20,13
2021-05-21,14
2021-05-22,13
2021-05-23,14
2021-05-24,17
2021-05-25,18
2021-05-26,20
2021-05-27,24
2021-05-28,22
2021-05-29,22
2021-05-30,20
2021-05-31,21
2021-06-01,23
2021-06-02,24
2021-06-03,28
2021-06-04,24
2021-06-05,26
2021-06-06,23
2021-06-07,26
2021-06-08,26
2021-06-09,28
2021-06-10,29
2021-06-11,25
2021-06-12,24
2021-06-13,24
2021-06-14,26
2021-06-15,25
2021-06-16,27
2021-06-17,27
2021-06-18,23
2021-06-19,22
2021-06-20,18
2021-06-21,19
2021-06-22,18
2021-06-23,22
2021-06-24,26
2021-06-25,26
2021-06-26,26
2021-06-27,26
2021-06-28,27
2021-06-29,23
2021-06-30,28
2021-07-01,34
2021-07-02,32
2021-07-03,32
2021-07-04,33
2021-07-05,29
2021-07-06,29
2021-07-07,24
2021-07-08,31
2021-07-09,26
2021-07-10,25
2021-07-11,21
2021-07-12,24
2021-07-13,25
2021-07-14,23
2021-07-15,25
2021-07-16,21
2021-07-17,21
2021-07-18,17
2021-07-19,22
2021-07-20,26
2021-07-21,10
2021-07-22,26
2021-07-23,21
2021-07-24,24
2021-07-25,19
2021-07-26,25
2021-07-27,25
2021-07-28,27
2021-07-29,29
2021-07-30,26
2021-07-31,26
2021-08-01,25
2021-08-02,23
2021-08-03,27
2021-08-04,26
2021-08-05,30
2021-08-06,24
2021-08-07,24
2021-08-08,24
2021-08-09,26
2021-08-10,25
2021-08-11,27
2021-08-12,28
2021-08-13,23
2021-08-14,24
2021-08-15,23
2021-08-16,27
2021-08-17,26
2021-08-18,28
2021-08-19,29
2021-08-20,24
2021-08-21,23
2021-08-22,21
2021-08-23,28
2021-08-24,29
2021-08-25,33
2021-08-26,35
2021-08-27,30
2021-08-28,29
2021-08-29,23
2021-08-30,31
2021-08-31,29
2021-09-01,32
2021-09-02,32
2021-09-03,29
2021-09-04,29
2021-09-05,27
2021-09-06,31
2021-09-07,29
2021-09-08,30
2021-09-09,32
2021-09-10,28
2021-09-11,27
2021-09-12,22
2021-09-13,31
2021-09-14,29
2021-09-15,33
2021-09-16,34
2021-09-17,29
2021-09-18,30
2021-09-19,22
2021-09-20,28
2021-09-21,26
2021-09-22,29
2021-09-23,32
2021-09-24,30
2021-09-25,26
2021-09-26,24
2021-09-27,29
2021-09-28,29
2021-09-29,30
2021-09-30,34
2021-10-01,31
2021-10-02,27
2021-10-03,24
2021-10-04,28
2021-10-05,28
2021-10-06,29
2021-10-07,31
2021-10-08,26
2021-10-09,25
2021-10-10,22
2021-10-11,28
2021-10-12,28
2021-10-13,30
2021-10-14,24
2021-10-15,27
2021-10-16,25
