dates,covid19mobilitytrend_transporthub
2020-02-15,-1
2020-02-16,2
2020-02-17,1
2020-02-18,-3
2020-02-19,-1
2020-02-20,3
2020-02-21,4
2020-02-22,6
2020-02-23,6
2020-02-24,1
2020-02-25,0
2020-02-26,-1
2020-02-27,-3
2020-02-28,2
2020-02-29,6
2020-03-01,6
2020-03-02,3
2020-03-03,3
2020-03-04,3
2020-03-05,2
2020-03-06,7
2020-03-07,4
2020-03-08,5
2020-03-09,-10
2020-03-10,1
2020-03-11,2
2020-03-12,3
2020-03-13,7
2020-03-14,9
2020-03-15,5
2020-03-16,9
2020-03-17,6
2020-03-18,2
2020-03-19,-1
2020-03-20,0
2020-03-21,-12
2020-03-22,-11
2020-03-23,-26
2020-03-24,-25
2020-03-25,-24
2020-03-26,-20
2020-03-27,-16
2020-03-28,-17
2020-03-29,-17
2020-03-30,-16
2020-03-31,-20
2020-04-01,-22
2020-04-02,-16
2020-04-03,-10
2020-04-04,-12
2020-04-05,-15
2020-04-06,-16
2020-04-07,-17
2020-04-08,-20
2020-04-09,-20
2020-04-10,-12
2020-04-11,-15
2020-04-12,-21
2020-04-13,-21
2020-04-14,-18
2020-04-15,-21
2020-04-16,-14
2020-04-17,-13
2020-04-18,-18
2020-04-19,-23
2020-04-20,-22
2020-04-21,-21
2020-04-22,-21
2020-04-23,-21
2020-04-24,-28
2020-04-25,-31
2020-04-26,-32
2020-04-27,-35
2020-04-28,-35
2020-04-29,-37
2020-04-30,-38
2020-05-01,-40
2020-05-02,-47
2020-05-03,-50
2020-05-04,-51
2020-05-05,-52
2020-05-06,-48
2020-05-07,-48
2020-05-08,-48
2020-05-09,-51
2020-05-10,-47
2020-05-11,-52
2020-05-12,-47
2020-05-13,-53
2020-05-14,-54
2020-05-15,-46
2020-05-16,-48
2020-05-17,-43
2020-05-18,-50
2020-05-19,-46
2020-05-20,-46
2020-05-21,-45
2020-05-22,-43
2020-05-23,-40
2020-05-24,-46
2020-05-25,-50
2020-05-26,-44
2020-05-27,-45
2020-05-28,-41
2020-05-29,-42
2020-05-30,-44
2020-05-31,-37
2020-06-01,-39
2020-06-02,-40
2020-06-03,-37
2020-06-04,-36
2020-06-05,-34
2020-06-06,-33
2020-06-07,-32
2020-06-08,-32
2020-06-09,-31
2020-06-10,-32
2020-06-11,-35
2020-06-12,-32
2020-06-13,-32
2020-06-14,-30
2020-06-15,-31
2020-06-16,-29
2020-06-17,-31
2020-06-18,-33
2020-06-19,-29
2020-06-20,-30
2020-06-21,-25
2020-06-22,-28
2020-06-23,-29
2020-06-24,-30
2020-06-25,-26
2020-06-26,-26
2020-06-27,-29
2020-06-28,-23
2020-06-29,-30
2020-06-30,-25
2020-07-01,-24
2020-07-02,-26
2020-07-03,-20
2020-07-04,-22
2020-07-05,-15
2020-07-06,-21
2020-07-07,-18
2020-07-08,-23
2020-07-09,-24
2020-07-10,-21
2020-07-11,-23
2020-07-12,-21
2020-07-13,-25
2020-07-14,-24
2020-07-15,-25
2020-07-16,-24
2020-07-17,-23
2020-07-18,-25
2020-07-19,-20
2020-07-20,-26
2020-07-21,-22
2020-07-22,-27
2020-07-23,-26
2020-07-24,-26
2020-07-25,-27
2020-07-26,-24
2020-07-27,-25
2020-07-28,-24
2020-07-29,-24
2020-07-30,-23
2020-07-31,-43
2020-08-01,-34
2020-08-02,-23
2020-08-03,-26
2020-08-04,-23
2020-08-05,-26
2020-08-06,-25
2020-08-07,-24
2020-08-08,-23
2020-08-09,-22
2020-08-10,-22
2020-08-11,-21
2020-08-12,-23
2020-08-13,-21
2020-08-14,-19
2020-08-15,-15
2020-08-16,-7
2020-08-17,-15
2020-08-18,-17
2020-08-19,-16
2020-08-20,-19
2020-08-21,-20
2020-08-22,-21
2020-08-23,-19
2020-08-24,-18
2020-08-25,-17
2020-08-26,-20
2020-08-27,-21
2020-08-28,-20
2020-08-29,-23
2020-08-30,-17
2020-08-31,-19
2020-09-01,-16
2020-09-02,-19
2020-09-03,-22
2020-09-04,-20
2020-09-05,-22
2020-09-06,-22
2020-09-07,-21
2020-09-08,-19
2020-09-09,-31
2020-09-10,-18
2020-09-11,-21
2020-09-12,-25
2020-09-13,-24
2020-09-14,-24
2020-09-15,-21
2020-09-16,-28
2020-09-17,-25
2020-09-18,-26
2020-09-19,-25
2020-09-20,-22
2020-09-21,-25
2020-09-22,-25
2020-09-23,-27
2020-09-24,-26
2020-09-25,-23
2020-09-26,-26
2020-09-27,-27
2020-09-28,-28
2020-09-29,-26
2020-09-30,-27
2020-10-01,-25
2020-10-02,-24
2020-10-03,-26
2020-10-04,-26
2020-10-05,-24
2020-10-06,-25
2020-10-07,-25
2020-10-08,-26
2020-10-09,-29
2020-10-10,-29
2020-10-11,-28
2020-10-12,-26
2020-10-13,-24
2020-10-14,-23
2020-10-15,-22
2020-10-16,-19
2020-10-17,-22
2020-10-18,-22
2020-10-19,-23
2020-10-20,-23
2020-10-21,-26
2020-10-22,-28
2020-10-23,-28
2020-10-24,-26
2020-10-25,-30
2020-10-26,-29
2020-10-27,-28
2020-10-28,-29
