dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-3
2020-02-16,-1
2020-02-17,1
2020-02-18,-5
2020-02-19,0
2020-02-20,1
2020-02-21,5
2020-02-22,5
2020-02-23,5
2020-02-24,0
2020-02-25,2
2020-02-26,1
2020-02-27,-8
2020-02-28,1
2020-02-29,3
2020-03-01,-4
2020-03-02,5
2020-03-03,6
2020-03-04,10
2020-03-05,8
2020-03-06,14
2020-03-07,9
2020-03-08,8
2020-03-09,-4
2020-03-10,3
2020-03-11,4
2020-03-12,0
2020-03-13,4
2020-03-14,3
2020-03-15,4
2020-03-16,7
2020-03-17,5
2020-03-18,8
2020-03-19,4
2020-03-20,7
2020-03-21,-15
2020-03-22,-17
2020-03-23,-16
2020-03-24,-17
2020-03-25,-13
2020-03-26,-11
2020-03-27,-5
2020-03-28,-6
2020-03-29,-8
2020-03-30,-4
2020-03-31,-7
2020-04-01,-11
2020-04-02,-4
2020-04-03,-2
2020-04-04,-3
2020-04-05,-6
2020-04-06,-4
2020-04-07,-7
2020-04-08,-12
2020-04-09,-20
2020-04-10,-4
2020-04-11,-8
2020-04-12,-13
2020-04-13,-10
2020-04-14,-10
2020-04-15,-13
2020-04-16,-5
2020-04-17,-3
2020-04-18,-5
2020-04-19,-9
2020-04-20,-7
2020-04-21,-9
2020-04-22,-9
2020-04-23,-6
2020-04-24,-16
2020-04-25,-17
2020-04-26,-22
2020-04-27,-22
2020-04-28,-23
2020-04-29,-20
2020-04-30,-23
2020-05-01,-26
2020-05-02,-36
2020-05-03,-43
2020-05-04,-38
2020-05-05,-38
2020-05-06,-35
2020-05-07,-37
2020-05-08,-36
2020-05-09,-40
2020-05-10,-41
2020-05-11,-36
2020-05-12,-35
2020-05-13,-35
2020-05-14,-42
2020-05-15,-33
2020-05-16,-38
2020-05-17,-40
2020-05-18,-39
2020-05-19,-34
2020-05-20,-34
2020-05-21,-33
2020-05-22,-28
2020-05-23,-26
2020-05-24,-49
2020-05-25,-41
2020-05-26,-34
2020-05-27,-32
2020-05-28,-35
2020-05-29,-30
2020-05-30,-34
2020-05-31,-34
2020-06-01,-23
2020-06-02,-26
2020-06-03,-22
2020-06-04,-25
2020-06-05,-21
2020-06-06,-25
2020-06-07,-27
2020-06-08,-19
2020-06-09,-23
2020-06-10,-21
2020-06-11,-23
2020-06-12,-19
2020-06-13,-23
2020-06-14,-25
2020-06-15,-14
2020-06-16,-12
2020-06-17,-10
2020-06-18,-15
2020-06-19,-11
2020-06-20,-14
2020-06-21,-16
2020-06-22,-11
2020-06-23,-11
2020-06-24,-11
2020-06-25,-15
2020-06-26,-11
2020-06-27,-14
2020-06-28,-16
2020-06-29,-13
2020-06-30,-12
2020-07-01,-10
2020-07-02,-12
2020-07-03,-10
2020-07-04,-9
2020-07-05,-10
2020-07-06,-6
2020-07-07,-6
2020-07-08,-7
2020-07-09,-10
2020-07-10,-11
2020-07-11,-10
2020-07-12,-12
2020-07-13,-8
2020-07-14,-10
2020-07-15,-9
2020-07-16,-12
2020-07-17,-12
2020-07-18,-11
2020-07-19,-12
2020-07-20,-10
2020-07-21,-11
2020-07-22,-10
2020-07-23,-12
2020-07-24,-12
2020-07-25,-10
2020-07-26,-13
2020-07-27,-6
2020-07-28,-6
2020-07-29,0
2020-07-30,4
2020-07-31,-40
2020-08-01,-22
2020-08-02,-15
2020-08-03,-6
2020-08-04,-4
2020-08-05,-2
2020-08-06,-5
2020-08-07,-7
2020-08-08,-4
2020-08-09,-4
2020-08-10,1
2020-08-11,1
2020-08-12,3
2020-08-13,1
2020-08-14,0
2020-08-15,6
2020-08-16,9
2020-08-17,4
2020-08-18,3
2020-08-19,3
2020-08-20,-4
2020-08-21,-5
2020-08-22,-4
2020-08-23,-4
2020-08-24,-1
2020-08-25,-2
2020-08-26,-2
2020-08-27,-3
2020-08-28,-5
2020-08-29,-4
2020-08-30,-5
2020-08-31,-1
2020-09-01,0
2020-09-02,-1
2020-09-03,-4
2020-09-04,-4
2020-09-05,-2
2020-09-06,-2
2020-09-07,0
2020-09-08,2
2020-09-09,-7
2020-09-10,-2
2020-09-11,-3
2020-09-12,-2
2020-09-13,-5
2020-09-14,-1
2020-09-15,-2
2020-09-16,-5
2020-09-17,-4
2020-09-18,-8
2020-09-19,-2
2020-09-20,-5
2020-09-21,-1
2020-09-22,-5
2020-09-23,-5
2020-09-24,-8
2020-09-25,-10
2020-09-26,-7
2020-09-27,-9
2020-09-28,-7
2020-09-29,-8
2020-09-30,-7
2020-10-01,-9
2020-10-02,-10
2020-10-03,-7
2020-10-04,-7
2020-10-05,-7
2020-10-06,-8
2020-10-07,-7
2020-10-08,-9
2020-10-09,-14
2020-10-10,-8
2020-10-11,-10
2020-10-12,-5
2020-10-13,-7
2020-10-14,-5
2020-10-15,-8
2020-10-16,-10
2020-10-17,-8
2020-10-18,-8
2020-10-19,-7
2020-10-20,-7
2020-10-21,-5
2020-10-22,-6
2020-10-23,-8
2020-10-24,-3
2020-10-25,-5
2020-10-26,-3
2020-10-27,-5
2020-10-28,-9
2020-10-29,-10
2020-10-30,-14
2020-10-31,-11
2020-11-01,-12
2020-11-02,-8
2020-11-03,-6
2020-11-04,-6
2020-11-05,-7
2020-11-06,-16
2020-11-07,-10
2020-11-08,-10
2020-11-09,-7
2020-11-10,-6
2020-11-11,-6
2020-11-12,-12
2020-11-13,-13
2020-11-14,-13
2020-11-15,-4
2020-11-16,-6
2020-11-17,-5
2020-11-18,-7
2020-11-19,-12
2020-11-20,-11
2020-11-21,-6
2020-11-22,-8
2020-11-23,-10
2020-11-24,-10
2020-11-25,-10
2020-11-26,-10
2020-11-27,-12
2020-11-28,-10
2020-11-29,-9
2020-11-30,-7
2020-12-01,-6
2020-12-02,-2
2020-12-03,-5
2020-12-04,-9
2020-12-05,-3
2020-12-06,-6
2020-12-07,-5
2020-12-08,-7
2020-12-09,-6
2020-12-10,-6
2020-12-11,-8
2020-12-12,-3
2020-12-13,-6
2020-12-14,-5
2020-12-15,-2
2020-12-16,-1
2020-12-17,-3
2020-12-18,-7
2020-12-19,-3
2020-12-20,-9
2020-12-21,-3
2020-12-22,-4
2020-12-23,-2
2020-12-24,-3
2020-12-25,-5
2020-12-26,-4
2020-12-27,-10
2020-12-28,-1
2020-12-29,8
2020-12-30,20
2020-12-31,20
2021-01-01,-33
2021-01-02,-16
2021-01-03,-13
2021-01-04,-1
2021-01-05,-3
2021-01-06,-1
2021-01-07,-6
2021-01-08,-4
2021-01-09,-3
2021-01-10,-4
2021-01-11,-4
2021-01-12,-4
2021-01-13,-8
2021-01-14,-16
2021-01-15,-18
2021-01-16,-19
2021-01-17,-19
2021-01-18,-18
2021-01-19,-16
2021-01-20,-13
2021-01-21,-16
2021-01-22,-31
2021-01-23,-19
2021-01-24,-15
2021-01-25,-12
2021-01-26,-12
2021-01-27,-9
2021-01-28,-12
2021-01-29,-11
2021-01-30,-9
2021-01-31,-10
2021-02-01,-9
2021-02-02,-7
2021-02-03,-9
2021-02-04,-15
2021-02-05,-13
2021-02-06,-11
2021-02-07,-14
2021-02-08,-10
2021-02-09,-6
2021-02-10,-8
2021-02-11,-9
2021-02-12,-8
2021-02-13,-7
2021-02-14,-5
2021-02-15,-6
2021-02-16,-5
2021-02-17,-3
2021-02-18,-6
2021-02-19,-6
2021-02-20,-2
2021-02-21,-3
2021-02-22,-1
2021-02-23,2
2021-02-24,-9
2021-02-25,-16
2021-02-26,-10
2021-02-27,-4
2021-02-28,-1
2021-03-01,0
2021-03-02,0
2021-03-03,2
2021-03-04,2
2021-03-05,1
2021-03-06,6
2021-03-07,5
2021-03-08,2
2021-03-09,1
2021-03-10,1
2021-03-11,0
2021-03-12,-4
2021-03-13,0
2021-03-14,-12
2021-03-15,-1
2021-03-16,2
2021-03-17,2
2021-03-18,3
2021-03-19,4
2021-03-20,3
2021-03-21,-2
2021-03-22,-12
2021-03-23,-14
2021-03-24,-8
2021-03-25,-6
2021-03-26,0
2021-03-27,-6
2021-03-28,-9
2021-03-29,-1
2021-03-30,4
2021-03-31,6
2021-04-01,3
2021-04-02,4
2021-04-03,5
2021-04-04,-5
2021-04-05,11
2021-04-06,7
2021-04-07,6
2021-04-08,4
2021-04-09,3
2021-04-10,5
2021-04-11,5
2021-04-12,16
2021-04-13,3
2021-04-14,3
2021-04-15,0
2021-04-16,-1
2021-04-17,2
2021-04-18,2
2021-04-19,5
2021-04-20,3
2021-04-21,4
2021-04-22,3
2021-04-23,1
2021-04-24,4
2021-04-25,1
2021-04-26,3
2021-04-27,2
2021-04-28,3
2021-04-29,1
2021-04-30,1
2021-05-01,7
2021-05-02,5
2021-05-03,10
2021-05-04,7
2021-05-05,9
2021-05-06,9
2021-05-07,6
2021-05-08,11
2021-05-09,6
2021-05-10,4
2021-05-11,21
2021-05-12,34
2021-05-13,-21
2021-05-14,-2
2021-05-15,2
2021-05-16,7
2021-05-17,14
2021-05-18,13
2021-05-19,12
2021-05-20,9
2021-05-21,9
2021-05-22,11
2021-05-23,7
2021-05-24,13
2021-05-25,10
2021-05-26,11
2021-05-27,11
2021-05-28,10
2021-05-29,13
2021-05-30,7
2021-05-31,15
2021-06-01,17
2021-06-02,19
2021-06-03,16
2021-06-04,16
2021-06-05,18
2021-06-06,11
2021-06-07,20
2021-06-08,18
2021-06-09,19
2021-06-10,15
2021-06-11,12
2021-06-12,10
2021-06-13,7
2021-06-14,17
2021-06-15,13
2021-06-16,16
2021-06-17,12
2021-06-18,9
2021-06-19,6
2021-06-20,0
2021-06-21,9
2021-06-22,6
2021-06-23,4
2021-06-24,4
2021-06-25,2
2021-06-26,0
2021-06-27,-5
2021-06-28,-4
2021-06-29,3
2021-06-30,3
2021-07-01,4
2021-07-02,4
2021-07-03,4
2021-07-04,-1
2021-07-05,8
2021-07-06,4
2021-07-07,7
2021-07-08,3
2021-07-09,2
2021-07-10,2
2021-07-11,-1
2021-07-12,7
2021-07-13,5
2021-07-14,6
2021-07-15,6
2021-07-16,6
2021-07-17,9
2021-07-18,11
2021-07-19,20
2021-07-20,-33
2021-07-21,-11
2021-07-22,-3
2021-07-23,1
2021-07-24,-1
2021-07-25,-5
2021-07-26,6
2021-07-27,5
2021-07-28,5
2021-07-29,0
2021-07-30,-1
2021-07-31,2
2021-08-01,-2
2021-08-02,9
2021-08-03,5
2021-08-04,9
2021-08-05,4
2021-08-06,2
2021-08-07,3
2021-08-08,0
2021-08-09,9
2021-08-10,8
2021-08-11,8
2021-08-12,5
2021-08-13,3
2021-08-14,4
2021-08-15,0
2021-08-16,9
2021-08-17,7
2021-08-18,9
2021-08-19,6
2021-08-20,3
2021-08-21,3
2021-08-22,-1
2021-08-23,7
2021-08-24,5
2021-08-25,8
2021-08-26,3
2021-08-27,2
2021-08-28,4
2021-08-29,1
2021-08-30,10
2021-08-31,13
2021-09-01,11
2021-09-02,8
2021-09-03,5
2021-09-04,9
2021-09-05,5
2021-09-06,12
2021-09-07,7
2021-09-08,7
2021-09-09,-11
2021-09-10,3
2021-09-11,4
2021-09-12,3
2021-09-13,11
2021-09-14,8
2021-09-15,8
2021-09-16,3
2021-09-17,3
2021-09-18,4
2021-09-19,0
2021-09-20,7
2021-09-21,6
2021-09-22,5
2021-09-23,3
2021-09-24,1
2021-09-25,1
2021-09-26,-3
2021-09-27,2
2021-09-28,2
2021-09-29,3
2021-09-30,-1
2021-10-01,1
2021-10-02,5
2021-10-03,4
