dates,incrementalcount_vaccine_covid_19_administered
2021-02-24,454
2021-03-04,353
2021-03-05,169
2021-03-06,362
2021-03-17,203
2021-03-18,172
2021-03-27,299
2021-04-13,502
2021-04-14,600
2021-04-15,574
2021-04-22,697
2021-04-27,968
2021-04-28,976
2021-05-09,804
2021-05-23,965
2021-05-24,1022
2021-05-25,516
2021-05-26,535
2021-06-04,470
2021-06-07,905
2021-06-16,153
2021-06-19,180
2021-06-20,804
2021-06-21,1040
2021-06-22,917
2021-06-25,626
2021-07-01,1041
2021-07-05,1120
2021-07-06,951
2021-07-07,1083
2021-07-08,617
2021-07-12,676
2021-07-13,359
2021-07-14,493
2021-07-15,490
2021-07-20,351
2021-07-21,776
2021-07-22,166
2021-07-28,691
2021-08-06,1442
2021-08-10,289
2021-08-11,298
2021-08-12,448
2021-08-16,475
2021-08-17,257
2021-08-18,124
2021-08-19,228
2021-08-31,229
2021-09-01,146
2021-09-02,201
2021-09-07,91
2021-09-08,314
2021-09-15,102
2021-09-16,157
2021-09-23,238
2021-09-27,170
2021-09-28,162
2021-10-11,129
2021-10-19,100
2021-10-20,223
2021-10-21,132
2021-10-27,153
2021-10-28,400
2021-11-03,69
2021-12-28,1283
2022-01-06,1328
2022-01-10,237
2022-01-11,236
2022-01-19,283
2022-01-20,491
2022-02-01,57
2022-02-02,71
2022-02-03,128
2022-02-08,42
