dates,cumulativecount_vaccine_covid_19_administered
2020-12-28,0
2021-02-18,20944
2021-03-12,30944
2021-03-26,66618
2021-04-09,118100
2021-04-23,328500
2021-05-07,450000
2021-05-23,710922
2021-05-30,796834
2021-06-06,924926
2021-06-13,1073282
2021-07-18,1993857
2021-07-25,2194993
2021-08-01,2380101
2021-08-10,2541745
2021-08-15,2684863
2021-08-22,2833242
2021-08-29,2963378
2021-09-05,3085256
2021-09-12,3206505
2021-09-19,3389520
2021-09-26,3628321
2021-10-03,3862369
2021-10-10,4218130
2021-10-17,4472001
2021-10-24,4766181
2021-11-07,5409635
2021-11-14,5685092
2021-11-21,5975709
2021-11-28,6331049
2021-12-05,6677937
2021-12-12,7217727
2021-12-19,7708200
2022-01-02,8651776
2022-01-09,8914267
2022-01-16,9328560
2022-01-23,9714033
2022-01-30,10028295
2022-02-06,10199665
2022-02-13,10425997
2022-02-20,10649534
2022-03-06,11046924
2022-03-27,11583004
2022-04-03,11778178
2022-04-17,12144023
2022-04-24,12345274
2022-05-01,12495345
2022-05-15,12807687
2022-05-29,13054679
2022-06-05,13106084
2022-06-19,13206203
2022-07-10,13394906
2022-07-31,13981294
2022-08-21,14916985
2022-09-04,15177629
2022-09-18,15582410
2022-09-25,15754625
2022-10-16,16102869
2022-10-30,16326173
2022-11-20,16797551
2022-12-04,17358735
2023-01-08,18630189
2023-01-22,18871846
2023-01-29,19047714
2023-02-05,19287182
