dates,covid19mobilitytrend_park
2020-02-15,-3
2020-02-16,-12
2020-02-17,-7
2020-02-18,-6
2020-02-19,2
2020-02-20,-3
2020-02-21,1
2020-02-22,-1
2020-02-23,-2
2020-02-24,3
2020-02-25,1
2020-02-26,-10
2020-02-27,-3
2020-02-28,-4
2020-02-29,-7
2020-03-01,-4
2020-03-02,-6
2020-03-03,-9
2020-03-04,0
2020-03-05,-8
2020-03-06,-9
2020-03-07,-7
2020-03-08,-11
2020-03-09,-7
2020-03-10,-10
2020-03-11,-5
2020-03-12,-8
2020-03-13,-10
2020-03-14,-11
2020-03-15,-16
2020-03-16,-18
2020-03-17,-24
2020-03-18,-19
2020-03-19,-24
2020-03-20,-33
2020-03-21,-43
2020-03-22,-46
2020-03-23,-40
2020-03-24,-43
2020-03-25,-42
2020-03-26,-44
2020-03-27,-51
2020-03-28,-51
2020-03-29,-57
2020-03-30,-47
2020-03-31,-47
2020-04-01,-44
2020-04-02,-48
2020-04-03,-50
2020-04-04,-51
2020-04-05,-55
2020-04-06,-49
2020-04-07,-52
2020-04-08,-50
2020-04-09,-51
2020-04-10,-57
2020-04-11,-55
2020-04-12,-59
2020-04-13,-53
2020-04-14,-56
2020-04-15,-50
2020-04-16,-54
2020-04-17,-55
2020-04-18,-58
2020-04-19,-60
2020-04-20,-57
2020-04-21,-58
2020-04-22,-55
2020-04-23,-58
2020-04-24,-56
2020-04-25,-59
2020-04-26,-60
2020-04-27,-51
2020-04-28,-51
2020-04-29,-48
2020-04-30,-45
2020-05-01,-56
2020-05-02,-52
2020-05-03,-56
2020-05-04,-48
2020-05-05,-52
2020-05-06,-44
2020-05-07,-45
2020-05-08,-48
2020-05-09,-50
2020-05-10,-53
2020-05-11,-45
2020-05-12,-47
2020-05-13,-44
2020-05-14,-44
2020-05-15,-46
2020-05-16,-50
2020-05-17,-49
2020-05-18,-42
2020-05-19,-44
2020-05-20,-42
2020-05-21,-44
2020-05-22,-47
2020-05-23,-49
2020-05-24,-47
2020-05-25,-44
2020-05-26,-49
2020-05-27,-43
2020-05-28,-42
2020-05-29,-45
2020-05-30,-44
2020-05-31,-42
2020-06-01,-44
2020-06-02,-44
2020-06-03,-40
2020-06-04,-43
2020-06-05,-43
2020-06-06,-45
2020-06-07,-45
2020-06-08,-41
2020-06-09,-47
2020-06-10,-41
2020-06-11,-43
2020-06-12,-45
2020-06-13,-46
2020-06-14,-42
2020-06-15,-43
2020-06-16,-47
2020-06-17,-44
2020-06-18,-47
2020-06-19,-48
2020-06-20,-48
2020-06-21,-47
2020-06-22,-46
2020-06-23,-47
2020-06-24,-45
2020-06-25,-47
2020-06-26,-45
2020-06-27,-47
2020-06-28,-47
2020-06-29,-45
2020-06-30,-47
2020-07-01,-43
2020-07-02,-43
2020-07-03,-44
2020-07-04,-45
2020-07-05,-45
2020-07-06,-44
2020-07-07,-45
2020-07-08,-43
2020-07-09,-46
2020-07-10,-45
2020-07-11,-55
2020-07-12,-72
2020-07-13,-45
2020-07-14,-45
2020-07-15,-40
2020-07-16,-39
2020-07-17,-43
2020-07-18,-42
2020-07-19,-42
2020-07-20,-37
2020-07-21,-39
2020-07-22,-41
2020-07-23,-46
2020-07-24,-43
2020-07-25,-44
2020-07-26,-46
2020-07-27,-43
2020-07-28,-46
2020-07-29,-41
2020-07-30,-42
2020-07-31,-40
2020-08-01,-42
2020-08-02,-39
2020-08-03,-40
2020-08-04,-40
2020-08-05,-38
2020-08-06,-44
2020-08-07,-45
2020-08-08,-44
2020-08-09,-41
2020-08-10,-39
2020-08-11,-43
2020-08-12,-41
2020-08-13,-39
2020-08-14,-42
2020-08-15,-42
2020-08-16,-41
2020-09-11,-34
2020-09-12,-45
2020-09-13,-55
2020-09-14,-33
2020-09-15,-31
2020-09-16,-24
2020-09-17,-28
2020-09-18,-31
2020-09-19,-30
2020-09-20,-41
2020-09-21,-26
2020-09-22,-27
2020-09-23,-19
2020-09-24,-23
2020-09-25,-24
2020-09-26,-25
2020-09-27,-27
2020-09-28,-23
2020-09-29,-24
2020-09-30,-19
2020-10-01,-23
2020-10-02,-21
2020-10-03,-29
2020-10-04,-30
2020-10-05,-17
2020-10-06,-22
2020-10-07,-19
2020-10-08,-25
2020-10-09,-27
2020-10-10,-29
2020-10-11,-33
2020-10-12,-21
2020-10-13,-24
2020-10-14,-22
2020-10-15,-25
2020-10-16,-24
2020-10-17,-26
2020-10-18,-30
2020-10-19,-23
2020-10-20,-26
2020-10-21,-20
2020-10-22,-25
2020-10-23,-22
2020-10-24,-27
2020-10-25,-29
2020-10-26,-27
2020-10-27,-28
2020-10-28,-21
2020-10-29,-27
2020-10-30,-24
2020-10-31,-29
2020-11-01,-34
2020-11-02,-21
2020-11-03,-28
2020-11-04,-21
2020-11-05,-23
2020-11-06,-22
2020-11-07,-27
2020-11-08,-31
2020-11-09,-22
2020-11-10,-23
2020-11-11,-17
2020-11-12,-20
2020-11-13,-21
2020-11-14,-25
2020-11-15,-30
2020-11-16,-19
2020-11-17,-19
2020-11-18,-20
2020-11-19,-21
2020-11-20,-25
2020-11-21,-28
2020-11-22,-32
2020-11-23,-21
2020-11-24,-23
2020-11-25,-23
2020-11-26,-24
2020-11-27,-23
2020-11-28,-25
2020-11-29,-30
2020-11-30,-20
2020-12-01,-22
2020-12-02,-15
2020-12-03,-21
2020-12-04,-21
2020-12-05,-26
2020-12-06,-33
2020-12-07,-17
2020-12-08,-21
2020-12-09,-13
2020-12-10,-14
2020-12-11,-15
2020-12-12,-16
2020-12-13,-19
2020-12-14,-11
2020-12-15,-12
2020-12-16,-6
2020-12-17,-9
2020-12-18,-11
2020-12-19,-12
2020-12-20,-18
2020-12-21,-4
2020-12-22,-2
2020-12-23,10
2020-12-24,4
2020-12-25,-16
2020-12-26,-9
2020-12-27,-7
2020-12-28,-3
2020-12-29,-1
2020-12-30,5
2020-12-31,12
2021-01-01,-14
2021-01-02,-12
2021-01-03,-8
2021-01-04,-2
2021-01-05,-6
2021-01-06,-2
2021-01-07,-5
2021-01-08,-13
2021-01-09,-18
2021-01-10,-25
2021-01-11,-12
2021-01-12,-16
2021-01-13,-24
2021-01-14,-19
2021-01-15,-28
2021-01-16,-33
2021-01-17,-36
2021-01-18,-27
2021-01-19,-27
2021-01-20,-30
2021-01-21,-25
2021-01-22,-30
2021-01-23,-29
2021-01-24,-29
2021-01-25,-21
2021-01-26,-24
2021-01-27,-17
2021-01-28,-20
2021-01-29,-22
2021-01-30,-22
2021-01-31,-27
2021-02-01,-18
2021-02-02,-21
2021-02-03,-17
2021-02-04,-22
2021-02-05,-22
2021-02-06,-23
2021-02-07,-25
2021-02-08,-17
2021-02-09,-22
2021-02-10,-15
2021-02-11,-21
2021-02-12,-22
2021-02-13,-20
2021-02-14,-24
2021-02-15,-21
2021-02-16,-20
2021-02-17,-28
2021-02-18,-22
2021-02-19,-25
2021-02-20,-22
2021-02-21,-27
2021-02-22,-19
2021-02-23,-22
2021-02-24,-18
2021-02-25,-21
2021-02-26,-23
2021-02-27,-22
2021-02-28,-22
2021-03-01,-15
2021-03-02,-14
2021-03-03,-2
2021-03-04,-4
2021-03-05,-5
2021-03-06,-12
2021-03-07,-19
2021-03-08,-1
2021-03-09,-9
2021-03-10,-5
2021-03-11,-6
2021-03-12,-7
2021-03-13,-7
2021-03-14,-12
2021-03-15,-2
2021-03-16,-3
2021-03-17,2
2021-03-18,-3
2021-03-19,-1
2021-03-20,-6
2021-03-21,-11
2021-03-22,-2
2021-03-23,-6
2021-03-24,6
2021-03-25,5
2021-03-26,3
2021-03-27,-3
2021-03-28,-11
2021-03-29,5
2021-03-30,1
2021-03-31,13
2021-04-01,12
2021-04-02,-18
2021-04-03,5
2021-04-04,-11
2021-04-05,12
2021-04-06,5
2021-04-07,8
2021-04-08,5
2021-04-09,3
2021-04-10,0
2021-04-11,-5
2021-04-12,6
2021-04-13,0
2021-04-14,10
2021-04-15,5
2021-04-16,4
2021-04-17,-4
2021-04-18,-6
2021-04-19,-2
2021-04-20,-2
2021-04-21,7
2021-04-22,1
2021-04-23,2
2021-04-24,1
2021-04-25,-10
2021-04-26,8
2021-04-27,0
2021-04-28,10
2021-04-29,1
2021-04-30,8
2021-05-01,-6
2021-05-02,-6
2021-05-03,10
2021-05-04,4
2021-05-05,11
2021-05-06,4
2021-05-07,5
2021-05-08,2
2021-05-09,-4
2021-05-10,10
2021-05-11,7
2021-05-12,16
2021-05-13,6
2021-05-14,6
2021-05-15,1
2021-05-16,-3
2021-05-17,12
2021-05-18,4
2021-05-19,6
2021-05-20,7
2021-05-21,1
2021-05-22,2
2021-05-23,-4
2021-05-24,6
2021-05-25,2
2021-05-26,7
2021-05-27,7
2021-05-28,7
2021-05-29,6
2021-05-30,-1
2021-05-31,17
2021-06-01,1
2021-06-02,15
2021-06-03,10
2021-06-04,7
2021-06-05,3
2021-06-06,-5
2021-06-07,12
2021-06-08,9
2021-06-09,15
2021-06-10,14
2021-06-11,15
2021-06-12,7
2021-06-13,7
2021-06-14,14
2021-06-15,11
2021-06-16,5
2021-06-17,3
2021-06-18,6
2021-06-19,0
2021-06-20,-1
2021-06-21,9
2021-06-22,3
2021-06-23,10
2021-06-24,7
2021-06-25,11
2021-06-26,10
2021-06-27,11
2021-06-28,15
2021-06-29,13
2021-06-30,14
2021-07-01,15
2021-07-02,10
2021-07-03,15
2021-07-04,29
2021-07-05,6
2021-07-06,10
2021-07-07,19
2021-07-08,16
2021-07-09,13
2021-07-10,11
2021-07-11,7
2021-07-12,19
2021-07-13,15
2021-07-14,19
2021-07-15,17
2021-07-16,12
2021-07-17,12
2021-07-18,13
2021-07-19,13
2021-07-20,17
2021-07-21,25
2021-07-22,22
2021-07-23,17
2021-07-24,20
2021-07-25,22
2021-07-26,19
2021-07-27,18
2021-07-28,29
2021-07-29,26
2021-07-30,25
2021-07-31,21
2021-08-01,27
2021-08-02,31
2021-08-03,21
2021-08-04,29
2021-08-05,33
2021-08-06,31
2021-08-07,28
2021-08-08,32
2021-08-09,38
2021-08-10,34
2021-08-11,48
2021-08-12,42
2021-08-13,32
2021-08-14,36
2021-08-15,34
2021-08-16,39
2021-08-17,40
2021-08-18,29
2021-08-19,37
2021-08-20,30
2021-08-21,29
2021-08-22,38
2021-08-23,30
2021-08-24,25
2021-08-25,32
2021-08-26,22
2021-08-27,28
2021-08-28,21
2021-08-29,24
2021-08-30,28
2021-08-31,22
2021-09-01,27
2021-09-02,22
2021-09-03,20
2021-09-04,19
2021-09-05,20
2021-09-06,23
2021-09-07,22
2021-09-08,31
2021-09-09,26
2021-09-10,23
2021-09-11,15
2021-09-12,16
2021-09-13,26
2021-09-14,21
2021-09-15,25
2021-09-16,22
2021-09-17,16
2021-09-18,10
2021-09-19,3
2021-09-20,20
2021-09-21,14
2021-09-22,24
2021-09-23,18
2021-09-24,13
2021-09-25,10
2021-09-26,7
2021-09-27,16
2021-09-28,14
2021-09-29,17
2021-09-30,20
2021-10-01,13
2021-10-02,10
2021-10-03,10
2021-10-04,16
2021-10-05,11
2021-10-06,19
2021-10-07,14
2021-10-08,12
2021-10-09,9
2021-10-10,4
2021-10-11,11
2021-10-12,8
2021-10-13,16
2021-10-14,10
2021-10-15,11
2021-10-16,8
2021-10-17,4
2021-10-18,11
2021-10-19,9
2021-10-20,15
2021-10-21,10
2021-10-22,9
2021-10-23,6
2021-10-24,1
2021-10-25,12
2021-10-26,16
2021-10-27,16
2021-10-28,10
2021-10-29,15
2021-10-30,15
2021-10-31,6
2021-11-01,7
2021-11-02,16
2021-11-03,19
2021-11-04,18
2021-11-05,14
2021-11-06,11
2021-11-07,7
2021-11-08,21
2021-11-09,18
2021-11-10,22
2021-11-11,17
2021-11-12,19
2021-11-13,15
2021-11-14,12
2021-11-15,24
2021-11-16,18
2021-11-17,27
2021-11-18,21
2021-11-19,14
2021-11-20,18
2021-11-21,13
2021-11-22,19
2021-11-23,18
2021-11-24,26
2021-11-25,19
2021-11-26,19
2021-11-27,17
2021-11-28,2
2021-11-29,20
2021-11-30,16
2021-12-01,23
2021-12-02,16
2021-12-03,13
2021-12-04,15
2021-12-05,4
2021-12-06,17
2021-12-07,18
2021-12-08,21
2021-12-09,15
2021-12-10,15
2021-12-11,13
2021-12-12,5
2021-12-13,16
2021-12-14,15
2021-12-15,25
2021-12-16,20
2021-12-17,27
2021-12-18,15
2021-12-19,14
2021-12-20,28
2021-12-21,32
2021-12-22,46
2021-12-23,58
2021-12-24,55
2021-12-25,24
2021-12-26,22
2021-12-27,40
2021-12-28,34
2021-12-29,45
2021-12-30,49
2021-12-31,49
2022-01-01,13
2022-01-02,22
2022-01-03,28
2022-01-04,25
2022-01-05,35
2022-01-06,27
2022-01-07,25
2022-01-08,18
2022-01-09,14
2022-01-10,31
2022-01-11,25
2022-01-12,41
2022-01-13,19
2022-01-14,28
2022-01-15,28
2022-01-16,20
2022-01-17,28
2022-01-18,21
2022-01-19,34
2022-01-20,19
2022-01-21,23
2022-01-22,12
2022-01-23,5
2022-01-24,17
2022-01-25,9
2022-01-26,16
2022-01-27,14
2022-01-28,15
2022-01-29,7
2022-01-30,4
2022-01-31,11
2022-02-01,18
2022-02-02,18
2022-02-03,19
2022-02-04,17
2022-02-05,14
2022-02-06,11
2022-02-07,18
2022-02-08,16
2022-02-09,24
2022-02-10,19
2022-02-11,15
2022-02-12,11
2022-02-13,9
2022-02-14,22
