dates,cumulativecount_vaccine_covid_19_administered
2021-03-18,0
2021-03-24,2184
2021-05-12,21318
2021-05-18,22531
2021-05-21,24027
2021-05-26,24382
2021-06-08,34449
2021-06-10,39211
2021-06-14,44942
2021-06-15,47943
2021-06-20,63606
2021-06-24,74321
2021-06-28,82451
2021-07-05,99686
2021-07-12,120497
2021-07-13,124958
2021-07-19,132978
2021-07-24,152937
2021-07-26,159446
2021-08-03,183620
2021-08-09,204780
2021-08-16,236976
2021-08-20,262164
2021-08-25,296476
2021-08-31,309001
2021-09-11,368789
2021-09-16,385717
2021-09-22,402075
2021-09-26,414300
2021-09-30,420246
2021-10-09,460484
2021-10-17,472436
2021-10-21,482946
2021-10-24,494079
2021-10-28,504434
2021-10-31,511628
2021-11-10,526891
2021-11-19,539908
2021-11-26,544075
2021-12-03,550192
2021-12-13,557243
2021-12-17,571130
2022-01-07,591452
2022-01-14,611615
2022-02-04,671523
2022-02-11,683359
2022-02-20,692726
2022-02-26,704843
2022-03-05,711323
2022-03-11,719120
2022-03-18,724784
2022-03-26,728077
2022-04-26,747122
2022-05-01,752194
2022-05-08,756797
2022-05-15,758359
2022-05-22,762486
2022-06-19,773810
2022-07-10,802216
2022-07-24,823283
2022-08-07,839348
2022-08-28,847122
2022-09-04,853757
2022-09-18,857874
2022-09-25,859940
