dates,covid19mobilitytrend_residence
2020-02-15,1
2020-02-16,1
2020-02-17,-1
2020-02-18,-1
2020-02-19,1
2020-02-20,1
2020-02-21,0
2020-02-22,0
2020-02-23,1
2020-02-24,0
2020-02-25,0
2020-02-26,9
2020-02-27,0
2020-02-28,1
2020-02-29,1
2020-03-01,2
2020-03-02,-1
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,1
2020-03-09,-1
2020-03-10,0
2020-03-11,0
2020-03-12,1
2020-03-13,0
2020-03-14,1
2020-03-15,2
2020-03-16,0
2020-03-17,1
2020-03-18,2
2020-03-19,3
2020-03-20,5
2020-03-21,10
2020-03-23,13
2020-03-24,14
2020-03-25,16
2020-03-26,16
2020-03-27,23
2020-03-28,19
2020-03-30,23
2020-03-31,26
2020-04-01,28
2020-04-02,29
2020-04-03,30
2020-04-06,28
2020-04-07,27
2020-04-08,28
2020-04-09,28
2020-04-13,29
2020-04-14,29
2020-04-15,28
2020-04-16,30
2020-04-17,30
2020-04-20,29
2020-04-21,29
2020-04-22,30
2020-04-23,30
2020-04-24,31
2020-04-27,27
2020-04-28,26
2020-04-29,28
2020-04-30,26
2020-05-02,22
2020-05-04,23
2020-05-05,24
2020-05-06,23
2020-05-07,23
2020-05-08,23
2020-05-09,18
2020-05-11,22
2020-05-12,21
2020-05-13,21
2020-05-14,20
2020-05-15,22
2020-05-16,16
2020-05-18,16
2020-05-19,22
2020-05-20,18
2020-05-21,19
2020-05-22,19
2020-05-23,14
2020-05-25,17
2020-05-26,18
2020-05-27,16
2020-05-28,17
2020-05-29,16
2020-05-30,12
2020-06-01,21
2020-06-02,14
2020-06-03,15
2020-06-04,15
2020-06-05,15
2020-06-06,12
2020-06-08,13
2020-06-09,15
2020-06-10,15
2020-06-11,15
2020-06-12,14
2020-06-13,12
2020-06-15,13
2020-06-16,14
2020-06-17,14
2020-06-18,16
2020-06-19,15
2020-06-20,12
2020-06-22,14
2020-06-23,14
2020-06-24,14
2020-06-25,14
2020-06-26,14
2020-06-27,11
2020-06-29,13
2020-06-30,13
2020-07-01,13
2020-07-02,15
2020-07-03,14
2020-07-04,11
2020-07-06,13
2020-07-07,13
2020-07-08,14
2020-07-09,16
2020-07-10,15
2020-07-11,5
2020-07-13,6
2020-07-14,15
2020-07-15,14
2020-07-16,14
2020-07-17,14
2020-07-18,11
2020-07-20,14
2020-07-21,14
2020-07-22,13
2020-07-23,14
2020-07-24,12
2020-07-25,10
2020-07-27,13
2020-07-28,12
2020-07-29,14
2020-07-30,13
2020-07-31,13
2020-08-01,10
2020-08-03,11
2020-08-04,12
2020-08-05,13
2020-08-06,12
2020-08-07,12
2020-08-08,10
2020-08-10,11
2020-08-11,12
2020-08-12,13
2020-08-13,13
2020-08-14,12
2020-08-15,11
2020-08-17,11
2020-08-18,11
2020-08-19,12
2020-08-20,12
2020-08-21,12
2020-08-22,10
2020-08-24,11
2020-08-25,12
2020-08-26,12
2020-08-27,12
2020-08-28,12
2020-08-29,10
2020-08-31,11
2020-09-01,11
2020-09-02,12
2020-09-03,13
2020-09-04,13
2020-09-05,13
2020-09-07,12
2020-09-08,15
2020-09-09,11
2020-09-10,13
2020-09-11,13
2020-09-12,18
2020-09-14,13
2020-09-15,13
2020-09-16,12
2020-09-17,13
2020-09-18,13
2020-09-19,12
2020-09-21,13
2020-09-22,13
2020-09-23,12
2020-09-24,14
2020-09-25,13
2020-09-26,11
2020-09-27,11
2020-09-28,13
2020-09-29,12
2020-09-30,6
2020-10-01,3
2020-10-02,3
2020-10-03,4
2020-10-04,4
2020-10-05,2
2020-10-06,3
2020-10-07,6
2020-10-08,10
2020-10-09,10
2020-10-10,10
2020-10-11,9
2020-10-12,9
2020-10-13,10
2020-10-14,12
2020-10-15,12
2020-10-16,11
2020-10-17,12
2020-10-18,11
2020-10-19,12
2020-10-20,13
2020-10-21,10
2020-10-22,11
2020-10-23,9
2020-10-24,10
2020-10-25,6
2020-10-26,12
2020-10-27,11
2020-10-28,10
2020-10-29,10
2020-10-30,9
2020-10-31,10
2020-11-01,9
2020-11-02,8
2020-11-03,9
2020-11-04,8
2020-11-05,9
2020-11-06,8
2020-11-07,9
2020-11-08,10
2020-11-09,8
2020-11-10,9
2020-11-11,9
2020-11-12,9
2020-11-13,8
2020-11-14,9
2020-11-15,10
2020-11-16,7
2020-11-17,9
2020-11-18,9
2020-11-19,8
2020-11-20,8
2020-11-21,8
2020-11-22,10
2020-11-23,8
2020-11-24,8
2020-11-25,8
2020-11-26,9
2020-11-27,7
2020-11-28,7
2020-11-29,11
2020-11-30,8
2020-12-01,9
2020-12-02,7
2020-12-03,8
2020-12-04,7
2020-12-05,8
2020-12-06,9
2020-12-07,7
2020-12-08,8
2020-12-09,8
2020-12-10,10
2020-12-11,8
2020-12-12,9
2020-12-13,10
2020-12-14,8
2020-12-15,8
2020-12-16,9
2020-12-17,8
2020-12-18,6
2020-12-19,6
2020-12-20,10
2020-12-21,7
2020-12-22,7
2020-12-23,7
2020-12-24,10
2020-12-25,21
2020-12-26,11
2020-12-27,11
2020-12-28,12
2020-12-29,12
2020-12-30,10
2020-12-31,9
2021-01-01,20
2021-01-02,14
2021-01-03,11
2021-01-04,11
2021-01-05,11
2021-01-06,10
2021-01-07,10
2021-01-08,9
2021-01-09,10
2021-01-10,12
2021-01-11,9
2021-01-12,8
2021-01-13,21
2021-01-14,6
2021-01-15,8
2021-01-16,10
2021-01-17,12
2021-01-18,8
2021-01-19,7
2021-01-20,24
2021-01-21,8
2021-01-22,12
2021-01-23,9
2021-01-24,11
2021-01-25,7
2021-01-26,7
2021-01-27,7
2021-01-28,7
2021-01-29,4
2021-01-30,4
2021-01-31,8
2021-02-01,2
2021-02-02,4
2021-02-03,3
2021-02-04,4
2021-02-05,2
2021-02-06,4
2021-02-07,7
2021-02-08,2
2021-02-09,4
2021-02-10,3
2021-02-11,2
2021-02-12,-1
2021-02-13,0
2021-02-14,3
2021-02-15,1
2021-02-16,3
2021-02-17,6
2021-02-18,2
2021-02-19,1
2021-02-20,1
2021-02-21,4
2021-02-22,1
2021-02-23,1
2021-02-24,2
2021-02-25,2
2021-02-26,0
2021-02-27,1
2021-02-28,4
2021-03-01,0
2021-03-02,1
2021-03-03,1
2021-03-04,2
2021-03-05,0
2021-03-06,2
2021-03-07,5
2021-03-08,0
2021-03-09,1
2021-03-10,3
2021-03-11,3
2021-03-12,1
2021-03-13,2
2021-03-14,4
2021-03-15,0
2021-03-16,2
2021-03-17,2
2021-03-18,2
2021-03-19,0
2021-03-20,1
2021-03-21,2
2021-03-22,1
2021-03-23,2
2021-03-24,1
2021-03-25,1
2021-03-26,1
2021-03-27,2
2021-03-28,4
2021-03-29,3
2021-03-30,3
2021-03-31,3
2021-04-01,4
2021-04-02,18
2021-04-03,3
2021-04-04,3
2021-04-05,3
2021-04-06,4
2021-04-07,3
2021-04-08,2
2021-04-09,2
2021-04-10,3
2021-04-11,6
2021-04-12,1
2021-04-13,2
2021-04-14,2
2021-04-15,3
2021-04-16,2
2021-04-17,6
2021-04-18,3
2021-04-19,7
2021-04-20,4
2021-04-21,3
2021-04-22,5
2021-04-23,7
2021-04-24,4
2021-04-25,7
2021-04-26,3
2021-04-27,4
2021-04-28,4
2021-04-29,11
2021-04-30,3
2021-05-01,11
2021-05-02,7
2021-05-03,3
2021-05-04,4
2021-05-05,5
2021-05-06,5
2021-05-07,4
2021-05-08,6
2021-05-09,9
2021-05-10,4
2021-05-11,6
2021-05-12,5
2021-05-13,6
2021-05-14,4
2021-05-15,6
2021-05-16,8
2021-05-17,4
2021-05-18,4
2021-05-19,13
2021-05-20,5
2021-05-21,3
2021-05-22,4
2021-05-23,6
2021-05-24,4
2021-05-25,4
2021-05-26,4
2021-05-27,4
2021-05-28,1
2021-05-29,1
2021-05-30,5
2021-05-31,-1
2021-06-01,15
2021-06-02,2
2021-06-03,3
2021-06-04,2
2021-06-05,3
2021-06-06,5
2021-06-07,1
2021-06-08,3
2021-06-09,2
2021-06-10,3
2021-06-11,0
2021-06-12,2
2021-06-13,4
2021-06-14,1
2021-06-15,2
2021-06-16,2
2021-06-17,2
2021-06-18,1
2021-06-19,3
2021-06-20,3
2021-06-21,1
2021-06-22,1
2021-06-23,2
2021-06-24,2
2021-06-25,0
2021-06-26,2
2021-06-27,4
2021-06-28,1
2021-06-29,3
2021-06-30,3
2021-07-01,2
2021-07-02,3
2021-07-03,1
2021-07-04,-1
2021-07-05,13
2021-07-06,1
2021-07-07,2
2021-07-08,2
2021-07-09,1
2021-07-10,2
2021-07-11,3
2021-07-12,1
2021-07-13,1
2021-07-14,1
2021-07-15,1
2021-07-16,1
2021-07-17,0
2021-07-18,2
2021-07-19,1
2021-07-20,0
2021-07-21,0
2021-07-22,0
2021-07-23,-1
2021-07-24,-2
2021-07-25,-1
2021-07-26,0
2021-07-27,1
2021-07-28,1
2021-07-29,0
2021-07-30,-1
2021-07-31,-2
2021-08-01,-2
2021-08-02,-1
2021-08-03,2
2021-08-04,1
2021-08-05,1
2021-08-06,0
2021-08-07,-1
2021-08-08,-2
2021-08-09,-1
2021-08-10,1
2021-08-11,-1
2021-08-12,0
2021-08-13,0
2021-08-14,-2
2021-08-15,-2
2021-08-16,-1
2021-08-17,-1
2021-08-18,2
2021-08-19,0
2021-08-20,1
2021-08-21,-1
2021-08-22,-1
2021-08-23,0
2021-08-24,1
2021-08-25,1
2021-08-26,2
2021-08-27,0
2021-08-28,-1
2021-08-29,0
2021-08-30,0
2021-08-31,0
2021-09-01,2
2021-09-02,2
2021-09-03,0
2021-09-04,1
2021-09-05,2
2021-09-06,-1
2021-09-07,1
2021-09-08,0
2021-09-09,0
2021-09-10,0
2021-09-11,2
2021-09-12,3
2021-09-13,-1
2021-09-14,0
2021-09-15,2
2021-09-16,0
2021-09-17,-1
2021-09-18,1
2021-09-19,5
2021-09-20,0
2021-09-21,0
2021-09-22,0
2021-09-23,0
2021-09-24,-1
2021-09-25,0
2021-09-26,2
2021-09-27,-1
2021-09-28,-1
2021-09-29,-1
2021-09-30,-1
2021-10-01,-3
2021-10-02,-1
2021-10-03,3
2021-10-04,-2
2021-10-05,0
2021-10-06,0
2021-10-07,0
2021-10-08,-2
2021-10-09,1
2021-10-10,4
2021-10-11,-2
2021-10-12,-1
2021-10-13,-1
2021-10-14,-1
2021-10-15,-2
2021-10-16,1
2021-10-17,0
2021-10-18,2
2021-10-19,-1
2021-10-20,-1
2021-10-21,-1
2021-10-22,-3
2021-10-23,1
2021-10-24,4
2021-10-25,-2
2021-10-26,-1
2021-10-27,-1
2021-10-28,-1
2021-10-29,-3
2021-10-30,-2
2021-10-31,2
2021-11-01,13
2021-11-02,-2
2021-11-03,-1
2021-11-04,-1
2021-11-05,-2
2021-11-06,1
2021-11-07,3
2021-11-08,-2
2021-11-09,-1
2021-11-10,-2
2021-11-11,-1
2021-11-12,-3
2021-11-13,-1
2021-11-14,3
2021-11-15,-2
2021-11-16,-1
2021-11-17,-2
2021-11-18,-1
2021-11-19,-2
2021-11-20,-1
2021-11-21,4
2021-11-22,-1
2021-11-23,-2
2021-11-24,-2
2021-11-25,-2
2021-11-26,-4
2021-11-27,-1
2021-11-28,4
2021-11-29,-2
2021-11-30,-1
2021-12-01,0
2021-12-02,1
2021-12-03,0
2021-12-04,2
2021-12-05,6
2021-12-06,0
2021-12-07,0
2021-12-08,0
2021-12-09,0
2021-12-10,-1
2021-12-11,1
2021-12-12,6
2021-12-13,0
2021-12-14,0
2021-12-15,-1
2021-12-16,-1
2021-12-17,-3
2021-12-18,0
2021-12-19,4
