dates,covid19mobilitytrend_park
2020-02-15,11
2020-02-16,-31
2020-02-17,8
2020-02-18,21
2020-02-19,20
2020-02-20,-5
2020-02-21,22
2020-02-22,-2
2020-02-23,-26
2020-02-24,4
2020-02-25,35
2020-02-26,9
2020-02-27,-9
2020-02-28,11
2020-02-29,-6
2020-03-01,2
2020-03-02,-12
2020-03-03,20
2020-03-04,21
2020-03-05,-11
2020-03-06,10
2020-03-07,39
2020-03-08,-5
2020-03-09,6
2020-03-10,-6
2020-03-11,18
2020-03-12,-5
2020-03-13,-2
2020-03-14,21
2020-03-15,15
2020-03-16,33
2020-03-17,51
2020-03-18,34
2020-03-19,3
2020-03-20,-6
2020-03-21,24
2020-03-22,15
2020-03-23,4
2020-03-24,25
2020-03-25,27
2020-03-26,11
2020-03-27,22
2020-03-28,1
2020-03-29,-30
2020-03-30,-8
2020-03-31,41
2020-04-01,16
2020-04-02,-4
2020-04-03,1
2020-04-04,13
2020-04-05,41
2020-04-06,30
2020-04-07,61
2020-04-08,65
2020-04-09,34
2020-04-10,40
2020-04-11,33
2020-04-12,33
2020-04-13,14
2020-04-14,16
2020-04-15,47
2020-04-16,43
2020-04-17,38
2020-04-18,-1
2020-04-19,52
2020-04-20,37
2020-04-21,52
2020-04-22,63
2020-04-23,64
2020-04-24,47
2020-04-25,20
2020-04-26,62
2020-04-27,107
2020-04-28,-3
2020-04-29,22
2020-04-30,13
2020-05-01,2
2020-05-02,5
2020-05-03,53
2020-05-04,58
2020-05-05,123
2020-05-06,74
2020-05-07,69
2020-05-08,86
2020-05-09,92
2020-05-10,11
2020-05-11,10
2020-05-12,33
2020-05-13,28
2020-05-14,27
2020-05-15,48
2020-05-16,39
2020-05-17,86
2020-05-18,64
2020-05-19,90
2020-05-20,134
2020-05-21,246
2020-05-22,86
2020-05-23,67
2020-05-24,7
2020-05-25,75
2020-05-26,114
2020-05-27,96
2020-05-28,74
2020-05-29,122
2020-05-30,129
2020-05-31,154
2020-06-01,248
2020-06-02,153
2020-06-03,102
2020-06-04,12
2020-06-05,14
2020-06-06,21
2020-06-07,27
2020-06-08,53
2020-06-09,83
2020-06-10,88
2020-06-11,61
2020-06-12,129
2020-06-13,126
2020-06-14,71
2020-06-15,99
2020-06-16,90
2020-06-17,99
2020-06-18,63
2020-06-19,116
2020-06-20,123
2020-06-21,105
2020-06-22,129
2020-06-23,185
2020-06-24,192
2020-06-25,161
2020-06-26,181
2020-06-27,86
2020-06-28,98
2020-06-29,82
2020-06-30,72
2020-07-01,91
2020-07-02,85
2020-07-03,124
2020-07-04,50
2020-07-05,69
