dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,1
2020-03-09,1
2020-03-10,1
2020-03-11,0
2020-03-12,1
2020-03-13,0
2020-03-14,3
2020-03-15,3
2020-03-16,7
2020-03-17,4
2020-03-18,18
2020-03-19,16
2020-03-20,21
2020-03-21,29
2020-03-22,31
2020-03-23,43
2020-03-24,32
2020-03-25,62
2020-03-26,80
2020-03-27,75
2020-03-28,114
2020-03-29,89
2020-03-30,125
2020-03-31,90
2020-04-01,172
2020-04-02,134
2020-04-03,164
2020-04-04,142
2020-04-05,177
2020-04-06,105
2020-04-07,101
2020-04-08,232
2020-04-09,148
2020-04-10,145
2020-04-11,114
2020-04-12,134
2020-04-13,94
2020-04-14,85
2020-04-15,122
2020-04-16,185
2020-04-17,185
2020-04-18,144
2020-04-19,144
2020-04-20,80
2020-04-21,65
2020-04-22,162
2020-04-23,141
2020-04-24,129
2020-04-25,111
2020-04-26,120
2020-04-27,65
2020-04-28,43
2020-04-29,58
2020-04-30,136
2020-05-01,82
2020-05-02,100
2020-05-03,93
2020-05-04,68
2020-05-05,27
2020-05-06,82
2020-05-07,40
2020-05-08,84
2020-05-09,72
2020-05-10,64
2020-05-11,18
2020-05-12,16
2020-05-13,55
2020-05-14,49
2020-05-15,29
2020-05-16,54
2020-05-17,25
2020-05-18,11
2020-05-19,16
2020-05-20,21
2020-05-21,32
2020-05-22,28
2020-05-23,13
2020-05-24,22
2020-05-25,11
2020-05-26,8
2020-05-27,23
2020-05-28,15
2020-05-29,31
2020-05-30,25
2020-05-31,21
2020-06-01,3
2020-06-02,6
2020-06-03,4
2020-06-04,12
2020-06-05,15
2020-06-06,13
2020-06-07,7
2020-06-08,3
2020-06-09,3
2020-06-10,16
2020-06-11,12
2020-06-12,3
2020-06-13,9
2020-06-14,4
2020-06-15,2
2020-06-16,6
2020-06-17,5
2020-06-18,4
2020-06-19,4
2020-06-20,3
2020-06-21,8
2020-06-22,1
2020-06-23,0
2020-06-24,6
2020-06-25,2
2020-06-26,3
2020-06-27,3
2020-06-28,2
2020-06-29,0
2020-06-30,2
2020-07-01,5
2020-07-02,3
2020-07-03,3
2020-07-04,2
2020-07-05,6
2020-07-06,1
2020-07-07,1
2020-07-08,4
2020-07-09,3
2020-07-10,2
2020-07-11,1
2020-07-12,4
2020-07-13,0
2020-07-14,0
2020-07-15,11
2020-07-16,1
2020-07-17,2
2020-07-18,2
2020-07-19,1
2020-07-20,0
2020-07-21,0
2020-07-22,1
2020-07-23,3
2020-07-24,0
2020-07-25,0
2020-07-26,1
2020-07-27,0
2020-07-28,1
2020-07-29,4
2020-07-30,2
2020-07-31,0
2020-08-01,0
2020-08-02,1
2020-08-03,1
2020-08-04,0
2020-08-05,2
2020-08-06,3
2020-08-07,0
2020-08-08,1
2020-08-09,3
2020-08-10,0
2020-08-11,0
2020-08-12,2
2020-08-13,2
2020-08-14,4
2020-08-15,2
2020-08-16,2
2020-08-17,3
2020-08-18,1
2020-08-19,3
2020-08-20,9
2020-08-21,5
2020-08-22,1
2020-08-23,5
2020-08-24,1
2020-08-25,3
2020-08-26,3
2020-08-27,8
2020-08-28,3
2020-08-29,3
2020-08-30,4
2020-08-31,0
2020-09-01,0
2020-09-02,6
2020-09-03,5
2020-09-04,3
2020-09-05,1
2020-09-06,5
2020-09-07,2
2020-09-08,0
2020-09-09,1
2020-09-10,3
2020-09-11,2
2020-09-12,3
2020-09-13,1
2020-09-14,1
2020-09-15,2
2020-09-16,2
2020-09-17,3
2020-09-18,5
2020-09-19,6
2020-09-20,4
2020-09-21,3
2020-09-22,2
2020-09-23,10
2020-09-24,8
2020-09-25,14
2020-09-26,17
2020-09-27,36
2020-09-28,9
2020-09-29,9
2020-09-30,10
2020-10-01,14
2020-10-02,13
2020-10-03,10
2020-10-04,17
2020-10-05,5
2020-10-06,9
2020-10-07,29
2020-10-08,26
2020-10-09,12
2020-10-10,16
2020-10-11,20
2020-10-12,18
2020-10-13,13
2020-10-14,38
2020-10-15,28
2020-10-16,27
2020-10-17,20
2020-10-18,26
2020-10-19,13
2020-10-20,28
2020-10-21,42
2020-10-22,59
2020-10-23,42
2020-10-24,51
2020-10-25,48
2020-10-26,26
2020-10-27,29
2020-10-28,71
2020-10-29,50
2020-10-30,66
2020-10-31,86
2020-11-01,53
2020-11-02,29
2020-11-03,36
2020-11-04,111
2020-11-05,109
2020-11-06,88
2020-11-07,114
2020-11-08,62
2020-11-09,44
2020-11-10,46
2020-11-11,95
2020-11-12,82
2020-11-13,74
2020-11-14,60
2020-11-15,73
2020-11-16,50
2020-11-17,48
2020-11-18,84
2020-11-19,86
2020-11-20,67
2020-11-21,47
2020-11-22,47
2020-11-23,20
2020-11-24,64
2020-11-25,89
2020-11-26,72
2020-11-27,75
2020-11-28,81
2020-11-29,54
2020-11-30,25
2020-12-01,32
2020-12-02,55
2020-12-03,66
2020-12-04,60
2020-12-05,57
2020-12-06,35
2020-12-07,24
2020-12-08,24
2020-12-09,66
2020-12-10,72
2020-12-11,59
2020-12-12,61
2020-12-13,51
2020-12-14,29
2020-12-15,37
2020-12-16,90
2020-12-17,76
2020-12-18,71
2020-12-19,82
2020-12-20,58
2020-12-21,29
2020-12-22,41
2020-12-23,109
2020-12-24,96
2020-12-25,92
2020-12-26,91
2020-12-27,48
2020-12-28,32
2020-12-29,41
2020-12-30,171
2020-12-31,113
2021-01-01,107
2021-01-02,92
2021-01-03,40
2021-01-04,52
2021-01-05,72
2021-01-06,187
2021-01-07,128
2021-01-08,84
2021-01-09,92
2021-01-10,134
2021-01-11,53
2021-01-12,60
2021-01-13,143
2021-01-14,117
2021-01-15,85
2021-01-16,95
2021-01-17,100
2021-01-18,37
2021-01-19,57
2021-01-20,110
2021-01-21,86
2021-01-22,95
2021-01-23,82
2021-01-24,83
2021-01-25,35
2021-01-26,45
2021-01-27,80
2021-01-28,72
2021-01-29,76
2021-01-30,66
2021-01-31,79
2021-02-01,39
2021-02-02,38
2021-02-03,77
2021-02-04,60
2021-02-05,65
2021-02-06,62
2021-02-07,60
2021-02-08,45
2021-02-09,30
2021-02-10,87
2021-02-11,82
2021-02-12,65
2021-02-13,80
2021-02-14,48
2021-02-15,28
2021-02-16,23
2021-02-17,93
2021-02-18,94
2021-02-19,67
2021-02-20,46
2021-02-21,62
2021-02-22,20
2021-02-23,33
2021-02-24,93
2021-02-25,63
2021-02-26,29
2021-02-27,71
2021-02-28,37
2021-03-01,17
2021-03-02,21
2021-03-03,66
2021-03-04,49
2021-03-05,31
2021-03-06,31
2021-03-07,41
2021-03-08,29
2021-03-09,36
2021-03-10,53
2021-03-11,26
2021-03-12,48
2021-03-13,30
2021-03-14,19
2021-03-15,24
2021-03-16,22
2021-03-17,30
2021-03-18,47
2021-03-19,34
2021-03-20,41
2021-03-21,18
2021-03-22,16
2021-03-23,15
2021-03-24,53
2021-03-25,27
2021-03-26,26
2021-03-27,22
2021-03-28,29
2021-03-29,14
2021-03-30,13
2021-03-31,35
2021-04-01,31
2021-04-02,19
2021-04-03,16
2021-04-04,30
2021-04-05,15
2021-04-06,8
2021-04-07,23
2021-04-08,23
2021-04-09,21
2021-04-10,41
2021-04-11,21
2021-04-12,14
2021-04-13,19
2021-04-14,34
2021-04-15,26
2021-04-16,12
2021-04-17,18
2021-04-18,26
2021-04-19,13
2021-04-20,22
2021-04-21,26
2021-04-22,18
2021-04-23,19
2021-04-24,18
2021-04-25,17
2021-04-26,14
2021-04-27,14
2021-04-28,27
2021-04-29,16
2021-04-30,16
2021-05-01,26
2021-05-02,18
2021-05-03,3
2021-05-04,21
2021-05-05,29
2021-05-06,30
2021-05-07,18
2021-05-08,25
2021-05-09,27
2021-05-10,2
2021-05-11,19
2021-05-12,43
2021-05-13,18
2021-05-14,11
2021-05-15,11
2021-05-16,13
2021-05-17,15
2021-05-18,7
2021-05-19,13
2021-05-20,16
2021-05-21,19
2021-05-22,11
2021-05-23,20
2021-05-24,6
2021-05-25,13
2021-05-26,15
2021-05-27,6
2021-05-28,18
2021-05-29,15
2021-05-30,7
2021-05-31,7
2021-06-01,2
2021-06-02,8
2021-06-03,11
2021-06-04,13
2021-06-05,10
2021-06-06,6
2021-06-07,3
2021-06-08,4
2021-06-09,13
2021-06-10,6
2021-06-11,4
2021-06-12,3
2021-06-13,1
2021-06-14,3
2021-06-15,3
2021-06-16,1
2021-06-17,4
2021-06-18,4
2021-06-19,3
2021-06-20,1
2021-06-21,1
2021-06-22,1
2021-06-23,6
2021-06-24,1
2021-06-25,1
2021-06-26,5
2021-06-27,0
2021-06-28,1
2021-06-29,0
2021-06-30,4
2021-07-01,0
2021-07-02,4
2021-07-03,6
2021-07-04,1
2021-07-05,0
2021-07-06,1
2021-07-07,1
2021-07-08,2
2021-07-09,2
2021-07-10,2
2021-07-11,1
2021-07-12,1
2021-07-13,0
2021-07-14,3
2021-07-15,1
2021-07-16,3
2021-07-17,2
2021-07-18,0
2021-07-19,1
2021-07-20,2
2021-07-21,5
2021-07-22,3
2021-07-23,3
2021-07-24,3
2021-07-25,4
2021-07-26,4
2021-07-27,1
2021-07-28,3
2021-07-29,8
2021-07-30,3
2021-07-31,6
2021-08-01,6
2021-08-02,2
2021-08-03,0
2021-08-04,3
2021-08-05,7
2021-08-06,11
2021-08-07,8
2021-08-08,9
2021-08-09,2
2021-08-10,2
2021-08-11,7
2021-08-12,9
2021-08-13,7
2021-08-14,6
2021-08-15,6
2021-08-16,3
