dates,covid19mobilitytrend_localbusiness
2020-02-15,1
2020-02-16,-10
2020-02-17,0
2020-02-18,5
2020-02-19,3
2020-02-20,1
2020-02-21,8
2020-02-22,1
2020-02-23,1
2020-02-24,9
2020-02-25,16
2020-02-26,3
2020-02-27,-1
2020-02-28,2
2020-02-29,-3
2020-03-01,3
2020-03-02,-6
2020-03-03,2
2020-03-04,2
2020-03-05,-5
2020-03-06,1
2020-03-07,2
2020-03-08,-1
2020-03-09,-3
2020-03-10,-7
2020-03-11,-2
2020-03-12,-9
2020-03-13,-12
2020-03-14,-19
2020-03-15,-32
2020-03-16,-25
2020-03-17,-29
2020-03-18,-35
2020-03-19,-41
2020-03-20,-45
2020-03-21,-49
2020-03-22,-60
2020-03-23,-38
2020-03-24,-42
2020-03-25,-45
2020-03-26,-47
2020-03-27,-48
2020-03-28,-54
2020-03-29,-65
2020-03-30,-44
2020-03-31,-40
2020-04-01,-44
2020-04-02,-47
2020-04-03,-48
2020-04-04,-51
2020-04-05,-54
2020-04-06,-36
2020-04-07,-35
2020-04-08,-37
2020-04-09,-38
2020-04-10,-39
2020-04-11,-46
2020-04-12,-71
2020-04-13,-57
2020-04-14,-40
2020-04-15,-38
2020-04-16,-40
2020-04-17,-41
2020-04-18,-49
2020-04-19,-51
2020-04-20,-31
2020-04-21,-32
2020-04-22,-34
2020-04-23,-35
2020-04-24,-36
2020-04-25,-41
2020-04-26,-43
2020-04-27,-34
2020-04-28,-35
2020-04-29,-34
2020-04-30,-37
2020-05-01,-40
2020-05-02,-43
2020-05-03,-45
2020-05-04,-20
2020-05-05,-30
2020-05-06,-27
2020-05-07,-30
2020-05-08,-31
2020-05-09,-35
2020-05-10,-47
2020-05-11,-29
2020-05-12,-27
2020-05-13,-30
2020-05-14,-32
2020-05-15,-32
2020-05-16,-36
2020-05-17,-37
2020-05-18,-21
2020-05-19,-19
2020-05-20,-11
2020-05-21,-35
2020-05-22,-22
2020-05-23,-32
2020-05-24,-45
2020-05-25,-14
2020-05-26,-13
2020-05-27,-16
2020-05-28,-20
2020-05-29,-22
2020-05-30,-28
2020-05-31,-43
2020-06-01,-2
2020-06-02,-7
2020-06-03,-11
2020-06-04,-23
2020-06-05,-25
2020-06-06,-23
2020-06-07,-25
2020-06-08,-11
2020-06-09,-8
2020-06-10,-10
2020-06-11,-12
2020-06-12,-11
2020-06-13,-17
2020-06-14,-20
2020-06-15,-5
2020-06-16,-7
2020-06-17,-6
2020-06-18,-11
2020-06-19,-8
2020-06-20,-11
2020-06-21,-12
2020-06-22,1
2020-06-23,6
2020-06-24,0
2020-06-25,-3
2020-06-26,-10
2020-06-27,-16
2020-06-28,-4
2020-06-29,-2
2020-06-30,-2
2020-07-01,1
2020-07-02,-1
2020-07-03,-2
2020-07-04,-17
2020-07-05,-10
2020-07-06,2
2020-07-07,9
2020-07-08,-1
2020-07-09,-5
2020-07-10,-4
2020-07-11,-10
2020-07-12,1
2020-07-13,11
2020-07-14,4
2020-07-15,8
2020-07-16,0
2020-07-17,0
2020-07-18,-13
2020-07-19,-1
2020-07-20,16
2020-07-21,20
2020-07-22,11
2020-07-23,8
2020-07-24,-1
2020-07-25,-15
2020-07-26,4
2020-07-27,11
2020-07-28,16
2020-07-29,12
2020-07-30,9
2020-07-31,-9
2020-08-01,-18
2020-08-02,-2
2020-08-03,10
2020-08-04,21
2020-08-05,10
2020-08-06,0
2020-08-07,-12
2020-08-08,-27
2020-08-09,-14
2020-08-10,5
2020-08-11,4
2020-08-12,-1
2020-08-13,-6
2020-08-14,-7
2020-08-15,-15
2020-08-16,-9
2020-08-17,5
2020-08-18,10
2020-08-19,4
2020-08-20,1
2020-08-21,-3
2020-08-22,-14
2020-08-23,-4
2020-08-24,5
2020-08-25,3
2020-08-26,-6
2020-08-27,2
2020-08-28,-6
2020-08-29,-11
2020-08-30,-9
2020-08-31,2
2020-09-01,3
2020-09-02,3
2020-09-03,-13
2020-09-04,-5
2020-09-05,-10
2020-09-06,-3
2020-09-07,-1
2020-09-08,-1
2020-09-09,-5
2020-09-10,-5
2020-09-11,-4
2020-09-12,-10
2020-09-13,3
2020-09-14,2
2020-09-15,4
2020-09-16,-3
2020-09-17,-7
2020-09-18,-7
2020-09-19,-10
2020-09-20,3
2020-09-21,0
2020-09-22,2
2020-09-23,-8
