dates,covid19mobilitytrend_transporthub
2020-02-15,3
2020-02-16,2
2020-02-17,-9
2020-02-18,1
2020-02-19,1
2020-02-20,0
2020-02-21,1
2020-02-22,5
2020-02-23,5
2020-02-24,1
2020-02-25,2
2020-02-26,3
2020-02-27,4
2020-02-28,5
2020-02-29,7
2020-03-01,7
2020-03-02,2
2020-03-03,3
2020-03-04,2
2020-03-05,2
2020-03-06,2
2020-03-07,7
2020-03-08,5
2020-03-09,-1
2020-03-10,-3
2020-03-11,-2
2020-03-12,-6
2020-03-13,-10
2020-03-14,-10
2020-03-15,-13
2020-03-16,-22
2020-03-17,-26
2020-03-18,-30
2020-03-19,-36
2020-03-20,-37
2020-03-21,-36
2020-03-22,-44
2020-03-23,-47
2020-03-24,-46
2020-03-25,-47
2020-03-26,-48
2020-03-27,-49
2020-03-28,-49
2020-03-29,-51
2020-03-30,-50
2020-03-31,-49
2020-04-01,-48
2020-04-02,-51
2020-04-03,-51
2020-04-04,-50
2020-04-05,-54
2020-04-06,-52
2020-04-07,-51
2020-04-08,-51
2020-04-09,-54
2020-04-10,-54
2020-04-11,-49
2020-04-12,-56
2020-04-13,-55
2020-04-14,-50
2020-04-15,-49
2020-04-16,-50
2020-04-17,-51
2020-04-18,-47
2020-04-19,-50
2020-04-20,-49
2020-04-21,-49
2020-04-22,-48
2020-04-23,-50
2020-04-24,-50
2020-04-25,-42
2020-04-26,-48
2020-04-27,-48
2020-04-28,-45
2020-04-29,-46
2020-04-30,-47
2020-05-01,-43
2020-05-02,-35
2020-05-03,-40
2020-05-04,-44
2020-05-05,-43
2020-05-06,-43
2020-05-07,-42
2020-05-08,-43
2020-05-09,-35
2020-05-10,-37
2020-05-11,-44
2020-05-12,-41
2020-05-13,-40
2020-05-14,-42
2020-05-15,-40
2020-05-16,-34
2020-05-17,-39
2020-05-18,-43
2020-05-19,-40
2020-05-20,-38
2020-05-21,-37
2020-05-22,-36
2020-05-23,-30
2020-05-24,-33
2020-05-25,-48
2020-05-26,-37
2020-05-27,-37
2020-05-28,-37
