dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-01,348
2020-03-02,515
2020-03-03,617
2020-03-04,889
2020-03-05,1203
2020-03-06,1523
2020-03-07,1772
2020-03-08,1638
2020-03-09,2397
2020-03-10,3480
2020-03-11,4832
2020-03-12,8891
2020-03-13,11728
2020-03-14,13047
2020-03-15,14442
2020-03-16,27328
2020-03-17,39849
2020-03-18,50396
2020-03-19,60667
2020-03-20,76323
2020-03-21,75805
2020-03-22,73938
2020-03-23,79863
2020-03-24,104605
2020-03-25,114711
2020-03-26,129285
2020-03-27,135850
2020-03-28,121756
2020-03-29,110263
2020-03-30,123493
2020-03-31,142286
2020-04-01,153137
2020-04-02,161795
2020-04-03,169304
2020-04-04,147758
2020-04-05,138656
2020-04-06,143107
2020-04-07,179993
2020-04-08,168334
2020-04-09,174076
2020-04-10,172118
2020-04-11,210493
2020-04-12,111575
2020-04-13,114211
2020-04-14,162586
2020-04-15,172412
2020-04-16,184293
2020-04-17,198617
2020-04-18,167368
2020-04-19,134423
2020-04-20,160545
2020-04-21,221320
2020-04-22,235936
2020-04-23,233372
2020-04-24,259672
2020-04-25,219677
2020-04-26,171690
2020-04-27,225931
2020-04-28,269839
2020-04-29,294899
2020-04-30,322681
2020-05-01,336832
2020-05-02,268454
2020-05-03,207704
2020-05-04,250773
2020-05-05,319458
2020-05-06,359761
2020-05-07,362735
2020-05-08,403763
2020-05-09,335787
2020-05-10,249079
2020-05-11,319938
2020-05-12,422065
2020-05-13,450444
2020-05-14,450399
2020-05-15,445678
2020-05-16,366141
2020-05-17,304469
2020-05-18,353140
2020-05-19,434082
2020-05-20,463006
2020-05-21,459823
2020-05-22,492610
2020-05-23,390392
2020-05-24,346924
2020-05-25,329120
2020-05-26,461503
2020-05-27,553789
2020-05-28,536765
2020-05-29,547321
2020-05-30,454174
2020-05-31,373561
2020-06-01,439452
2020-06-02,522297
2020-06-03,582629
2020-06-04,618808
2020-06-05,573428
2020-06-06,464583
2020-06-07,405716
2020-06-08,449419
2020-06-09,560586
2020-06-10,629040
2020-06-11,615060
2020-06-12,616758
2020-06-13,531849
2020-06-14,413204
2020-06-15,506635
2020-06-16,673173
2020-06-17,706181
2020-06-18,702203
2020-06-19,704527
2020-06-20,584336
2020-06-21,421474
2020-06-22,548126
2020-06-23,700814
2020-06-24,767274
2020-06-25,771742
2020-06-26,810296
2020-06-27,693840
2020-06-28,566401
2020-06-29,665154
2020-06-30,856414
2020-07-01,885037
2020-07-02,859004
2020-07-03,801413
2020-07-04,620839
2020-07-05,527115
2020-07-06,725934
2020-07-07,903863
2020-07-08,981279
2020-07-09,1012346
2020-07-10,1016406
2020-07-11,840495
2020-07-12,698110
2020-07-13,868298
2020-07-14,1004235
2020-07-15,1035695
2020-07-16,1029397
2020-07-17,1047771
2020-07-18,912739
2020-07-19,718510
2020-07-20,907852
2020-07-21,1036732
2020-07-22,1110157
2020-07-23,1084440
2020-07-24,1075074
2020-07-25,882249
2020-07-26,677949
2020-07-27,798079
2020-07-28,968589
2020-07-29,1040979
2020-07-30,1038660
2020-07-31,990988
2020-08-01,793004
2020-08-02,624557
2020-08-03,777367
2020-08-04,884258
2020-08-05,965967
2020-08-06,991066
2020-08-07,1016143
2020-08-08,815965
2020-08-09,626770
2020-08-10,785440
2020-08-11,909628
2020-08-12,1028648
2020-08-13,980679
2020-08-14,961908
2020-08-15,767953
2020-08-16,573003
2020-08-17,677112
2020-08-18,895868
2020-08-19,1005392
2020-08-20,997091
2020-08-21,965849
2020-08-22,794575
2020-08-23,562121
2020-08-24,667078
2020-08-25,906376
2020-08-26,1018302
2020-08-27,1021100
2020-08-28,987630
2020-08-29,798695
2020-08-30,614916
2020-08-31,661983
2020-09-01,908137
2020-09-02,1027857
2020-09-03,1033322
2020-09-04,1000098
2020-09-05,817023
2020-09-06,566087
2020-09-07,415258
2020-09-08,664478
2020-09-09,959737
2020-09-10,1088683
2020-09-11,1101018
2020-09-12,866314
2020-09-13,628342
2020-09-14,709231
2020-09-15,968080
2020-09-16,1140356
2020-09-17,1158618
2020-09-18,1230229
2020-09-19,939179
2020-09-20,624605
2020-09-21,751061
2020-09-22,1030405
2020-09-23,1205830
2020-09-24,1203312
2020-09-25,1130713
2020-09-26,939658
2020-09-27,597705
2020-09-28,668427
2020-09-29,985225
2020-09-30,1201679
2020-10-01,1225444
2020-10-02,1192888
2020-10-03,976617
2020-10-04,641516
2020-10-05,807970
2020-10-06,1228214
2020-10-07,1414298
2020-10-08,1435087
2020-10-09,1402552
2020-10-10,1106671
2020-10-11,748144
2020-10-12,811109
2020-10-13,1065918
2020-10-14,1232849
2020-10-15,1306768
2020-10-16,1332014
2020-10-17,1120938
2020-10-18,771165
2020-10-19,876329
2020-10-20,1278223
2020-10-21,1480937
2020-10-22,1533814
2020-10-23,1466797
2020-10-24,1180398
2020-10-25,794272
2020-10-26,955237
2020-10-27,1341009
