dates,incrementalcount_vaccine_covid_19_administered
2020-12-14,4832
2020-12-15,47812
2020-12-16,160010
2020-12-17,275012
2020-12-18,420748
2020-12-19,184093
2020-12-20,107065
2020-12-21,386746
2020-12-22,451062
2020-12-23,577895
2020-12-24,197803
2020-12-25,12810
2020-12-26,143446
2020-12-27,96815
2020-12-28,597087
2020-12-29,728818
2020-12-30,848447
2020-12-31,426348
2021-01-01,134927
2021-01-02,268660
2021-01-03,141298
2021-01-04,665171
2021-01-05,840041
2021-01-06,1029958
2021-01-07,1177060
2021-01-08,1244102
2021-01-09,512095
2021-01-10,252862
2021-01-11,1078135
2021-01-12,1265267
2021-01-13,1334188
2021-01-14,1325070
2021-01-15,1267918
2021-01-16,651462
2021-01-17,302364
2021-01-18,891260
2021-01-19,1353082
2021-01-20,1614134
2021-01-21,1646672
2021-01-22,1646078
2021-01-23,912932
2021-01-24,403577
2021-01-25,1383907
2021-01-26,1669968
2021-01-27,1937130
2021-01-28,1969183
2021-01-29,1923921
2021-01-30,1021120
2021-01-31,463345
2021-02-01,1415967
2021-02-02,1711356
2021-02-03,2152353
2021-02-04,2355291
2021-02-05,2366426
2021-02-06,1306264
2021-02-07,443147
2021-02-08,1585847
2021-02-09,1980724
2021-02-10,2316856
2021-02-11,2420169
2021-02-12,2603605
2021-02-13,1477533
2021-02-14,591039
2021-02-15,1197798
2021-02-16,1625163
2021-02-17,1973070
2021-02-18,1862226
2021-02-19,1970296
2021-02-20,1310574
2021-02-21,601300
2021-02-22,1468920
2021-02-23,1945479
2021-02-24,2534560
2021-02-25,2944924
2021-02-26,3120413
2021-02-27,1994975
2021-02-28,856122
2021-03-01,2093562
2021-03-02,2472982
2021-03-03,2914829
2021-03-04,3208393
2021-03-05,3240126
2021-03-06,2067503
2021-03-07,933005
2021-03-08,2172931
2021-03-09,2722516
2021-03-10,3143911
2021-03-11,3466981
2021-03-12,3451315
2021-03-13,2201033
2021-03-14,985400
2021-03-15,2281061
2021-03-16,2892237
2021-03-17,3174814
2021-03-18,3400391
2021-03-19,3318492
2021-03-20,2164148
2021-03-21,1027221
2021-03-22,2355720
2021-03-23,3058410
2021-03-24,3552193
2021-03-25,3822889
2021-03-26,3810799
2021-03-27,2475030
2021-03-28,1211387
2021-03-29,2832863
2021-03-30,3591341
2021-03-31,4170833
2021-04-01,4576794
2021-04-02,3644734
2021-04-03,2306895
2021-04-04,764926
2021-04-05,3101758
2021-04-06,3973105
2021-04-07,4358600
2021-04-08,4501463
2021-04-09,4314672
2021-04-10,2893576
2021-04-11,1401812
2021-04-12,3025387
2021-04-13,3484024
2021-04-14,3707117
2021-04-15,3758785
2021-04-16,3614042
2021-04-17,2369402
2021-04-18,1136210
2021-04-19,2591090
2021-04-20,3238093
2021-04-21,3490308
2021-04-22,3508580
2021-04-23,3311029
2021-04-24,2215301
2021-04-25,995844
2021-04-26,2400345
2021-04-27,2906659
2021-04-28,3099859
2021-04-29,3061996
2021-04-30,2924232
2021-05-01,1870877
2021-05-02,882191
2021-05-03,1972044
2021-05-04,2510119
2021-05-05,2562943
2021-05-06,2534369
2021-05-07,2521979
2021-05-08,1542822
2021-05-09,617114
2021-05-10,1611786
2021-05-11,2056683
2021-05-12,2026078
2021-05-13,2287640
2021-05-14,2463205
2021-05-15,1855474
2021-05-16,936480
2021-05-17,1831455
2021-05-18,2082723
2021-05-19,2097207
2021-05-20,2028587
2021-05-21,2071750
2021-05-22,1454958
2021-05-23,660211
2021-05-24,1328158
2021-05-25,1445958
2021-05-26,1444887
2021-05-27,1357178
2021-05-28,1341651
2021-05-29,770773
2021-05-30,386988
2021-05-31,204262
2021-06-01,1286932
2021-06-02,1125987
2021-06-03,1256538
2021-06-04,1415822
2021-06-05,1079572
2021-06-06,520609
2021-06-07,1080823
2021-06-08,1182446
2021-06-09,1173824
2021-06-10,1176504
2021-06-11,1240353
2021-06-12,898482
2021-06-13,395606
2021-06-14,919641
2021-06-15,984805
2021-06-16,950623
2021-06-17,899340
2021-06-18,928004
2021-06-19,577314
2021-06-20,278290
2021-06-21,565281
2021-06-22,759722
2021-06-23,740412
2021-06-24,703212
2021-06-25,771027
2021-06-26,501543
2021-06-27,268754
2021-06-28,557471
2021-06-29,631617
2021-06-30,635959
2021-07-01,616823
2021-07-02,623549
2021-07-03,358680
2021-07-04,50942
2021-07-05,398806
2021-07-06,586754
2021-07-07,573724
2021-07-08,568665
2021-07-09,634478
2021-07-10,402187
2021-07-11,217390
2021-07-12,523134
2021-07-13,529474
2021-07-14,534759
2021-07-15,544042
2021-07-16,625183
2021-07-17,400952
2021-07-18,234384
2021-07-19,569052
2021-07-20,604359
2021-07-21,633992
2021-07-22,653687
2021-07-23,749273
2021-07-24,464647
2021-07-25,261118
2021-07-26,645828
2021-07-27,704198
2021-07-28,723591
2021-07-29,724028
2021-07-30,841064
2021-07-31,519395
2021-08-01,339026
2021-08-02,725327
2021-08-03,767613
2021-08-04,783263
2021-08-05,798924
2021-08-06,915613
2021-08-07,563497
2021-08-08,353714
2021-08-09,789147
2021-08-10,806338
2021-08-11,775437
2021-08-12,810533
2021-08-13,954761
2021-08-14,630114
2021-08-15,403007
2021-08-16,876518
2021-08-17,930875
2021-08-18,960290
2021-08-19,952227
2021-08-20,1115873
2021-08-21,672811
2021-08-22,393925
2021-08-23,925509
2021-08-24,956031
2021-08-25,972763
2021-08-26,996000
2021-08-27,1177427
2021-08-28,716714
2021-08-29,433168
2021-08-30,938000
2021-08-31,943982
2021-09-01,954652
2021-09-02,902055
2021-09-03,1047797
2021-09-04,564455
2021-09-05,369140
2021-09-06,179612
2021-09-07,916414
2021-09-08,851692
2021-09-09,854801
2021-09-10,1042658
2021-09-11,604204
2021-09-12,354351
2021-09-13,786637
2021-09-14,756377
2021-09-15,770730
2021-09-16,767502
2021-09-17,910734
2021-09-18,526553
2021-09-19,312048
2021-09-20,703708
2021-09-21,683215
2021-09-22,670461
2021-09-23,680768
2021-09-24,990119
2021-09-25,675227
2021-09-26,411017
2021-09-27,1033745
2021-09-28,1138625
2021-09-29,1147079
2021-09-30,1173256
2021-10-01,1349212
2021-10-02,633970
2021-10-03,368359
2021-10-04,991587
2021-10-05,1024256
2021-10-06,1040749
2021-10-07,1041550
2021-10-08,1168381
2021-10-09,538588
2021-10-10,316935
2021-10-11,858689
2021-10-12,936086
2021-10-13,916717
2021-10-14,919700
2021-10-15,1064457
2021-10-16,495530
2021-10-17,271313
2021-10-18,838910
2021-10-19,830838
2021-10-20,845934
2021-10-21,869282
2021-10-22,1389193
2021-10-23,832984
2021-10-24,475335
2021-10-25,1537071
2021-10-26,1575661
2021-10-27,1634777
2021-10-28,1622728
2021-10-29,1803203
2021-10-30,824898
2021-10-31,440942
2021-11-01,1504069
2021-11-02,1516835
2021-11-03,1584746
2021-11-04,1658455
2021-11-05,1937786
2021-11-06,1050637
2021-11-07,563499
2021-11-08,1482647
2021-11-09,1657479
2021-11-10,1795272
2021-11-11,1616482
2021-11-12,2011134
2021-11-13,1187618
2021-11-14,584520
2021-11-15,1570129
2021-11-16,1701303
2021-11-17,1779782
2021-11-18,1807797
2021-11-19,2098489
2021-11-20,1245863
2021-11-21,653204
2021-11-22,1836151
2021-11-23,1808548
2021-11-24,1402386
2021-11-25,29422
2021-11-26,1220728
2021-11-27,903181
2021-11-28,598068
2021-11-29,1683735
2021-11-30,1950825
2021-12-01,2206812
2021-12-02,2195997
2021-12-03,2477758
2021-12-04,1500962
2021-12-05,738917
2021-12-06,1853980
2021-12-07,1932507
2021-12-08,1948152
2021-12-09,1946955
2021-12-10,2139409
2021-12-11,1269864
2021-12-12,638362
2021-12-13,1633859
2021-12-14,1740137
2021-12-15,1740914
2021-12-16,1708483
2021-12-17,1959919
2021-12-18,1130702
2021-12-19,646223
2021-12-20,1858195
2021-12-21,1990492
2021-12-22,1883173
2021-12-23,1475980
2021-12-24,383580
2021-12-25,6982
2021-12-26,483167
2021-12-27,1540029
2021-12-28,1709057
2021-12-29,1691328
2021-12-30,1549267
2021-12-31,620340
2022-01-01,118814
2022-01-02,500352
2022-01-03,1251849
2022-01-04,1425967
2022-01-05,1464127
2022-01-06,1473208
2022-01-07,1661408
2022-01-08,1055049
2022-01-09,501341
2022-01-10,1268796
2022-01-11,1318482
2022-01-12,1324421
2022-01-13,1303664
2022-01-14,1481236
2022-01-15,795692
2022-01-16,393795
2022-01-17,832071
2022-01-18,1008061
2022-01-19,988845
2022-01-20,945575
2022-01-21,1092965
2022-01-22,626154
2022-01-23,334253
2022-01-24,804075
2022-01-25,810713
2022-01-26,800134
2022-01-27,797848
2022-01-28,964908
2022-01-29,474443
2022-01-30,267226
2022-01-31,636329
2022-02-01,622995
2022-02-02,578540
2022-02-03,526157
2022-02-04,662858
2022-02-05,442561
2022-02-06,215408
2022-02-07,488797
2022-02-08,507088
2022-02-09,517088
2022-02-10,515057
2022-02-11,630471
2022-02-12,349933
2022-02-13,154755
2022-02-14,345872
2022-02-15,406632
2022-02-16,419284
2022-02-17,412588
2022-02-18,531828
2022-02-19,284947
2022-02-20,155769
2022-02-21,319993
2022-02-22,357092
2022-02-23,347215
2022-02-24,333232
2022-02-25,398584
2022-02-26,245373
2022-02-27,124326
2022-02-28,319874
2022-03-01,284489
2022-03-02,261717
2022-03-03,257748
2022-03-04,322631
2022-03-05,183940
2022-03-06,89973
2022-03-07,214253
2022-03-08,217526
2022-03-09,216401
2022-03-10,216461
2022-03-11,262996
2022-03-12,143519
2022-03-13,74895
2022-03-14,198145
2022-03-15,207776
2022-03-16,211194
2022-03-17,200879
2022-03-18,256321
2022-03-19,146596
2022-03-20,76896
2022-03-21,191990
2022-03-22,185532
2022-03-23,195659
2022-03-24,191177
2022-03-25,234936
2022-03-26,125112
2022-03-27,65129
2022-03-28,174809
2022-03-29,199533
2022-03-30,404861
2022-03-31,559125
2022-04-01,666251
2022-04-02,347652
2022-04-03,210907
2022-04-04,563691
2022-04-05,559034
2022-04-06,581474
2022-04-07,587454
2022-04-08,678921
2022-04-09,340646
2022-04-10,197901
2022-04-11,584462
2022-04-12,619558
2022-04-13,587116
2022-04-14,593844
2022-04-15,572608
2022-04-16,261803
2022-04-17,60319
2022-04-18,518434
2022-04-19,546232
2022-04-20,540974
2022-04-21,509815
2022-04-22,500789
2022-04-23,262546
2022-04-24,135249
2022-04-25,431219
2022-04-26,460240
2022-04-27,479352
2022-04-28,483604
2022-04-29,515652
2022-04-30,244063
2022-05-01,135822
2022-05-02,395799
2022-05-03,423888
2022-05-04,421048
2022-05-05,415607
2022-05-06,458685
2022-05-07,208637
2022-05-08,91822
2022-05-09,392981
2022-05-10,425519
2022-05-11,427262
2022-05-12,437339
2022-05-13,476412
2022-05-14,240612
2022-05-15,132298
2022-05-16,390114
2022-05-17,413750
2022-05-18,423733
2022-05-19,444352
2022-05-20,516057
2022-05-21,271723
2022-05-22,155164
2022-05-23,440500
2022-05-24,431373
2022-05-25,419143
2022-05-26,406092
2022-05-27,450116
2022-05-28,202559
2022-05-29,113328
2022-05-30,32167
2022-05-31,378402
2022-06-01,374979
2022-06-02,363136
2022-06-03,404408
