dates,cumulativecount_vaccine_covid_19_administered
2021-01-25,0
2021-02-01,207
2021-02-17,3843
2021-03-24,117323
2021-05-12,220646
2021-05-31,400801
2021-06-08,455242
2021-06-20,598863
2021-06-24,706948
2021-07-12,901530
2021-07-19,1040903
2021-07-24,1095494
2021-07-26,1156482
2021-08-03,1237673
2021-08-09,1297090
2021-08-19,1426429
2021-08-25,1496498
2021-09-01,1564974
2021-09-09,1591414
2021-09-15,1625865
2021-09-22,1633952
2021-09-30,1655555
2021-10-07,1686047
2021-10-14,1713794
2021-10-21,1725697
2021-10-28,1749997
2021-11-04,1760061
2021-11-10,1764345
2021-11-18,1792254
2021-11-19,1827407
2021-11-23,1875132
2021-12-17,2013261
2021-12-23,2016830
2021-12-28,2036896
2022-02-15,2353567
2022-05-29,2548623
2022-06-05,2551638
2022-06-19,2554648
2022-06-26,2559789
2022-07-10,2563999
2022-07-17,2564102
2022-07-24,2566599
2022-08-07,2569905
2022-08-14,2571682
2022-08-21,2572824
2022-08-28,2574154
2022-09-04,2580909
2022-09-18,2583907
2022-09-25,2584578
2022-10-09,2609428
2022-10-16,2609899
2022-10-30,2610884
2022-11-06,2611122
2022-11-13,2611353
2022-11-27,2612048
2022-12-04,2612343
2022-12-18,2612729
2023-01-01,2613037
2023-02-05,2613825
2023-02-19,2614136
2023-02-26,2614235
2023-03-05,2614332
2023-03-26,2614619
