dates,covid19mobilitytrend_park
2020-02-15,-12
2020-02-16,12
2020-02-17,7
2020-02-18,24
2020-02-19,27
2020-02-20,34
2020-02-21,43
2020-02-22,-4
2020-02-23,8
2020-02-24,-4
2020-02-25,5
2020-02-26,-6
2020-02-27,-15
2020-02-28,-16
2020-02-29,-14
2020-03-01,-2
2020-03-02,-15
2020-03-03,-2
2020-03-04,-1
2020-03-05,-2
2020-03-06,-9
2020-03-07,-30
2020-03-08,-24
2020-03-09,-23
2020-03-10,-13
2020-03-11,1
2020-03-12,-15
2020-03-13,-41
2020-03-14,-30
2020-03-15,-15
2020-03-16,-20
2020-03-17,-15
2020-03-18,-8
2020-03-19,-26
2020-03-20,-68
2020-03-21,-83
2020-03-22,-88
2020-03-23,-83
2020-03-24,-83
2020-03-25,-88
2020-03-26,-85
2020-03-27,-84
2020-03-28,-88
2020-03-29,-88
2020-03-30,-82
2020-03-31,-79
2020-04-01,-81
2020-04-02,-77
2020-04-03,-81
2020-04-04,-84
2020-04-05,-88
2020-04-06,-77
2020-04-07,-76
2020-04-08,-78
2020-04-09,-77
2020-04-10,-79
2020-04-11,-83
2020-04-12,-87
2020-04-13,-79
2020-04-14,-76
2020-04-15,-79
2020-04-16,-74
2020-04-17,-77
2020-04-18,-84
2020-04-19,-86
2020-04-20,-76
2020-04-21,-74
2020-04-22,-75
2020-04-23,-75
2020-04-24,-78
2020-04-25,-84
2020-04-26,-88
2020-04-27,-75
2020-04-28,-71
2020-04-29,-73
2020-04-30,-72
2020-05-01,-78
2020-05-02,-80
2020-05-03,-88
2020-05-04,-72
2020-05-05,-69
2020-05-06,-69
2020-05-07,-69
2020-05-08,-71
2020-05-09,-76
2020-05-10,-83
2020-05-11,-69
2020-05-12,-67
2020-05-13,-69
2020-05-14,-70
2020-05-15,-66
2020-05-16,-74
2020-05-17,-83
2020-05-18,-63
2020-05-19,-60
2020-05-20,-61
2020-05-21,-63
2020-05-22,-63
2020-05-23,-72
2020-05-24,-82
2020-05-25,-61
2020-05-26,-57
2020-05-27,-58
2020-05-28,-57
2020-05-29,-55
2020-05-30,-65
2020-05-31,-50
2020-06-01,-41
2020-06-02,-40
2020-06-03,-39
2020-06-04,-39
2020-06-05,-41
2020-06-06,-48
2020-06-07,-56
2020-06-08,-44
2020-06-09,-43
2020-06-10,-42
2020-06-11,-39
2020-06-12,-43
2020-06-13,-45
2020-06-14,-44
2020-06-15,-19
2020-06-16,-15
2020-06-17,-31
2020-06-18,-29
2020-06-19,-30
2020-06-20,-36
2020-06-21,-24
2020-06-22,-27
2020-06-23,-15
2020-06-24,-20
2020-06-25,-25
2020-06-26,-22
2020-06-27,-37
2020-06-28,-21
2020-06-29,-24
2020-06-30,-17
2020-07-01,-25
2020-07-02,-28
2020-07-03,-28
2020-07-04,-29
2020-07-05,-22
2020-07-06,-34
2020-07-07,-27
2020-07-08,-27
2020-07-09,-29
2020-07-10,-31
2020-07-11,-36
