dates,covid19mobilitytrend_localbusiness
2020-02-15,3
2020-02-16,1
2020-02-17,-4
2020-02-18,-1
2020-02-19,-3
2020-02-20,-2
2020-02-21,-36
2020-02-22,-1
2020-02-23,-3
2020-02-24,-4
2020-02-25,0
2020-02-26,0
2020-02-27,3
2020-02-28,2
2020-02-29,17
2020-03-01,17
2020-03-02,7
2020-03-03,7
2020-03-04,4
2020-03-05,5
2020-03-06,-2
2020-03-07,1
2020-03-08,4
2020-03-09,-2
2020-03-10,-6
2020-03-11,5
2020-03-12,-24
2020-03-13,-28
2020-03-14,-3
2020-03-15,2
2020-03-16,-3
2020-03-17,-11
2020-03-18,-8
2020-03-19,-15
2020-03-20,-75
2020-03-21,-83
2020-03-22,-90
2020-03-23,-83
2020-03-24,-88
2020-03-25,-95
2020-03-26,-92
2020-03-27,-92
2020-03-28,-91
2020-03-29,-89
2020-03-30,-88
2020-03-31,-88
2020-04-01,-88
2020-04-02,-78
2020-04-03,-83
2020-04-04,-82
2020-04-05,-91
2020-04-06,-80
2020-04-07,-80
2020-04-08,-82
2020-04-09,-82
2020-04-10,-84
2020-04-11,-83
2020-04-12,-90
2020-04-13,-81
2020-04-14,-80
2020-04-15,-82
2020-04-16,-80
2020-04-17,-83
2020-04-18,-84
2020-04-19,-91
2020-04-20,-81
2020-04-21,-80
2020-04-22,-82
2020-04-23,-81
2020-04-24,-84
2020-04-25,-84
2020-04-26,-92
2020-04-27,-79
2020-04-28,-78
2020-04-29,-80
2020-04-30,-77
2020-05-01,-84
2020-05-02,-79
2020-05-03,-92
2020-05-04,-75
2020-05-05,-74
2020-05-06,-75
2020-05-07,-75
2020-05-08,-77
2020-05-09,-76
2020-05-10,-89
2020-05-11,-73
2020-05-12,-73
2020-05-13,-75
2020-05-14,-73
2020-05-15,-70
2020-05-16,-67
2020-05-17,-88
2020-05-18,-56
2020-05-19,-57
2020-05-20,-57
2020-05-21,-54
2020-05-22,-58
2020-05-23,-57
2020-05-24,-86
2020-05-25,-54
2020-05-26,-51
2020-05-27,-52
2020-05-28,-48
2020-05-29,-51
2020-05-30,-50
2020-05-31,-18
2020-06-01,-17
2020-06-02,-20
2020-06-03,-21
2020-06-04,-22
2020-06-05,-27
2020-06-06,-16
2020-06-07,-27
2020-06-08,-24
2020-06-09,-26
2020-06-10,-26
2020-06-11,-25
2020-06-12,-28
2020-06-13,-15
2020-06-14,-22
2020-06-15,-21
2020-06-16,-18
2020-06-17,-22
2020-06-18,-22
2020-06-19,-25
2020-06-20,-14
2020-06-21,-18
2020-06-22,-20
2020-06-23,-16
2020-06-24,-16
2020-06-25,-16
2020-06-26,-14
2020-06-27,-8
2020-06-28,-5
2020-06-29,-7
2020-06-30,-1
2020-07-01,-9
2020-07-02,-10
2020-07-03,-13
2020-07-04,-3
2020-07-05,-7
2020-07-06,-15
2020-07-07,-11
2020-07-08,-14
2020-07-09,-14
2020-07-10,-17
2020-07-11,-6
2020-07-12,-9
2020-07-13,-16
2020-07-14,-13
2020-07-15,-15
2020-07-16,-14
2020-07-17,-17
2020-07-18,-8
2020-07-19,-12
2020-07-20,-17
2020-07-21,-17
2020-07-22,-17
2020-07-23,-18
2020-07-24,-19
2020-07-25,-9
2020-07-26,-13
2020-07-27,-15
2020-07-28,-9
2020-07-29,-4
2020-07-30,-3
2020-07-31,-5
2020-08-01,-3
2020-08-02,0
2020-08-03,-1
2020-08-04,-9
2020-08-05,-9
2020-08-06,-9
2020-08-07,-13
2020-08-08,-4
2020-08-09,-4
2020-08-10,-12
2020-08-11,-12
2020-08-12,-10
2020-08-13,-11
2020-08-14,-11
2020-08-15,-21
2020-08-16,-9
2020-08-17,-15
2020-08-18,-12
2020-08-19,-14
2020-08-20,-15
2020-08-21,-18
2020-08-22,-13
2020-08-23,-17
2020-08-24,-16
2020-08-25,-11
2020-08-26,-10
2020-08-27,-6
2020-08-28,-5
2020-08-29,1
2020-08-30,2
2020-08-31,-6
2020-09-01,-4
2020-09-02,-7
2020-09-03,-8
2020-09-04,-8
2020-09-05,1
2020-09-06,2
2020-09-07,-12
2020-09-08,-3
2020-09-09,-9
2020-09-10,-10
2020-09-11,-9
2020-09-12,-2
2020-09-13,1
2020-09-14,-8
2020-09-15,-5
2020-09-16,-7
2020-09-17,-10
2020-09-18,-13
2020-09-19,-10
2020-09-20,-6
2020-09-21,-13
2020-09-22,-10
2020-09-23,-14
2020-09-24,-15
2020-09-25,-13
2020-09-26,-6
2020-09-27,-6
2020-09-28,-8
2020-09-29,-4
2020-09-30,-4
2020-10-01,-7
2020-10-02,-5
2020-10-03,-1
2020-10-04,0
2020-10-05,-6
2020-10-06,-8
2020-10-07,-11
2020-10-08,-11
2020-10-09,-12
2020-10-10,-8
2020-10-11,-4
2020-10-12,-12
2020-10-13,-10
2020-10-14,-10
2020-10-15,-12
2020-10-16,-13
2020-10-17,-17
2020-10-18,-12
2020-10-19,-14
2020-10-20,-12
2020-10-21,-13
2020-10-22,-13
2020-10-23,-16
2020-10-24,-18
2020-10-25,-15
2020-10-26,-10
2020-10-27,-4
2020-10-28,-2
2020-10-29,-3
2020-10-30,-1
2020-10-31,2
2020-11-01,9
2020-11-02,-17
2020-11-03,-1
2020-11-04,-4
2020-11-05,-6
2020-11-06,-9
2020-11-07,-5
2020-11-08,-3
2020-11-09,-8
2020-11-10,-4
2020-11-11,-3
2020-11-12,-5
2020-11-13,-10
2020-11-14,-34
2020-11-15,-10
2020-11-16,-12
2020-11-17,-8
2020-11-18,-10
2020-11-19,-10
2020-11-20,-10
2020-11-21,-8
2020-11-22,-11
2020-11-23,-10
2020-11-24,-7
2020-11-25,-6
2020-11-26,-2
2020-11-27,6
2020-11-28,4
2020-11-29,10
2020-11-30,0
2020-12-01,5
2020-12-02,3
2020-12-03,2
2020-12-04,-3
2020-12-05,1
2020-12-06,6
2020-12-07,-1
2020-12-08,2
2020-12-09,-2
2020-12-10,-3
2020-12-11,-4
2020-12-12,-1
2020-12-13,6
2020-12-14,-3
2020-12-15,-3
2020-12-16,6
2020-12-17,6
2020-12-18,8
2020-12-19,12
2020-12-20,31
2020-12-21,24
2020-12-22,29
2020-12-23,33
2020-12-24,59
2020-12-25,-27
2020-12-26,-3
2020-12-27,8
2020-12-28,15
2020-12-29,20
2020-12-30,25
2020-12-31,33
2021-01-01,-50
2021-01-02,-40
2021-01-03,-9
2021-01-04,-3
2021-01-05,0
2021-01-06,-3
2021-01-07,-14
2021-01-08,-15
2021-01-09,-12
2021-01-10,-17
2021-01-11,-13
2021-01-12,-18
2021-01-13,-12
2021-01-14,-15
2021-01-15,-18
2021-01-16,-15
2021-01-17,-13
2021-01-18,-17
2021-01-19,-16
2021-01-20,-18
2021-01-21,-18
2021-01-22,-19
2021-01-23,-15
2021-01-24,-18
2021-01-25,-18
2021-01-26,-9
2021-01-27,-4
2021-01-28,-28
2021-01-29,-6
2021-01-30,-2
2021-01-31,3
2021-02-01,-24
2021-02-02,-6
2021-02-03,-12
2021-02-04,-14
2021-02-05,-16
2021-02-06,-12
2021-02-07,-14
2021-02-08,-15
2021-02-09,-9
2021-02-10,-10
2021-02-11,-3
2021-02-12,-30
2021-02-13,-10
2021-02-14,2
2021-02-15,-13
2021-02-16,-13
2021-02-17,-14
2021-02-18,-14
2021-02-19,-17
2021-02-20,-10
2021-02-21,-9
2021-02-22,-13
2021-02-23,-9
2021-02-24,-7
2021-02-25,-6
2021-02-26,-5
2021-02-27,4
2021-02-28,5
2021-03-01,-1
2021-03-02,0
2021-03-03,-4
2021-03-04,-4
2021-03-05,-9
2021-03-06,-7
2021-03-07,-22
2021-03-08,-17
2021-03-09,-12
2021-03-10,-88
2021-03-11,-79
2021-03-12,-76
2021-03-13,-80
2021-03-14,-93
2021-03-15,-77
2021-03-16,-75
2021-03-17,-76
2021-03-18,-74
2021-03-19,-76
2021-03-20,-77
2021-03-21,-91
2021-03-22,-71
2021-03-23,-70
2021-03-24,-73
2021-03-25,-72
2021-03-26,-72
2021-03-27,-71
2021-03-28,-90
2021-03-29,-66
2021-03-30,-67
2021-03-31,-69
2021-04-01,-64
2021-04-02,-63
2021-04-03,-62
2021-04-04,-89
2021-04-05,-52
2021-04-06,-50
2021-04-07,-52
2021-04-08,-51
2021-04-09,-52
2021-04-10,-55
2021-04-11,-90
2021-04-12,-43
2021-04-13,-61
2021-04-14,-49
2021-04-15,-48
2021-04-16,-53
2021-04-17,-51
2021-04-18,-89
2021-04-19,-40
2021-04-20,-40
2021-04-21,-44
2021-04-22,-44
2021-04-23,-44
2021-04-24,-43
2021-04-25,-88
2021-04-26,-37
2021-04-27,-41
2021-04-28,-66
2021-04-29,-38
2021-04-30,-37
2021-05-01,-27
2021-05-02,-25
2021-05-03,-10
2021-05-04,-13
2021-05-05,-18
2021-05-06,-23
2021-05-07,-24
2021-05-08,-14
2021-05-09,-25
2021-05-10,-17
2021-05-11,-15
2021-05-12,-14
2021-05-13,-14
2021-05-14,-42
2021-05-15,-18
2021-05-16,-25
2021-05-17,-16
2021-05-18,-16
2021-05-19,-19
2021-05-20,-22
2021-05-21,-23
2021-05-22,-12
2021-05-23,-19
2021-05-24,-13
2021-05-25,-15
2021-05-26,-15
2021-05-27,-6
2021-05-28,-5
2021-05-29,8
2021-05-30,6
2021-05-31,-6
2021-06-01,-5
2021-06-02,-8
2021-06-03,-11
2021-06-04,-20
2021-06-05,-9
2021-06-06,-13
2021-06-07,-11
2021-06-08,-10
2021-06-09,-13
2021-06-10,-11
2021-06-11,-17
2021-06-12,-10
2021-06-13,-14
2021-06-14,-9
2021-06-15,-12
2021-06-16,-16
2021-06-17,-19
2021-06-18,-21
2021-06-19,-14
2021-06-20,-16
2021-06-21,-17
2021-06-22,-16
2021-06-23,-17
2021-06-24,-17
2021-06-25,-15
2021-06-26,-10
2021-06-27,-8
2021-06-28,-3
2021-06-29,-5
2021-06-30,-6
2021-07-01,2
2021-07-02,0
2021-07-03,8
2021-07-04,11
2021-07-05,5
2021-07-06,0
2021-07-07,-6
2021-07-08,-6
2021-07-09,-10
2021-07-10,-1
2021-07-11,-2
2021-07-12,-5
2021-07-13,-4
2021-07-14,-5
2021-07-15,-7
2021-07-16,-10
2021-07-17,-3
2021-07-18,-3
2021-07-19,-5
2021-07-20,-2
2021-07-21,-10
2021-07-22,-6
2021-07-23,-10
2021-07-24,-1
2021-07-25,-1
2021-07-26,-3
2021-07-27,-1
2021-07-28,-3
2021-07-29,6
2021-07-30,5
2021-07-31,15
2021-08-01,13
2021-08-02,9
2021-08-03,11
2021-08-04,4
2021-08-05,5
2021-08-06,1
2021-08-07,11
2021-08-08,7
2021-08-09,5
2021-08-10,6
2021-08-11,5
2021-08-12,4
2021-08-13,0
2021-08-14,7
2021-08-15,7
2021-08-16,5
2021-08-17,3
2021-08-18,1
2021-08-19,0
2021-08-20,-1
2021-08-21,7
2021-08-22,11
2021-08-23,2
2021-08-24,3
2021-08-25,2
2021-08-26,5
2021-08-27,-4
2021-08-28,1
2021-08-29,1
2021-08-30,17
2021-08-31,19
2021-09-01,15
2021-09-02,12
2021-09-03,7
2021-09-04,14
2021-09-05,16
2021-09-06,11
2021-09-07,11
2021-09-08,7
2021-09-09,6
2021-09-10,3
2021-09-11,-15
2021-09-12,12
2021-09-13,3
2021-09-14,4
2021-09-15,3
2021-09-16,2
2021-09-17,-1
2021-09-18,5
2021-09-19,5
2021-09-20,3
2021-09-21,5
