dates,covid19mobilitytrend_park
2020-02-15,-4
2020-02-16,-5
2020-02-17,-1
2020-02-18,-6
2020-02-19,-10
2020-02-20,-12
2020-02-21,-4
2020-02-22,-14
2020-02-23,-11
2020-02-24,-4
2020-02-25,2
2020-02-26,-2
2020-02-27,5
2020-02-28,3
2020-02-29,3
2020-03-01,4
2020-03-02,4
2020-03-03,6
2020-03-04,8
2020-03-05,8
2020-03-06,0
2020-03-07,7
2020-03-08,9
2020-03-09,4
2020-03-10,12
2020-03-11,5
2020-03-12,8
2020-03-13,3
2020-03-14,7
2020-03-15,5
2020-03-16,7
2020-03-17,9
2020-03-18,8
2020-03-19,8
2020-03-20,2
2020-03-21,-6
2020-03-22,-21
2020-03-23,-10
2020-03-24,-9
2020-03-25,-10
2020-03-26,-9
2020-03-27,-15
2020-03-28,-12
2020-03-29,-21
2020-03-30,-14
2020-03-31,-11
2020-04-01,-15
2020-04-02,-17
2020-04-03,-20
2020-04-04,-28
2020-04-05,-27
2020-04-06,-11
2020-04-07,-11
2020-04-08,-17
2020-04-09,-14
2020-04-10,-20
2020-04-11,-20
2020-04-12,-24
2020-04-13,-15
2020-04-14,-17
2020-04-15,-16
2020-04-16,-12
2020-04-17,-15
2020-04-18,-21
2020-04-19,-29
2020-04-20,-13
2020-04-21,-16
2020-04-22,-11
2020-04-23,-13
2020-04-24,-19
2020-04-25,-18
2020-04-26,-31
2020-04-27,-16
2020-04-28,-8
2020-04-29,-13
2020-04-30,-4
2020-05-01,-15
2020-05-02,-12
2020-05-03,-28
2020-05-04,-5
2020-05-05,-6
2020-05-06,-6
2020-05-07,-2
2020-05-08,-12
2020-05-09,-8
2020-05-10,-31
2020-05-11,-5
2020-05-12,-9
2020-05-13,-9
2020-05-14,-7
2020-05-15,-9
2020-05-16,-6
2020-05-17,-18
2020-05-18,-5
2020-05-19,-12
2020-05-20,-6
2020-05-21,-2
2020-05-22,-11
2020-05-23,-5
2020-05-24,-10
2020-05-25,-11
2020-05-26,-3
2020-05-27,-4
2020-05-28,-8
2020-05-29,-4
2020-05-30,-2
2020-05-31,-7
2020-06-01,-6
2020-06-02,-6
2020-06-03,1
2020-06-04,1
2020-06-05,1
2020-06-06,2
2020-06-07,-6
2020-06-08,6
2020-06-09,-2
2020-06-10,-2
2020-06-11,11
2020-06-12,1
2020-06-13,7
2020-06-14,2
2020-06-15,7
2020-06-16,10
2020-06-17,3
2020-06-18,3
2020-06-19,4
2020-06-20,-2
2020-06-21,-5
2020-06-22,4
2020-06-23,6
2020-06-24,6
2020-06-25,9
2020-06-26,6
2020-06-27,4
2020-06-28,-5
2020-06-29,10
2020-06-30,12
2020-07-01,16
2020-07-02,18
2020-07-03,14
2020-07-04,10
2020-07-05,9
2020-07-06,10
2020-07-07,14
2020-07-08,11
2020-07-09,6
2020-07-10,8
2020-07-11,7
2020-07-12,3
2020-07-13,9
2020-07-14,8
2020-07-15,5
2020-07-16,2
2020-07-17,4
2020-07-18,6
2020-07-19,2
2020-07-20,5
2020-07-21,8
2020-07-22,9
2020-07-23,8
2020-07-24,8
2020-07-25,15
2020-07-26,7
2020-07-27,13
2020-07-28,17
2020-07-29,13
2020-07-30,26
2020-07-31,13
2020-08-01,16
2020-08-02,11
2020-08-03,17
2020-08-04,16
2020-08-05,14
2020-08-06,16
2020-08-07,21
2020-08-08,29
2020-08-09,18
2020-08-10,25
2020-08-11,24
2020-08-12,23
2020-08-13,21
2020-08-14,18
2020-08-15,22
2020-08-16,16
2020-09-11,58
2020-09-12,70
2020-09-13,58
2020-09-14,72
2020-09-15,53
2020-09-16,56
2020-09-17,55
2020-09-18,55
2020-09-19,59
2020-09-20,43
2020-09-21,56
2020-09-22,55
2020-09-23,52
2020-09-24,46
2020-09-25,41
2020-09-26,47
2020-09-27,41
2020-09-28,56
2020-09-29,49
2020-09-30,38
2020-10-01,37
2020-10-02,29
2020-10-03,35
2020-10-04,27
2020-10-05,33
2020-10-06,30
2020-10-07,26
2020-10-08,29
2020-10-09,17
2020-10-10,32
2020-10-11,17
2020-10-12,39
2020-10-13,35
2020-10-14,31
2020-10-15,31
2020-10-16,33
2020-10-17,38
2020-10-18,30
2020-10-19,32
2020-10-20,27
2020-10-21,35
2020-10-22,37
2020-10-23,34
2020-10-24,37
2020-10-25,30
2020-10-26,37
2020-10-27,34
2020-10-28,36
2020-10-29,25
2020-10-30,25
2020-10-31,33
2020-11-01,30
2020-11-02,31
2020-11-03,28
2020-11-04,26
2020-11-05,27
2020-11-06,27
2020-11-07,33
