dates,cumulativecount_vaccine_covid_19_administered
2021-03-09,0
2021-03-24,42092
2021-04-08,82753
2021-04-13,100000
2021-04-17,160000
2021-05-31,311938
2021-06-08,318666
2021-06-10,347246
2021-07-19,454208
2021-08-03,474776
2021-08-20,535518
2021-09-05,651941
2021-09-17,832822
2021-09-24,997632
2021-10-01,1125671
2021-10-08,1215025
2021-10-15,1287154
2021-10-29,1375481
2021-11-05,1412904
2021-11-12,1453570
2021-11-19,1507722
2021-11-26,1665087
2021-12-03,1930935
2021-12-10,2159257
2021-12-17,2294900
2021-12-24,2377399
2021-12-31,2413619
2022-01-07,2446683
2022-01-14,2480664
2022-01-21,2515341
2022-03-04,2734547
2022-03-11,2757575
2022-07-17,3222792
2022-07-24,3222792
2022-08-07,3262548
2022-08-14,3262548
2022-08-28,3274089
2022-09-11,3286253
2022-10-02,3294374
2022-10-09,3295699
2022-10-16,3298931
2022-10-30,3381542
2022-11-13,3384742
2022-11-20,3392046
2022-12-04,3395775
2022-12-18,3396543
2023-01-01,3398304
2023-01-15,3398445
2023-03-19,3399716
2023-04-02,3401991
