dates,covid19mobilitytrend_localbusiness
2020-02-15,-2
2020-02-16,-3
2020-02-17,-6
2020-02-18,-6
2020-02-19,-9
2020-02-20,-9
2020-02-21,-9
2020-02-22,-33
2020-02-23,-16
2020-02-24,-11
2020-02-25,-8
2020-02-26,-8
2020-02-27,-7
2020-02-28,-8
2020-02-29,-6
2020-03-01,-6
2020-03-02,-7
2020-03-03,-7
2020-03-04,-3
2020-03-05,-3
2020-03-06,-7
2020-03-07,-4
2020-03-08,1
2020-03-09,-6
2020-03-10,-5
2020-03-11,-6
2020-03-12,-4
2020-03-13,-5
2020-03-14,-4
2020-03-15,-6
2020-03-16,-7
2020-03-17,-9
2020-03-18,-9
2020-03-19,-9
2020-03-20,-12
2020-03-21,-17
2020-03-22,-30
2020-03-23,-24
2020-03-24,-27
2020-03-25,-28
2020-03-26,-28
2020-03-27,-30
2020-03-28,-30
2020-03-29,-37
2020-03-30,-28
2020-03-31,-28
2020-04-01,-33
2020-04-02,-35
2020-04-03,-37
2020-04-04,-45
2020-04-05,-42
2020-04-06,-32
2020-04-07,-31
2020-04-08,-33
2020-04-09,-33
2020-04-10,-37
2020-04-11,-37
2020-04-12,-40
2020-04-13,-40
2020-04-14,-31
2020-04-15,-33
2020-04-16,-31
2020-04-17,-36
2020-04-18,-34
2020-04-19,-40
2020-04-20,-30
2020-04-21,-30
2020-04-22,-33
2020-04-23,-31
2020-04-24,-35
2020-04-25,-32
2020-04-26,-47
2020-04-27,-39
2020-04-28,-28
2020-04-29,-29
2020-04-30,-25
2020-05-01,-40
2020-05-02,-33
2020-05-03,-46
2020-05-04,-28
2020-05-05,-28
2020-05-06,-28
2020-05-07,-26
2020-05-08,-30
2020-05-09,-28
2020-05-10,-40
2020-05-11,-25
2020-05-12,-25
2020-05-13,-27
2020-05-14,-24
2020-05-15,-26
2020-05-16,-25
2020-05-17,-31
2020-05-18,-24
2020-05-19,-28
2020-05-20,-22
2020-05-21,-29
2020-05-22,-29
2020-05-23,-27
2020-05-24,-27
2020-05-25,-35
2020-05-26,-22
2020-05-27,-24
2020-05-28,-29
2020-05-29,-23
2020-05-30,-23
2020-05-31,-22
2020-06-01,-33
2020-06-02,-24
2020-06-03,-17
2020-06-04,-18
2020-06-05,-19
2020-06-06,-18
2020-06-07,-19
2020-06-08,-16
2020-06-09,-21
2020-06-10,-20
2020-06-11,-11
2020-06-12,-18
2020-06-13,-12
2020-06-14,-14
2020-06-15,-14
2020-06-16,-14
2020-06-17,-17
2020-06-18,-18
2020-06-19,-18
2020-06-20,-19
2020-06-21,-17
2020-06-22,-18
2020-06-23,-15
2020-06-24,-16
2020-06-25,-15
2020-06-26,-16
2020-06-27,-11
2020-06-28,-20
2020-06-29,-14
2020-06-30,-12
2020-07-01,-15
2020-07-02,-10
2020-07-03,-12
2020-07-04,-14
2020-07-05,-9
2020-07-06,-16
2020-07-07,-11
2020-07-08,-13
2020-07-09,-13
2020-07-10,-14
2020-07-11,-11
2020-07-12,-12
2020-07-13,-14
2020-07-14,-14
2020-07-15,-14
2020-07-16,-15
2020-07-17,-14
2020-07-18,-12
2020-07-19,-13
2020-07-20,-16
2020-07-21,-17
2020-07-22,-15
2020-07-23,-14
2020-07-24,-14
2020-07-25,-10
2020-07-26,-13
2020-07-27,-13
2020-07-28,-13
2020-07-29,-11
2020-07-30,-5
2020-07-31,-20
2020-08-01,-12
2020-08-02,-9
2020-08-03,-10
2020-08-04,-9
2020-08-05,-10
2020-08-06,-6
2020-08-07,-10
2020-08-08,-6
2020-08-09,-4
2020-08-10,-7
2020-08-11,-7
2020-08-12,-8
2020-08-13,-7
2020-08-14,-8
2020-08-15,-9
2020-08-16,-6
2020-08-17,-9
2020-08-18,-10
2020-08-19,-10
2020-08-20,-8
2020-08-21,-10
2020-08-22,-5
2020-08-23,-6
2020-08-24,-10
2020-08-25,-9
2020-08-26,-8
2020-08-27,-7
2020-08-28,-9
2020-08-29,-6
2020-08-30,-7
2020-08-31,-9
2020-09-01,-7
2020-09-02,-7
2020-09-03,-6
2020-09-04,-6
2020-09-05,-5
2020-09-06,-2
2020-09-07,-4
2020-09-08,-3
2020-09-09,-5
2020-09-10,-2
2020-09-11,-2
2020-09-12,0
2020-09-13,-3
2020-09-14,-4
2020-09-15,-12
2020-09-16,-7
2020-09-17,-3
2020-09-18,-2
2020-09-19,-1
2020-09-20,-4
2020-09-21,-5
2020-09-22,-10
2020-09-23,-14
2020-09-24,-18
2020-09-25,-14
2020-09-26,-19
2020-09-27,-15
2020-09-28,-15
2020-09-29,-12
2020-09-30,-16
2020-10-01,-12
2020-10-02,-6
