dates,cumulativecount_vaccine_covid_19_administered
2021-04-14,14297
2021-05-12,38151
2021-05-18,38268
2021-06-08,55445
2021-06-10,57613
2021-06-14,60745
2021-06-15,62231
2021-06-20,67511
2021-06-23,102642
2021-06-30,116110
2021-07-15,163742
2021-07-29,198698
2021-08-12,255988
2021-08-19,273790
2021-08-25,290287
2021-09-09,309575
2021-09-15,319231
2021-09-22,329905
2021-09-30,346613
2021-10-07,372046
2021-10-14,398685
2021-10-21,410016
2021-11-04,509251
2021-11-10,549254
2021-11-18,591722
2021-11-24,625579
2021-12-02,651411
2021-12-09,686096
2021-12-28,758891
2022-02-14,812761
2022-03-11,817927
2022-03-23,818931
2022-05-15,830379
2022-05-22,830379
2022-06-05,831318
2022-06-19,831318
2022-07-17,833078
2022-07-31,833210
