dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-3
2020-02-16,2
2020-02-17,-5
2020-02-18,10
2020-02-19,6
2020-02-20,5
2020-02-21,5
2020-02-22,-1
2020-02-23,2
2020-02-24,2
2020-02-25,14
2020-02-26,5
2020-02-27,3
2020-02-28,-3
2020-02-29,1
2020-03-01,4
2020-03-02,9
2020-03-03,7
2020-03-04,4
2020-03-05,12
2020-03-06,5
2020-03-07,8
2020-03-08,14
2020-03-09,4
2020-03-10,13
2020-03-11,18
2020-03-12,16
2020-03-13,10
2020-03-14,6
2020-03-15,24
2020-03-16,15
2020-03-17,1
2020-03-18,-7
2020-03-19,-12
2020-03-20,-12
2020-03-21,-15
2020-03-22,-26
2020-03-23,-36
2020-03-24,-43
2020-03-25,-39
2020-03-26,-36
2020-03-27,-35
2020-03-28,-36
2020-03-29,-48
2020-03-30,-34
2020-03-31,-26
2020-04-01,-32
2020-04-02,-37
2020-04-03,-29
2020-04-04,-48
2020-04-05,-97
2020-04-06,-30
2020-04-07,-29
2020-04-08,-31
2020-04-09,-23
2020-04-10,-9
2020-04-11,-97
2020-04-12,-97
2020-04-13,-18
2020-04-14,-19
2020-04-15,-10
2020-04-16,-9
2020-04-17,-9
2020-04-18,-97
2020-04-19,-97
2020-04-20,-96
2020-04-21,-19
2020-04-22,-23
2020-04-23,-23
2020-04-24,5
2020-04-25,-96
2020-04-26,-96
2020-04-27,-7
2020-04-28,-7
2020-04-29,-1
2020-04-30,7
2020-05-01,-96
2020-05-02,-48
2020-05-03,-44
2020-05-04,-27
2020-05-05,-18
2020-05-06,-21
2020-05-07,-13
2020-05-08,-5
2020-05-09,-13
2020-05-10,-14
2020-05-11,-7
2020-05-12,1
2020-05-13,-6
2020-05-14,-8
2020-05-15,-7
2020-05-16,-11
2020-05-17,-13
2020-05-18,-7
2020-07-03,2
2020-07-04,-1
2020-07-05,1
2020-07-06,7
2020-07-07,17
2020-07-08,10
2020-07-09,6
2020-07-10,3
2020-07-11,-8
2020-07-12,0
2020-07-13,3
