dates,incrementalcount_vaccine_covid_19_administered
2021-01-21,40221
2021-01-22,34879
2021-01-23,43644
2021-01-24,54445
2021-01-25,38721
2021-01-26,62983
2021-01-27,42326
2021-01-28,39726
2021-01-29,29203
2021-01-30,6621
2021-02-03,17688
2021-02-04,13278
2021-02-05,11443
2021-02-24,43388
2021-02-25,32154
2021-02-26,17214
2021-02-27,39969
2021-02-28,3627
2021-03-01,33924
2021-03-02,31311
2021-03-03,33357
2021-03-04,41709
2021-03-05,41771
2021-03-06,31276
2021-03-07,1263
2021-03-08,53497
2021-03-09,45743
2021-03-10,42379
2021-03-11,34428
2021-03-12,69995
2021-03-13,59730
2021-03-14,50585
2021-03-15,32663
2021-03-16,12089
2021-03-17,24795
2021-03-18,34877
2021-03-19,49521
2021-03-20,1998
2021-03-21,6269
2021-03-22,9068
2021-03-23,27891
2021-03-24,34689
2021-03-31,23400
2021-04-01,44236
2021-04-02,33232
2021-04-05,26146
2021-04-06,31832
2021-04-07,61641
2021-04-10,46842
2021-04-15,37974
2021-04-16,21339
2021-04-17,13267
2021-04-18,13636
2021-04-22,40291
2021-04-23,16181
2021-04-24,60089
2021-05-01,11214
2021-05-02,1057
2021-05-06,22687
2021-05-07,41985
2021-05-08,29260
2021-05-09,12594
2021-05-10,27621
2021-05-16,16899
2021-05-17,38175
2021-05-18,51696
2021-05-19,56371
2021-05-24,42694
2021-05-25,42178
2021-06-03,52270
2021-07-23,9423
2021-07-29,9358
2021-07-30,16226
2021-07-31,5379
2021-08-04,6617
2021-08-05,7888
2021-08-06,6276
2021-08-07,7846
2021-08-08,6783
2021-08-09,9874
2021-08-10,8041
2021-08-11,8386
2021-08-12,8479
2021-08-13,8271
2021-08-16,8053
2021-08-17,8814
2021-08-18,7158
2021-08-19,13419
2021-08-23,24719
2021-08-24,25437
2021-08-25,25198
2021-08-26,25884
2021-08-29,5225
2021-08-30,31808
2021-09-02,23210
2021-09-06,25458
2021-09-07,24330
2021-09-08,22313
2021-09-09,20350
2021-09-19,5857
2021-09-22,20146
2021-09-23,19328
2021-09-24,21002
2021-09-29,20489
2021-09-30,20471
2021-10-06,26290
2021-10-07,23753
2021-10-24,7908
2021-10-30,18309
2021-11-02,28108
2021-11-03,28806
2021-11-08,39668
2021-11-09,36033
2021-11-19,37536
2021-11-23,29718
2021-11-24,26486
2021-11-28,7446
2021-11-29,25173
2021-11-30,22170
2021-12-03,23000
2021-12-07,15677
2021-12-08,15502
2021-12-09,13844
2022-01-19,5576
2022-01-31,4487
2022-02-03,3900
2022-02-14,3346
2022-02-24,1895
2022-03-01,1698
2022-03-10,5303
2022-03-22,1157
2022-05-18,445
2022-05-25,289
2022-05-26,259
2022-06-02,221
