dates,cumulativecount_vaccine_covid_19_administered
2021-10-19,81
2021-10-20,175
2021-10-22,287
2021-10-26,459
2021-10-28,560
2021-10-29,615
2021-11-09,1179
2021-11-10,1232
2021-11-11,1341
2021-11-12,1397
2021-11-15,1555
2021-11-18,1823
2021-11-23,2119
2021-11-25,2277
2021-11-26,2370
2021-12-01,2625
2021-12-05,2834
2021-12-09,3396
2021-12-12,4010
2021-12-15,6086
2021-12-23,7543
2022-01-13,8400
2022-02-02,9648
2022-04-03,11083
2022-05-01,12464
2022-05-08,12651
2022-05-22,15311
2022-06-05,16232
2022-06-19,16780
2022-06-26,17139
2022-07-10,17926
2022-07-17,18307
2022-07-24,18568
2022-08-07,19346
2022-08-14,19612
2022-08-28,20356
2022-09-04,20733
2022-09-11,21264
2022-09-18,21467
2022-10-02,23180
2022-10-09,24236
2022-10-16,25258
2022-10-23,25398
2022-10-30,25983
2022-11-06,26314
2022-11-20,28043
2022-11-27,28800
2022-12-04,29516
2022-12-18,30480
2023-01-01,32265
2023-01-15,32265
2023-02-05,33929
2023-02-12,34493
2023-02-26,35060
2023-03-05,35317
2023-03-19,35772
2023-04-02,36281
