dates,covid19mobilitytrend_localbusiness
2020-02-15,6
2020-02-16,10
2020-02-17,8
2020-02-18,8
2020-02-19,4
2020-02-20,-4
2020-02-21,3
2020-02-22,0
2020-02-23,6
2020-02-24,3
2020-02-25,4
2020-02-26,1
2020-02-27,-5
2020-02-28,-7
2020-02-29,3
2020-03-01,0
2020-03-02,7
2020-03-03,3
2020-03-04,-2
2020-03-05,9
2020-03-06,8
2020-03-07,2
2020-03-08,17
2020-03-09,1
2020-03-10,-1
2020-03-11,-7
2020-03-12,-15
2020-03-13,-25
2020-03-14,-36
2020-03-15,-63
2020-03-16,-44
2020-03-17,-49
2020-03-18,-52
2020-03-19,-56
2020-03-20,-59
2020-03-21,-64
2020-03-22,-72
2020-03-23,-66
2020-03-24,-66
2020-03-25,-66
2020-03-26,-67
2020-03-27,-66
2020-03-28,-75
2020-03-29,-74
2020-03-30,-56
2020-03-31,-60
2020-04-01,-67
2020-04-02,-60
2020-04-03,-59
2020-04-04,-74
2020-04-05,-78
2020-04-06,-51
2020-04-07,-48
2020-04-08,-63
2020-04-09,-61
2020-04-10,-58
2020-04-11,-95
2020-04-12,-94
2020-04-13,-52
2020-04-14,-57
2020-04-15,-55
2020-04-16,-52
2020-04-17,-58
2020-04-18,-95
2020-04-19,-93
2020-04-20,-95
2020-04-21,-60
2020-04-22,-60
2020-04-23,-48
2020-04-24,-51
2020-04-25,-63
2020-04-26,-93
2020-04-27,-42
2020-04-28,-45
2020-04-29,-46
2020-04-30,-42
2020-05-01,-75
2020-05-02,-75
2020-05-03,-71
2020-05-04,-40
2020-05-05,-40
2020-05-06,-50
2020-05-07,-44
2020-05-08,-43
2020-05-09,-46
2020-05-10,-53
2020-05-11,-37
2020-05-12,-38
2020-05-13,-39
2020-05-14,-41
2020-05-15,-42
2020-05-16,-41
2020-05-17,-50
2020-05-18,-33
2020-05-19,-35
2020-05-20,-36
2020-05-21,-42
2020-05-22,-35
2020-05-23,-37
2020-05-24,-76
