dates,covid19mobilitytrend_park
2020-02-15,4
2020-02-16,27
2020-02-17,24
2020-02-18,21
2020-02-19,14
2020-02-20,-7
2020-02-21,3
2020-02-22,-6
2020-02-23,21
2020-02-24,10
2020-02-25,20
2020-02-26,17
2020-02-27,-6
2020-02-28,-20
2020-02-29,10
2020-03-01,27
2020-03-02,21
2020-03-03,7
2020-03-04,-7
2020-03-05,17
2020-03-06,0
2020-03-07,-15
2020-03-08,-2
2020-03-09,-1
2020-03-10,0
2020-03-11,12
2020-03-12,21
2020-03-13,8
2020-03-14,-2
2020-03-15,-51
2020-03-16,-10
2020-03-17,-4
2020-03-18,-10
2020-03-19,-12
2020-03-20,-23
2020-03-21,-23
2020-03-22,-45
2020-03-23,-53
2020-03-24,-48
2020-03-25,-46
2020-03-26,-47
2020-03-27,-51
2020-03-28,-61
2020-03-29,-44
2020-03-30,-18
2020-03-31,-31
2020-04-01,-48
2020-04-02,-32
2020-04-03,-36
2020-04-04,-64
2020-04-05,-65
2020-04-06,-19
2020-04-07,1
2020-04-08,-26
2020-04-09,-23
2020-04-10,-24
2020-04-11,-79
2020-04-12,-78
2020-04-13,-8
2020-04-14,-28
2020-04-15,-26
2020-04-16,-5
2020-04-17,-5
2020-04-18,-77
2020-04-19,-76
2020-04-20,-74
2020-04-21,-39
2020-04-22,-38
2020-04-23,2
2020-04-24,-2
2020-04-25,-19
2020-04-26,-76
2020-04-27,13
2020-04-28,14
2020-04-29,5
2020-04-30,16
2020-05-01,-20
2020-05-02,-47
2020-05-03,-26
2020-05-04,13
2020-05-05,28
2020-05-06,-19
2020-05-07,8
2020-05-08,13
2020-05-09,25
2020-05-10,26
2020-05-11,22
2020-05-12,26
2020-05-13,29
2020-05-14,17
2020-05-15,3
2020-05-16,22
2020-05-17,25
2020-05-18,21
2020-05-19,20
2020-05-20,19
2020-05-21,-17
2020-05-22,15
2020-05-23,23
2020-05-24,-33
2020-05-25,-61
2020-05-26,2
2020-05-27,45
2020-05-28,24
2020-05-29,22
2020-05-30,30
2020-05-31,16
2020-06-01,32
2020-06-02,17
2020-06-03,53
2020-06-04,46
2020-06-05,-35
2020-06-06,-43
2020-06-07,-27
2020-06-08,56
2020-06-09,39
2020-06-10,35
2020-06-11,24
2020-06-12,33
2020-06-13,46
2020-06-14,48
2020-06-15,52
2020-06-16,37
2020-06-17,38
2020-06-18,57
2020-06-19,41
2020-06-20,34
2020-06-21,39
2020-06-22,25
2020-06-23,12
2020-06-24,60
2020-06-25,57
2020-06-26,39
2020-06-27,47
2020-06-28,52
2020-06-29,58
2020-06-30,62
2020-07-01,65
2020-07-02,53
2020-07-03,26
2020-07-04,40
2020-07-05,37
2020-07-06,58
2020-07-07,55
2020-07-08,72
2020-07-09,69
2020-07-10,52
2020-07-11,62
2020-07-12,68
2020-07-13,66
2020-07-14,77
2020-07-15,76
2020-07-16,67
2020-07-17,44
2020-07-18,27
2020-07-19,75
2020-07-20,88
2020-07-21,92
2020-07-22,91
2020-07-23,74
2020-07-24,57
2020-07-25,65
2020-07-26,92
2020-07-27,99
2020-07-28,98
2020-07-29,101
2020-07-30,97
2020-07-31,61
2020-08-01,89
2020-08-02,115
2020-08-03,123
2020-08-04,90
2020-08-05,60
2020-08-06,45
2020-08-07,57
2020-08-08,36
2020-08-09,86
2020-08-10,108
2020-08-11,108
2020-08-12,85
2020-08-13,108
2020-08-14,78
2020-08-15,61
2020-08-16,87
2020-08-21,69
2020-08-22,75
2020-08-23,73
2020-08-28,94
2020-08-29,78
2020-08-30,73
2020-09-04,45
2020-09-05,61
2020-09-06,64
2020-09-11,48
2020-09-12,57
2020-09-13,55
2020-09-14,66
2020-09-15,72
2020-09-16,65
2020-09-17,52
2020-09-18,31
2020-09-19,44
2020-09-20,41
2020-09-21,61
2020-09-22,46
2020-09-23,39
2020-09-24,36
2020-09-25,23
2020-09-26,0
2020-09-27,34
2020-09-28,23
2020-09-29,30
2020-09-30,36
2020-10-01,28
2020-10-02,19
2020-10-03,36
2020-10-04,27
2020-10-05,35
2020-10-06,19
2020-10-07,25
2020-10-08,7
2020-10-09,17
2020-10-10,41
2020-10-11,47
2020-10-12,19
2020-10-13,25
2020-10-14,31
2020-10-15,9
2020-10-16,-7
2020-10-17,25
2020-10-18,16
2020-10-19,18
2020-10-20,19
2020-10-21,20
2020-10-22,26
2020-10-23,34
2020-10-24,27
2020-10-25,-9
2020-10-26,18
2020-10-27,17
2020-10-28,5
2020-10-29,4
2020-10-30,-9
2020-10-31,13
2020-11-01,15
2020-11-02,3
2020-11-03,5
2020-11-04,9
2020-11-05,-2
2020-11-06,-6
2020-11-07,2
2020-11-08,4
2020-11-09,0
2020-11-10,-3
2020-11-11,-7
2020-11-12,-9
2020-11-13,-13
2020-11-14,7
2020-11-15,5
2020-11-16,0
2020-11-17,3
2020-11-18,-5
2020-11-19,-2
2020-11-20,-15
2020-11-21,-23
2020-11-22,1
2020-11-23,-3
2020-11-24,-6
2020-11-25,-9
2020-11-26,-10
2020-11-27,-14
2020-11-28,-2
2020-11-29,-19
2020-11-30,-18
2020-12-01,-10
2020-12-02,-9
2020-12-03,-16
2020-12-04,-17
2020-12-05,-1
2020-12-06,-12
2020-12-07,-14
2020-12-08,12
2020-12-09,-18
2020-12-10,0
2020-12-11,-9
