dates,incrementalcount_vaccine_covid_19_administered
2021-04-03,605
2021-04-08,2842
2021-04-09,3072
2021-04-10,2687
2021-04-13,3249
2021-04-14,2197
2021-04-19,2450
2021-04-22,1942
2021-04-25,2049
2021-04-26,1340
2021-04-27,2733
2021-05-05,7990
2021-05-09,10974
2021-05-10,37065
2021-05-11,15382
2021-05-12,14923
2021-05-19,12758
2021-05-20,12508
2021-05-21,12033
2021-05-22,10741
2021-05-23,4318
2021-05-27,11452
2021-05-28,12210
2021-05-29,14075
2021-06-01,15253
2021-06-02,15897
2021-06-03,15779
2021-06-04,6951
2021-06-05,14805
2021-06-06,15496
2021-06-09,10110
2021-06-10,10353
2021-06-11,11754
2021-06-15,5707
2021-06-16,4284
2021-06-17,11438
2021-06-22,5952
2021-06-23,6899
2021-06-24,6597
2021-06-30,13254
2021-07-01,14701
2021-07-02,14776
2021-07-03,14361
2021-07-06,14729
2021-07-07,12938
2021-07-08,11794
2021-07-09,9692
2021-07-13,10168
2021-07-14,13405
2021-07-15,12921
2021-07-16,12788
2021-07-22,39207
2021-07-23,18127
2021-07-27,15090
2021-07-30,13089
2021-07-31,13204
2021-08-04,12161
2021-08-05,12128
2021-08-06,14011
2021-08-10,16231
2021-08-11,17824
2021-08-12,16884
2021-08-17,18806
2021-08-18,18133
2021-08-19,18243
2021-08-20,18043
2021-08-26,14297
2021-08-27,12860
2021-08-28,13748
2021-09-01,14054
2021-09-02,12666
2021-09-11,23834
2021-09-22,9278
2021-09-23,7780
2021-09-29,5196
2021-09-30,3120
2021-10-01,4302
2021-10-06,3950
2021-10-15,2656
2021-10-19,3513
2021-10-20,2358
2021-10-21,2895
2021-10-22,4941
2021-10-29,4947
2021-11-04,3869
