dates,cumulativecount_vaccine_covid_19_administered
2021-01-06,3901
2021-01-10,6035
2021-01-16,10226
2021-01-23,17739
2021-01-30,25519
2021-02-06,32837
2021-02-13,44429
2021-02-20,56791
2021-02-23,64562
2021-02-26,76176
2021-03-07,99275
2021-03-20,129438
2021-04-03,161526
2021-04-07,174626
2021-04-09,183225
2021-04-16,202441
2021-04-19,214675
2021-04-20,219654
2021-04-21,224352
2021-04-23,236265
2021-05-01,287816
2021-05-06,332423
2021-05-10,371430
2021-05-11,384639
2021-05-12,400004
2021-05-14,424489
2021-05-16,434550
2021-05-17,448734
2021-05-18,461901
2021-05-19,476020
2021-05-21,504008
2021-05-23,522144
2021-05-24,533282
2021-05-26,560664
2021-05-27,572426
2021-05-30,595906
2021-06-01,615264
2021-06-02,622305
2021-06-03,632437
2021-06-06,649005
2021-06-07,654896
2021-06-08,662063
2021-06-09,673101
2021-06-10,681219
2021-06-11,689776
2021-06-12,701370
2021-06-15,718775
2021-06-16,728458
2021-06-17,739365
2021-06-19,753106
2021-06-23,768273
2021-06-24,777935
2021-06-30,809234
2021-07-02,829778
2021-07-03,835997
2021-07-05,849209
2021-07-06,856951
2021-07-07,867092
2021-07-08,876257
2021-07-09,883863
2021-07-10,887110
2021-07-12,897325
2021-07-13,903842
2021-07-14,910376
2021-07-15,916819
2021-07-17,925470
2021-07-19,934112
2021-07-20,941398
2021-07-21,946070
2021-07-22,950981
2021-07-24,958796
2021-07-25,959464
2021-07-27,970077
2021-07-28,974906
2021-07-29,980404
2021-08-02,994390
2021-08-03,1001047
2021-08-04,1007555
2021-08-05,1014151
2021-08-07,1021406
2021-08-09,1027680
2021-08-10,1032223
2021-08-11,1036664
2021-08-12,1040915
2021-08-13,1047310
2021-08-16,1051470
2021-08-17,1056083
2021-08-18,1060680
2021-08-20,1068962
2021-08-21,1069123
2021-08-26,1085014
2021-08-30,1094400
2021-09-01,1098334
2021-09-02,1101034
2021-09-03,1105484
2021-09-06,1110044
2021-09-08,1115513
2021-09-09,1117393
2021-09-11,1121722
2021-09-13,1124786
2021-09-14,1126551
2021-09-15,1127991
2021-09-16,1129665
2021-09-21,1141805
2021-09-22,1144151
2021-09-23,1146345
2021-09-27,1155490
2021-09-29,1161031
2021-10-02,1165198
2021-10-05,1171214
2021-10-07,1176888
2021-10-10,1182072
2021-10-11,1186491
2021-10-12,1188888
2021-10-14,1193859
2021-10-19,1201394
2021-10-20,1203326
2021-10-25,1209400
2021-10-27,1212476
2021-10-30,1215697
2021-11-02,1217786
2021-11-03,1220677
2021-11-04,1223157
2021-11-08,1228703
2021-11-11,1237027
2021-11-13,1241339
2021-11-16,1249197
2021-11-18,1257376
2021-11-21,1266913
2021-11-23,1282262
2021-11-25,1298388
2021-11-27,1310756
2021-12-01,1339063
2021-12-04,1362277
2021-12-07,1381716
2021-12-08,1390192
2021-12-11,1413274
2021-12-14,1435400
2021-12-15,1446090
2021-12-20,1487062
2021-12-21,1496167
2021-12-23,1541159
2022-01-08,1595454
2022-01-10,1603495
2022-01-12,1618223
2022-01-13,1625105
2022-01-15,1635530
2022-01-20,1658363
2022-01-22,1667511
2022-01-24,1671759
2022-01-26,1679808
2022-01-27,1682404
2022-01-31,1693504
2022-02-02,1729058
2022-02-03,1731441
2022-02-06,1738322
2022-02-08,1743850
2022-02-09,1747155
2022-02-13,1755020
2022-02-14,1756756
2022-02-15,1758361
2022-02-16,1760549
2022-02-17,1761882
2022-02-19,1765556
2022-02-21,1766957
2022-02-22,1768206
2022-02-23,1769643
2022-02-26,1773485
2022-04-09,1774676
2022-04-16,1777994
2022-04-26,1780242
2022-04-30,1781639
2022-05-14,1784616
2022-06-15,1787698
2022-06-28,1788761
2022-07-26,1791383
2022-08-10,1792456
2022-08-19,1792897
2022-09-27,1794533
2022-12-21,1797542
2023-02-22,1798610
