dates,count_medicalconditionincident_covid_19_patientinicu
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,4
2020-03-25,5
2020-03-26,6
2020-03-27,8
2020-03-28,11
2020-03-29,9
2020-03-30,10
2020-03-31,11
2020-04-01,11
2020-04-02,9
2020-04-03,12
2020-04-04,11
2020-04-05,11
2020-04-06,11
2020-04-07,13
2020-04-08,14
2020-04-09,12
2020-04-10,12
2020-04-11,12
2020-04-12,13
2020-04-13,13
2020-04-14,12
2020-04-15,12
2020-04-16,12
2020-04-17,13
2020-04-18,13
2020-04-19,12
2020-04-20,13
2020-04-21,12
2020-04-22,11
2020-04-23,10
2020-04-24,9
2020-04-25,9
2020-04-26,9
2020-04-27,7
2020-04-28,6
2020-04-29,6
2020-04-30,6
2020-05-01,6
2020-05-02,6
2020-05-03,6
2020-05-04,6
2020-05-05,5
2020-05-06,5
2020-05-07,5
2020-05-08,5
2020-05-09,5
2020-05-10,4
2020-05-11,4
2020-05-12,4
2020-05-13,3
2020-05-14,3
2020-05-15,3
2020-05-16,3
2020-05-17,3
2020-05-18,3
2020-05-19,4
2020-05-20,4
2020-05-21,4
2020-05-22,4
2020-05-23,4
2020-05-24,3
2020-05-25,3
2020-05-26,3
2020-05-27,3
2020-05-28,3
2020-05-29,3
2020-05-30,3
2020-05-31,3
2020-06-01,3
2020-06-02,3
2020-06-03,3
2020-06-04,3
2020-06-05,3
2020-06-06,2
2020-06-07,2
2020-06-08,2
2020-06-09,2
2020-06-10,2
2020-06-11,2
2020-06-12,2
2020-06-13,2
2020-06-14,2
2020-06-15,2
2020-06-16,2
2020-06-17,2
2020-06-18,1
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,0
2020-08-04,0
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,0
2020-08-12,0
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,1
2020-08-19,1
2020-08-20,1
2020-08-21,1
2020-08-22,1
2020-08-23,1
2020-08-24,1
2020-08-25,1
2020-08-26,1
2020-08-27,1
2020-08-28,1
2020-08-29,1
2020-08-30,1
2020-08-31,1
2020-09-01,1
2020-09-02,1
2020-09-03,2
2020-09-04,2
2020-09-05,2
2020-09-06,2
2020-09-07,1
2020-09-08,1
2020-09-09,1
2020-09-10,1
2020-09-11,1
2020-09-12,1
2020-09-13,1
2020-09-14,1
2020-09-15,1
2020-09-16,1
2020-09-17,1
2020-09-18,1
2020-09-19,1
2020-09-20,1
2020-09-21,0
2020-09-22,0
2020-09-23,0
2020-09-24,0
2020-09-25,0
2020-09-26,0
2020-09-27,0
2020-09-28,0
2020-09-29,0
2020-09-30,1
2020-10-01,1
2020-10-02,1
2020-10-03,2
2020-10-04,2
2020-10-05,2
2020-10-06,3
2020-10-07,2
2020-10-08,2
2020-10-09,2
2020-10-10,2
2020-10-11,2
2020-10-12,2
2020-10-13,2
2020-10-14,2
2020-10-15,2
2020-10-16,2
2020-10-17,2
2020-10-18,2
2020-10-19,2
2020-10-20,2
2020-10-21,2
2020-10-22,2
2020-10-23,2
2020-10-24,2
2020-10-25,2
2020-10-26,2
2020-10-27,3
2020-10-28,4
2020-10-29,4
2020-10-30,4
2020-10-31,5
2020-11-01,5
2020-11-02,5
2020-11-03,5
2020-11-04,5
2020-11-05,5
2020-11-06,6
2020-11-07,7
2020-11-08,7
2020-11-09,7
2020-11-10,7
2020-11-11,6
2020-11-12,7
2020-11-13,8
2020-11-14,8
2020-11-15,9
2020-11-16,9
2020-11-17,10
2020-11-18,10
2020-11-19,10
2020-11-20,9
2020-11-21,9
2020-11-22,9
2020-11-23,12
2020-11-24,11
2020-11-25,15
2020-11-26,17
2020-11-27,16
2020-11-28,16
2020-11-29,15
2020-11-30,14
2020-12-01,14
2020-12-02,14
2020-12-03,14
2020-12-04,13
2020-12-05,12
2020-12-06,12
2020-12-07,13
2020-12-08,13
2020-12-09,15
2020-12-10,13
2020-12-11,12
2020-12-12,12
2020-12-13,11
2020-12-14,12
2020-12-15,13
2020-12-16,14
2020-12-17,14
