dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,4
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,3
2020-01-31,1
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,1
2020-02-05,1
2020-02-06,2
2020-02-07,2
2020-02-08,1
2020-02-09,1
2020-02-10,1
2020-02-11,1
2020-02-12,0
2020-02-13,0
2020-02-14,1
2020-02-15,0
2020-02-16,3
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,2
2020-02-29,1
2020-03-01,0
2020-03-02,0
2020-03-03,4
2020-03-04,7
2020-03-05,14
2020-03-06,5
2020-03-07,28
2020-03-08,10
2020-03-09,6
2020-03-10,18
2020-03-11,0
2020-03-12,32
2020-03-13,9
2020-03-14,39
2020-03-15,41
2020-03-16,190
2020-03-17,125
2020-03-18,120
2020-03-19,117
2020-03-20,110
2020-03-21,130
2020-03-22,153
2020-03-23,123
2020-03-24,212
2020-03-25,106
2020-03-26,172
2020-03-27,235
2020-03-28,130
2020-03-29,159
2020-03-30,150
2020-03-31,156
2020-04-01,140
2020-04-02,142
2020-04-03,208
2020-04-04,217
2020-04-05,150
2020-04-06,179
2020-04-07,131
2020-04-08,170
2020-04-09,156
2020-04-10,109
2020-04-11,118
2020-04-12,184
2020-04-13,153
2020-04-14,134
2020-04-15,170
2020-04-16,85
2020-04-17,110
2020-04-18,69
2020-04-19,54
2020-04-20,84
2020-04-21,35
2020-04-22,58
2020-04-23,50
2020-04-24,71
2020-04-25,88
2020-04-26,51
2020-04-27,38
2020-04-28,40
2020-04-29,31
2020-04-30,94
2020-05-01,57
2020-05-02,69
2020-05-03,105
2020-05-04,122
2020-05-05,55
2020-05-06,30
2020-05-07,45
2020-05-08,39
2020-05-09,68
2020-05-10,54
2020-05-11,67
2020-05-12,70
2020-05-13,16
2020-05-14,37
2020-05-15,40
2020-05-16,36
2020-05-17,17
2020-05-18,22
2020-05-19,47
2020-05-20,37
2020-05-21,31
2020-05-22,50
2020-05-23,78
2020-05-24,48
2020-05-25,60
2020-05-26,172
2020-05-27,187
2020-05-28,15
2020-05-29,10
2020-05-30,103
2020-05-31,30
2020-06-01,57
2020-06-02,38
2020-06-03,20
2020-06-04,93
2020-06-05,277
2020-06-06,19
2020-06-07,37
2020-06-08,19
2020-06-09,7
2020-06-10,7
2020-06-11,2
2020-06-12,31
2020-06-13,33
2020-06-14,43
2020-06-15,8
2020-06-16,41
2020-06-17,11
2020-06-18,10
2020-06-19,14
2020-06-20,6
2020-06-21,21
2020-06-22,16
2020-06-23,15
2020-06-24,3
2020-06-25,6
2020-06-26,4
2020-06-27,6
2020-06-28,10
2020-06-29,18
2020-06-30,3
2020-07-01,2
2020-07-02,1
2020-07-03,3
2020-07-04,5
2020-07-05,10
2020-07-06,5
2020-07-07,5
2020-07-08,6
2020-07-09,3
2020-07-10,6
2020-07-11,13
2020-07-12,8
2020-07-13,14
2020-07-14,7
2020-07-15,4
2020-07-16,5
2020-07-17,3
2020-07-18,18
2020-07-19,9
2020-07-20,15
2020-07-21,21
2020-07-22,15
2020-07-23,16
2020-07-24,9
2020-07-25,21
2020-07-26,23
2020-07-27,13
2020-07-28,7
2020-07-29,39
2020-07-30,13
2020-07-31,8
2020-08-01,12
2020-08-02,9
2020-08-03,14
2020-08-04,2
2020-08-05,1
2020-08-06,21
2020-08-07,15
2020-08-08,25
2020-08-09,7
2020-08-10,13
2020-08-11,11
2020-08-12,9
2020-08-13,11
2020-08-14,15
2020-08-15,20
2020-08-16,26
2020-08-17,25
2020-08-18,12
2020-08-19,7
2020-08-20,16
2020-08-21,5
2020-08-22,9
2020-08-23,8
2020-08-24,10
2020-08-25,7
2020-08-26,11
2020-08-27,6
2020-08-28,5
2020-08-29,10
2020-08-30,11
2020-08-31,17
2020-09-01,6
2020-09-02,14
2020-09-03,6
2020-09-04,14
2020-09-05,11
2020-09-06,6
2020-09-07,6
2020-09-08,62
2020-09-09,100
2020-09-10,24
2020-09-11,45
2020-09-12,182
2020-09-13,58
2020-09-14,47
2020-09-15,31
2020-09-16,23
2020-09-17,62
2020-09-18,21
2020-09-19,95
2020-09-20,20
2020-09-21,52
2020-09-22,57
2020-09-23,82
2020-09-24,147
2020-09-25,71
2020-09-26,111
2020-09-27,82
2020-09-28,150
2020-09-29,115
2020-09-30,101
2020-10-01,89
2020-10-02,260
2020-10-03,287
2020-10-04,317
2020-10-05,293
2020-10-06,432
2020-10-07,691
2020-10-08,489
2020-10-09,375
2020-10-10,354
2020-10-11,374
2020-10-12,561
2020-10-13,563
2020-10-14,660
2020-10-15,660
2020-10-16,589
2020-10-17,629
2020-10-18,869
2020-10-19,871
2020-10-20,865
2020-10-21,862
2020-10-22,732
2020-10-23,847
2020-10-24,710
2020-10-25,1228
2020-10-26,823
2020-10-27,1240
2020-10-28,835
2020-10-29,801
2020-10-30,649
2020-10-31,799
2020-11-01,659
2020-11-02,957
2020-11-03,834
2020-11-04,1054
2020-11-05,1032
2020-11-06,1009
2020-11-07,1755
2020-11-08,1168
2020-11-09,852
2020-11-10,972
2020-11-11,869
2020-11-12,822
2020-11-13,919
2020-11-14,1304
2020-11-15,1114
2020-11-16,1208
2020-11-17,1103
2020-11-18,1210
2020-11-19,660
2020-11-20,1290
2020-11-21,958
2020-11-22,1041
2020-11-23,1096
2020-11-24,1884
2020-11-25,2188
2020-11-26,970
2020-11-27,935
2020-11-28,1109
2020-11-29,1315
2020-11-30,1309
2020-12-01,1212
2020-12-02,1472
2020-12-03,851
2020-12-04,1075
2020-12-05,1141
2020-12-06,1123
2020-12-07,1335
2020-12-08,1600
2020-12-09,1012
2020-12-10,959
2020-12-11,2234
2020-12-12,1810
2020-12-13,1937
2020-12-14,1229
2020-12-15,1371
2020-12-16,1772
2020-12-17,1295
2020-12-18,1220
2020-12-19,1683
2020-12-20,1153
2020-12-21,1340
2020-12-22,2018
2020-12-23,2062
2020-12-24,1348
2020-12-25,1581
2020-12-26,1247
2020-12-27,2335
2020-12-28,1196
2020-12-29,1594
2020-12-30,1925
2020-12-31,1870
2021-01-01,4593
2021-01-02,2295
2021-01-03,1704
2021-01-04,1741
2021-01-05,2027
2021-01-06,2593
2021-01-07,3027
2021-01-08,2643
2021-01-09,2451
2021-01-10,2433
2021-01-11,2232
2021-01-12,3309
2021-01-13,2985
2021-01-14,3337
2021-01-15,3211
2021-01-16,4029
2021-01-17,3339
2021-01-18,3306
2021-01-19,3631
2021-01-20,4008
2021-01-21,3170
2021-01-22,3631
2021-01-23,4275
2021-01-24,3346
2021-01-25,3048
2021-01-26,3585
2021-01-27,3680
2021-01-28,4094
2021-01-29,5725
2021-01-30,5728
2021-01-31,5298
2021-02-01,4214
2021-02-02,3455
2021-02-03,4284
2021-02-04,4571
2021-02-05,3391
2021-02-06,3847
2021-02-07,3731
2021-02-08,3100
2021-02-09,2764
2021-02-10,3288
2021-02-11,3384
2021-02-12,3318
2021-02-13,3499
2021-02-14,2464
2021-02-15,2186
2021-02-16,2710
2021-02-17,2998
2021-02-18,2712
2021-02-19,2936
2021-02-20,2461
2021-02-21,3297
2021-02-22,2192
2021-02-23,2468
2021-02-24,3545
2021-02-25,1924
2021-02-26,2253
2021-02-27,2364
2021-02-28,2437
2021-03-01,1828
2021-03-02,1555
2021-03-03,1745
2021-03-04,2063
2021-03-05,2154
2021-03-06,1680
2021-03-07,1683
2021-03-08,1529
2021-03-09,1280
2021-03-10,1448
2021-03-11,1647
2021-03-12,1575
2021-03-13,1470
2021-03-14,1354
2021-03-15,1208
2021-03-16,1063
2021-03-17,1219
2021-03-18,1213
2021-03-19,1576
2021-03-20,1671
2021-03-21,1327
2021-03-22,1116
2021-03-23,1384
2021-03-24,1268
2021-03-25,1360
2021-03-26,1275
2021-03-27,1199
2021-03-28,1302
2021-03-29,941
2021-03-30,1133
2021-03-31,1482
2021-04-01,1178
2021-04-02,1294
2021-04-03,1638
2021-04-04,1349
2021-04-05,1070
2021-04-06,1300
2021-04-07,1139
2021-04-08,1285
2021-04-09,1854
2021-04-10,1510
2021-04-11,1739
2021-04-12,1317
2021-04-13,1767
2021-04-14,1889
2021-04-15,2148
2021-04-16,2551
2021-04-17,2331
2021-04-18,2195
2021-04-19,2078
2021-04-20,2341
2021-04-21,2340
2021-04-22,2875
2021-04-23,2847
2021-04-24,2717
2021-04-25,2690
2021-04-26,2776
2021-04-27,2733
2021-04-28,3142
2021-04-29,3332
2021-04-30,3788
2021-05-01,2881
2021-05-02,3418
2021-05-03,2500
2021-05-04,3120
2021-05-05,3744
2021-05-06,3551
2021-05-07,4498
2021-05-08,4519
2021-05-09,3733
2021-05-10,3807
2021-05-11,3973
2021-05-12,4765
2021-05-13,4855
2021-05-14,4113
2021-05-15,4140
2021-05-16,3780
2021-05-17,4446
2021-05-18,4865
2021-05-19,6075
2021-05-20,6806
2021-05-21,6493
2021-05-22,6320
2021-05-23,6976
2021-05-24,6509
2021-05-25,7289
2021-05-26,7478
2021-05-27,7857
2021-05-28,8290
2021-05-29,9020
2021-05-30,6999
2021-05-31,6824
2021-06-01,7105
2021-06-02,7703
2021-06-03,8209
2021-06-04,7748
2021-06-05,7452
2021-06-06,6241
2021-06-07,5271
2021-06-08,5566
2021-06-09,6239
2021-06-10,5671
2021-06-11,6849
2021-06-12,5793
2021-06-13,5304
2021-06-14,4949
2021-06-15,5419
2021-06-16,5150
2021-06-17,5738
2021-06-18,6440
2021-06-19,5911
2021-06-20,5293
2021-06-21,4611
2021-06-22,4743
2021-06-23,5244
2021-06-24,5841
2021-06-25,5812
2021-06-26,5803
2021-06-27,5586
2021-06-28,5218
2021-06-29,6437
2021-06-30,6276
2021-07-01,6988
2021-07-02,6982
2021-07-03,6658
2021-07-04,6045
2021-07-05,6387
2021-07-06,7654
2021-07-07,7097
2021-07-08,8868
2021-07-09,9180
2021-07-10,9353
2021-07-11,9105
2021-07-12,8574
2021-07-13,11079
2021-07-14,11618
2021-07-15,13215
2021-07-16,12541
2021-07-17,12528
2021-07-18,10710
2021-07-19,10972
2021-07-20,12366
