dates,covid19mobilitytrend_transporthub
2020-02-15,-3
2020-02-16,-3
2020-02-17,-6
2020-02-18,-9
2020-02-19,-7
2020-02-20,-5
2020-02-21,-3
2020-02-22,-1
2020-02-23,-1
2020-02-24,-6
2020-02-25,-8
2020-02-26,-7
2020-02-27,-4
2020-02-28,0
2020-02-29,3
2020-03-01,4
2020-03-02,-4
2020-03-03,-8
2020-03-04,-7
2020-03-05,-6
2020-03-06,-5
2020-03-07,-4
2020-03-08,-1
2020-03-09,-7
2020-03-10,-10
2020-03-11,-10
2020-03-12,-7
2020-03-13,-2
2020-03-14,-1
2020-03-15,-2
2020-03-16,-4
2020-03-17,3
2020-03-18,-36
2020-03-19,-58
2020-03-20,-71
2020-03-21,-75
2020-03-22,-81
2020-03-23,-78
2020-03-24,-78
2020-03-25,-77
2020-03-26,-77
2020-03-27,-80
2020-03-28,-81
2020-03-29,-83
2020-03-30,-79
2020-03-31,-78
2020-04-01,-79
2020-04-02,-79
2020-04-03,-82
2020-04-04,-83
2020-04-05,-84
2020-04-06,-79
2020-04-07,-79
2020-04-08,-79
2020-04-09,-79
2020-04-10,-82
2020-04-11,-82
2020-04-12,-83
2020-04-13,-78
2020-04-14,-78
2020-04-15,-79
2020-04-16,-77
2020-04-17,-80
2020-04-18,-82
2020-04-19,-83
2020-04-20,-78
2020-04-21,-77
2020-04-22,-77
2020-04-23,-76
2020-04-24,-82
2020-04-25,-82
2020-04-26,-83
2020-04-27,-78
2020-04-28,-77
2020-04-29,-76
2020-04-30,-73
2020-05-01,-78
2020-05-02,-75
2020-05-03,-77
2020-05-04,-66
2020-05-05,-64
2020-05-06,-61
2020-05-07,-64
2020-05-08,-62
2020-05-09,-61
2020-05-10,-62
2020-05-11,-60
2020-05-12,-56
2020-05-13,-54
2020-05-14,-55
2020-05-15,-58
2020-05-16,-57
2020-05-17,-59
2020-05-18,-52
2020-05-19,-50
2020-05-20,-48
2020-05-21,-48
2020-05-22,-52
2020-05-23,-51
2020-05-24,-55
2020-05-25,-58
2020-05-26,-57
2020-05-27,-52
2020-05-28,-52
2020-05-29,-55
2020-05-30,-53
2020-05-31,-56
2020-06-01,-48
2020-06-02,-46
2020-06-03,-46
2020-06-04,-47
2020-06-05,-50
2020-06-06,-48
2020-06-07,-50
2020-06-08,-49
2020-06-09,-42
2020-06-10,-34
2020-06-11,-34
2020-06-12,-35
2020-06-13,-30
2020-06-14,-32
2020-06-15,-29
2020-06-16,-29
2020-06-17,-29
2020-06-18,-29
2020-06-19,-29
2020-06-20,-25
2020-06-21,-26
2020-06-22,-24
2020-06-23,-25
2020-06-24,-28
2020-06-25,-27
2020-06-26,-27
2020-06-27,-21
2020-06-28,-23
2020-06-29,-25
2020-06-30,-27
2020-07-01,-25
2020-07-02,-25
2020-07-03,-24
2020-07-04,-18
2020-07-05,-19
2020-07-06,-24
2020-07-07,-24
2020-07-08,-24
2020-07-09,-24
2020-07-10,-23
2020-07-11,-17
2020-07-12,-18
2020-07-13,-24
2020-07-14,-23
2020-07-15,-30
2020-07-16,-31
2020-07-17,-29
2020-07-18,-27
