dates,incrementalcount_vaccine_covid_19_administered
2021-02-25,1152
2021-02-26,4112
2021-02-27,6728
2021-02-28,6724
2021-03-01,15402
2021-03-02,21691
2021-03-03,22696
2021-03-04,19528
2021-03-05,14379
2021-03-06,15851
2021-03-07,12613
2021-03-08,27225
2021-03-09,30133
2021-03-10,28788
2021-03-11,26524
2021-03-12,26137
2021-03-13,17066
2021-03-14,10316
2021-03-15,20399
2021-03-16,25488
2021-03-17,20866
2021-03-18,18113
2021-03-19,14579
2021-03-20,13816
2021-03-21,15570
2021-03-22,24299
2021-03-23,29187
2021-03-24,29125
2021-03-25,25808
2021-03-26,16757
2021-03-27,16152
2021-03-28,16627
2021-03-29,35253
2021-03-30,40952
2021-03-31,37479
2021-04-01,42480
2021-04-02,30489
2021-04-03,17430
2021-04-04,15202
2021-04-05,28709
2021-04-06,32734
2021-04-07,31057
2021-04-08,26906
2021-04-09,21629
2021-04-10,15748
2021-04-11,23198
2021-04-12,39339
2021-04-13,24521
2021-04-14,28702
2021-04-15,27278
2021-04-16,19559
2021-04-17,9692
2021-04-18,9932
2021-04-19,33174
2021-04-20,33384
2021-04-21,27733
2021-04-22,29589
2021-04-23,18923
2021-04-24,11482
2021-04-25,14855
2021-04-26,30320
2021-04-27,34728
2021-04-28,39747
2021-04-29,12542
2021-04-30,26721
2021-05-01,5507
2021-05-02,15785
2021-05-03,51296
2021-05-04,49853
2021-05-05,55066
2021-05-06,55897
2021-05-07,47873
2021-05-08,27174
2021-05-09,32540
2021-05-10,61644
2021-05-11,49022
2021-05-12,18185
2021-05-13,124
2021-05-14,70
2021-05-15,11005
2021-05-16,10382
2021-05-17,60747
2021-05-18,78307
2021-05-19,84436
2021-05-20,81372
2021-05-21,61216
2021-05-22,46751
2021-05-23,46509
2021-05-24,95973
2021-05-25,100750
2021-05-26,22469
2021-05-27,108658
2021-05-28,74639
2021-05-29,66262
2021-05-30,62897
2021-05-31,96447
2021-06-01,100019
2021-06-02,107039
2021-06-03,119408
2021-06-04,91524
2021-06-05,73689
2021-06-06,82863
2021-06-07,65986
2021-06-08,155069
2021-06-09,157244
2021-06-10,161397
2021-06-11,126743
2021-06-12,137739
2021-06-13,132097
2021-06-14,204102
2021-06-15,223490
2021-06-16,214725
2021-06-17,229725
2021-06-18,185980
2021-06-19,172322
2021-06-20,146823
2021-06-21,246044
2021-06-22,260405
2021-06-23,265690
2021-06-24,277970
2021-06-25,223254
2021-06-26,199215
2021-06-27,178072
2021-06-28,210302
2021-06-29,244511
2021-06-30,270971
2021-07-01,270418
2021-07-02,241043
2021-07-03,224313
2021-07-04,216020
2021-07-05,328221
2021-07-06,356564
2021-07-07,395629
2021-07-08,390848
2021-07-09,350753
2021-07-10,336713
2021-07-11,298344
2021-07-12,435207
2021-07-13,440220
2021-07-14,459635
2021-07-15,479383
2021-07-16,418315
2021-07-17,397795
2021-07-18,356936
2021-07-19,443639
2021-07-20,312199
2021-07-21,459945
2021-07-22,520551
2021-07-23,479558
2021-07-24,433834
2021-07-25,417807
2021-07-26,538761
2021-07-27,572856
2021-07-28,583095
2021-07-29,582100
2021-07-30,536566
2021-07-31,544619
2021-08-01,496477
2021-08-02,489574
2021-08-03,505449
2021-08-04,516787
2021-08-05,539382
2021-08-06,471754
2021-08-07,452697
2021-08-08,412342
2021-08-09,488670
2021-08-10,379236
2021-08-11,520315
2021-08-12,553046
2021-08-13,497765
2021-08-14,471754
2021-08-15,440846
2021-08-16,527153
2021-08-17,550167
2021-08-18,572975
2021-08-19,549890
2021-08-20,515657
2021-08-21,502127
2021-08-22,466213
2021-08-23,419710
2021-08-24,447513
2021-08-25,452602
2021-08-26,440562
2021-08-27,378346
2021-08-28,374464
2021-08-29,333340
2021-08-30,392752
2021-08-31,288023
2021-09-01,431744
2021-09-02,405396
2021-09-03,359929
2021-09-04,336806
2021-09-05,317302
2021-09-06,343959
2021-09-07,352504
2021-09-08,352632
2021-09-09,353937
2021-09-10,318302
2021-09-11,287020
2021-09-12,251736
2021-09-13,252250
2021-09-14,268475
2021-09-15,274454
2021-09-16,221149
2021-09-17,263838
2021-09-18,255566
2021-09-19,239251
2021-09-20,313042
2021-09-21,276250
2021-09-22,341839
2021-09-23,348533
2021-09-24,292667
2021-09-25,278738
2021-09-26,283921
2021-09-27,338490
2021-09-28,344839
2021-09-29,356249
2021-09-30,344188
2021-10-01,249474
2021-10-02,224290
2021-10-03,218634
2021-10-04,237134
2021-10-05,235230
2021-10-06,219967
2021-10-07,205570
2021-10-08,184974
2021-10-09,152072
2021-10-10,137536
2021-10-11,196780
2021-10-12,217857
2021-10-13,218195
2021-10-14,217117
2021-10-15,186210
2021-10-16,138389
2021-10-17,142804
2021-10-18,217351
2021-10-19,140188
2021-10-20,269385
2021-10-21,247946
2021-10-22,167182
2021-10-23,121266
2021-10-24,132351
2021-10-25,193336
2021-10-26,189987
2021-10-27,176691
2021-10-28,194587
2021-10-29,146277
2021-10-30,80428
2021-10-31,67740
2021-11-01,113136
2021-11-02,127069
2021-11-03,119830
2021-11-04,44339
2021-11-05,86569
2021-11-06,45034
2021-11-07,41401
2021-11-08,113221
2021-11-09,119909
2021-11-10,136312
2021-11-11,149628
2021-11-12,119378
2021-11-13,59718
2021-11-14,46818
2021-11-15,106788
2021-11-16,125557
2021-11-17,122931
2021-11-18,128767
2021-11-19,109334
2021-11-20,48588
2021-11-21,39297
2021-11-22,113265
2021-11-23,140380
2021-11-24,143559
2021-11-25,144146
2021-11-26,116958
2021-11-27,56969
2021-11-28,43956
2021-11-29,112634
2021-11-30,139661
2021-12-01,147386
2021-12-02,155342
2021-12-03,129958
2021-12-04,72323
2021-12-05,57516
2021-12-06,102864
2021-12-07,130124
2021-12-08,130985
2021-12-09,146697
2021-12-10,128699
2021-12-11,74220
2021-12-12,69888
2021-12-13,134168
2021-12-14,166869
2021-12-15,175040
2021-12-16,177906
2021-12-17,165858
2021-12-18,74023
2021-12-19,81420
2021-12-20,150392
2021-12-21,172637
2021-12-22,182119
2021-12-23,182741
2021-12-24,145019
2021-12-25,26397
2021-12-26,65983
2021-12-27,133445
2021-12-28,158072
2021-12-29,190655
2021-12-30,211233
2021-12-31,186428
2022-01-01,42485
2022-01-02,97035
2022-01-03,214559
2022-01-04,246987
2022-01-05,250928
2022-01-06,258416
2022-01-07,222251
2022-01-08,128410
2022-01-09,113041
2022-01-10,228516
2022-01-11,258710
2022-01-12,261338
2022-01-13,272621
2022-01-14,240578
2022-01-15,170582
2022-01-16,150146
2022-01-17,248278
2022-01-18,133667
2022-01-19,273951
2022-01-20,253592
2022-01-21,202392
2022-01-22,160983
2022-01-23,134395
2022-01-24,208259
2022-01-25,218821
2022-01-26,213376
2022-01-27,209871
2022-01-28,183644
2022-01-29,100756
2022-01-30,83083
2022-01-31,99062
2022-02-01,29394
2022-02-02,30728
2022-02-03,103952
2022-02-04,92864
2022-02-05,75544
2022-02-06,71066
2022-02-07,123986
2022-02-08,158164
2022-02-09,171167
2022-02-10,178776
2022-02-11,165374
2022-02-12,147949
2022-02-13,121533
2022-02-14,153769
2022-02-15,158651
2022-02-16,168587
2022-02-17,177878
2022-02-18,163282
2022-02-19,154749
2022-02-20,130947
2022-02-21,141525
2022-02-22,152539
2022-02-23,147749
2022-02-24,141246
2022-02-25,136079
2022-02-26,122114
2022-02-27,103846
2022-02-28,119843
2022-03-01,104806
2022-03-02,101053
2022-03-03,99540
2022-03-04,84368
2022-03-05,70815
2022-03-06,58852
2022-03-07,66030
2022-03-08,71103
2022-03-09,64678
2022-03-10,66644
2022-03-11,60051
2022-03-12,48944
2022-03-13,46324
2022-03-14,53847
2022-03-15,59248
2022-03-16,50008
2022-03-17,48066
2022-03-18,42543
2022-03-19,36239
2022-03-20,29032
2022-03-21,29612
2022-03-22,30514
2022-03-23,29160
2022-03-24,30306
2022-03-25,34400
2022-03-26,33192
2022-03-27,25184
2022-03-28,43825
2022-03-29,50355
2022-03-30,54345
2022-03-31,60036
2022-04-01,36813
2022-04-02,27734
2022-04-03,18066
2022-04-04,24122
2022-04-05,25166
2022-04-06,27994
2022-04-07,31955
2022-04-08,37884
2022-04-09,44965
2022-04-10,41192
2022-04-11,49300
2022-04-12,48825
2022-04-13,50834
2022-04-14,62233
2022-04-15,60051
2022-04-16,84368
2022-04-17,63585
2022-04-18,59658
2022-04-19,50873
2022-04-20,65444
2022-04-21,66307
2022-04-22,69772
2022-04-23,80474
2022-04-24,56896
2022-04-25,42385
2022-04-26,37713
2022-04-27,38518
2022-04-28,35879
2022-04-29,42713
2022-04-30,38464
2022-05-01,13591
2022-05-02,3172
2022-05-03,2266
2022-05-04,3207
2022-05-05,13782
2022-05-06,22137
2022-05-07,25980
2022-05-08,31003
2022-05-09,32084
2022-05-10,33780
2022-05-11,36162
2022-05-12,44157
2022-05-13,57643
2022-05-14,49271
2022-05-15,26588
2022-05-16,12039
2022-05-17,18713
2022-05-18,15773
2022-05-19,19218
2022-05-20,25908
2022-05-21,25636
2022-05-22,17504
2022-05-23,12372
2022-05-24,13892
2022-05-25,13608
2022-05-26,18179
2022-05-27,23881
2022-05-28,21739
2022-05-29,15937
2022-05-30,14348
2022-05-31,16776
2022-06-01,6415
2022-06-02,7857
2022-06-03,11248
2022-06-04,9408
2022-06-05,5840
2022-06-06,2686
2022-06-07,7354
2022-06-08,7228
2022-06-09,10126
2022-06-10,13937
2022-06-11,13254
2022-06-12,8852
2022-06-13,8248
2022-06-14,8409
2022-06-15,10026
2022-06-16,13018
2022-06-17,18232
2022-06-18,16957
2022-06-19,11043
2022-06-20,8050
2022-06-21,8240
2022-06-22,10722
2022-06-23,14081
2022-06-24,20308
2022-06-25,13644
2022-06-26,8009
2022-06-27,6099
2022-06-28,5982
2022-06-29,5809
2022-06-30,8557
2022-07-01,10034
2022-07-02,9060
2022-07-03,8020
