dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-30,17
2020-04-02,2
2020-04-03,5
2020-04-04,29
2020-04-05,1
2020-04-06,20
2020-04-07,2
2020-04-08,79
2020-04-09,7
2020-04-10,56
2020-04-11,27
2020-04-16,64
2020-04-17,7
2020-04-18,5
2020-04-21,59
2020-04-22,34
2020-04-23,13
2020-04-24,51
2020-04-25,47
2020-04-26,26
2020-04-27,13
2020-04-28,41
2020-04-29,30
2020-04-30,57
2020-05-01,67
2020-05-02,9
2020-05-03,8
2020-05-04,46
2020-05-05,71
2020-05-06,41
2020-05-07,79
2020-05-08,79
2020-05-09,56
2020-05-10,50
2020-05-11,26
2020-05-14,75
2020-05-15,66
2020-05-16,41
2020-05-17,119
2020-05-18,51
2020-05-19,122
2020-05-20,181
2020-05-21,135
2020-05-22,193
2020-05-23,370
2020-05-28,336
2020-05-29,179
2020-05-30,100
2020-05-31,557
2020-06-01,358
2020-06-02,241
2020-06-03,154
2020-06-04,272
2020-06-05,116
2020-06-06,135
2020-06-07,123
2020-06-08,144
2020-06-09,95
2020-06-10,224
2020-06-11,72
2020-06-12,922
2020-06-13,348
2020-06-14,87
2020-06-15,204
2020-06-16,262
2020-06-17,125
2020-06-18,446
2020-06-23,769
2020-06-24,235
2020-06-25,460
2020-06-26,372
2020-06-27,419
2020-06-28,549
2020-06-29,255
2020-06-30,510
2020-07-01,494
2020-07-02,547
2020-07-03,557
2020-07-06,287
2020-07-09,482
2020-07-10,802
2020-07-11,559
2020-07-12,317
2020-07-13,558
2020-07-14,421
2020-07-15,343
2020-07-16,934
2020-07-19,459
2020-07-20,283
2020-07-21,347
2020-07-22,459
2020-07-23,475
2020-07-24,457
2020-07-25,389
2020-07-26,545
2020-07-27,243
2020-07-28,124
2020-07-29,1174
2020-07-30,911
2020-07-31,668
2020-08-01,663
2020-08-02,372
2020-08-03,343
2020-08-04,499
2020-08-05,536
2020-08-06,786
2020-08-07,585
2020-08-08,392
2020-08-09,320
2020-08-10,114
2020-08-11,460
2020-08-12,414
2020-08-13,1995
2020-08-14,705
2020-08-15,347
2020-08-16,416
2020-08-17,550
2020-08-18,342
2020-08-19,534
2020-08-20,386
2020-08-21,448
2020-08-22,541
2020-08-23,592
2020-08-24,220
2020-08-25,75
2020-08-26,601
2020-08-27,295
2020-08-28,421
2020-08-29,77
2020-08-30,215
2020-08-31,994
2020-09-01,117
2020-09-02,167
2020-09-03,247
2020-09-04,375
2020-09-05,73
2020-09-06,152
2020-09-07,114
2020-09-08,107
2020-09-09,494
2020-09-12,293
2020-09-13,443
2020-09-16,147
2020-09-17,378
2020-09-20,532
2020-09-21,37
2020-09-22,369
2020-09-30,205
2020-10-03,231
2020-10-04,105
2020-10-05,121
2020-10-06,94
2020-10-07,161
2020-10-08,761
2020-10-11,101
2020-10-12,161
2020-10-13,224
2020-10-14,189
2020-10-15,248
2020-10-16,308
2020-10-17,406
2020-10-18,234
2020-10-19,97
2020-10-20,223
2020-10-21,273
2020-10-24,199
2020-10-25,514
2020-10-26,193
2020-10-27,305
2020-10-28,294
2020-10-29,585
2020-10-30,679
2020-11-02,354
2020-11-03,462
2020-11-04,159
2020-11-05,1043
2020-11-06,648
2020-11-07,546
2020-11-10,303
2020-11-11,462
2020-11-15,294
2020-11-16,330
2020-11-17,513
2020-11-18,223
2020-11-19,447
2020-11-20,288
2020-11-21,257
2021-06-26,2826
2021-06-29,882
2021-06-30,1175
2021-07-01,1250
2021-07-02,1430
2021-07-05,799
2021-07-06,2538
2021-07-09,2213
2021-07-15,3154
2021-07-16,3225
2022-01-21,1322
2022-01-31,356
2022-02-01,733
2022-02-24,486
2022-02-27,548
2022-03-05,967
2022-03-06,417
2022-03-07,469
2022-03-11,429
2022-03-12,517
2022-05-19,490
