dates,incrementalcount_vaccine_covid_19_administered
2021-02-23,82
2021-02-24,4005
2021-02-25,7662
2021-02-26,9892
2021-02-27,4012
2021-02-28,1365
2021-03-01,8281
2021-03-02,4639
2021-03-03,5700
2021-03-04,6725
2021-03-05,9697
2021-03-06,2057
2021-03-07,920
2021-03-08,1731
2021-03-09,1249
2021-03-10,188
2021-03-16,5089
2021-03-17,2001
2021-03-18,2038
2021-03-19,2611
2021-03-20,8311
2021-03-23,10810
2021-03-24,17437
2021-03-25,13423
2021-03-26,13986
2021-03-27,6414
2021-03-30,13651
2021-03-31,13004
2021-04-01,14188
2021-04-02,13377
2021-04-03,10859
2021-04-04,3679
2021-04-05,2507
2021-04-06,2954
2021-04-09,7326
2021-04-10,8986
2021-04-11,5886
2021-04-12,2264
2021-04-13,10899
2021-04-14,7766
2021-04-15,6937
2021-04-16,2926
2021-04-17,765
2021-04-23,3196
2021-04-24,2474
2021-04-25,832
2021-04-26,974
2021-04-27,4020
2021-04-28,3046
2021-04-29,3943
2021-04-30,419
2021-05-01,1688
2021-05-04,2727
2021-05-05,1872
2021-05-06,3165
2021-05-07,1458
2021-05-08,3926
2021-05-12,3321
2021-05-13,448
2021-06-15,7200
2021-07-13,7129
