dates,covid19mobilitytrend_localbusiness
2020-02-15,0
2020-02-16,0
2020-02-17,-3
2020-02-18,-3
2020-02-19,-5
2020-02-20,-4
2020-02-21,-3
2020-02-22,-4
2020-02-23,-2
2020-02-24,-4
2020-02-25,-10
2020-02-26,-9
2020-02-27,-5
2020-02-28,-3
2020-02-29,-2
2020-03-01,-1
2020-03-02,-2
2020-03-03,-1
2020-03-04,-1
2020-03-05,-4
2020-03-06,-3
2020-03-07,-1
2020-03-08,2
2020-03-09,-2
2020-03-10,-1
2020-03-11,-3
2020-03-12,-2
2020-03-13,-5
2020-03-14,-7
2020-03-15,-10
2020-03-16,-11
2020-03-17,-13
2020-03-18,-18
2020-03-19,-20
2020-03-20,-23
2020-03-21,-30
2020-03-22,-33
2020-03-23,-30
2020-03-24,-40
2020-03-25,-42
2020-03-26,-42
2020-03-27,-44
2020-03-28,-46
2020-03-29,-44
2020-03-30,-40
2020-03-31,-41
2020-04-01,-43
2020-04-02,-42
2020-04-03,-42
2020-04-04,-49
2020-04-05,-43
2020-04-06,-37
2020-04-07,-38
2020-04-08,-41
2020-04-09,-41
2020-04-10,-42
2020-04-11,-43
2020-04-12,-43
2020-04-13,-49
2020-04-14,-40
2020-04-15,-41
2020-04-16,-40
2020-04-17,-43
2020-04-18,-45
2020-04-19,-44
2020-04-20,-40
2020-04-21,-41
2020-04-22,-44
2020-04-23,-42
2020-04-24,-41
2020-04-25,-47
2020-04-26,-48
2020-04-27,-46
2020-04-28,-46
2020-04-29,-45
2020-04-30,-43
2020-05-01,-52
2020-05-02,-47
2020-05-03,-47
2020-05-04,-42
2020-05-05,-41
2020-05-06,-44
2020-05-07,-39
2020-05-08,-43
2020-05-09,-44
2020-05-10,-44
2020-05-11,-40
2020-05-12,-37
2020-05-13,-41
2020-05-14,-38
2020-05-15,-40
2020-05-16,-41
2020-05-17,-43
2020-05-18,-37
2020-05-19,-38
2020-05-20,-37
2020-05-21,-41
2020-05-22,-33
2020-05-23,-34
2020-05-24,-43
2020-05-25,-50
2020-05-26,-36
2020-05-27,-35
2020-05-28,-33
2020-05-29,-34
2020-05-30,-34
2020-05-31,-33
2020-06-01,-37
