dates,cumulativecount_vaccine_covid_19_administered
2021-02-22,0
2021-02-23,82
2021-02-24,4087
2021-02-25,11749
2021-02-26,21641
2021-02-27,25653
2021-02-28,27018
2021-03-01,35299
2021-03-02,39938
2021-03-03,45638
2021-03-04,52363
2021-03-05,62060
2021-03-06,64117
2021-03-07,65037
2021-03-08,66768
2021-03-09,68017
2021-03-10,68205
2021-03-13,131186
2021-03-15,139118
2021-03-16,144207
2021-03-17,146208
2021-03-18,148246
2021-03-19,150857
2021-03-20,159168
2021-03-22,169653
2021-03-23,180463
2021-03-24,197900
2021-03-25,211323
2021-03-26,225309
2021-03-27,231723
2021-03-29,234099
2021-03-30,247750
2021-03-31,260754
2021-04-01,274942
2021-04-02,288319
2021-04-03,299178
2021-04-04,302857
2021-04-05,305364
2021-04-06,308318
2021-04-08,326910
2021-04-09,334236
2021-04-10,343222
2021-04-11,349108
2021-04-12,351372
2021-04-13,362271
2021-04-14,370037
2021-04-15,376974
2021-04-16,379900
2021-04-17,380665
2021-04-22,392439
2021-04-23,395635
2021-04-24,398109
2021-04-25,398941
2021-04-26,399915
2021-04-27,403935
2021-04-28,406981
2021-04-29,410924
2021-04-30,411343
2021-05-01,413031
2021-05-03,414229
2021-05-04,416956
2021-05-05,418828
2021-05-06,421993
2021-05-07,423451
2021-05-08,427377
2021-05-11,428147
2021-05-12,431468
2021-05-13,431916
2021-05-21,506388
2021-05-24,511286
2021-05-26,513332
2021-05-31,522575
2021-06-08,537467
2021-06-10,545915
2021-06-14,625448
2021-06-15,632648
2021-06-28,664826
2021-07-05,751129
2021-07-12,816481
2021-07-13,823610
2021-07-19,870251
2021-07-24,889854
2021-07-26,906557
2021-08-03,1204245
2021-08-09,1360095
2021-08-16,1451106
2021-08-19,1690202
2021-08-25,1712551
2021-09-01,1732362
2021-09-09,1744098
2021-09-15,1768064
2021-09-22,1784832
2021-09-30,1812874
2021-10-07,1828842
2021-10-14,1836019
2021-11-22,1903098
2022-01-06,1923773
2022-02-02,2044504
2022-02-18,2064199
2022-04-26,2469499
2022-05-08,2469499
2022-05-15,2469499
2022-08-14,2469499
2022-08-28,2469499
2022-10-02,2469499
2022-10-23,2469499
2022-11-20,2657183
2022-11-27,2709648
2023-01-01,2835726
2023-02-05,2924037
2023-02-12,2928086
2023-03-05,2929547
