dates,cumulativecount_medicaltest_conditioncovid_19
2020-03-12,23
2020-03-13,28
2020-03-14,37
2020-03-15,58
2020-03-16,111
2020-03-17,480
2020-03-18,672
2020-03-19,959
2020-03-20,1181
2020-03-21,1661
2020-03-22,2072
2020-03-23,2307
2020-03-24,2598
2020-03-25,3125
2020-03-26,3568
2020-03-27,3935
2020-03-28,4123
2020-03-29,4219
2020-03-30,4828
2020-03-31,5591
2020-04-01,6302
2020-04-02,6656
2020-04-03,6834
2020-04-04,7249
2020-04-05,7590
2020-04-06,7951
2020-04-07,8658
2020-04-08,9639
2020-04-09,13657
2020-04-10,14201
2020-04-11,14584
2020-04-12,14826
2020-04-13,15098
2020-04-14,15614
2020-04-15,16137
2020-04-16,16525
2020-04-17,17513
2020-04-18,18433
2020-04-19,19860
2020-04-20,20480
2020-04-21,21607
2020-04-22,23383
2020-04-26,31134
2020-04-27,32460
2020-04-28,33684
2020-04-29,34347
2020-04-30,37061
2020-05-01,38924
2020-05-07,40630
2020-05-08,41501
2020-05-10,41938
2020-05-11,44188
2020-05-12,44285
2020-05-14,47881
2020-05-15,50020
2020-05-16,51395
2020-05-17,52712
2020-05-18,53813
2020-05-19,55384
2020-05-20,57126
2020-05-21,59535
2020-05-22,60705
2020-05-23,61927
2020-05-24,64195
2020-05-25,64777
2020-05-26,66351
2020-05-27,67139
2020-05-28,67718
2020-05-29,68231
2020-05-30,68988
2020-05-31,71422
2020-06-01,72779
2020-06-02,74728
2020-06-03,76143
2020-06-04,78279
2020-06-05,79123
2020-06-06,80376
2020-06-07,80796
2020-06-08,82279
2020-06-09,83400
2020-06-10,85592
2020-06-11,87561
2020-06-12,88946
2020-06-13,89842
2020-06-14,91101
2020-06-15,92964
2020-06-16,94226
2020-06-17,95696
2020-06-18,97575
2020-06-19,99041
2020-06-20,100268
2020-06-21,100756
2020-06-22,102855
2020-06-23,104572
2020-06-24,106476
2020-06-25,108471
2020-06-26,109939
2020-06-27,111523
2020-06-28,112845
2020-06-29,114910
2020-06-30,117603
2020-07-01,120346
2020-07-02,122631
2020-07-03,124735
2020-07-04,125734
2020-07-05,126699
2020-07-06,128825
2020-07-07,131222
2020-07-08,133207
2020-07-09,134811
2020-07-10,137419
2020-07-11,138271
2020-07-12,140602
2020-07-13,142990
2020-07-14,145207
2020-07-15,147993
2020-07-16,150361
2020-07-17,152448
2020-07-18,154150
2020-07-19,155768
2020-07-20,159152
2020-07-21,161443
2020-07-22,163598
2020-07-23,165722
2020-07-24,167782
2020-07-25,169605
2020-07-26,170731
2020-07-27,174095
2020-07-28,176208
2020-07-29,179093
2020-07-30,181594
2020-07-31,184045
2020-08-01,184923
2020-08-02,186336
2020-08-03,188431
2020-08-04,190587
2020-08-05,194349
2020-08-06,197857
2020-08-07,202394
2020-08-08,204729
2020-08-09,205364
2020-08-10,206536
2020-08-11,211192
2020-08-12,214477
2020-08-13,217474
2020-08-14,221163
2020-08-15,223842
2020-08-16,224835
2020-08-17,228038
2020-08-18,231883
2020-08-19,235401
2020-08-20,238158
2020-08-21,239766
2020-08-22,242114
2020-08-23,243437
2020-08-24,245983
2020-08-25,249452
2020-08-26,251532
2020-08-27,253976
2020-08-28,256212
2020-08-29,258266
2020-08-30,258893
2020-08-31,260413
2020-09-01,263241
2020-09-02,265640
2020-09-03,267992
2020-09-04,270618
2020-09-05,272981
2020-09-06,273730
2020-09-07,275241
2020-09-08,278939
2020-09-09,281920
2020-09-10,286756
2020-09-11,290896
2020-09-12,294328
2020-09-13,295374
2020-09-14,297387
2020-09-15,302597
2020-09-16,308927
2020-09-17,313575
2020-09-18,320239
2020-09-19,323679
2020-09-20,324408
2020-09-21,326943
2020-09-22,333088
2020-09-23,337427
2020-09-24,341824
2020-09-25,347782
2020-09-26,350498
2020-09-27,351221
2020-09-28,354601
2020-09-29,359918
2020-09-30,365003
2020-10-01,369546
2020-10-02,372814
2020-10-03,375275
2020-10-04,376295
2020-10-05,378871
2020-10-06,384086
2020-10-07,388866
2020-10-08,392634
2020-10-09,398580
2020-10-10,399621
2020-10-11,400622
2020-10-12,403402
2020-10-13,407895
2020-10-14,413062
2020-10-15,417618
2020-10-16,420518
2020-10-17,424875
2020-10-18,425441
2020-10-19,427572
2020-10-20,433720
2020-10-21,438393
2020-10-22,447814
2020-10-23,455177
2020-10-24,465301
2020-10-25,466722
2020-10-26,471279
2020-10-27,477494
2020-10-28,484451
2020-10-29,487897
2020-10-30,493332
2020-10-31,497083
2020-11-01,498411
2020-11-02,500231
2020-11-03,505539
2020-11-04,508214
2020-11-05,512577
2020-11-06,516681
2020-11-07,523423
2020-11-08,524979
2020-11-09,526929
2020-11-10,531102
2020-11-11,534503
2020-11-12,539089
2020-11-13,543474
2020-11-14,546619
2020-11-15,547995
2020-11-16,550021
2020-11-17,554884
2020-11-18,559904
2020-11-19,563606
