dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,2
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,1
2020-03-21,0
2020-03-22,4
2020-03-23,0
2020-03-24,8
2020-03-25,12
2020-03-26,1
2020-03-27,1
2020-03-28,7
2020-03-29,12
2020-03-30,9
2020-03-31,3
2020-04-01,15
2020-04-02,18
2020-04-03,27
2020-04-04,0
2020-04-05,52
2020-04-06,0
2020-04-07,19
2020-04-08,29
2020-04-09,22
2020-04-10,30
2020-04-11,25
2020-04-12,18
2020-04-13,18
2020-04-14,22
2020-04-15,14
2020-04-16,19
2020-04-17,15
2020-04-18,18
2020-04-19,35
2020-04-20,18
2020-04-21,33
2020-04-22,13
2020-04-23,17
2020-04-24,23
2020-04-25,16
2020-04-26,0
2020-04-27,0
2020-04-28,87
2020-04-29,208
2020-04-30,12
2020-05-01,17
2020-05-02,163
2020-05-03,308
2020-05-04,193
2020-05-05,5
2020-05-06,0
2020-05-07,49
2020-05-08,36
2020-05-09,50
2020-05-10,13
2020-05-11,410
2020-05-12,18
2020-05-13,182
2020-05-14,7
2020-05-15,4
2020-05-16,0
2020-05-17,256
2020-05-18,94
2020-05-19,48
2020-05-20,103
2020-05-21,49
2020-05-22,51
2020-05-23,117
2020-05-24,40
2020-05-25,12
2020-05-26,95
2020-05-27,0
2020-05-28,72
2020-05-29,38
2020-05-30,21
2020-05-31,12
2020-06-01,12
2020-06-02,36
2020-06-03,44
2020-06-04,48
2020-06-05,48
2020-06-06,58
2020-06-07,16
2020-06-08,13
2020-06-09,21
2020-06-10,48
2020-06-11,30
2020-06-12,0
2020-06-13,108
2020-06-14,46
2020-06-15,22
2020-06-16,33
2020-06-17,41
2020-06-18,37
2020-06-19,80
2020-06-20,69
2020-06-21,43
2020-06-22,24
2020-06-23,23
2020-06-24,28
2020-06-25,35
2020-06-26,34
2020-06-27,63
2020-06-28,18
2020-06-29,5
2020-06-30,73
2020-07-01,25
2020-07-02,49
2020-07-03,63
2020-07-04,61
2020-07-05,69
2020-07-06,12
2020-07-07,40
2020-07-08,52
2020-07-09,27
2020-07-10,39
2020-07-11,44
2020-07-12,48
2020-07-13,16
2020-07-14,16
2020-07-15,67
2020-07-16,28
2020-07-17,49
2020-07-18,43
2020-07-19,32
2020-07-20,31
2020-07-21,5
2020-07-22,48
2020-07-23,52
2020-07-24,21
2020-07-25,29
2020-07-26,39
2020-07-27,8
2020-07-28,17
2020-07-29,52
2020-07-30,39
2020-07-31,34
2020-08-01,45
2020-08-02,34
2020-08-03,14
2020-08-04,17
2020-08-05,41
2020-08-06,39
2020-08-07,30
2020-08-08,20
2020-08-09,19
2020-08-10,6
2020-08-11,10
2020-08-12,19
2020-08-13,33
2020-08-14,26
2020-08-15,20
2020-08-16,35
2020-08-17,5
2020-08-18,13
2020-08-19,22
2020-08-20,41
2020-08-21,54
2020-08-22,48
2020-08-23,29
2020-08-24,33
2020-08-25,12
2020-08-26,46
2020-08-27,42
2020-08-28,61
2020-08-29,33
2020-08-30,33
2020-08-31,18
2020-09-01,1
2020-09-02,15
2020-09-03,48
2020-09-04,29
2020-09-05,26
2020-09-06,50
2020-09-07,3800
2020-09-08,52
2020-09-09,51
2020-09-10,74
2020-09-11,48
2020-09-12,87
2020-09-13,28
2020-09-14,39
2020-09-15,19
2020-09-16,41
2020-09-17,33
2020-09-18,33
2020-09-19,15
2020-09-20,45
2020-09-21,1
2020-09-22,5
2020-09-23,31
2020-09-24,45
2020-09-25,42
2020-09-26,23
2020-09-27,37
2020-09-28,6
2020-09-29,1
2020-09-30,32
2020-10-01,43
2020-10-02,78
2020-10-03,62
2020-10-04,102
2020-10-05,50
2020-10-06,34
2020-10-07,21
2020-10-08,41
2020-10-09,398
2020-10-10,34
2020-10-11,13
2020-10-12,3
2020-10-13,27
2020-10-14,17
2020-10-15,29
2020-10-16,42
2020-10-17,51
2020-10-18,18
2020-10-19,12
2020-10-20,8
2020-10-21,9
2020-10-22,49
2020-10-23,47
2020-10-24,28
2020-10-25,14
2020-10-26,11
2020-10-27,20
2020-10-28,15
2020-10-29,20
2020-10-30,14
2020-10-31,10
2020-11-01,38
2020-11-02,14
2020-11-03,8
2020-11-04,6
2020-11-05,6
2020-11-06,26
2020-11-07,31
2020-11-08,54
2020-11-09,15
2020-11-10,9
2020-11-11,10
2020-11-12,71
2020-11-13,26
2020-11-14,31
2020-11-15,20
2020-11-16,11
2020-11-17,8
2020-11-18,9
2020-11-19,27
2020-11-20,21
2020-11-21,22
2020-11-22,44
2020-11-23,62
2020-11-24,24
2020-11-25,39
2020-11-26,24
2020-11-27,28
2020-11-28,42
2020-11-29,13
2020-11-30,52
2020-12-01,38
2020-12-02,40
2020-12-03,61
2020-12-04,50
2020-12-05,84
2020-12-06,60
2020-12-07,22
2020-12-08,2
2020-12-09,14
2020-12-10,20
2020-12-11,36
2020-12-12,8
2020-12-13,16
2020-12-14,1
2020-12-15,0
2020-12-16,21
2020-12-17,19
2020-12-18,17
2020-12-19,0
2020-12-20,16
2020-12-21,0
2020-12-22,1
2020-12-23,0
2020-12-24,13
2020-12-25,15
2020-12-26,7
2020-12-27,6
2020-12-28,2
2020-12-29,2
2020-12-30,7
2020-12-31,22
2021-01-01,11
2021-01-02,17
2021-01-03,8
2021-01-04,0
2021-01-05,10
2021-01-06,34
2021-01-07,43
2021-01-08,12
2021-01-09,7
2021-01-10,12
2021-01-11,0
2021-01-12,7
2021-01-13,12
2021-01-14,33
2021-01-15,17
2021-01-16,27
2021-01-17,43
2021-01-18,3
2021-01-19,3
2021-01-20,60
2021-01-21,55
2021-01-22,89
2021-01-23,36
2021-01-24,34
2021-01-25,27
2021-01-26,16
2021-01-27,29
2021-01-28,36
2021-01-29,62
2021-01-30,36
2021-01-31,49
2021-02-01,8
2021-02-02,31
2021-02-03,25
2021-02-04,34
2021-02-05,19
2021-02-06,14
2021-02-07,22
2021-02-08,8
2021-02-09,1
2021-02-10,73
2021-02-11,30
2021-02-12,58
2021-02-13,46
2021-02-14,49
2021-02-15,52
2021-02-16,34
2021-02-17,37
2021-02-18,2
2021-02-19,50
2021-02-20,30
2021-02-21,39
2021-02-22,23
2021-02-23,11
2021-02-24,20
2021-02-25,67
2021-02-26,35
2021-02-27,44
2021-02-28,0
2021-03-01,98
2021-03-02,21
2021-03-03,18
2021-03-04,71
2021-03-05,38
2021-03-06,38
2021-03-07,23
2021-03-08,19
2021-03-09,4
2021-03-10,26
2021-03-11,36
2021-03-12,23
2021-03-13,65
2021-03-14,22
2021-03-15,21
2021-03-16,4
2021-03-17,19
2021-03-18,41
2021-03-19,33
2021-03-20,79
2021-03-21,23
2021-03-22,16
2021-03-23,27
2021-03-24,26
2021-03-25,36
2021-03-26,42
2021-03-27,50
2021-03-28,47
2021-03-29,59
2021-03-30,8
2021-03-31,34
2021-04-01,67
2021-04-02,30
2021-04-03,33
2021-04-04,19
2021-04-05,27
2021-04-06,31
2021-04-07,17
2021-04-08,53
2021-04-09,58
2021-04-10,43
2021-04-11,117
2021-04-12,18
2021-04-13,5
2021-04-14,53
2021-04-15,49
2021-04-16,89
2021-04-17,39
2021-04-18,113
2021-04-19,62
2021-04-20,0
2021-04-21,41
2021-04-22,60
2021-04-23,161
2021-04-24,97
2021-04-25,96
2021-04-26,19
2021-04-27,123
2021-04-28,89
2021-04-29,81
2021-04-30,82
2021-05-01,79
2021-05-02,93
2021-05-03,16
2021-05-04,25
2021-05-05,98
2021-05-06,44
2021-05-07,111
2021-05-08,43
2021-05-09,76
2021-05-10,85
2021-05-11,20
2021-05-12,44
2021-05-13,63
2021-05-14,93
2021-05-15,72
2021-05-16,178
2021-05-17,7
2021-05-18,87
2021-05-19,91
2021-05-20,102
2021-05-21,43
2021-05-22,85
2021-05-23,73
2021-05-24,13
2021-05-25,17
2021-05-26,17
2021-05-27,85
2021-05-28,45
2021-05-29,51
2021-05-30,77
2021-05-31,60
2021-06-01,27
2021-06-02,48
2021-06-03,61
2021-06-04,25
2021-06-05,49
2021-06-06,18
2021-06-07,36
2021-06-08,5
2021-06-09,17
2021-06-10,72
2021-06-11,46
2021-06-12,48
2021-06-13,21
2021-06-14,30
2021-06-15,3
2021-06-16,10
2021-06-17,92
2021-06-18,22
2021-06-19,59
2021-06-20,50
2021-06-21,9
2021-06-22,11
2021-06-23,11
2021-06-24,52
2021-06-25,10
2021-06-26,56
2021-06-27,52
2021-06-28,38
2021-06-29,0
2021-06-30,22
2021-07-01,15
2021-07-02,45
2021-07-03,18
2021-07-04,37
2021-07-05,0
2021-07-06,35
2021-07-07,13
2021-07-08,20
2021-07-09,40
2021-07-10,0
2021-07-11,46
2021-07-12,16
2021-07-13,0
2021-07-14,2
2021-07-15,18
2021-07-16,22
2021-07-17,27
2021-07-18,34
2021-07-19,20
2021-07-20,5
2021-07-21,8786
2021-07-22,8
2021-07-23,25
2021-07-24,20
2021-07-25,0
2021-07-26,0
2021-07-27,629
2021-07-28,28
2021-07-29,0
2021-07-30,95
2021-07-31,42
2021-08-01,40
2021-08-02,3
2021-08-03,10
2021-08-04,50
2021-08-05,27
2021-08-06,33
2021-08-07,20
2021-08-08,14
2021-08-09,7
2021-08-10,21
2021-08-11,3
2021-08-12,18
2021-08-13,33
2021-08-14,55
2021-08-15,29
2021-08-16,19
