dates,incrementalcount_vaccine_covid_19_administered
2021-01-21,2991
2021-01-22,803
2021-01-23,37
2021-01-26,760
2021-01-27,704
2021-01-28,222
2021-01-29,289
2021-02-01,1388
2021-02-02,1201
2021-02-03,2636
2021-02-04,109
2021-02-05,3
2021-02-06,1
2021-02-11,1526
2021-02-12,419
2021-02-13,41
2021-02-18,23629
2021-02-19,5303
2021-02-20,1
2021-02-21,1877
2021-02-22,1763
2021-02-23,12
2021-02-24,449
2021-02-25,18161
2021-02-26,10709
2021-02-27,97
2021-02-28,4
2021-03-01,475
2021-03-02,22
2021-03-03,26
2021-03-04,29412
2021-03-05,19877
2021-03-06,3965
2021-03-07,173
2021-03-08,4615
2021-03-09,1704
2021-03-10,785
2021-03-11,35198
2021-03-12,50772
2021-03-13,16772
2021-03-14,745
2021-03-15,11655
2021-03-16,8002
2021-03-17,6172
2021-03-18,8645
2021-03-19,8708
2021-03-20,8969
2021-03-21,1962
2021-03-22,42424
2021-03-23,23425
2021-03-24,9584
2021-03-25,21336
2021-03-26,24647
2021-03-27,6449
2021-03-28,334
2021-03-29,21116
2021-03-30,11568
2021-03-31,12581
2021-04-01,33259
2021-04-02,13749
2021-04-03,7487
2021-04-04,3000
2021-04-05,49275
2021-04-06,39274
2021-04-07,44565
2021-04-08,16581
2021-04-09,10218
2021-04-10,2955
2021-04-11,18
2021-04-12,8881
2021-04-13,49432
2021-04-14,33036
2021-04-15,37260
2021-04-16,43802
2021-04-17,45901
2021-04-18,2868
2021-04-19,41271
2021-04-20,48432
2021-04-21,60437
2021-04-22,49503
2021-04-23,58787
2021-04-24,22608
2021-04-25,7961
2021-04-26,46852
2021-04-27,62201
2021-04-28,55029
2021-04-29,70561
2021-04-30,68670
2021-05-01,53982
2021-05-02,40380
2021-05-03,50211
2021-05-04,39891
2021-05-05,51445
2021-05-06,57904
2021-05-07,46576
2021-05-08,17218
2021-05-09,5729
2021-05-10,30943
2021-05-11,37138
2021-05-12,40627
2021-05-13,45644
2021-05-14,61897
2021-05-15,39928
2021-05-16,21744
2021-05-17,48026
2021-05-18,43649
2021-05-19,49357
2021-05-20,77461
2021-05-21,84823
2021-05-22,57667
2021-05-23,90831
2021-05-24,3183
2021-05-25,6516
2021-05-26,58521
2021-05-27,60808
2021-05-28,55070
2021-05-29,36907
2021-05-30,21026
2021-05-31,58935
2021-06-01,50515
2021-06-02,57646
2021-06-03,79899
2021-06-04,92966
2021-06-05,46583
2021-06-06,30671
2021-06-07,59695
2021-06-08,61519
2021-06-09,60237
2021-06-10,70753
2021-06-11,85723
2021-06-12,49734
2021-06-13,35709
2021-06-14,56006
2021-06-15,68867
2021-06-16,94072
2021-06-17,104513
2021-06-18,92254
2021-06-19,54396
2021-06-20,16925
2021-06-21,67172
2021-06-22,68958
2021-06-23,74488
2021-06-24,84514
2021-06-25,69787
2021-06-26,54833
2021-06-27,22055
2021-06-28,69177
2021-06-29,64542
2021-06-30,80269
2021-07-01,96843
2021-07-02,104847
2021-07-03,88986
2021-07-04,57234
2021-07-05,147994
2021-07-06,179141
2021-07-07,198061
2021-07-08,230984
2021-07-09,270910
2021-07-10,252619
2021-07-11,190272
2021-07-12,281132
2021-07-13,352742
2021-07-14,401664
2021-07-15,429786
2021-07-16,413498
2021-07-17,309421
2021-07-18,254629
2021-07-19,321106
2021-07-20,313330
2021-07-21,277824
2021-07-22,259768
2021-07-23,251955
2021-07-24,195919
2021-07-25,140483
2021-07-26,180061
2021-07-27,263679
2021-07-28,304481
2021-07-29,317736
2021-07-30,325685
2021-07-31,243767
2021-08-01,163813
2021-08-02,197379
2021-08-03,214906
2021-08-04,217874
2021-08-05,229404
2021-08-06,254504
2021-08-07,237364
2021-08-08,207007
2021-08-09,4521
2021-08-10,379034
2021-08-11,336541
2021-08-12,271106
2021-08-13,199088
2021-08-14,103756
2021-08-15,65180
2021-08-16,377032
2021-08-17,408315
2021-08-18,384217
2021-08-19,325811
2021-08-20,275714
2021-08-21,191573
2021-08-22,131644
2021-08-23,191003
2021-08-24,227141
2021-08-25,229721
2021-08-26,247588
2021-08-27,265608
2021-08-28,185850
2021-08-29,115047
2021-08-30,181055
2021-08-31,159948
2021-09-09,53947
2021-09-10,55640
2021-09-11,11278
2021-09-12,5759
2021-09-13,56573
2021-09-14,66993
2021-09-15,74779
2021-09-21,63159
2021-09-22,16572
2021-09-23,39075
2021-09-24,39850
2021-09-25,4971
2021-09-26,1593
2021-09-27,48305
2021-09-28,107232
2021-09-29,68064
2021-09-30,55454
2021-10-01,79735
2021-10-02,4996
2021-10-03,1612
2021-10-04,38880
2021-10-05,44376
2021-10-06,46458
2021-10-07,42351
2021-10-08,8328
2021-10-09,883
2021-10-10,763
2021-10-11,42817
2021-10-12,46559
2021-10-13,44181
2021-10-14,47416
2021-10-15,50307
2021-10-16,8743
2021-10-17,4852
2021-10-18,38785
2021-10-19,43686
2021-10-20,197504
2021-10-21,137111
2021-10-22,129483
2021-10-23,16500
2021-10-24,5927
2021-10-25,112324
2021-10-26,127721
2021-10-27,128536
2021-10-28,128127
2021-10-29,110301
2021-10-30,8010
2021-10-31,3095
2021-11-01,2677
2021-11-02,2661
2021-11-03,3807
2021-11-04,86542
2021-11-05,104037
2021-11-06,10375
2021-11-07,4187
2021-11-08,94022
2021-11-09,101454
2021-11-10,105914
2021-11-11,105119
2021-11-12,95743
2021-11-13,38476
2021-11-14,19846
2021-11-15,105021
2021-11-16,118366
2021-11-17,133771
2021-11-18,127877
2021-11-19,133086
2021-11-20,58488
2021-11-21,39585
2021-11-22,232457
2021-11-23,143298
2021-11-24,155330
2021-11-25,154204
2021-11-26,143047
2021-11-27,41433
2021-11-28,21870
2021-11-29,113982
2021-11-30,106725
2021-12-01,109049
2021-12-02,122530
2021-12-03,98703
2021-12-04,32392
2021-12-05,17441
2021-12-06,77335
2021-12-07,90250
2021-12-08,93960
2021-12-09,110024
2021-12-10,120229
2021-12-11,52759
2021-12-12,31762
2021-12-13,104178
2021-12-14,101667
2021-12-15,190050
2021-12-16,114832
2021-12-17,97713
2021-12-18,37139
2021-12-19,23302
2021-12-20,91699
2021-12-21,97489
2021-12-22,88207
2021-12-23,80862
2021-12-24,8737
2021-12-25,13032
2021-12-26,7407
2021-12-27,91289
2021-12-28,107354
2021-12-29,89757
2021-12-30,59479
2021-12-31,5133
2022-01-01,1453
2022-01-02,6358
2022-01-03,86667
2022-01-04,110009
2022-01-05,118286
2022-01-06,119166
2022-01-07,119297
2022-01-08,45185
2022-01-09,38070
2022-01-10,137998
2022-01-11,142535
2022-01-12,144076
2022-01-13,131089
2022-01-14,128391
2022-01-15,51444
2022-01-16,40112
2022-01-17,120996
2022-01-18,109978
2022-01-19,94249
2022-01-20,89104
2022-01-21,95039
2022-01-22,46741
2022-01-23,22215
2022-01-24,70776
2022-01-25,70525
2022-01-26,67189
2022-01-27,66792
2022-01-28,71588
2022-01-29,34578
2022-01-30,19297
2022-01-31,62523
2022-02-01,67804
2022-02-02,69760
2022-02-03,71572
2022-02-04,77294
2022-02-05,32547
2022-02-06,25074
2022-02-07,79305
2022-02-08,81908
2022-02-09,83153
